target	source	line	column	source_immutability	operational_scope	reference_role	corrected_scanner	literal_git_grep	agreement
AUDIT.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	7728	57	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	9807	11	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	9810	73	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	9865	12	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	9879	13	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	9899	10	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	1474	50	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	2548	50	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4500	4	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4503	66	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4558	5	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4572	6	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4592	3	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	37483	5	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	975	50	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	2059	50	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3474	4	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3477	66	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3534	5	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3548	6	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3568	3	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_sync_audit_2026-07-17/round7_transcript.txt	2294	50	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_sync_audit_2026-07-17/round7_transcript.txt	2822	57	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_sync_audit_2026-07-17/round8_transcript.txt	123	58	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_sync_audit_2026-07-17/round8_transcript.txt	2649	57	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	native_action_sync_audit_2026-07-17/round9_banked_transcript.txt	2121	50	RUNTIME_OR_MANIFEST_IMMUTABLE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	pre_native_era_census.md	91	4	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	pre_native_era_census.md	94	66	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	35	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	35	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	35	53	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	36	43	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	36	52	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	399	54	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	399	63	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	1197	45	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	1197	54	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	1887	85	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	1887	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	1978	89	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	1978	98	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	2043	90	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	2043	99	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	2161	62	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	2161	71	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	2259	68	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	2259	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	2565	63	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	2565	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	4467	90	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	4467	99	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	6618	97	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	6618	106	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	8930	71	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	8930	80	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	9886	88	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	9886	97	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	10368	95	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	10368	104	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	10642	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	10642	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	11079	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	11079	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	11143	93	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	11143	102	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	11219	101	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	11219	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	11843	59	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	11843	68	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	12567	100	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	12567	109	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	12586	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	12586	112	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	12603	101	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	12603	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	12613	101	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	12613	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	14503	59	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	14503	68	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	14852	58	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/DEPENDENCY_MAP.tsv	14852	67	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	5	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	5	279	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/INBOUND_REFERENCES.tsv	794	149	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	808	85	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	35	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	35	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	35	53	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	36	43	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	36	52	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	387	54	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	387	63	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1187	45	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1187	54	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1867	85	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1867	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1958	89	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1958	98	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2020	90	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2020	99	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2135	62	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2135	71	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2232	68	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2232	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2556	63	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2556	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	4441	90	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	4441	99	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	6587	97	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	6587	106	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	8896	71	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	8896	80	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	9853	88	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	9853	97	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	10339	95	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	10339	104	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	10616	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	10616	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11053	94	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11053	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11117	93	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11117	102	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11193	101	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11193	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11815	59	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11815	68	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12022	71	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12022	80	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13150	75	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13150	84	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14789	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14789	86	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	15570	100	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	15570	109	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	15589	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	15589	112	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	15606	101	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	15606	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	15616	101	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	15616	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
AUDIT.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	17500	59	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
