target	source	line	column	source_immutability	source_formally_frozen	forensic_scope	operational_scope	reference_role	line_excerpt
AUDIT.md	archive/udt_active_results.md	843	11536	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	11943	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	20745	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	20775	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	27361	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	34398	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	34428	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	34531	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40151	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40181	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40211	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40282	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40312	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40348	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40378	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40408	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	40464	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	41862	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	843	42066	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-OBSARCH-2** | OPEN-PARTIAL-CLOSURE — Phase 0 (i)+(ii)+(iii) confirmed; Phase 1 ℓ=2 LANDED + ℓ ∈ {3,4} LANDED + ℓ ≥ 5 ongoing; **BAO AMPLITUDE sub-scope DERIVED-AT-CANONICAL-CONTENT-VERIFIER-CONFIRMED post S75-002 Phase B + S75-003 five-walk verifier** ($F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ canonical-content first-order-linear closed-form with sub-leading correction bound verified at simple-ratio convention; new CG §27.10 landed; S75-003 AGREE-WITH-SUBSTANTIVE-SHARPENING + OBSERVATION
AUDIT.md	archive/udt_active_results.md	844	721	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-NUMCOUNT-DIPOLE-1** | **MEASURE-SELECTION-RULE-DERIVED-AT-CANONICAL-CONTENT-WITH-CLOSED-FORM-FORMULA-F-UDT-EB-(p)-=-(2+x(1+α))/3-AT-FIRST-ORDER-LINEAR-CONFIRMED-AT-MACHINE-PRECISION-VIA-FIVE-METHODOLOGY-DISTINCT-VERIFIER-WALKS-WITH-CONVERGENT-MULTI-VERIFIER-CATCH-AT-#29-AT-CANONICAL-CONTENT-ATTRIBUTION-LAYER; FACTOR-OUT-OF-RANGE-RELATIVE-TO-REQUIRED-12-15-COSMIC-DIPOLE-TENSION-CLOSURE-PATH-OPEN-AT-CASE-E-OR-NEW-CANONICAL-OPERATOR-DISTINCT-CHARLES-TIER-GATE** (S73-002 substantive PONDER + S
AUDIT.md	archive/udt_active_results.md	846	1526	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| **D-SNE-PROJ-1** | **RESOLVED-VIA-CANONICAL-RECORD-LANDING-AT-OBSERVABLE-CLASS-BOUNDED-SCOPE (S76-002 Phase B close, 2026-05-18)** | SNe canonical-record reproduction landed at canonical-record-grade ground per new CG §28. **S76-002 Phase B verdict:** $\chi^2$/dof = 1.1059 (ALL 1701; matches archived VR §34.9 baseline 1.106 at -0.01% deviation) + 0.9397 ($z > 0.01$; matches baseline 0.940 at -0.03% deviation), both within 1% tolerance; canonical $D_L(z) = r(z)(1+z)$ closed-form extracted via C
AUDIT.md	archive/udt_active_results.md	908	2518	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **S73-002 + S73-003 closed-form UDT-EB-class factor formula DERIVED at canonical content + signpost-candidate downstream applications (NEW post-S73-004, 2026-05-18; extends third manuscript-grade observation with substantive canonical-content advancement):** $F_{\rm UDT-EB}^{(p)} = (2 + x(1+\alpha))/3$ DERIVED at canonical content first-order linear via three-phase walk (§229 LOS-measure sibling derivation + four-component canonical decomposition + closed-form composition) at S73-002 substanti
AUDIT.md	archive/udt_active_results.md	917	45	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S75_001/AUDIT.md` (full §-by-§ walk + Layer 1/2/3 walk + component-by-component transferability table + Phase 2 closed-form sketch at AMPLITUDE sub-scope); `dispatch_S75_001/CHARTER.md` (S75-001 charter); new CG §27.7 (post-S75-002 Phase A sharpening; BAO signpost entry); **new CG §27.10 BAO AMPLITUDE sub-scope canonical-content derivation (post-S75-002 Phase B; closed-form $F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ DERIVED-AT-CANONICAL-CONTENT with sympy-symbo
AUDIT.md	archive/udt_active_results.md	917	702	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S75_001/AUDIT.md` (full §-by-§ walk + Layer 1/2/3 walk + component-by-component transferability table + Phase 2 closed-form sketch at AMPLITUDE sub-scope); `dispatch_S75_001/CHARTER.md` (S75-001 charter); new CG §27.7 (post-S75-002 Phase A sharpening; BAO signpost entry); **new CG §27.10 BAO AMPLITUDE sub-scope canonical-content derivation (post-S75-002 Phase B; closed-form $F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ DERIVED-AT-CANONICAL-CONTENT with sympy-symbo
AUDIT.md	archive/udt_active_results.md	917	950	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S75_001/AUDIT.md` (full §-by-§ walk + Layer 1/2/3 walk + component-by-component transferability table + Phase 2 closed-form sketch at AMPLITUDE sub-scope); `dispatch_S75_001/CHARTER.md` (S75-001 charter); new CG §27.7 (post-S75-002 Phase A sharpening; BAO signpost entry); **new CG §27.10 BAO AMPLITUDE sub-scope canonical-content derivation (post-S75-002 Phase B; closed-form $F^{(BAO\text{-}amp)} = 2(2+x(1+\alpha))/3$ DERIVED-AT-CANONICAL-CONTENT with sympy-symbo
AUDIT.md	archive/udt_active_results.md	927	45	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S75_003/AUDIT.md` §5.A-§5.F (Vε five sub-walk literature classification + canonical UDT $r_d$ substrate-direction-audit at archived VR §34.6 verbatim cite); `dispatch_S75_003/CHARTER.md` Vε scope extension per Charles direction; S70-004a + S74-002 + S75-001 manuscript-grade observation cluster cross-references.
AUDIT.md	archive/udt_active_results.md	938	226	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **★ S76-001 sharpening (2026-05-18) — composed-canonical-content framing at Branch-M / Branch-C / observable-class-composition scopes.** S76-001 direct-$\phi$-operator cosmological-scale reconnaissance (`dispatch_S76_001/AUDIT.md`) surfaced that the S75-005 framing operates structurally asymmetrically across canonical branches and requires sharpening at three sub-scopes:
AUDIT.md	archive/udt_active_results.md	943	83	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S75_005/CHARTER.md` §1-§2 + `dispatch_S75_005/AUDIT.md` Phase 1 Landing 1; **`dispatch_S76_001/AUDIT.md` §V + §5 + §VI** (S76-001 structural finding + composed-canonical-content framing surface); **`dispatch_S76_002/CHARTER.md` §1.A.1** (Phase A.1 landing); archived VR §34.6 (canonical UDT $r_d \sim 92$ Mpc + N=2 polynomial-scaffold cosmology content) + §34.9 (Pantheon+ full-covariance $\chi^2$/dof = 0.940 SNe validation); active doc §1.4.2 (Branch-C N=2 regular
AUDIT.md	archive/udt_active_results.md	943	132	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S75_005/CHARTER.md` §1-§2 + `dispatch_S75_005/AUDIT.md` Phase 1 Landing 1; **`dispatch_S76_001/AUDIT.md` §V + §5 + §VI** (S76-001 structural finding + composed-canonical-content framing surface); **`dispatch_S76_002/CHARTER.md` §1.A.1** (Phase A.1 landing); archived VR §34.6 (canonical UDT $r_d \sim 92$ Mpc + N=2 polynomial-scaffold cosmology content) + §34.9 (Pantheon+ full-covariance $\chi^2$/dof = 0.940 SNe validation); active doc §1.4.2 (Branch-C N=2 regular
AUDIT.md	archive/udt_active_results.md	953	45	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S76_001/AUDIT.md` §V + §5 + §VI (composed-canonical-content framing surface + Branch-M / Branch-C / observable-class-composition triad); `dispatch_S76_002/CHARTER.md` §1.A.3 (sixth-element registration); §3.8 fifth-element S76-001 sharpening sub-bullet above (composed-canonical-content framing).
AUDIT.md	archive/udt_active_results.md	962	45	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S77_001/AUDIT.md` (full §0–§11 walk + Phase 0 + Phase 1.1/1.2/1.3 + Phase 2.1/2.2/2.3 + Phase 3 verdict + §0.3 framing-precision sub-finding); `dispatch_S77_001/bao_dM_dH_derivation.py` (sympy + scipy script); `dispatch_S77_001/results.json` (full numerical results); `dispatch_S77_002/AUDIT.md` (verifier round-trip 5-walk + verdict + sharpenings); `dispatch_S77_002/verifier_{alpha,beta,gamma,delta,epsilon}_report.md`; **new CG §29** canonical-record landing (S77
AUDIT.md	archive/udt_active_results.md	962	323	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S77_001/AUDIT.md` (full §0–§11 walk + Phase 0 + Phase 1.1/1.2/1.3 + Phase 2.1/2.2/2.3 + Phase 3 verdict + §0.3 framing-precision sub-finding); `dispatch_S77_001/bao_dM_dH_derivation.py` (sympy + scipy script); `dispatch_S77_001/results.json` (full numerical results); `dispatch_S77_002/AUDIT.md` (verifier round-trip 5-walk + verdict + sharpenings); `dispatch_S77_002/verifier_{alpha,beta,gamma,delta,epsilon}_report.md`; **new CG §29** canonical-record landing (S77
AUDIT.md	archive/udt_active_results.md	970	45	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S77_002/AUDIT.md` §6 + `dispatch_S77_002/verifier_epsilon_report.md` SE-ε-2 + SE-ε-4 + SE-ε-5; archived VR §34.6 (microphysical-cavity $r_d \sim 92$ Mpc derivation lines 213-215); DESI DR1 BGS arXiv:2510.02144 (framework-neutral angular BAO at Vε-1-PARTIAL); new CG §29.6 + §29.8 (S77-001 §6 Possibility A/B/C registration + S77-002 sharpening).
AUDIT.md	archive/udt_active_results.md	981	45	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S77_003/AUDIT.md` (full §0-§6 walk + Phase 0 substrate verification + Phase 1 Layer 1/2/3 closures + Phase 2 dissolution + Recognition-mode honest framing audit + Phase 3 verdict + S77-004 charter direction); `dispatch_S77_004/AUDIT.md` (5-walk verifier verdict + sharpenings); `dispatch_S77_004/verifier_{alpha,beta,gamma,delta,epsilon}_report.md`; new CG §30 + §30.7 canonical-record landing (full Recognition-mode closure sub-section + Vβ alternative methodology
AUDIT.md	archive/udt_active_results.md	981	264	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	- **Cross-references:** `dispatch_S77_003/AUDIT.md` (full §0-§6 walk + Phase 0 substrate verification + Phase 1 Layer 1/2/3 closures + Phase 2 dissolution + Recognition-mode honest framing audit + Phase 3 verdict + S77-004 charter direction); `dispatch_S77_004/AUDIT.md` (5-walk verifier verdict + sharpenings); `dispatch_S77_004/verifier_{alpha,beta,gamma,delta,epsilon}_report.md`; new CG §30 + §30.7 canonical-record landing (full Recognition-mode closure sub-section + Vβ alternative methodology
