stratum_id	shell	coordinate_time	phi_gradient	angular_shape	shift_value_rank	angular_first_rank	shift_first_rank	collective_Hessian_rank	constructive_attempts	classification	status_replicate_0	status_replicate_1	flat_attempts	pair_screen_zero_attempts	tidal_repeated_attempts	tidal_repeated_nonzero_attempts	curvature_operator_ranks
P02S00148	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00149	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00150	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00151	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00152	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00153	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00154	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00155	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00156	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00157	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00158	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00159	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	3	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00160	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	2	2	2	0	0
P02S00161	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00162	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00163	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00164	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00165	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00166	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00167	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00168	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00169	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00170	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00171	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00172	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00173	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00174	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00175	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00176	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00177	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00178	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00179	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	0	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00180	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	3
P02S00181	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00182	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00183	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00184	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00185	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00186	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00187	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00188	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00189	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00190	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00191	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00192	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00193	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00194	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00195	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00196	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00197	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00198	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00199	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	1	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00200	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00201	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00202	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00203	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00204	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00205	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00206	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00207	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00208	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00209	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00210	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00211	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00212	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00213	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00214	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00215	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00216	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00217	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00218	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00219	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	2	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00220	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00221	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00222	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00223	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00224	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00225	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00226	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00227	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00228	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00229	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00230	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00231	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00232	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00233	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00234	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00235	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00236	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00237	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00238	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00239	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	2	3	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00240	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	2	2	2	0	0
P02S00241	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00242	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00243	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00244	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00245	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00246	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00247	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00248	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00249	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00250	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00251	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00252	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00253	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00254	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00255	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00256	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00257	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00258	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00259	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	0	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00260	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	3
P02S00261	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00262	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00263	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00264	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00265	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00266	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00267	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00268	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00269	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00270	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00271	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00272	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00273	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00274	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00275	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00276	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00277	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00278	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00279	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	1	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00280	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00281	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00282	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00283	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00284	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00285	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00286	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00287	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00288	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00289	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00290	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00291	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S00292	0.3	DYNAMIC_4D	ZERO	DIAGONAL_ANISOTROPIC	0	2	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
