candidate_index	base_attempt_index	stratum_id	replicate	target_label	target_lambda	shell	coordinate_time	phi_gradient	angular_shape	shift_value_rank	angular_first_rank	shift_first_rank	collective_Hessian_rank	status	response_rank	response_singular_0	response_singular_1	response_singular_2	solved_collective_Hessian_rank	Hessian_frobenius	linear_residual	reevaluated_residual	T22	T23	T33	dphi_norm	scalar_curvature	kretschmann	pair_screen_ricci_mixing	tidal_repeated	curvature_operator_rank	numerically_finite
64	81	P02S00040	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.3410619227873277	1.802112759779505	1.4598390785555118	4	0.11639198322407687	1.1102230246251565e-16	1.0159360858974767e-16	-1.0159360858974767e-16	2.8639344088125484e-17	-4.2330670245728204e-17	0.0	-0.12315971117413979	-0.04258497945723914	0.09678489622727834	1	6	1
65	81	P02S00040	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.3410619227873277	1.802112759779505	1.4598390785555118	4	0.19932952075714683	1.2731915420013263e-16	8.912340794009284e-17	0.0899999999999999	4.874641245484638e-17	0.0899999999999999	0.0	-0.3706850270521325	0.03953078207810367	0.09678489622727834	1	6	1
66	88	P02S00044	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.588035457754577	1.2437468378698575	1.0292866401173244	4	0.11745077871254532	1.2731915420013262e-17	2.5463830840026524e-17	-0.08999999999999997	-5.244537064331395e-18	-0.09000000000000001	0.0	0.007598024755761976	0.05712650759344231	0.2585486759696351	1	6	1
67	88	P02S00044	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.588035457754577	1.2437468378698575	1.0292866401173244	4	0.03962123848582609	6.938893903907228e-18	1.678251860586046e-17	-1.3985432171550384e-18	-5.244537064331395e-18	1.678251860586046e-17	0.0	-0.21929495127666754	-0.04821405941005473	0.2585486759696351	1	6	1
68	88	P02S00044	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.588035457754577	1.2437468378698575	1.0292866401173244	4	0.13816856212688916	2.5463830840026524e-17	3.819574626003979e-17	0.08999999999999996	-1.3635796367261622e-17	0.09000000000000004	0.0	-0.44618792730909707	-0.006237146584048479	0.2585486759696351	1	6	1
69	89	P02S00044	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	2.2857824021360433	1.8273760625099744	1.548080849243435	4	0.08605128966274038	3.819574626003979e-17	5.092766168005305e-17	-0.08999999999999994	1.2763417369173327e-18	-0.09000000000000001	0.0	-0.18378781225928548	0.38412808189697856	0.2950929641834426	1	6	1
70	89	P02S00044	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	2.2857824021360433	1.8273760625099744	1.548080849243435	4	0.005677846918157098	1.734723475976807e-18	1.7504115249151982e-17	7.779606777400881e-18	1.2763417369173327e-18	-1.7504115249151982e-17	0.0	-0.3870575347512776	0.26395055628571773	0.2950929641834426	1	6	1
71	89	P02S00044	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	2.2857824021360433	1.8273760625099744	1.548080849243435	4	0.07755377483078282	1.2731915420013262e-17	2.5463830840026524e-17	0.09	1.2763417369173327e-18	0.08999999999999997	0.0	-0.5903272572432696	0.29793741056219397	0.2950929641834426	1	6	1
72	96	P02S00048	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.9346275913160917	1.5346811388070996	1.288983063571679	4	0.06285939158633123	2.5463830840026524e-17	1.2731915420013262e-17	-0.08999999999999998	-5.839492024565278e-18	-0.09	0.0	0.15652908925447645	0.35484775842953675	0.09583750297785913	1	6	1
73	96	P02S00048	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.9346275913160917	1.5346811388070996	1.288983063571679	4	0.0402155389265142	1.6479873021779667e-17	1.1678984049130557e-17	-1.1678984049130557e-17	1.084477090276409e-17	0.0	0.0	-0.055556415607844176	0.27056537019260546	0.09583750297785913	1	6	1
74	96	P02S00048	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.9346275913160917	1.5346811388070996	1.288983063571679	4	0.13580385559240274	6.127234295881382e-17	6.352265242974024e-17	0.08999999999999996	6.923969114841686e-17	0.08999999999999996	0.0	-0.2676419204701649	0.3377616798275086	0.09583750297785913	1	6	1
75	97	P02S00048	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	2.5887584336167464	2.0063439835318118	1.6392953231710672	4	0.10081752429116823	2.5463830840026524e-17	5.5287330690369687e-17	-0.08999999999999997	-6.026319045250296e-17	-0.09	0.0	-0.09770440744571376	-0.09724936401317424	0.20839937833204947	1	6	1
76	97	P02S00048	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	2.5887584336167464	2.0063439835318118	1.6392953231710672	4	0.11084255884055422	2.7755575615628914e-17	6.026319045250296e-17	1.853695014219376e-17	-6.026319045250296e-17	-9.26847507109688e-18	0.0	-0.33704648138536936	-0.16066959183666996	0.20839937833204947	1	6	1
77	97	P02S00048	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	2.5887584336167464	2.0063439835318118	1.6392953231710672	4	0.1613204667167242	2.5463830840026524e-17	5.5287330690369687e-17	0.08999999999999997	-6.026319045250296e-17	0.08999999999999994	0.0	-0.5763885553250249	-0.07993148453898229	0.20839937833204947	1	6	1
78	104	P02S00052	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.5614916276472628	1.2528470919796175	1.0655095974304627	4	0.0957488068052434	1.2731915420013262e-17	1.2731915420013262e-17	-0.08999999999999998	3.630235498495181e-18	-0.09000000000000001	0.0	-0.24198633628070504	0.09160306761051332	0.2120134087561833	1	6	1
79	104	P02S00052	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.5614916276472628	1.2528470919796175	1.0655095974304627	4	0.1315061744303854	2.7755575615628914e-17	3.5312290758089495e-17	-3.1682055259594314e-17	3.5312290758089495e-17	-1.0560685086531437e-17	0.0	-0.4412101825570278	0.011458715226042592	0.2120134087561833	1	6	1
80	104	P02S00052	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.5614916276472628	1.2528470919796175	1.0655095974304627	4	0.2316834931333311	1.2731915420013262e-17	3.819574626003979e-17	0.08999999999999996	-1.650107044770537e-18	0.09000000000000004	0.0	-0.6404340288333507	0.08676333444775133	0.2120134087561833	1	6	1
81	105	P02S00052	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.279417783827921	1.8589640292781657	1.6080261741059048	4	0.10134003280463848	1.1458723878011936e-16	1.2731915420013263e-16	-0.08999999999999986	-9.341766903357123e-18	-0.08999999999999997	0.0	0.07809601708172828	0.20633841003507192	0.06313367460677184	1	6	1
82	105	P02S00052	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.279417783827921	1.8589640292781657	1.6080261741059048	4	0.046456181796430636	2.0816681711721685e-17	4.484048113611419e-17	4.484048113611419e-17	-9.341766903357123e-18	-1.4246194527619614e-17	0.0	-0.10316704820371737	0.09510998277300567	0.06313367460677184	1	6	1
83	105	P02S00052	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.279417783827921	1.8589640292781657	1.6080261741059048	4	0.081051807011132	2.5463830840026524e-17	3.819574626003979e-17	0.09000000000000001	1.868353380671425e-17	0.08999999999999996	0.0	-0.28443011348916314	0.14542844734209404	0.06313367460677184	1	6	1
84	112	P02S00056	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	1.781876336932445	1.3763027673791537	1.1197197511803485	4	0.029795005847283878	4.7744682825049735e-18	1.2731915420013262e-17	-0.09000000000000001	-1.6030158877303615e-18	-0.09	0.0	0.07590041766865302	0.17012554578613132	0.18306718577382744	1	6	1
85	112	P02S00056	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	1.781876336932445	1.3763027673791537	1.1197197511803485	4	0.11881946560015577	5.551115123125783e-17	7.05326990601359e-17	7.05326990601359e-17	2.08392065404947e-17	-6.412063550921445e-17	0.0	-0.16753341423158907	0.08533439809857023	0.18306718577382744	1	6	1
86	112	P02S00056	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	1.781876336932445	1.3763027673791537	1.1197197511803485	4	0.22839447376447625	1.018553233601061e-16	1.1458723878011936e-16	0.09000000000000012	5.2899524295101924e-17	0.08999999999999994	0.0	-0.4109672461318311	0.14373092195647016	0.18306718577382744	1	6	1
87	113	P02S00056	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.390573753033673	1.8939873497285227	1.5885089508878323	4	0.1472978060085273	3.819574626003979e-17	6.365957710006632e-17	-0.09000000000000007	8.264093080983306e-18	-0.08999999999999996	0.0	0.215747248586799	0.7472911038165222	0.2025838521173984	1	6	1
88	113	P02S00056	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.390573753033673	1.8939873497285227	1.5885089508878323	4	0.21087365086916962	2.7755575615628914e-17	8.264093080983305e-17	-8.264093080983305e-17	8.264093080983306e-18	5.47496166615144e-17	0.0	0.0022218614832262007	0.7033131390538438	0.2025838521173984	1	6	1
89	113	P02S00056	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.390573753033673	1.8939873497285227	1.5885089508878323	4	0.28256390538506654	1.5278298504015915e-16	1.2731915420013263e-16	0.08999999999999986	8.264093080983306e-18	0.09000000000000011	0.0	-0.2113035256203462	0.8103899865143236	0.2025838521173984	1	6	1
90	120	P02S00060	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.7342242859789143	1.3874923033323525	1.176407837729007	4	0.09803395470926075	2.5463830840026524e-17	2.5463830840026524e-17	-0.09	3.68398898152125e-18	-0.09000000000000002	0.0	-0.17104533670698688	0.0330636983092103	0.20930963694628485	1	6	1
91	120	P02S00060	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.7342242859789143	1.3874923033323525	1.176407837729007	4	0.07574471569569759	2.7755575615628914e-17	1.7683147111302e-17	5.894382370434e-18	-8.10477575934675e-18	-1.7683147111302e-17	0.0	-0.3734538200171961	-0.07711081502834159	0.20930963694628485	1	6	1
92	120	P02S00060	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.7342242859789143	1.3874923033323525	1.176407837729007	4	0.15812100087899478	5.092766168005305e-17	6.365957710006632e-17	0.09000000000000001	-1.399915812978075e-17	0.08999999999999993	0.0	-0.5758623033274053	-0.032850242233304926	0.20930963694628485	1	6	1
93	121	P02S00060	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.208366430755573	1.734820521102911	1.4408199798779902	4	0.10309634941094323	3.819574626003979e-17	6.365957710006632e-17	-0.08999999999999998	-7.741931893695134e-18	-0.08999999999999993	0.0	-0.28349314018365834	0.17651950176523695	0.22235583028122377	1	6	1
94	121	P02S00060	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.208366430755573	1.734820521102911	1.4408199798779902	4	0.10210719987685428	4.163336342344337e-17	2.32257956810854e-17	1.5483863787390267e-17	2.32257956810854e-17	1.9354829734237832e-17	0.0	-0.5068518318090243	0.09143197033161976	0.22235583028122377	1	6	1
95	121	P02S00060	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.208366430755573	1.734820521102911	1.4408199798779902	4	0.15950350045013958	3.819574626003979e-17	3.819574626003979e-17	0.08999999999999996	-7.741931893695134e-18	0.09000000000000002	0.0	-0.7302105234343901	0.1546152860523343	0.22235583028122377	1	6	1
96	128	P02S00064	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.8906104985312044	1.4499833021137227	1.1689625041183824	4	0.0663338385107099	2.5463830840026524e-17	1.2731915420013262e-17	-0.09000000000000001	7.732939725609784e-18	-0.08999999999999998	0.0	0.0635737704079625	0.32176108634379186	0.21164911609009723	1	6	1
97	128	P02S00064	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.8906104985312044	1.4499833021137227	1.1689625041183824	4	0.05144139044609822	6.938893903907228e-18	6.8737242005420304e-18	0.0	-8.592155250677538e-19	-6.8737242005420304e-18	0.0	-0.18846738907233457	0.24296632148212494	0.21164911609009723	1	6	1
98	128	P02S00064	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.8906104985312044	1.4499833021137227	1.1689625041183824	4	0.1532827943052623	5.092766168005305e-17	2.5463830840026524e-17	0.09000000000000001	7.732939725609784e-18	0.08999999999999997	0.0	-0.44050854855263166	0.3054266678668166	0.21164911609009723	1	6	1
99	129	P02S00064	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	2.565067551531463	2.013468254230027	1.670717164641688	4	0.07922338184357722	1.2731915420013262e-17	3.819574626003979e-17	-0.09	7.315485382078911e-18	-0.08999999999999996	0.0	-0.06194232841803024	-0.1973808797187278	0.3692359827555175	1	6	1
100	129	P02S00064	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	2.565067551531463	2.013468254230027	1.670717164641688	4	0.09392677890373628	3.469446951953614e-17	3.2638319396967446e-17	-2.701102294921444e-17	7.315485382078911e-18	3.2638319396967446e-17	0.0	-0.2862082301053874	-0.2895354285919002	0.3692359827555175	1	6	1
101	129	P02S00064	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	2.565067551531463	2.013468254230027	1.670717164641688	4	0.15059638013370277	3.819574626003979e-17	5.092766168005305e-17	0.08999999999999997	5.2333856964102973e-17	0.08999999999999994	0.0	-0.5104741317927445	-0.2336662320203265	0.3692359827555175	1	6	1
102	136	P02S00068	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.6476474062737818	1.3263098942731946	1.1319345898814543	4	0.08284567808190554	2.5463830840026524e-17	2.858174394646773e-17	-0.08999999999999997	3.1154100901649834e-17	-0.09000000000000001	0.0	0.19316078885230287	0.16716999525760026	0.12314827862270787	1	6	1
103	136	P02S00068	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.6476474062737818	1.3263098942731946	1.1319345898814543	4	0.12761028843286432	6.245004513516506e-17	8.100066234428958e-17	-3.323104096175983e-17	8.100066234428958e-17	1.1077013653919943e-17	0.0	-0.0024120938961608752	0.11661552782861195	0.12314827862270787	1	6	1
104	136	P02S00068	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.6476474062737818	1.3263098942731946	1.1319345898814543	4	0.2253765126686198	7.639149252007958e-17	8.955613103226559e-17	0.08999999999999993	9.76161828251695e-17	0.09000000000000002	0.0	-0.1979849766446245	0.22269733728727395	0.12314827862270787	1	6	1
105	137	P02S00068	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	2.066351994992652	1.6401203122779695	1.3784363150015742	4	0.02157197483251688	1.5914894275016578e-18	2.5463830840026524e-17	-0.08999999999999997	2.5591498925776612e-18	-0.09000000000000001	0.0	0.029614182549715484	-0.018490292616254518	0.24278598381753164	1	6	1
106	137	P02S00068	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	2.066351994992652	1.6401203122779695	1.3784363150015742	4	0.07507006375360031	4.163336342344337e-17	8.545335293476713e-17	8.545335293476713e-17	2.5591498925776612e-18	0.0	0.0	-0.18181141884544585	-0.09637343186349029	0.24278598381753164	1	6	1
107	137	P02S00068	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	2.066351994992652	1.6401203122779695	1.3784363150015742	4	0.1660305230547167	6.365957710006632e-17	1.655149004601724e-16	0.09000000000000018	-8.122519224268231e-18	0.09	0.0	-0.3932370202406072	-0.0225822191899364	0.24278598381753164	1	6	1
108	144	P02S00072	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.8108449547634557	1.4524499186572928	1.2348426718474033	4	0.13900929757785635	2.5463830840026524e-17	2.5463830840026524e-17	-0.08999999999999997	2.144479081689913e-17	-0.08999999999999997	0.0	-0.1782496584537025	-0.007903187201254942	0.18378142601834682	1	6	1
109	144	P02S00072	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.8108449547634557	1.4524499186572928	1.2348426718474033	4	0.10806697575617154	4.5102810375396984e-17	6.739791399596869e-17	1.0722395408449565e-17	-2.7571873907441737e-17	6.739791399596869e-17	0.0	-0.3778303265934375	-0.1729937937174481	0.18378142601834682	1	6	1
110	144	P02S00072	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.8108449547634557	1.4524499186572928	1.2348426718474033	4	0.15832867036701664	3.819574626003979e-17	8.912340794009284e-17	0.09000000000000002	-2.7571873907441737e-17	0.0900000000000001	0.0	-0.5774109947331727	-0.18275003819914754	0.18378142601834682	1	6	1
111	145	P02S00072	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.43974678370721	1.902525352197547	1.5662764409026786	4	0.1599859101566155	5.092766168005305e-17	3.076273967137218e-17	-0.09000000000000002	-3.353138624179568e-17	-0.09	0.0	0.1466456175435086	-0.7736645659261316	0.248255050888254	1	6	1
112	145	P02S00072	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.43974678370721	1.902525352197547	1.5662764409026786	4	0.18751785570801416	1.1102230246251565e-16	3.353138624179568e-17	1.7306521931249387e-17	-3.353138624179568e-17	-8.653260965624693e-18	0.0	-0.08536719186584377	-0.8422767396319006	0.248255050888254	1	6	1
113	145	P02S00072	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.43974678370721	1.902525352197547	1.5662764409026786	4	0.23984911474823262	7.639149252007958e-17	6.365957710006632e-17	0.09000000000000004	-3.353138624179568e-17	0.09000000000000007	0.0	-0.31738000127519617	-0.764908192382383	0.248255050888254	1	6	1
114	152	P02S00076	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	1.6685811648772244	1.3263500645116086	1.1165684880711104	4	0.10744883239260603	2.5463830840026524e-17	1.2731915420013262e-17	-0.09000000000000001	-7.169812437711484e-18	-0.09000000000000001	0.0	-0.08786125133857983	0.08152203862559208	0.18642151184168945	1	6	1
115	152	P02S00076	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	1.6685811648772244	1.3263500645116086	1.1165684880711104	4	0.016097911309332656	3.469446951953614e-18	3.4415099701015124e-17	3.4415099701015124e-17	-1.4339624875422963e-18	6.811321815825909e-18	0.0	-0.29760667945179825	-0.02148904890464947	0.18642151184168945	1	6	1
116	152	P02S00076	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	1.6685811648772244	1.3263500645116086	1.1165684880711104	4	0.12059890160053588	3.1829788550033156e-18	2.5463830840026524e-17	0.08999999999999997	-7.169812437711484e-18	0.09000000000000001	0.0	-0.5073521075650167	0.027676299937989014	0.18642151184168945	1	6	1
117	153	P02S00076	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.388104625969146	1.9321659854419908	1.6578227410253832	4	0.09134107061333079	5.092766168005305e-17	7.639149252007958e-17	-0.08999999999999998	1.5406181295239772e-17	-0.08999999999999991	0.0	-0.27925770012555917	0.5699257435231599	0.3831310258636052	1	6	1
118	153	P02S00076	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.388104625969146	1.9321659854419908	1.6578227410253832	4	0.1452604146590813	5.551115123125783e-17	1.4312839396867916e-16	3.975788721352199e-17	1.5406181295239772e-17	1.4312839396867916e-16	0.0	-0.46920406510469304	0.5140884462810558	0.3831310258636052	1	6	1
119	153	P02S00076	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	0	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.388104625969146	1.9321659854419908	1.6578227410253832	4	0.2135169297851444	1.2731915420013263e-16	1.5278298504015915e-16	0.09000000000000001	1.5406181295239772e-17	0.09000000000000016	0.0	-0.6591504300838268	0.6167693878227616	0.3831310258636052	1	6	1
120	160	P02S00080	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.910237132108178	1.4784264236164217	1.2200754812095527	4	0.10296687813310999	6.365957710006632e-17	6.365957710006632e-17	-0.09000000000000007	7.426784881525705e-18	-0.09000000000000001	0.0	0.23122317204031512	0.07272670893911745	0.021247736435221	1	6	1
121	160	P02S00080	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.910237132108178	1.4784264236164217	1.2200754812095527	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1
122	160	P02S00080	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.910237132108178	1.4784264236164217	1.2200754812095527	4	0.10296687813310999	6.365957710006632e-17	6.365957710006632e-17	0.09000000000000007	-7.426784881525705e-18	0.09000000000000001	0.0	-0.23122317204031512	0.07272670893911745	0.021247736435221	1	6	1
123	161	P02S00080	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.5192791980857896	1.9136834164887986	1.5339800150249685	4	0.08090256905126088	6.365957710006632e-17	6.365957710006632e-17	-0.09000000000000002	-4.092863201132779e-17	-0.08999999999999993	0.0	0.2579570785747935	0.06971859887865155	0.014191399309498866	1	6	1
124	161	P02S00080	1	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.5192791980857896	1.9136834164887986	1.5339800150249685	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1
125	161	P02S00080	1	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.5192791980857896	1.9136834164887986	1.5339800150249685	4	0.08090256905126088	6.365957710006632e-17	6.365957710006632e-17	0.09000000000000002	4.092863201132779e-17	0.08999999999999993	0.0	-0.2579570785747935	0.06971859887865155	0.014191399309498866	1	6	1
126	168	P02S00084	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.4885203058057233	1.1772492669915713	0.9854395785376122	4	0.10845902725070097	5.092766168005305e-17	5.092766168005305e-17	-0.09000000000000004	-2.0305073811580088e-17	-0.09000000000000005	0.0	0.24664965435078134	0.09833884425507516	0.07783868410179724	1	6	1
127	168	P02S00084	0	ZERO	0.0	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.4885203058057233	1.1772492669915713	0.9854395785376122	4	0.029991448816816275	3.8163916471489756e-17	3.398296184384253e-17	-1.2488653774317404e-17	2.303929616531697e-18	-3.398296184384253e-17	0.0	0.02136043973951336	0.0047770321252884485	0.054668238192971105	1	6	1
128	168	P02S00084	0	POSITIVE	0.09	0.3	DYNAMIC_4D	ZERO	ISOTROPIC	1	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.4885203058057233	1.1772492669915713	0.9854395785376122	4	0.15081068868011435	2.5463830840026524e-17	2.5463830840026524e-17	0.09	2.718975760686304e-17	0.08999999999999997	0.0	-0.20392877487175454	0.06821502319626142	0.03878705985554247	1	6	1
