interaction_id	carrier_id	design_kind	direction_id	radius	halton_index	bank	point_id	target_mask	target_integer	ensemble_order	target_ensembles	subsets_used	subset_count	physical_interaction_claimed	slot_twojet_l2	slot_twojet_max_abs	slot_twojet_active	slot_twojet_status	metric_twojet_l2	metric_twojet_max_abs	metric_twojet_active	metric_twojet_status	riemann_l2	riemann_max_abs	riemann_active	riemann_status	weyl_l2	weyl_max_abs	weyl_active	weyl_status	ricci_l2	ricci_max_abs	ricci_active	ricci_status	scalar_l2	scalar_max_abs	scalar_active	scalar_status	shear_l2	shear_max_abs	shear_active	shear_status	twist_l2	twist_max_abs	twist_active	twist_status	phi_twojet_l2	phi_twojet_max_abs	phi_twojet_active	phi_twojet_status
R02_1_T5_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.008720939026752578	0.00202987961044673	YES	NUMERIC_CLASSIFIED	0.006233254285216034	0.0014446302772187052	YES	NUMERIC_CLASSIFIED	0.00538989405098571	0.0043320569401843895	YES	NUMERIC_CLASSIFIED	0.007735405501036824	0.007735405501036824	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_T6_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.027216868437370433	0.005199193475516388	YES	NUMERIC_CLASSIFIED	0.01374365943673002	0.003929475458067276	YES	NUMERIC_CLASSIFIED	0.009747427175142036	0.0018115937665341272	YES	NUMERIC_CLASSIFIED	0.005441946047099276	0.003288616705984071	YES	NUMERIC_CLASSIFIED	0.0006459147145935224	0.0006459147145935224	YES	NUMERIC_CLASSIFIED	1.0971354589302191e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_T7_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	6.040475531737862e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	7.32740454793593e-17	2.0816681711721685e-17	NO	NUMERIC_CLASSIFIED	9.856200479343798e-17	3.122502256758253e-17	NO	NUMERIC_CLASSIFIED	4.641803663753154e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	1.3877787807814457e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_T8_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.06843713885974956	0.029166666666666667	YES	NUMERIC_CLASSIFIED
R02_1_T9_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_TA_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_TB_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	5.749339192039614e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	9.260889149320064e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	5.275955480050203e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	3.469446951953614e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_TC_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_TD_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.0111602179403745e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	1.011508913927959e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	6.2546344413855015e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_TE_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	8.380153414705516e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	1.1066300261092951e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	6.461699415881835e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	3.956966610037652e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	1.734723475976807e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R02_1_TF_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	MF	15	4	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	16	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	4.9065389333867974e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	1.0693553686590446e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	1.2049774363595733e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	9.813077866773595e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_T1_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M1	1	1	BASE_BLOCK	M0;M1	2	NO	0.22024481643837598	0.08801331532438578	YES	NUMERIC_CLASSIFIED	0.2298133664550591	0.08801331532438578	YES	NUMERIC_CLASSIFIED	0.14604270125258614	0.032567874685086616	YES	NUMERIC_CLASSIFIED	0.1165020579889759	0.033558656153571516	YES	NUMERIC_CLASSIFIED	0.080297072053849	0.04337334478799905	YES	NUMERIC_CLASSIFIED	0.0408342405896788	0.0408342405896788	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_T2_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M2	2	1	ANGULAR_SCREEN_BLOCK	M0;M2	2	NO	0.24863080464010592	0.08438781885567359	YES	NUMERIC_CLASSIFIED	0.2639188803360391	0.08438781885567359	YES	NUMERIC_CLASSIFIED	0.09874656143942624	0.019361950402055277	YES	NUMERIC_CLASSIFIED	0.05157237297765932	0.007986331659168917	YES	NUMERIC_CLASSIFIED	0.06405597721999914	0.029250358081949236	YES	NUMERIC_CLASSIFIED	0.07761143635081894	0.07761143635081894	YES	NUMERIC_CLASSIFIED	0.027461869783215468	0.021375461144525668	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_T3_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.009811133001783665	0.0019481922296558235	YES	NUMERIC_CLASSIFIED	0.00630245920370297	0.001056417762634345	YES	NUMERIC_CLASSIFIED	0.004573509440778528	0.0019309985295315121	YES	NUMERIC_CLASSIFIED	0.0038570096476465143	0.0038570096476465143	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_T4_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.13407634410805924	0.0375	YES	NUMERIC_CLASSIFIED	0.2286756159380278	0.04682622049836814	YES	NUMERIC_CLASSIFIED	0.1308256542531929	0.02242276818063061	YES	NUMERIC_CLASSIFIED	0.056306104340003146	0.013011352708995687	YES	NUMERIC_CLASSIFIED	0.06760509364582447	0.0324135126751067	YES	NUMERIC_CLASSIFIED	0.013829397049818934	0.013829397049818934	YES	NUMERIC_CLASSIFIED	0.06679598803217209	0.0375009115370499	YES	NUMERIC_CLASSIFIED	0.046382486667323516	0.04529166666666666	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_T5_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.008919840059100365	0.0018539786541352174	YES	NUMERIC_CLASSIFIED	0.006539093649475689	0.001287653112475369	YES	NUMERIC_CLASSIFIED	0.003453049367424923	0.0016987741518722753	YES	NUMERIC_CLASSIFIED	0.0022610739292131046	0.0022610739292131046	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_T6_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.02577539392673513	0.00519919347551639	YES	NUMERIC_CLASSIFIED	0.015858949200580414	0.004084688946316514	YES	NUMERIC_CLASSIFIED	0.010660908646786574	0.0016070087045735888	YES	NUMERIC_CLASSIFIED	0.008139612939457896	0.0054050582540878245	YES	NUMERIC_CLASSIFIED	0.006435237359279977	0.006435237359279977	YES	NUMERIC_CLASSIFIED	8.498374721940739e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_T7_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	7.806255641895632e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	8.088249790092564e-17	2.0816681711721685e-17	NO	NUMERIC_CLASSIFIED	8.454780043243502e-17	1.734723475976807e-17	NO	NUMERIC_CLASSIFIED	4.1678514031466424e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_T8_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.06843713885974956	0.029166666666666667	YES	NUMERIC_CLASSIFIED
R03_1_T9_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_TA_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_TB_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	6.175195279557968e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	1.1787426872188619e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	4.9065389333867974e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_TC_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_TD_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.0972425958338416e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	3.366268786345923e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	7.770031522344854e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_TE_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.2573006016803667e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	6.344204171695227e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	4.973168119147082e-18	1.734723475976807e-18	NO	NUMERIC_CLASSIFIED	3.469446951953614e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_1_TF_B0_P0	R03_1	RADIAL	D03	0.25	-	B0	P0	MF	15	4	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	16	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	7.757919228897728e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.609885071889599e-17	4.336808689942018e-18	NO	NUMERIC_CLASSIFIED	1.3039306074440298e-17	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	9.540979117872439e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_1_T1_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M1	1	1	BASE_BLOCK	M0;M1	2	NO	0.21349535350782017	0.08801331532438578	YES	NUMERIC_CLASSIFIED	0.2237901930981727	0.08801331532438578	YES	NUMERIC_CLASSIFIED	0.14326418577473482	0.034739459597697135	YES	NUMERIC_CLASSIFIED	0.11416348456062557	0.0340117831156801	YES	NUMERIC_CLASSIFIED	0.07868781426548856	0.04182530755538641	YES	NUMERIC_CLASSIFIED	0.04156111753157534	0.04156111753157534	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_1_T2_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M2	2	1	ANGULAR_SCREEN_BLOCK	M0;M2	2	NO	0.24863080464010592	0.08438781885567359	YES	NUMERIC_CLASSIFIED	0.2639188803360391	0.08438781885567359	YES	NUMERIC_CLASSIFIED	0.09874656143942624	0.019361950402055277	YES	NUMERIC_CLASSIFIED	0.05157237297765932	0.007986331659168917	YES	NUMERIC_CLASSIFIED	0.06405597721999914	0.029250358081949236	YES	NUMERIC_CLASSIFIED	0.07761143635081894	0.07761143635081894	YES	NUMERIC_CLASSIFIED	0.027461869783215468	0.021375461144525668	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_1_T3_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.00981113300178367	0.0019481922296558235	YES	NUMERIC_CLASSIFIED	0.0063024592037029545	0.0010564177626343433	YES	NUMERIC_CLASSIFIED	0.004573509440778525	0.0019309985295315052	YES	NUMERIC_CLASSIFIED	0.0038570096476464796	0.0038570096476464796	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_1_T4_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.13407634410805924	0.0375	YES	NUMERIC_CLASSIFIED	0.2281495939967656	0.04682622049836814	YES	NUMERIC_CLASSIFIED	0.13684688326886604	0.025561542892795046	YES	NUMERIC_CLASSIFIED	0.12575471912626446	0.022884219230975986	YES	NUMERIC_CLASSIFIED	0.05196368184206747	0.025949388704978472	YES	NUMERIC_CLASSIFIED	0.06670677729456893	0.06670677729456893	YES	NUMERIC_CLASSIFIED	0.06679598803217209	0.0375009115370499	YES	NUMERIC_CLASSIFIED	0.04558655153173528	0.04558333333333334	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_1_T5_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.009399522411700778	0.0024136901176019365	YES	NUMERIC_CLASSIFIED	0.005124421274386066	0.0011240869655287436	YES	NUMERIC_CLASSIFIED	0.00573704209411307	0.0038940740306064904	YES	NUMERIC_CLASSIFIED	0.001477175826912737	0.001477175826912737	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_1_T6_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.025726518205650372	0.005199193475516388	YES	NUMERIC_CLASSIFIED	0.012756298854485136	0.003933536764661051	YES	NUMERIC_CLASSIFIED	0.010055653961434482	0.0021705800257108034	YES	NUMERIC_CLASSIFIED	0.005266460409460963	0.00258299751732571	YES	NUMERIC_CLASSIFIED	0.0002614624449329972	0.0002614624449329972	YES	NUMERIC_CLASSIFIED	9.813077866773595e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_1_T7_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	5.553824967135427e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	8.671397946532123e-17	2.42861286636753e-17	NO	NUMERIC_CLASSIFIED	1.0776334686810885e-16	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	4.6336928700961155e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_1_T8_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.06843713885974956	0.029166666666666667	YES	NUMERIC_CLASSIFIED
R04_1_T9_B0_P0	R04_1	RADIAL	D04	0.25	-	B0	P0	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
