candidate_path	original_path	destination	primary_owner	lane_class	artifact_type	git_blob_oid	sha256	atomic_family_id	disposition	proposed_batch_id	operational_inbound_count	forensic_inbound_count	forensic_inbound_sources	outbound_imports	runtime_paths	generated_outputs	required_companions	frozen_companions	unresolved_runtime_paths	test_scope	frontier_or_control	future_exact_pointer_changes	ruling_basis
stageD_bv_forecast_check.py	stageD_bv_forecast_check.py	archive/pre_2026-07-01/stageD_bv_forecast_check.py	LEGACY_FROZEN	LEGACY	PYTHON	b90937d1dd01ea0322cdcdd9105e0fd74d174278	77ae7c33f51079549006cbcb4e3e9693d18d54ef6c5c7454a5f99d2113e2fc5f	F_SAFE_STAGED_BV_FORECAST_CHECK	SAFE_BYTE_IDENTICAL	B02_LEGACY_STANDALONE_ALGEBRA_A	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
stageD_sweep_results_raw.md	stageD_sweep_results_raw.md	archive/pre_2026-07-01/stageD_sweep_results_raw.md	LEGACY_FROZEN	LEGACY	MARKDOWN	818633bc8ed55704756704c221f196f2294320f2	5a8fa139e067d9da97f16717481271daa2e360caf25a86501f4177a4f038ac05	F_STAGED_RAW_OUTPUT	BLOCKED_IMMUTABLE_COMPANION	-	0	7	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/BASE_ROOT_MARKDOWN.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	cascade_stageD_sweep_scan.py;cascade_stageD_sweep_refine.py;stageD_sweep_results_raw.json	stageD_sweep_results_raw.json:R0_FROZEN_EVIDENCE	NONE	NONE	NONE	-	raw result is coupled to retained producer scripts and generated JSON records
verify_center_escape.py	verify_center_escape.py	research/macro/verify_center_escape.py	MACRO	ACTIVE	PYTHON	867cddbad61287219658912e3523c9dbbe2cc7e9	ef0a29e58d7132d908ac94869d0c94ee1d65caceea13c42bdf9e7019eb998aa5	F_SAFE_VERIFY_CENTER_ESCAPE	SAFE_BYTE_IDENTICAL	B01_ACTIVE_MACRO_SYMPY_QUARTET	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append;research/macro/ROOT_INVENTORY.tsv current_path	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_center_nogo.py	verify_center_nogo.py	research/macro/verify_center_nogo.py	MACRO	ACTIVE	PYTHON	a86c2554959ccb5478fd2043a0030d8a9caa2530	206d51e2d7a44ea567a49ae8da114e5a9e801e970a96b21b4e6393376abf88d0	F_SAFE_VERIFY_CENTER_NOGO	SAFE_BYTE_IDENTICAL	B01_ACTIVE_MACRO_SYMPY_QUARTET	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append;research/macro/ROOT_INVENTORY.tsv current_path	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_eos_dS_window.py	verify_eos_dS_window.py	research/macro/verify_eos_dS_window.py	MACRO	ACTIVE	PYTHON	9cb1f6917debc40700d99eaebb1f4c927d1b8293	719fd2f4f70fc72dee2d129d57515957adf82a0ed962986453500ac5752ac58d	F_SAFE_VERIFY_EOS_DS_WINDOW	SAFE_BYTE_IDENTICAL	B01_ACTIVE_MACRO_SYMPY_QUARTET	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append;research/macro/ROOT_INVENTORY.tsv current_path	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_redshift_profile_derivation.py	verify_redshift_profile_derivation.py	archive/pre_2026-07-01/verify_redshift_profile_derivation.py	LEGACY_FROZEN	LEGACY	PYTHON	ef8223bdbe9e641027fc74ed68ee68c105bcd081	0908d210cb37f643060b37f7e9268b9f6e40494f9d9a7f3ce599514f7ea31403	F_SAFE_VERIFY_REDSHIFT_PROFILE_DERIVATION	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_sne_adversarial.py	verify_sne_adversarial.py	archive/pre_2026-07-01/verify_sne_adversarial.py	LEGACY_FROZEN	LEGACY	PYTHON	de18c97b71e82b5dc4a8e8db22996de9f312faf1	741dbab154e8d2e0faf1154b198c09dd5f4ab76b9997dfc032d206e324ed9322	F_VERIFY_SNE_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	/home/udt-admin/UDT/data/Pantheon+SH0ES.dat	NONE	NONE	-	loads an absolute external Pantheon+ data path
verify_universe_bv2_a_reduction.py	verify_universe_bv2_a_reduction.py	archive/pre_2026-07-01/verify_universe_bv2_a_reduction.py	LEGACY_FROZEN	LEGACY	PYTHON	d1470e7d8cf2765df93f3751b00d63a451339702	1597eded7847d47fd0bed696abde6e3188b81550c0e7b35278b308bee9687441	F_SAFE_VERIFY_UNIVERSE_BV2_A_REDUCTION	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_universe_bv2_b_ident.py	verify_universe_bv2_b_ident.py	archive/pre_2026-07-01/verify_universe_bv2_b_ident.py	LEGACY_FROZEN	LEGACY	PYTHON	07b1c13412834439ece6390536c2cbd1ab2a5e53	0e4f425af9c8ad7aaef7799079a4ed6a810186c6fdc1136e4729af2ab95063f6	F_SAFE_VERIFY_UNIVERSE_BV2_B_IDENT	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_universe_bv2_c_folds.py	verify_universe_bv2_c_folds.py	archive/pre_2026-07-01/verify_universe_bv2_c_folds.py	LEGACY_FROZEN	LEGACY	PYTHON	9043015210af4261ae9a885f0c6c18b4ca43e9c7	ce0f5365ba97d00c5b396dce3231961145b65899e9ab60733d9f576419447d03	F_SAFE_VERIFY_UNIVERSE_BV2_C_FOLDS	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_universe_bv2_d_budget.py	verify_universe_bv2_d_budget.py	archive/pre_2026-07-01/verify_universe_bv2_d_budget.py	LEGACY_FROZEN	LEGACY	PYTHON	76fb91ae0e07e97d385a33022ac002f42cd05cdb	30219fd76c2537cd29fb5e35c43d231be7d7cd9ebc59cdf690c510e4d9c7be9c	F_SAFE_VERIFY_UNIVERSE_BV2_D_BUDGET	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_universe_bv2_e_sigma.py	verify_universe_bv2_e_sigma.py	archive/pre_2026-07-01/verify_universe_bv2_e_sigma.py	LEGACY_FROZEN	LEGACY	PYTHON	597af64f90de1409229a148d843c1272378203c9	5b013bb9bf35ec3f1a180dd78c1597f97d4015422912ac8555158751e0efac85	F_SAFE_VERIFY_UNIVERSE_BV2_E_SIGMA	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_universe_bv2_f_einstein.py	verify_universe_bv2_f_einstein.py	archive/pre_2026-07-01/verify_universe_bv2_f_einstein.py	LEGACY_FROZEN	LEGACY	PYTHON	a46c4e7c61d96959d1b693add9eb8734f7eaa458	6ea5c3f850b05595960d576992af4901d3c928786257cb98c21c32e7060e12a5	F_SAFE_VERIFY_UNIVERSE_BV2_F_EINSTEIN	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_universe_bv2_g_transv_toy.py	verify_universe_bv2_g_transv_toy.py	archive/pre_2026-07-01/verify_universe_bv2_g_transv_toy.py	LEGACY_FROZEN	LEGACY	PYTHON	82eacb5ebc5e6378a8d3165e1bf2356f5ba861a5	bd2215cca92d1e8d96db7cbb328553720b59668e39a145c278a3e9d6fb88c04e	F_SAFE_VERIFY_UNIVERSE_BV2_G_TRANSV_TOY	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
verify_universe_bv4_q1_validate.py	verify_universe_bv4_q1_validate.py	archive/pre_2026-07-01/verify_universe_bv4_q1_validate.py	LEGACY_FROZEN	LEGACY	PYTHON	f966ba46c20fe2e1c76f5417c0e0a5552fac59bb	5541fe237e4c75aef7a05df9e0e359e460598d9d703f1dcb9371085d20053a32	F_UNIVERSE_BV4_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	bv4_shoot->verify_universe_bv4_shoot.py	NONE	NONE	NONE	NONE	bv4_shoot	NONE	NONE	-	five consumers import the candidate shooter under a non-resolving unprefixed name
verify_universe_bv4_q2_powers.py	verify_universe_bv4_q2_powers.py	archive/pre_2026-07-01/verify_universe_bv4_q2_powers.py	LEGACY_FROZEN	LEGACY	PYTHON	e2c4687498b3f17e661607a21c89e8ad4d4c530c	8dce3000b2ac494714b44d4e1c294990de1e2ff518508a44eddc5f9efad16326	F_UNIVERSE_BV4_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	bv4_shoot->verify_universe_bv4_shoot.py	NONE	NONE	NONE	NONE	bv4_shoot	NONE	NONE	-	five consumers import the candidate shooter under a non-resolving unprefixed name
verify_universe_bv4_q3_bisect.py	verify_universe_bv4_q3_bisect.py	archive/pre_2026-07-01/verify_universe_bv4_q3_bisect.py	LEGACY_FROZEN	LEGACY	PYTHON	d3bf0e159ca89fc3d69d6cec648777bb428341c4	69359e94217289856e217cd247ef44d05549d915981c4e6e2df22f805a0325f0	F_UNIVERSE_BV4_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	bv4_shoot->verify_universe_bv4_shoot.py	NONE	NONE	NONE	NONE	bv4_shoot	NONE	NONE	-	five consumers import the candidate shooter under a non-resolving unprefixed name
verify_universe_bv4_q3_scan.py	verify_universe_bv4_q3_scan.py	archive/pre_2026-07-01/verify_universe_bv4_q3_scan.py	LEGACY_FROZEN	LEGACY	PYTHON	c3d0d2892efdc81899c9edae23913148b46088dd	7393d63554065c8e56fa41862b7a391679002acb8eb71fb35ae99134e86a3f75	F_UNIVERSE_BV4_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	bv4_shoot->verify_universe_bv4_shoot.py	NONE	NONE	NONE	NONE	bv4_shoot	NONE	NONE	-	five consumers import the candidate shooter under a non-resolving unprefixed name
verify_universe_bv4_q4_q5.py	verify_universe_bv4_q4_q5.py	archive/pre_2026-07-01/verify_universe_bv4_q4_q5.py	LEGACY_FROZEN	LEGACY	PYTHON	b832a95b175b59cccb5bf60896f4c34931dcf39f	265cf5a42108adde91a6599d7a56d240b36ab4c2ca5fe97823eb2009ddcf33f8	F_UNIVERSE_BV4_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	bv4_shoot->verify_universe_bv4_shoot.py	NONE	NONE	NONE	NONE	bv4_shoot	NONE	NONE	-	five consumers import the candidate shooter under a non-resolving unprefixed name
verify_universe_bv4_shoot.py	verify_universe_bv4_shoot.py	archive/pre_2026-07-01/verify_universe_bv4_shoot.py	LEGACY_FROZEN	LEGACY	PYTHON	481a6caa6ec48b7065b62ac2f527f6964a8ce77e	786cd3c1d29fc2855928caa71d74d0757530058086b84de96629700f3b03ed79	F_UNIVERSE_BV4_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	bv4_shoot	NONE	NONE	-	five consumers import the candidate shooter under a non-resolving unprefixed name
verify_wrl_canon.py	verify_wrl_canon.py	research/macro/verify_wrl_canon.py	MACRO	ACTIVE	PYTHON	e5f2b5760326b7eefa7f7dc0339118b8bd327deb	b5e6b5b79a1f743962d94820d9e5e14e0315fec0873962158bc5bdc5190877fc	F_SAFE_VERIFY_WRL_CANON	SAFE_BYTE_IDENTICAL	B01_ACTIVE_MACRO_SYMPY_QUARTET	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append;research/macro/ROOT_INVENTORY.tsv current_path	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
