key	tensor	eigenvalue_error	spectral_block_projector_defect	candidate_2plane_projector_defect	production_structure	independent_structure	discrete_diagnostics_agree	pass
G85|G75_AM_S01_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	2.8229064003015836e-08	1.9771524563234322e-07	1.1796799935418523e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.2999090789889145e-08	1.415424722215082e-07	1.0666256065088755e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	2.5695828714811242e-08	2.9060826572522743e-08	1.2906305887826441e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.8950127406446313e-08	1.7230319173367237e-07	1.21802648733241e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	8.3118203500487375e-09	7.4833697538777044e-08	3.7725213416306583e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	2.4370866685829995e-08	5.157205255559678e-08	2.9706366218491185e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	2.9344213392512586e-08	1.7161710283261753e-07	1.8586609516707966e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.5800473651683689e-08	6.5469577537473141e-08	3.9635648009126937e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	2.6818490345137391e-08	5.172015578029218e-08	2.1902260372693822e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	2.8769927551408614e-08	4.1883482679760432e-07	2.9494395693572722e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S01_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.2349302497272063e-08	7.4613338013733663e-08	4.0294684647557836e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.1372095432005125e-08	7.1533193332203312e-08	3.2054515916765443e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	2.0452619771405001e-08	1.5778086131315697e-07	8.2682664089417518e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.3585572972152349e-08	8.6415434837707944e-08	1.8120866059840351e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.1372144448351662e-08	7.1134345995477166e-08	3.1515166652305719e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	2.0446775481075541e-08	1.5796609062098681e-07	8.3035417733541771e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.3588057866387171e-08	8.6177367729196079e-08	1.8091580237447316e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.1366692309611182e-08	7.1929969525904522e-08	3.2604191587358457e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	2.04588592178645e-08	1.5758282455588452e-07	8.2355733635499023e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.3579951871345308e-08	8.6657988063924389e-08	1.8151282028206103e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	1.1399302335401984e-08	6.8218936267743624e-08	2.7188725528358848e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.0483236211343847e-08	1.5877792938091948e-07	8.5384471541751457e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.3559062671253397e-08	8.5228694394182548e-08	1.7886282049713938e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	1.1362814966719981e-08	6.8295388177016633e-08	2.730100172903522e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	2.047776768987486e-08	1.5874024634119215e-07	8.5455610567522612e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.3562122272436916e-08	8.5230770060531135e-08	1.7924581402562767e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	1.1354705342636606e-08	6.8200581343536597e-08	2.7135961155902723e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	2.048871489135351e-08	1.5890873108746498e-07	8.5367641654119687e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.3552967970120733e-08	8.5339348852276755e-08	1.7879687719337031e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	7.6772299628657947e-10	9.2798818906176782e-08	9.2368195611347029e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	1.603953910661593e-08	8.0151366473347956e-08	6.290011148307647e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.0281748112628275e-08	1.156238932486238e-07	1.895024125765138e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	8.9592522289905219e-10	9.1734209030433149e-08	9.1757396927701159e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	1.5976253875393809e-08	7.6584999695366355e-08	5.2823005627842249e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.0331443728306411e-08	1.1293256924268084e-07	1.9153214538618234e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	8.3975441877992552e-10	9.4967948346326127e-08	1.3667530173543013e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	1.6113484400948064e-08	8.3769052154603144e-08	7.4607946290567643e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.0225094299043391e-08	1.1847574828030739e-07	1.8918050122295425e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	2.7424397058828376e-09	9.4522341700617529e-08	2.6430256789790297e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	1.7014644297652648e-08	7.9869834467526221e-08	1.6618903686371481e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	9.7221546507819667e-09	1.2867957492170655e-07	1.8884969597282034e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	2.4025211958766945e-09	9.7670230277612349e-08	3.0426028402682401e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	1.6846835364237034e-08	8.0322306691742964e-08	1.9592061698620912e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	9.8105986494345654e-09	1.2647226701185458e-07	1.9195246909705497e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	3.0784356730428897e-09	9.1990394003124855e-08	2.271969420279185e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	1.7178576332266271e-08	8.1405645269056883e-08	1.240837985166473e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	9.6348358596953787e-09	1.2789532392515766e-07	1.8560490525296362e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.1280336498220578e-08	7.8648645393011046e-08	4.0489429168255697e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	2.0539651444939633e-08	1.5794547717890586e-07	5.1999065366081959e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.356108362410291e-08	8.9422658835824765e-08	1.8745872332404521e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.1279635614425132e-08	7.7954992381388969e-08	3.9832989306663676e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	2.0516211153565056e-08	1.5853258699581163e-07	5.2301522380168612e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.3567443397921597e-08	8.8804396568622428e-08	1.8732338294593546e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.1303338542933972e-08	7.9375103295178129e-08	4.1299142951561389e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	2.0564571330539128e-08	1.5735544188051963e-07	5.2022075142626336e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.3552271756200884e-08	9.0062459945863865e-08	1.8784365060578471e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	1.139178423814613e-08	7.1064712525096485e-08	2.999307875912229e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.066102558484495e-08	1.6058937319988078e-07	5.6906658234834984e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.3453749191094655e-08	8.7261772631660577e-08	1.8257121478789451e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	1.1246194642211549e-08	7.1263073489254047e-08	3.0310852866129482e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	2.063938524948794e-08	1.6037871245512409e-07	5.6339047085008719e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.3469005667732237e-08	8.7217781965323818e-08	1.8301436678610497e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	1.1266478916471812e-08	7.0843409745774323e-08	2.9644037131479332e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	2.0682712494057842e-08	1.6107107287073798e-07	5.7257739651726507e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S01_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.343736589359823e-08	8.7703882785341961e-08	1.8197840794022539e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.2047388642244528e-08	8.5704362207117238e-08	5.7150407807808902e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	3.2828374393889526e-08	1.0146947263710967e-07	5.9629551975613407e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.718066003006391e-08	2.7377889122985971e-07	1.7987249934132082e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.2354589296048601e-08	1.1276407163192174e-07	7.655252423373692e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	3.2291352938806916e-08	1.2528128166705709e-07	7.3919468492883977e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.7489851716206983e-08	3.1891504184553616e-08	1.8029164499832668e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.2264981474885417e-08	5.0972549575271182e-08	2.7876744146966218e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	3.3347681741013879e-08	7.5865122222169361e-08	4.5184753558734532e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.6767698382547103e-08	6.2395550194617659e-07	2.0406952774730251e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	1.1124985335730919e-08	7.4037258339453284e-08	5.1588346153062278e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	3.6958260105079965e-08	8.7940174469381747e-08	4.1553589959217135e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.3065304119846965e-08	1.1293509494920934e-07	1.9846226836541545e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	1.1960995027759935e-08	1.0768923831836722e-07	7.5696777772463136e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	3.6488918525590108e-08	1.0240481511732402e-07	5.6896760331069345e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.3686099305937338e-08	1.4262686573073795e-07	1.8739270960649338e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	1.2080020830862459e-08	3.7623630407412453e-08	2.6272852573786298e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	3.7383092260645512e-08	9.142261424942337e-08	3.0725165921635985e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.2468576905330653e-08	1.0345982834105846e-07	2.1467157314358123e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.0198603517252991e-08	2.0402247567306612e-07	1.2886902474257337e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	3.0045089111085943e-08	1.7793054473716914e-07	1.2243666337239864e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	2.0003232445442443e-08	2.3639741254674993e-07	1.1747292551159811e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.0211114898073248e-08	2.0356784289997613e-07	1.2841391523528663e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	3.0043240437094276e-08	1.7822624934818769e-07	1.2263894330725254e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	2.000588851525098e-08	2.3663108524391178e-07	1.1746290116320846e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.0190625621131488e-08	2.0444723717194892e-07	1.2930532734481136e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	3.0047179272463254e-08	1.7761940196387794e-07	1.2222743376506563e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	2.0003725509365466e-08	2.3615401432275429e-07	1.1747104252985382e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	1.0212586332158935e-08	1.9985766218296646e-07	1.2492409772559296e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	3.0060437250511995e-08	1.7955977251372479e-07	1.2358678922294543e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.9990628673249855e-08	2.3818165728924305e-07	1.1739145586598295e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	1.0212011569699087e-08	1.9994926591452029e-07	1.2499057824231822e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	3.0057572132646815e-08	1.7963673141358129e-07	1.2364046052168774e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.9995786679216643e-08	2.3817717114160704e-07	1.1740964693528582e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	1.0186771093323443e-08	1.9976941090244603e-07	1.2486154708913769e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	3.0063290926141129e-08	1.794891127611651e-07	1.2353585091540504e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.9990988107954077e-08	2.3816671023849356e-07	1.1737822835531137e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	8.4986069848191903e-09	5.0361453553823346e-08	2.6768402024418667e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	2.7773184016477437e-08	7.3988949213232036e-08	5.0099486157984734e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.8195376941254615e-08	5.5275626451857201e-08	3.1626910602033869e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	8.5135536398439626e-09	4.9583308124246803e-08	2.6039596383581756e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	2.7735399414641204e-08	7.5608420470475066e-08	5.1162069675157889e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S02_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.8212459783339963e-08	5.5328279209220847e-08	3.16576094040184e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
