path	blob	sha256	size_bytes	first_commit_date	discovery_reason	adjudication
GR_NUMERICS_RESEARCH_2026-06-29.md	ec2049f68a3f369b6911d9c013d5f3fb10400303	8c7b5b20fbe396d1531e9371dd6678bcca7ca6591bed7d4e527170c483f34ccc	6725	2026-06-29	TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H3_hopfion_solve_preregistration.md	7729e2c1fcb19130160d8d6b55b97e9f0d9a370c	82dd23caec9938816f6171bb605d63ac41875d40127eb363c3f77d45c63df1f1	10346	2026-07-05	TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_GP_switch_hopfion_MAP.md	ac1fbbc1fffc0a5ad2a3bdd0bdaaa53ae4505aa2	6cd5d58d3665b447bef9c9c4f1dfd6d96129b5d77573a34b36657d4aa805ce8a	10040	2026-07-05	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:hopfion_GP_switch_apply_MAP.md	UNADJUDICATED
H4_N1_offround_transverse_equation_results.md	c4a2ec184ac589ad250f928f0f55780dcea5f292	893c54c5d0da4f49f134375245d1350134601516b3e6c29dcad1412076cba474	8685	2026-07-05	TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv	UNADJUDICATED
H4_N2_farfield_reduction_results.md	c80aa5ca9173ed785f3f73dfe6fc5ece3dbbcf48	c655f441d5d457e4c67af6866f251d9e1cca05df0e9497ca922b88e72931b639	10179	2026-07-05	TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_N4_backreaction_solve_preregistration.md	620ec56c9052c8944944c702c7f4f8fb0a583d27	47a4cc18e6b5665138e3244085829d82471b70c25c2084d459df8459d0da4382	13422	2026-07-05	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_N4_backreaction_solve_results.md	ce368e7a5d1a8bf9341a89657abc8236b3c61e3c	80858fc246c7e2112eaa34e36cb5ee35e447966e457c767a1f53be20984c7708	8780	2026-07-05	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_N4a_source_background_audit_results.md	47914cff66fc9905ca60a56f0786db3d2810191d	e49a9767313c1815757df40656c1d4dbd8d1eac704d3b41a5aa2cadd72847c01	8953	2026-07-05	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_N4rev_conditional_mass_response_results.md	9f95839a98d021982892d486350534846c9c25c9	95ce5e0ff2cd6c5aee9012451d15a319840925563dea18509689ae58fd70b82b	7211	2026-07-05	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:H4_N4rev_sign_certification_results.md;TRANSITIVE_FROM:HANDOFF_ARCHIVE.md;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:h4_scripts/lbare_inverse.py;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_N4rev_sign_certification_results.md	93fed917e2ba74aa1218d94c5c2ff27907b846f5	f2b9cad15d3c185388e37c027fe08fbadfe3ab97a2439e89fe4bcb11ec2f0bc5	14640	2026-07-10	TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv	UNADJUDICATED
H4_N5_whole_cell_criticality_MAP.md	c32751f438747849c023337929d493f958ba485b	4c0e37a689b541bc0a95846cbe4ec982d61682a413e357f1a76e83ba7c10cfd8	22604	2026-07-05	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_N5a_whole_cell_criticality_rederivation_results.md	c425967e0e9f4f268c2f8e460ff74421709e945e	7ec48597033bbbc20abe96bb49a043cf1fe573212d6e89868790b92e3b7898bc	21769	2026-07-05	TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_N5b_flux_budget_closure_results.md	65438dd002573f8c83fbf31b1b6f05b41300f49a	4834122f529845d8093f0005f74047f06274b074d24d9f1d75a8e82a84b5d4da	25285	2026-07-05	TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_backreaction_mass_MAP.md	9ff97145d1a497291d2fa0c6eb64a957ec69f8bb	b85beb966de629438357d83deb1be9f5fb1c1049e1a01cfc58ed3f24b15358d2	21404	2026-07-05	TRANSITIVE_FROM:HANDOFF_ARCHIVE.md;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
H4_screening_taxonomy_MAP.md	46b662d765d2704a0313cf9691b733f1521e5bfb	b472e1254925361063be1f0ecddda49a60e91391faeb9ec32c5950894b003679	8785	2026-07-05	CONTENT_CONJUNCTION_SEED;FILENAME_SEED;TRANSITIVE_FROM:H4_N4a_source_background_audit_results.md;TRANSITIVE_FROM:HANDOFF_ARCHIVE.md;TRANSITIVE_FROM:angular_derivative_weight_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:archive/LIVE_H3_H4_arc_2026-07-05.md;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_failed_basin_homotopy_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_finite_cell_boundary_variation_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_nonlinear_stationary_solution_space_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_rigidity_three_route_zoomout_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_time_fiber_shift_jacobi_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_variable_lapse_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:complete_coframe_seal_involution_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:finite_cell_seal_boundary_phase_join_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:matter_bootstrap_dimensional_inventory_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:native_hopfion_topology_audit_2026-07-19/CANDIDATE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/CURRENT_ARTIFACT_PATHS.tsv;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:scale_breaking_closure_census_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_GROUP_OUTCOMES.tsv;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/FORENSIC_PHI_SOURCE_CENSUS.tsv	UNADJUDICATED
HANDOFF.md	050645d675a4006a2d88a12d52f1459a3c198af0	e4a893a5be2628ee2e702864901f9093989a533035a157d26175edfbd9308c83	63376	2026-06-10	TRANSITIVE_FROM:HANDOFF_ARCHIVE.md;TRANSITIVE_FROM:STATE.md;TRANSITIVE_FROM:UDT_NATIVE_ACTION_WORKSTATION_SYNC_DISPATCH.md;TRANSITIVE_FROM:archive/COMPLETION_PROGRAM.md;TRANSITIVE_FROM:archive/MIGRATION.md;TRANSITIVE_FROM:archive/POST_POSTULATE_PROGRAM.md;TRANSITIVE_FROM:archive/REORG_PLAN.md;TRANSITIVE_FROM:archive/SOLVER_COMPLETENESS_MAP.md;TRANSITIVE_FROM:archive/native_action_chat_2026-07-14_15/UDT_NATIVE_ACTION_NONCOLD_MAP.md;TRANSITIVE_FROM:archive/udt_validated_results.md;TRANSITIVE_FROM:asymptotic_boundary_lineage_audit_2026-07-19/CANDIDATE_UNIVERSE.tsv;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/build_source_census.py;TRANSITIVE_FROM:c2_variable_lapse_selector_2026-07-20/build_source_census.py;TRANSITIVE_FROM:clock_curvature_selector_audit_2026-07-19/REPOSITORY_GATES.json;TRANSITIVE_FROM:research/README.md;TRANSITIVE_FROM:research/_registry/CURRENT_FRONTIER_TARGETS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:scale_breaking_closure_census_2026-07-20/build_source_census.py;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/build_source_census.py;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_metric_to_frontier_reference_2026-07-22/verify_reference_packet.py;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/build_source_census.py;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/verify_ontology_audit.py;TRANSITIVE_FROM:udt_scientific_consolidation_checkpoint_2026-07-23/verify_checkpoint_independent.py	UNADJUDICATED
HANDOFF_ARCHIVE.md	b257b2563729d016a430a7378baaeb21c8b75905	23340d081d4b52d1fbb7f019f0240d79891ca2c67ccd438698c7e29ef0cc85ec	130383	2026-06-17	TRANSITIVE_FROM:HANDOFF_ARCHIVE.md;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv	UNADJUDICATED
HYGIENE_HEADER_TEMPLATE.md	8bfd12213b6e244fd9d13f995b2aba2b45b2286d	c5f455834542c6cd45bba8408ef77bbcf4352174f3a3741c0ea61709283493a7	1685	2026-07-09	TRANSITIVE_FROM:hygiene_baseline_correction_2026-07-23/verify_hygiene_correction.py	UNADJUDICATED
INDEX.md	832012aa8fe41cb2362fe838186580bff21a0809	7d811b8e64ad49fe428de09d4784460ac8de79efd724ef66968cfa6c569cfa0c	32233	2026-06-10	TRANSITIVE_FROM:asymptotic_boundary_lineage_audit_2026-07-19/PREREGISTRATION.md;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/build_source_census.py;TRANSITIVE_FROM:c2_variable_lapse_selector_2026-07-20/build_source_census.py;TRANSITIVE_FROM:clock_curvature_selector_audit_2026-07-19/REPOSITORY_GATES.json;TRANSITIVE_FROM:research/_registry/CURRENT_FRONTIER_TARGETS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:scale_breaking_closure_census_2026-07-20/build_source_census.py;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/build_source_census.py;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_metric_to_frontier_reference_2026-07-22/verify_reference_packet.py;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/build_source_census.py;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/verify_ontology_audit.py	UNADJUDICATED
J_of_s_light_deflection_confrontation_MAP.md	257d03801d607cb4e633189f990f8472deb209d8	10e0f00f1641b9c9f899f7ac7ee7ce59cfec887ed909df15e400033cf3cc5b0c	29622	2026-07-05	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv	UNADJUDICATED
LIVE.md	c1af3dbf213aac058d285820f68c2d434a56e8a9	0739de4dc339adfd7da5ae6ed1e53841b8a3ceee60a6488f69e8ef9046bd18d4	115612	2026-06-23	TRANSITIVE_FROM:.claude/hooks/corral_trigger.py;TRANSITIVE_FROM:AGENTS.md;TRANSITIVE_FROM:CODEX_ZERO_CONTEXT_STARTUP_REHEARSAL_2026-07-19.md;TRANSITIVE_FROM:HANDOFF_ARCHIVE.md;TRANSITIVE_FROM:STATE.md;TRANSITIVE_FROM:UDT_H3_STATIC_MASS_BACKREACTION_DISPATCH.md;TRANSITIVE_FROM:UDT_NATIVE_ACTION_WORKSTATION_SYNC_DISPATCH.md;TRANSITIVE_FROM:angular_derivative_weight_selector_2026-07-20/verify_angular_weight_selector.py;TRANSITIVE_FROM:archive/COMPLETION_PROGRAM.md;TRANSITIVE_FROM:archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;TRANSITIVE_FROM:archive/MIGRATION.md;TRANSITIVE_FROM:archive/POST_POSTULATE_PROGRAM.md;TRANSITIVE_FROM:archive/REORG_PLAN.md;TRANSITIVE_FROM:archive/SOLVER_COMPLETENESS_MAP.md;TRANSITIVE_FROM:archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_DERIVATION_RESULTS.md;TRANSITIVE_FROM:archive/native_action_chat_2026-07-14_15/UDT_NATIVE_ACTION_NONCOLD_MAP.md;TRANSITIVE_FROM:archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_FUNCTIONAL_STRUCTURE_VERIFY_DISPATCH.md;TRANSITIVE_FROM:archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_METRIC_CURVATURE_VERIFY_DISPATCH.md;TRANSITIVE_FROM:archive/pre_native_coupled/EXTERNAL_AUDIT_2026-06-30.md;TRANSITIVE_FROM:archive/pre_native_coupled/PROVENANCE_AUDIT_2026-06-30.md;TRANSITIVE_FROM:archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md;TRANSITIVE_FROM:asymptotic_boundary_lineage_audit_2026-07-19/CANDIDATE_UNIVERSE.tsv;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/build_source_census.py;TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/verify_c2_angular_reduction.py;TRANSITIVE_FROM:c2_finite_cell_boundary_variation_2026-07-20/verify_c2_boundary_variation.py;TRANSITIVE_FROM:c2_time_fiber_shift_jacobi_2026-07-20/verify_c2_time_fiber_shift.py;TRANSITIVE_FROM:c2_variable_lapse_selector_2026-07-20/build_source_census.py;TRANSITIVE_FROM:c2_variable_lapse_selector_2026-07-20/verify_c2_variable_lapse.py;TRANSITIVE_FROM:clock_curvature_selector_audit_2026-07-19/REPOSITORY_GATES.json;TRANSITIVE_FROM:export_for_local_llm.py;TRANSITIVE_FROM:grok/README.md;TRANSITIVE_FROM:native_boundary_generator_scale_audit_2026-07-19/build_source_adjudication.py;TRANSITIVE_FROM:research/README.md;TRANSITIVE_FROM:research/_registry/CURRENT_FRONTIER_TARGETS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:scale_breaking_closure_census_2026-07-20/build_source_census.py;TRANSITIVE_FROM:simple_metric_L_equivalence_principle_GAP.md;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/build_source_census.py;TRANSITIVE_FROM:udt_complete_metric_solution_space_map_2026-07-21/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_complete_seal_fixed_set_selector_audit_2026-07-21/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_metric_natural_complete_extension_selector_audit_2026-07-27/verify_audit.py;TRANSITIVE_FROM:udt_metric_to_frontier_reference_2026-07-22/verify_reference_packet.py;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/build_source_census.py;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/verify_ontology_audit.py;TRANSITIVE_FROM:udt_scientific_consolidation_checkpoint_2026-07-23/verify_checkpoint_independent.py;TRANSITIVE_FROM:w_alg_verifier_scripts/UDT_H3_STATIC_MASS_BACKREACTION_DISPATCH.md	UNADJUDICATED
MATTER_SECTOR_MAP_new_foundation.md	7189e4e8756379c903240a3fa7a381439be843fe	11ed3645af15a3cb6035b1bf6619477d0a8f253f92ada35093204e31eec762b0	27447	2026-06-21	TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:matter_regrade_derived_operator_results.md;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
MEMORY.md	ce9e783d707fbbb5d86d99e790ed763689021b3f	7161b684b440962d32e4abe1233eb2ac0cd3a50754f74b5117fdc151d155f9cc	6793	2026-07-09	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:LIVE.md;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/CURRENT_FRONTIER_TARGETS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/build_source_census.py;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/verify_ontology_audit.py	UNADJUDICATED
N5d_solver_build_plan.md	38e405e0d9a578e6205434d54e4330f9be83428a	ce8d8fd3733e776d1b19fc0d96cd76e52221277b6db10d5303450e6f89d156b8	25896	2026-07-06	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv	UNADJUDICATED
NEGATIVES_REGISTRY.md	71c7cae1f659c40636537db211311f8bdb972025	981786b260b2671fdd66638b4b64d9c40a0994c1a1e09bb33f461751593d7cdc	164174	2026-06-11	TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:regrade_S2_defect_2026-07-04.md;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_xmax_observer_separation_audit_2026-07-24/derive_relational_xmax.py	UNADJUDICATED
P1_PURITY_HARNESS_MAP.md	fae05082ac4cbb40cdb31b8875f61104195823ef	0219b6a21f3bd953dae4aa9613abd0acd1704b042ce5e8b63f9ca9b7defe7c32	9460	2026-06-23	TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv	UNADJUDICATED
P5e_proper_results.md	e1a01d1a5be99cbe11be92b09d97d1970b86c7d5	d9f0da3604c6c304d4537d940d69e49bf98b6271b8b2ac336db9ba9dbaa2b0a8	25826	2026-06-21	TRANSITIVE_FROM:archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
PROBLEM_STATEMENT.md	dabbd10b5a58c52ab36c67aafc55ee08ddf43ba2	dcf2a8c91b8f0347780e4cefc206a16ea4e6bdbeb71b8bb1f034160f7d3e1b02	13777	2026-07-09	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
PROVENANCE.md	2990e2054c8218381f3f1f944cca6c5784962194	90f2a0e73881e3a9de99802af8be75f820a9873b6d76d2baa82b1ad4e8d7d16c	5175	2026-06-10	TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv	UNADJUDICATED
PURSUIT_CHARTER_2026-07-04.md	4f4e8581273f23e8829b411fe32d4dc6877d8947	90c4c54e58e8f7db31cd39239a8c67ffd0e84773a3a9d2003ebc8784323054da	16134	2026-07-04	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv	UNADJUDICATED
QUANTIZATION_MAP.md	4f282b8c2f631237d1aa0d1ae8ba8b8df0bb59f1	f6e53f4cdf6689bbbe861b13ba771e0539717a601313b1c4e5f1d839367568d8	12945	2026-06-20	TRANSITIVE_FROM:STATE.md;TRANSITIVE_FROM:archive/quant_stepA_geometric_results.md;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
README.md	f1671a84d48bd2e8edecbc5965e9644125c2d8bc	13d5e7c4c5179c079ac451ca3c280f1aae92869ce6398859bad1feb41e8bca8f	10928	2026-07-18	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/build_source_census.py;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_metric_to_frontier_reference_2026-07-22/verify_reference_packet.py	UNADJUDICATED
REORGANIZATION_R0_PREREG_2026-07-18.md	ce4bdc2aadadc4d701fe8972898e2a927f185437	dce487c438f597dc267bd7c2fed4eb908442c9b133747f1255ea6b78dd4e4b87	6670	2026-07-18	TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
