target	source	line	column	categories	kinds	statuses	source_frozen	source_r0_classification	reference_role	rewrite_required	new_target	line_excerpt
EXTERNAL_AUDIT_2026-06-30.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	88	285	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/EXTERNAL_AUDIT_2026-06-30.md	EXTERNAL_AUDIT_2026-06-30.md\t100644\t3a77b115b3893f755f71b3297a2ec6f2ce6a3bad\t8e629e00770bd5e0cf0a02ccc8b1fe65e188eaa69198d324396401e04dcc8d05\t293\ta77d633023824250f8d97e865f774b5b49a2d7b5\t2026-07-06\tPre-native-era provenance census + organization (date-based, 2 adversarial passes).\t2\tEXTERNAL_AUDIT_2026-06-30.md;archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md\tTEXT_REFERENCE\tARCHIVE_CANDIDATE\tdocument-level superseded/retracted/archive marker; audit required
EXTERNAL_AUDIT_2026-06-30.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	119	6036	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/EXTERNAL_AUDIT_2026-06-30.md	LIVE.md\t100644\t91708da8d00683f09d9995c890c011103001597b\tf0d2d89c29111d145e756a8c486d0c58f9b114e473920b3ba81ea7c6851d49e9\t42922\tbfa0b9a9371fab0266315bc2bb6845b8a7446a18\t2026-07-18\tAdd GR to UDT selector audit and external verifier\t132\t.claude/hooks/corral_trigger.py;AGENTS.md;CLAUDE.md;COGNITIVE_CORRAL_TRIGGERS_SETUP.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;H4_N5_whole_cell_criticality_MAP.md;HANDOFF.md;HANDOFF_ARCHIVE.md;INDEX.md;J_of_s_light_deflection_confrontation_MAP.md;LIVE.md;MEMORY.md;NEGATI
EXTERNAL_AUDIT_2026-06-30.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	756	322	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/EXTERNAL_AUDIT_2026-06-30.md	pre_native_era_census.md\t100644\td93cbf2c7802b0ab717eaffbc88070ef0f810569\tde9eaa2b4804c61465f837c771fd639357da8074891505d33d973033803ab2ec\t10132\tb108d492c324750b4e3fd7084ea543b4cd54a786\t2026-07-06\tLive macro-spine provenance pass (3 classifiers + adversarial): no quarantine, N5d unaffected.\t56\tCLAUDE.md;D1_FIX_DESIGN.md;EXTERNAL_AUDIT_2026-06-30.md;HANDOFF_ARCHIVE.md;INDEX.md;NEGATIVES_REGISTRY.md;PROVENANCE_AUDIT_2026-06-30.md;SOLVER_AUDIT_2026-06-29.md;UDT_NATIVE_ACTION_ARM_C_INPUT_SHA256SUMS_2
EXTERNAL_AUDIT_2026-06-30.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	973	505	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/EXTERNAL_AUDIT_2026-06-30.md	solver_action.py\t100644\t4ed3aecd5172ad7d3746ee8c0edc46901ce57ac2\t732cb69deedaf972fe0a78153014b2ce1805da0b244479576f889ba357ee5939\t9026\t636a44b1f8318e39853bca2cf429c649009105d3\t2026-06-23\tP4 cross-model verify: protocol + first use refines the e^{2phi} matter-weight call\t15\t.claude/skills/no-shortcuts/SKILL.md;CROSS_MODEL_VERIFY.md;HANDOFF_ARCHIVE.md;N5d_solver_build_plan.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md;archive/pre_native_coup
F1F3_closure_results.md	archive/COMPLETION_PROGRAM.md	14	50	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/F1F3_closure_results.md	- [x] **F1 — gravity curvature action.** CLOSED (F1F3_closure_results.md, verified CLEAN). DERIVED (vacuum!=GR). FINISH: confirm the derivation is airtight;
F1F3_closure_results.md	archive/COMPLETION_PROGRAM.md	21	53	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/F1F3_closure_results.md	- [x] **F3 — a(phi) coupling.** CLOSED (folded into F1F3_closure_results.md, verified CLEAN). DERIVED a=e^{+phi} (entangled w/ F1). FINISH: tie off with F1; confirm the
F1F3_closure_results.md	branch_operator_contamination_ledger.md	76	9	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/F1F3_closure_results.md	"| 13 | `F1F3_closure_results.md` | scalar-tensor (""vacuum≠GR"", free-X) | closure record (armchair) | YES — this sweep | in-file SUPERSEDED stamp |"
F1F3_closure_results.md	r1_route_fork_native_derivation.md	49	16	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	MOVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/F1F3_closure_results.md	"coefficient""; `F1F3_closure_results.md` §3 ""the ONE principle-unfixed parameter""), and the free"
F1F3_closure_results.md	r1_route_fork_native_derivation.md	150	18	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	MOVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/F1F3_closure_results.md	"dial (4D frame, `F1F3_closure_results.md` §3 — ""the one principle-unfixed parameter"", bounded by"
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	158	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	F1F3_closure_results.md\t25\tTEXT_REFERENCE\tTEXT_REFERENCE\tnative_dilation_weight_derivation_results.md\tnative_dilation_weight_derivation_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	159	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	F1F3_closure_results.md\t26\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_regrade_derived_operator_results.md\tmatter_regrade_derived_operator_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	160	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	F1F3_closure_results.md\t27\tTEXT_REFERENCE\tTEXT_REFERENCE\tF0_SYSTEMATIC_AUDIT_results.md\tF0_SYSTEMATIC_AUDIT_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	161	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	F1F3_closure_results.md\t29\tTEXT_REFERENCE\tTEXT_REFERENCE\tP1P5_reaudit_vs_derived_operator_results.md\tP1P5_reaudit_vs_derived_operator_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	162	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	F1F3_closure_results.md\t30\tTEXT_REFERENCE\tTEXT_REFERENCE\tFOUNDATIONAL_ASSUMPTIONS_LEDGER.md\tFOUNDATIONAL_ASSUMPTIONS_LEDGER.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1819	64	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	archive/COMPLETION_PROGRAM.md\t14\tTEXT_REFERENCE\tTEXT_REFERENCE\tF1F3_closure_results.md\tF1F3_closure_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1819	88	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	archive/COMPLETION_PROGRAM.md\t14\tTEXT_REFERENCE\tTEXT_REFERENCE\tF1F3_closure_results.md\tF1F3_closure_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2724	74	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	branch_operator_contamination_ledger.md\t76\tTEXT_REFERENCE\tTEXT_REFERENCE\tF1F3_closure_results.md\tF1F3_closure_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2724	98	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	branch_operator_contamination_ledger.md\t76\tTEXT_REFERENCE\tTEXT_REFERENCE\tF1F3_closure_results.md\tF1F3_closure_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	12000	69	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	r1_route_fork_native_derivation.md\t49\tTEXT_REFERENCE\tTEXT_REFERENCE\tF1F3_closure_results.md\tF1F3_closure_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	12000	93	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	r1_route_fork_native_derivation.md\t49\tTEXT_REFERENCE\tTEXT_REFERENCE\tF1F3_closure_results.md\tF1F3_closure_results.md\tRESOLVED_TRACKED\t-
F1F3_closure_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	89	266	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	F0_SYSTEMATIC_AUDIT_results.md\t100644\ta2d7ffd103dc82d41922abcf5320bc8c50410f74\t3293eab3af0c76c62ee2351b7554c116d1351e87c4ce5115fb9824cc959b2b7d\t17598\t0c47ac8e1e2cfe870798ac1dbbb7f94e1aec53f2\t2026-06-21\tF0 systematic foundational audit: complete + verifier-passed\t8\tF1F3_closure_results.md;F4_seal_boundary_MAP.md;F5_critical_universe_closure_results.md;F6_postulate_A_ledger_results.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;HANDOFF_ARCHIVE.md;archive/M10_M11_object_identity_closure_results.md;archive/M
F1F3_closure_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	90	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	F1F3_closure_results.md\t100644\t28fb534bb51d54b0eac3f0642a6f0ae8eeac1a7b\tf622623ca39958335584a61eb5b81a92fbb4e8527a36b899c60b7dacc8b8cd1a\t29212\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t3\tarchive/COMPLETION_PROGRAM.md;branch_operator_contamination_ledger.md;r1_route_fork_native_derivation.md\tTEXT_REFERENCE\tARCHIVE_CANDIDATE\tdocument-level superseded/retracted/archive marker; audit required
F1F3_closure_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	98	324	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md\t100644\tccd4c9c3df9c7eb5abe398f3eb130ada73befce8\tad93180af41ff548f8ad87ef74f6b1386abe4319ac5992850b225550387c90c0\t27235\t2f1744eefb245cb7c91563cc58ad6a6881bab7ea\t2026-06-27\tStartup-docs freshness pass: archive 5 subsumed trackers, refresh orientation/INDEX, fix stale pointers\t16\tCLAUDE.md;F1F3_closure_results.md;F2_closure_results.md;F5_critical_universe_closure_results.md;F6_postulate_A_ledger_results.md;F7_scale_bridge_native_results.md;F8_metric_choices_result
F1F3_closure_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	124	300	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	P1P5_reaudit_vs_derived_operator_results.md\t100644\t6e79b87dc5619c2f082678f91063f578a8e51ec7\t118219cfe882a9dff689108e6cda5360933509301191af8557486ba4e9939293\t20441\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t2\tF1F3_closure_results.md;branch_operator_contamination_ledger.md\tTEXT_REFERENCE\tARCHIVE_CANDIDATE\tdocument-level superseded/retracted/archive marker; audit required
F1F3_closure_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	536	300	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	matter_regrade_derived_operator_results.md\t100644\t41d041f7e9f1b524d52d4572656f89d026a5e5f3\t3036d3950cafabd07fdcbe9cc4edff877c89e743fae5b398728bb780ac79f058\t23810\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t17\tF1F3_closure_results.md;F2_closure_results.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;HANDOFF_ARCHIVE.md;P1P5_reaudit_vs_derived_operator_results.md;STEP2_timelive_matter_MAP.md;STEP2_timelive_matter_result
F1F3_closure_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	628	315	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/F1F3_closure_results.md	native_dilation_weight_derivation_results.md\t100644\tef37ed2d74aaab915b5f8daf4464ffae59a79032\t07a03015b74f072d1710316e4554e513a4bffc587326885a0efffc03775bb5d9\t25852\tb108d492c324750b4e3fd7084ea543b4cd54a786\t2026-07-06\tLive macro-spine provenance pass (3 classifiers + adversarial): no quarantine, N5d unaffected.\t32\tF1F3_closure_results.md;F8_metric_choices_results.md;HANDOFF_ARCHIVE.md;J_of_s_light_deflection_confrontation_MAP.md;MATTER_SECTOR_MAP_new_foundation.md;P1P5_reaudit_vs_derived_operator_
P1P5_reaudit_vs_derived_operator_results.md	F1F3_closure_results.md	29	28	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	"anything fix X"" finding), `P1P5_reaudit_vs_derived_operator_results.md` (the a=-1"
P1P5_reaudit_vs_derived_operator_results.md	F1F3_closure_results.md	277	4	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	`P1P5_reaudit_vs_derived_operator_results.md`.** That re-audit classifies every P-result
P1P5_reaudit_vs_derived_operator_results.md	F1F3_closure_results.md	373	35	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	7. **Pointer integrity:** confirm P1P5_reaudit_vs_derived_operator_results.md actually grades the
P1P5_reaudit_vs_derived_operator_results.md	branch_operator_contamination_ledger.md	77	9	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	| 14 | `P1P5_reaudit_vs_derived_operator_results.md` | scalar-tensor 'derived operator' (a=e^{+φ}) | auditor triage (UNVERIFIED, self-labeled NOT canon) | YES — this sweep | in-file SUPERSEDED stamp |
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	161	58	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	F1F3_closure_results.md\t29\tTEXT_REFERENCE\tTEXT_REFERENCE\tP1P5_reaudit_vs_derived_operator_results.md\tP1P5_reaudit_vs_derived_operator_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	161	102	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	F1F3_closure_results.md\t29\tTEXT_REFERENCE\tTEXT_REFERENCE\tP1P5_reaudit_vs_derived_operator_results.md\tP1P5_reaudit_vs_derived_operator_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1108	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t19\tTEXT_REFERENCE\tTEXT_REFERENCE\tnative_dilation_weight_derivation_results.md\tnative_dilation_weight_derivation_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1109	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t21\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_regrade_derived_operator_results.md\tmatter_regrade_derived_operator_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1110	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t22\tTEXT_REFERENCE\tTEXT_REFERENCE\tP5e_proper_results.md\tP5e_proper_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1111	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t23\tTEXT_REFERENCE\tTEXT_REFERENCE\tSTEP2_timelive_matter_results.md\tSTEP2_timelive_matter_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1112	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t23\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1113	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t25\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1114	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t61\tTEXT_REFERENCE\tTEXT_REFERENCE\tseal_junction_condition_results.md\tseal_junction_condition_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2725	74	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	branch_operator_contamination_ledger.md\t77\tTEXT_REFERENCE\tTEXT_REFERENCE\tP1P5_reaudit_vs_derived_operator_results.md\tP1P5_reaudit_vs_derived_operator_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2725	118	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	branch_operator_contamination_ledger.md\t77\tTEXT_REFERENCE\tTEXT_REFERENCE\tP1P5_reaudit_vs_derived_operator_results.md\tP1P5_reaudit_vs_derived_operator_results.md\tRESOLVED_TRACKED\t-
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	124	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t100644\t6e79b87dc5619c2f082678f91063f578a8e51ec7\t118219cfe882a9dff689108e6cda5360933509301191af8557486ba4e9939293\t20441\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t2\tF1F3_closure_results.md;branch_operator_contamination_ledger.md\tTEXT_REFERENCE\tARCHIVE_CANDIDATE\tdocument-level superseded/retracted/archive marker; audit required
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	126	385	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	P5e_proper_results.md\t100644\tf4a54486b1896457ea8b26c9f6e0f1ca252a0251\t05f274d757b3c2f7c0caccc330d611e022a57d8563bc98e4ebafaad928656e77\t25780\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t8\tF4_seal_boundary_MAP.md;F8_metric_choices_results.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;HANDOFF_ARCHIVE.md;P1P5_reaudit_vs_derived_operator_results.md;STATE.md;archive/M12_winding_bc_closure_results.md;branch_operator_conta
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	137	332	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	STEP2_timelive_matter_results.md\t100644\t836e4b7576914c3fb192c92cf23ab44f0835a73f\t267e394e1101f6c3a4058f1530513cc845d5625a455abe2f034ee729d7e87868\t23022\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t7\tF4_seal_boundary_MAP.md;HANDOFF_ARCHIVE.md;P1P5_reaudit_vs_derived_operator_results.md;P5e_proper_results.md;archive/M12_winding_bc_closure_results.md;b1prime_round_gate_derived_operator_results.md;branch_operato
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	536	400	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	matter_regrade_derived_operator_results.md\t100644\t41d041f7e9f1b524d52d4572656f89d026a5e5f3\t3036d3950cafabd07fdcbe9cc4edff877c89e743fae5b398728bb780ac79f058\t23810\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t17\tF1F3_closure_results.md;F2_closure_results.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;HANDOFF_ARCHIVE.md;P1P5_reaudit_vs_derived_operator_results.md;STEP2_timelive_matter_MAP.md;STEP2_timelive_matter_result
P1P5_reaudit_vs_derived_operator_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	628	468	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	native_dilation_weight_derivation_results.md\t100644\tef37ed2d74aaab915b5f8daf4464ffae59a79032\t07a03015b74f072d1710316e4554e513a4bffc587326885a0efffc03775bb5d9\t25852\tb108d492c324750b4e3fd7084ea543b4cd54a786\t2026-07-06\tLive macro-spine provenance pass (3 classifiers + adversarial): no quarantine, N5d unaffected.\t32\tF1F3_closure_results.md;F8_metric_choices_results.md;HANDOFF_ARCHIVE.md;J_of_s_light_deflection_confrontation_MAP.md;MATTER_SECTOR_MAP_new_foundation.md;P1P5_reaudit_vs_derived_operator_
