moved_path	token	token_kind	source	line	column	source_frozen	role
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/ELIGIBLE_BATCH.txt	2	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	58	148	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	58	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	58	171	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	58	244	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	59	137	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	59	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	59	160	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	59	236	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	60	166	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	60	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	60	189	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	60	222	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	61	159	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	61	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	61	182	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	61	223	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	62	149	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	62	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	62	172	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	62	214	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	63	142	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	63	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	63	165	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	63	189	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	64	142	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	64	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	64	165	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	64	189	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	65	142	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	65	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	65	165	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	65	189	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	66	142	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	66	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	66	165	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	66	189	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	67	142	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	67	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	67	165	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	67	189	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	68	144	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	68	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	68	167	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	69	144	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	69	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	69	167	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	70	144	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	70	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	70	167	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	71	144	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	71	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	71	167	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	72	145	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	72	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	72	168	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	73	145	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	73	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	73	168	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	74	148	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	74	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	74	171	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	75	146	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	75	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	75	169	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	75	193	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	76	148	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	76	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	76	171	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	76	527	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	77	149	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	77	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	77	172	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	78	149	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	78	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	78	172	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	79	149	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	79	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	79	172	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	80	45	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	81	45	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	82	45	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	84	230	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	85	231	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	284	166	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	453	44	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	472	164	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	473	165	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	511	501	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	672	503	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/MOVE_MAP.tsv	3	25	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/MOVE_MAP.tsv	3	1	NO	R1A_AUDIT_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/MOVE_MAP.tsv	3	48	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	30	55	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	30	31	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	30	78	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	51	65	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	51	41	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	51	88	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	67	60	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	67	36	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	67	83	NO	NEW_PATH_SUFFIX
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	24	4	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	NEW_PATH	reorganization_r1a/PREMOVE_HASHES.tsv	3	25	NO	UPDATED_OR_MIGRATION_RECORD
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_HASHES.tsv	3	1	NO	R1A_PREMOVE_SNAPSHOT
F1F3_closure_results.md	F1F3_closure_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_HASHES.tsv	3	48	NO	NEW_PATH_SUFFIX
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	archive/pre_2026-07-01/F1F3_closure_results.md	29	28	NO	BYTE_PRESERVED_MOVED_RECORD
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	archive/pre_2026-07-01/F1F3_closure_results.md	277	4	NO	BYTE_PRESERVED_MOVED_RECORD
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	archive/pre_2026-07-01/F1F3_closure_results.md	373	35	NO	BYTE_PRESERVED_MOVED_RECORD
P1P5_reaudit_vs_derived_operator_results.md	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	NEW_PATH	branch_operator_contamination_ledger.md	77	9	NO	UPDATED_OR_MIGRATION_RECORD
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	branch_operator_contamination_ledger.md	77	32	NO	NEW_PATH_SUFFIX
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	161	58	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	161	102	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1108	1	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1109	1	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1110	1	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1111	1	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1112	1	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1113	1	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1114	1	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	2725	74	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	2725	118	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	124	1	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	126	385	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	137	332	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	536	400	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	628	468	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	774	517	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	775	442	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	1005	406	NO	R0_HISTORICAL_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/ADJUDICATION_SUMMARY.json	11	6	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	NEW_PATH	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	7	419	NO	UPDATED_OR_MIGRATION_RECORD
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	7	1	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	7	442	NO	NEW_PATH_SUFFIX
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/ELIGIBLE_BATCH.txt	3	1	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	41	594	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	77	196	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	78	604	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	80	177	NO	UPDATED_OR_MIGRATION_RECORD
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	80	1	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	80	200	NO	NEW_PATH_SUFFIX
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	80	273	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	81	166	NO	UPDATED_OR_MIGRATION_RECORD
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	81	1	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	81	189	NO	NEW_PATH_SUFFIX
P1P5_reaudit_vs_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	81	234	NO	R1A_PREMOVE_SNAPSHOT
P1P5_reaudit_vs_derived_operator_results.md	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	82	167	NO	UPDATED_OR_MIGRATION_RECORD
