sample	factor	group	z_lo	z_hi	lane	nside	north_selection	south_selection	rank	rank_tau	positive_condition	difference_rms	covariance_rms_scale	difference_to_covariance_rms	range_fraction	unresolved_fraction	range_quadratic_per_rank	diagonal_standardized_rms	resolved_diagonal_bins	eigen_min	eigen_max
CMASS	1	6	0.48999999999999999	0.5	W3_OFFICIAL_OBS	4	CMASS_North_f1_g06	CMASS_South_f1_g06	74	1.0225270066474043e-16	144298.40954194768	0.010310170377643391	0.013537277324435843	0.76161329420597212	0.88276786886679892	0.11723213113320108	41.924043699292035	0.77918008510206405	119	-2.7917475914230911e-19	0.0038697918034567382
CMASS	1	6	0.48999999999999999	0.5	W3_OFFICIAL_OBS	8	CMASS_North_f1_g06	CMASS_South_f1_g06	119	1.1458889785596119e-16	5111.4645378309187	0.010310170377643391	0.013976282801896651	0.73769045201662986	1	0	3.176473538637564	0.78099556745215148	119	8.4841825280831564e-07	0.0043366598124781729
CMASS	1	6	0.48999999999999999	0.5	W3_OFFICIAL_OBS	16	CMASS_North_f1_g06	CMASS_South_f1_g06	119	1.5099255612820705e-16	1114.0024895412719	0.010310170377643391	0.014419427087511613	0.71501941894576593	1	0	0.83083232058963374	0.80306344300102472	119	5.129584507698381e-06	0.0057143699118883361
CMASS	1	7	0.5	0.51000000000000001	W0_UNIT	4	CMASS_North_f1_g07	CMASS_South_f1_g07	75	2.1681572541452399e-16	22984010.887560468	0.012146145030371957	0.014594620220429327	0.83223440191817866	0.9500821764927897	0.049917823507210302	3251.6146468055458	0.82046639959552004	119	-2.8424839009212984e-19	0.0082054724385286892
CMASS	1	7	0.5	0.51000000000000001	W0_UNIT	8	CMASS_North_f1_g07	CMASS_South_f1_g07	119	2.2540375527433342e-16	12737.207321229927	0.012146145030371957	0.015378062532886125	0.7898358459914776	1	0	2.3462611893288465	0.78694960267614311	119	6.6972998351350763e-07	0.0085304896492554485
CMASS	1	7	0.5	0.51000000000000001	W0_UNIT	16	CMASS_North_f1_g07	CMASS_South_f1_g07	119	1.8430423928149376e-16	1778.0184191582048	0.012146145030371957	0.014804224991711006	0.82045125882460401	0.99999999999999944	5.5511151231257827e-16	0.69478091554580412	0.81289967450292566	119	3.9229419550510287e-06	0.0069750630533692275
CMASS	1	7	0.5	0.51000000000000001	W1_SPECTRO	4	CMASS_North_f1_g07	CMASS_South_f1_g07	75	2.4777431496006435e-16	27968309.911513813	0.012286033761075559	0.01527487692792364	0.80432947637147578	0.94644603054032039	0.053553969459679607	1435.9692591372316	0.82552242685838984	119	-4.3090694057417148e-19	0.0093771118699674423
CMASS	1	7	0.5	0.51000000000000001	W1_SPECTRO	8	CMASS_North_f1_g07	CMASS_South_f1_g07	119	2.5188475672114515e-16	13322.218064019477	0.012286033761075559	0.016018188834302935	0.76700517693767167	0.99999999999999944	5.5511151231257827e-16	1.8998243013683325	0.7879225888864132	119	7.1554699330878255e-07	0.0095326730799130868
CMASS	1	7	0.5	0.51000000000000001	W1_SPECTRO	16	CMASS_North_f1_g07	CMASS_South_f1_g07	119	2.0871727769431973e-16	1676.6450711638847	0.012286033761075559	0.015486640286214413	0.79333112502213243	0.99999999999999922	7.7715611723760958e-16	0.70332269142953852	0.80976886498865652	119	4.7111841279532505e-06	0.0078989836474783418
CMASS	1	7	0.5	0.51000000000000001	W2_IMAGING	4	CMASS_North_f1_g07	CMASS_South_f1_g07	75	2.33314748502875e-16	24837784.042846609	0.011799571353747441	0.014597373743126949	0.80833522258092283	0.94282173985576101	0.05717826014423899	2027.2839675961477	0.83363179006098642	119	-3.1052331313146022e-19	0.0088298841547696533
CMASS	1	7	0.5	0.51000000000000001	W2_IMAGING	8	CMASS_North_f1_g07	CMASS_South_f1_g07	119	2.4416382459996869e-16	13629.056356500067	0.011799571353747441	0.015307964692482814	0.77081255351613021	1	0	2.4294748585489523	0.7969765248223345	119	6.7799789410048076e-07	0.0092404715082838162
CMASS	1	7	0.5	0.51000000000000001	W2_IMAGING	16	CMASS_North_f1_g07	CMASS_South_f1_g07	119	1.8145451699500945e-16	1705.8278470228718	0.011799571353747441	0.014603074073732562	0.80801968778423494	1	0	0.72344323228166341	0.82970815826327604	119	4.025736979683934e-06	0.0068672142447346041
CMASS	1	7	0.5	0.51000000000000001	W3_OFFICIAL_OBS	4	CMASS_North_f1_g07	CMASS_South_f1_g07	75	2.5238552742931014e-16	29042610.805059996	0.011811792582614165	0.015142210322965838	0.78005735825102718	0.93863828152593265	0.06136171847406735	826.47576214990113	0.84024766116289551	119	-4.8051113513382537e-19	0.0095516249351625809
CMASS	1	7	0.5	0.51000000000000001	W3_OFFICIAL_OBS	8	CMASS_North_f1_g07	CMASS_South_f1_g07	119	2.6607097874752339e-16	13767.269584105008	0.011811792582614165	0.015880682729675303	0.7437836762862946	1	0	1.9888814146797396	0.79803645466648854	119	7.3141271122075092e-07	0.010069555972617224
CMASS	1	7	0.5	0.51000000000000001	W3_OFFICIAL_OBS	16	CMASS_North_f1_g07	CMASS_South_f1_g07	119	2.0277054714065435e-16	1617.5715881453066	0.011811792582614165	0.015240840969977559	0.77500924036159391	1	0	0.73591744423477812	0.82504293150825248	119	4.7441037267051136e-06	0.007673927399532458
CMASS	1	8	0.51000000000000001	0.52000000000000002	W0_UNIT	4	CMASS_North_f1_g08	CMASS_South_f1_g08	75	1.6944569627492547e-16	18455898.893835351	0.013919830460904618	0.014846282175118634	0.93759705606520893	0.94364384869212303	0.056356151307876967	1797.4027845047872	0.87031657913850102	119	-4.7708057658179732e-19	0.0064127359210360384
CMASS	1	8	0.51000000000000001	0.52000000000000002	W0_UNIT	8	CMASS_North_f1_g08	CMASS_South_f1_g08	119	2.1664368770289895e-16	11738.80833720629	0.013919830460904618	0.015264824068022396	0.91188934761879459	1	0	2.7541379667761876	0.84615917141727637	119	6.9844922681188744e-07	0.0081989616068146708
CMASS	1	8	0.51000000000000001	0.52000000000000002	W0_UNIT	16	CMASS_North_f1_g08	CMASS_South_f1_g08	119	2.0641973115232276e-16	1812.0641296515098	0.013919830460904618	0.015159367472256631	0.91823293329220312	1	0	0.9931498755591609	0.84042254864417654	119	4.3111234360525254e-06	0.0078120321369707455
CMASS	1	8	0.51000000000000001	0.52000000000000002	W1_SPECTRO	4	CMASS_North_f1_g08	CMASS_South_f1_g08	75	1.6036503437037544e-16	15267446.703116551	0.015400859644368955	0.01522660369878379	1.0114441768520634	0.95279557519442204	0.04720442480557796	820.07840603890224	0.89101103298503204	119	-3.9250962355920719e-19	0.0060690748658292406
CMASS	1	8	0.51000000000000001	0.52000000000000002	W1_SPECTRO	8	CMASS_North_f1_g08	CMASS_South_f1_g08	119	2.2247217821358025e-16	11379.601400277139	0.015400859644368955	0.015748097374861415	0.97795049635349895	0.99999999999999989	1.1102230246251565e-16	2.3162863229674158	0.86024632848518467	119	7.3988031037593296e-07	0.008419543015991451
CMASS	1	8	0.51000000000000001	0.52000000000000002	W1_SPECTRO	16	CMASS_North_f1_g08	CMASS_South_f1_g08	119	2.1377311635224244e-16	1663.9525162759739	0.015400859644368955	0.015631477859596586	0.98524655075488921	0.99999999999999967	3.3306690738754696e-16	1.06527438414626	0.84328605604150064	119	4.8621121566823723e-06	0.0080903237575276361
CMASS	1	8	0.51000000000000001	0.52000000000000002	W2_IMAGING	4	CMASS_North_f1_g08	CMASS_South_f1_g08	75	1.3867596901194432e-16	14332610.417053374	0.012749897081862232	0.014150786729099722	0.9010027022485827	0.9354383617210329	0.064561638278967104	1954.4941227536233	0.8758456124376951	119	-3.4780067812375503e-19	0.0052482440535078561
CMASS	1	8	0.51000000000000001	0.52000000000000002	W2_IMAGING	8	CMASS_North_f1_g08	CMASS_South_f1_g08	119	1.9494899361725584e-16	10088.174706530523	0.012749897081862232	0.014663362026537769	0.86950707885322975	1	0	2.6429232839789418	0.853400671649019	119	7.3134318029058432e-07	0.0073779177732010643
CMASS	1	8	0.51000000000000001	0.52000000000000002	W2_IMAGING	16	CMASS_North_f1_g08	CMASS_South_f1_g08	119	1.909884295589872e-16	1652.0260882959037	0.012749897081862232	0.014663152504595959	0.86951950324911065	0.99999999999999967	3.3306690738754696e-16	0.9436810019666837	0.84813105741157324	119	4.3752509674840056e-06	0.0072280287411254701
CMASS	1	8	0.51000000000000001	0.52000000000000002	W3_OFFICIAL_OBS	4	CMASS_North_f1_g08	CMASS_South_f1_g08	75	1.4275805195419439e-16	13888552.361653276	0.014206721575849481	0.014632392942970177	0.97090897102205009	0.94653106587595315	0.053468934124046852	1063.6097711161219	0.88957774297365011	119	-3.3865973683143699e-19	0.0054027320133197294
CMASS	1	8	0.51000000000000001	0.52000000000000002	W3_OFFICIAL_OBS	8	CMASS_North_f1_g08	CMASS_South_f1_g08	119	2.0601724854851282e-16	10257.40101377013	0.014206721575849481	0.015228960407548548	0.93287533722969207	1	0	2.3332610474728273	0.8599430304326906	119	7.6011457692096545e-07	0.0077968000318905644
CMASS	1	8	0.51000000000000001	0.52000000000000002	W3_OFFICIAL_OBS	16	CMASS_North_f1_g08	CMASS_South_f1_g08	119	2.0324372122939961e-16	1549.1172355295798	0.014206721575849481	0.015226037853491888	0.93305439750968178	1	0	1.0124417089520199	0.84388309696378017	119	4.9653019629216166e-06	0.0076918348503707311
CMASS	1	9	0.52000000000000002	0.53000000000000003	W0_UNIT	4	CMASS_North_f1_g09	CMASS_South_f1_g09	74	9.0244018002048735e-17	142757.33525533424	0.0097800401941375136	0.012514940373107637	0.78146918024100753	0.8913079314085316	0.1086920685914684	88.352917697183983	0.76910023148810436	119	-1.8026847441078331e-19	0.0034153187045919582
CMASS	1	9	0.52000000000000002	0.53000000000000003	W0_UNIT	8	CMASS_North_f1_g09	CMASS_South_f1_g09	119	1.082758621657823e-16	6144.7243023297069	0.0097800401941375136	0.012966618605067473	0.75424754070543765	1	0	5.0973140738017522	0.75631368964340673	119	6.6687135299391679e-07	0.0040977406092692131
CMASS	1	9	0.52000000000000002	0.53000000000000003	W0_UNIT	16	CMASS_North_f1_g09	CMASS_South_f1_g09	119	1.222530036320925e-16	1128.2586818089253	0.0097800401941375136	0.013243316690301422	0.73848873532563064	1	0	1.0274069218758695	0.75773554682268796	119	4.1007535278613964e-06	0.0046267107697681989
CMASS	1	9	0.52000000000000002	0.53000000000000003	W1_SPECTRO	4	CMASS_North_f1_g09	CMASS_South_f1_g09	74	9.2399433656448799e-17	206405.24875822139	0.011134799079563903	0.013028607580101371	0.8546422947430018	0.9117423388499154	0.088257661150084599	30.052884420379094	0.79974284863301492	119	-2.0505487590326092e-19	0.0034968912183565349
CMASS	1	9	0.52000000000000002	0.53000000000000003	W1_SPECTRO	8	CMASS_North_f1_g09	CMASS_South_f1_g09	119	1.1189874556951725e-16	4729.3469595213346	0.011134799079563903	0.013355873345615386	0.83370055940365428	0.99999999999999956	4.4408920985006262e-16	3.9606398101363793	0.78623291970789833	119	8.9544075040026748e-07	0.0042348499903370074
CMASS	1	9	0.52000000000000002	0.53000000000000003	W1_SPECTRO	16	CMASS_North_f1_g09	CMASS_South_f1_g09	119	1.2711398171844612e-16	1050.8463402067703	0.011134799079563903	0.01367057866300703	0.81450824826420709	1	0	0.96791775434156457	0.78033376768457807	119	4.5779065162498359e-06	0.0048106763084098652
CMASS	1	9	0.52000000000000002	0.53000000000000003	W2_IMAGING	4	CMASS_North_f1_g09	CMASS_South_f1_g09	74	9.4292078117391506e-17	132447.58608173224	0.0095342059797117844	0.012279216127466561	0.77645070179890019	0.90023906888727145	0.099760931112728546	89.036545742023762	0.76832617256647151	119	-2.1507804019978473e-19	0.0035685190577602866
CMASS	1	9	0.52000000000000002	0.53000000000000003	W2_IMAGING	8	CMASS_North_f1_g09	CMASS_South_f1_g09	119	1.132518318969222e-16	5980.2350087077884	0.0095342059797117844	0.012819372197378815	0.74373423541452743	1	0	4.6365172559594852	0.75177024011501825	119	7.1670394952557345e-07	0.0042860580498319742
CMASS	1	9	0.52000000000000002	0.53000000000000003	W2_IMAGING	16	CMASS_North_f1_g09	CMASS_South_f1_g09	119	1.3028848849189587e-16	1175.4641436130994	0.0095342059797117844	0.013181795736085437	0.72328582316077761	0.99999999999999967	3.3306690738754696e-16	1.030472645656473	0.75202591603895541	119	4.1947827456464823e-06	0.0049308167077543484
CMASS	1	9	0.52000000000000002	0.53000000000000003	W3_OFFICIAL_OBS	4	CMASS_North_f1_g09	CMASS_South_f1_g09	74	9.5097430495490056e-17	195510.49422794819	0.01071529859019362	0.012813060398886973	0.83627940996238659	0.90905309909567678	0.090946900904323225	29.900357241321615	0.78827769439555351	119	-2.444644075387995e-19	0.0035989979205326107
CMASS	1	9	0.52000000000000002	0.53000000000000003	W3_OFFICIAL_OBS	8	CMASS_North_f1_g09	CMASS_South_f1_g09	119	1.1640071201401923e-16	4983.8124304933872	0.01071529859019362	0.013222980750543904	0.81035424556243607	1	0	3.7416409315037336	0.77237835925116927	119	8.8390738218857337e-07	0.0044052285987562813
CMASS	1	9	0.52000000000000002	0.53000000000000003	W3_OFFICIAL_OBS	16	CMASS_North_f1_g09	CMASS_South_f1_g09	119	1.3475510024175958e-16	1095.1492824585628	0.01071529859019362	0.01361213751011151	0.78718706611904044	0.99999999999999989	1.1102230246251565e-16	0.97034904367578456	0.76630598035581277	119	4.6567690690052435e-06	0.0050998573044963216
CMASS	1	10	0.53000000000000003	0.54000000000000004	W0_UNIT	4	CMASS_North_f1_g10	CMASS_South_f1_g10	74	9.6520091812442834e-17	104703.94365471722	0.01242090401483713	0.012365814282427031	1.0044550024084049	0.96538409105931022	0.034615908940689777	45.147045513939297	0.78435416761179477	119	-2.2455276933751492e-19	0.003652839071599022
CMASS	1	10	0.53000000000000003	0.54000000000000004	W0_UNIT	8	CMASS_North_f1_g10	CMASS_South_f1_g10	119	1.3043734716469173e-16	7170.276757945895	0.01242090401483713	0.013222269832107589	0.93939271944636116	0.99999999999999944	5.5511151231257827e-16	2.2651337741881767	0.73842211472405161	119	6.8846022081098086e-07	0.0049364503200512748
CMASS	1	10	0.53000000000000003	0.54000000000000004	W0_UNIT	16	CMASS_North_f1_g10	CMASS_South_f1_g10	119	1.2959129365896214e-16	1067.7115527216604	0.01242090401483713	0.013234595973118157	0.93851780893547621	0.99999999999999922	7.7715611723760958e-16	0.71944631586054109	0.74103676789912687	119	4.5934045532600381e-06	0.0049044311078400198
CMASS	1	10	0.53000000000000003	0.54000000000000004	W1_SPECTRO	4	CMASS_North_f1_g10	CMASS_South_f1_g10	74	1.0810217048601394e-16	117040.54475018513	0.012330028696163323	0.012982859020807647	0.94971598138761026	0.96088242899805776	0.039117571001942242	23.373204283489656	0.76869554057915512	119	-1.9685578187470952e-19	0.0040911671825105394
CMASS	1	10	0.53000000000000003	0.54000000000000004	W1_SPECTRO	8	CMASS_North_f1_g10	CMASS_South_f1_g10	119	1.4098364494025804e-16	6232.2486755156569	0.012330028696163323	0.013895208028334258	0.88735833756649651	1	0	1.9555891725426946	0.71311642959446742	119	8.5612420046731608e-07	0.0053355789144393312
CMASS	1	10	0.53000000000000003	0.54000000000000004	W1_SPECTRO	16	CMASS_North_f1_g10	CMASS_South_f1_g10	119	1.4076388905470789e-16	1005.5127755826924	0.012330028696163323	0.013906581065919833	0.88663264088539429	0.99999999999999845	1.5543122344752192e-15	0.73728954503272037	0.71581592090911716	119	5.2980551812986317e-06	0.0053272621705378513
CMASS	1	10	0.53000000000000003	0.54000000000000004	W2_IMAGING	4	CMASS_North_f1_g10	CMASS_South_f1_g10	74	9.5156669811031104e-17	98330.464709142747	0.013276403787012343	0.012022016032017977	1.1043408818998064	0.97054084434381027	0.029459155656189728	44.733437082936028	0.80767050192321999	119	-2.6816185965866739e-19	0.0036012398546451849
CMASS	1	10	0.53000000000000003	0.54000000000000004	W2_IMAGING	8	CMASS_North_f1_g10	CMASS_South_f1_g10	119	1.1582967144304386e-16	6604.5427995396085	0.013276403787012343	0.012768001290928947	1.0398184872086904	1	0	1.968706678571013	0.76190795340181228	119	6.637276019320676e-07	0.0043836173541961284
CMASS	1	10	0.53000000000000003	0.54000000000000004	W2_IMAGING	16	CMASS_North_f1_g10	CMASS_South_f1_g10	119	1.1544088621202041e-16	915.74974919309057	0.013276403787012343	0.012832614133050611	1.034582950080198	0.999999999999999	9.9920072216264089e-16	0.71763352022376148	0.75661556625788173	119	4.7708488429022045e-06	0.0043689036313258401
CMASS	1	10	0.53000000000000003	0.54000000000000004	W3_OFFICIAL_OBS	4	CMASS_North_f1_g10	CMASS_South_f1_g10	74	1.0580777189865219e-16	100766.50358774446	0.013315324602459249	0.012565424009248975	1.0596796886964019	0.96328972943628244	0.036710270563717562	21.147654138974907	0.79790318646289671	119	-1.7786308656651289e-19	0.0040043348075266593
CMASS	1	10	0.53000000000000003	0.54000000000000004	W3_OFFICIAL_OBS	8	CMASS_North_f1_g10	CMASS_South_f1_g10	119	1.2457844936756827e-16	5268.4882676626057	0.013315324602459249	0.013357444611940853	0.99684670154320154	0.99999999999999967	3.3306690738754696e-16	1.8279898918529247	0.7376364402863852	119	8.9489012714599139e-07	0.0047147181357157534
CMASS	1	10	0.53000000000000003	0.54000000000000004	W3_OFFICIAL_OBS	16	CMASS_North_f1_g10	CMASS_South_f1_g10	119	1.2474716988392424e-16	870.65752652835477	0.013315324602459249	0.013435257001772142	0.9910733081401365	0.99999999999999956	4.4408920985006262e-16	0.72711690335069523	0.73290757779630722	119	5.422457491128169e-06	0.0047211034269307997
CMASS	1	11	0.54000000000000004	0.55000000000000004	W0_UNIT	4	CMASS_North_f1_g11	CMASS_South_f1_g11	74	2.8222235604357063e-16	432411.01147658838	0.010148713672697712	0.0167899117074908	0.60445306976628566	0.92643075062565383	0.073569249374346168	84.628167484372028	0.6274772054707437	119	-4.0110470141776452e-19	0.010680810903474353
CMASS	1	11	0.54000000000000004	0.55000000000000004	W0_UNIT	8	CMASS_North_f1_g11	CMASS_South_f1_g11	119	2.3529752313712371e-16	13538.334046423326	0.010148713672697712	0.016331259500851882	0.62142871908736297	1	0	2.3570458767060209	0.64467441811039594	119	6.5775618874874491e-07	0.0089049230043827809
CMASS	1	11	0.54000000000000004	0.55000000000000004	W0_UNIT	16	CMASS_North_f1_g11	CMASS_South_f1_g11	119	2.1887311921648523e-16	1794.6709005134585	0.010148713672697712	0.016292684075262406	0.6229000467827619	0.99999999999999989	1.1102230246251565e-16	0.77974681859533912	0.67361819444917836	119	4.6155176841379083e-06	0.0082833352785275718
CMASS	1	11	0.54000000000000004	0.55000000000000004	W1_SPECTRO	4	CMASS_North_f1_g11	CMASS_South_f1_g11	74	3.0360645619144923e-16	376211.37191197224	0.010181057703386221	0.017400574511485141	0.58509894007616114	0.92045797517036876	0.079542024829631242	54.483147231013305	0.61333394072169289	119	-4.6322282757526681e-19	0.011490100193034349
CMASS	1	11	0.54000000000000004	0.55000000000000004	W1_SPECTRO	8	CMASS_North_f1_g11	CMASS_South_f1_g11	119	2.7106019807557463e-16	12327.338508041801	0.010181057703386221	0.017223482613276046	0.59111492907587415	0.99999999999999944	5.5511151231257827e-16	2.4769659726571138	0.62172944403946129	119	8.3216461058904588e-07	0.010258374849143955
CMASS	1	11	0.54000000000000004	0.55000000000000004	W1_SPECTRO	16	CMASS_North_f1_g11	CMASS_South_f1_g11	119	2.4081725765884285e-16	1747.4058769062369	0.010181057703386221	0.017054982385192929	0.5969550406704246	1	0	0.75569731685763053	0.64775577490842329	119	5.2156282337241301e-06	0.0091138194273676417
CMASS	1	11	0.54000000000000004	0.55000000000000004	W2_IMAGING	4	CMASS_North_f1_g11	CMASS_South_f1_g11	74	2.4429306843557125e-16	349117.96069924376	0.0093830142139099213	0.015872655924995267	0.5911433006705662	0.918068983744182	0.081931016255818001	65.206172925382276	0.62565155197283639	119	-3.5711914855273416e-19	0.0092453627897112079
CMASS	1	11	0.54000000000000004	0.55000000000000004	W2_IMAGING	8	CMASS_North_f1_g11	CMASS_South_f1_g11	119	2.0981071783950687e-16	12104.235506604722	0.0093830142139099213	0.015611858523554015	0.60101839891474318	1	0	2.1163072411599337	0.62085585773975782	119	6.5599891009242963e-07	0.007940365299834785
