comparison	sample	cap_or_pair	factor	group	lane_or_pair	ratio_or_pair	max_abs_difference	rms_difference
WEIGHT_LANE	CMASS	North	1	13	W3_OFFICIAL_OBS-W0_UNIT	5	0.019530629676734135	0.002205350845914182
WEIGHT_LANE	CMASS	North	1	13	W1_SPECTRO-W0_UNIT	10	0.021608941831427364	0.0024586120938152982
WEIGHT_LANE	CMASS	North	1	13	W2_IMAGING-W0_UNIT	10	0.0031266950740833632	0.00071581496689434828
WEIGHT_LANE	CMASS	North	1	13	W3_OFFICIAL_OBS-W0_UNIT	10	0.019453434525215196	0.0022047327395009393
WEIGHT_LANE	CMASS	North	1	13	W1_SPECTRO-W0_UNIT	20	0.021892211678368523	0.0024640913578763681
WEIGHT_LANE	CMASS	North	1	13	W2_IMAGING-W0_UNIT	20	0.0028839929119240104	0.00065267160651474323
WEIGHT_LANE	CMASS	North	1	13	W3_OFFICIAL_OBS-W0_UNIT	20	0.020103309346555243	0.0022423523807378249
RANDOM_DENSITY	CMASS	North	1	14	W0_UNIT	5-20	0.0065829465143060761	0.0015602652638217827
RANDOM_DENSITY	CMASS	North	1	14	W0_UNIT	10-20	0.0037600815293270529	0.00085273040796585869
RANDOM_DENSITY	CMASS	North	1	14	W1_SPECTRO	5-20	0.0057859218589657591	0.0015274312573679181
RANDOM_DENSITY	CMASS	North	1	14	W1_SPECTRO	10-20	0.0039447553725903139	0.00087649572717833841
RANDOM_DENSITY	CMASS	North	1	14	W2_IMAGING	5-20	0.0063728047836097701	0.0015491496823741892
RANDOM_DENSITY	CMASS	North	1	14	W2_IMAGING	10-20	0.003694410662098524	0.00084318404672945187
RANDOM_DENSITY	CMASS	North	1	14	W3_OFFICIAL_OBS	5-20	0.0058665517653824217	0.001517580329773058
RANDOM_DENSITY	CMASS	North	1	14	W3_OFFICIAL_OBS	10-20	0.003841258418303295	0.00086621640949355989
WEIGHT_LANE	CMASS	North	1	14	W1_SPECTRO-W0_UNIT	5	0.010242887933685774	0.0013697036788674463
WEIGHT_LANE	CMASS	North	1	14	W2_IMAGING-W0_UNIT	5	0.0015834669455068728	0.00072659430818950517
WEIGHT_LANE	CMASS	North	1	14	W3_OFFICIAL_OBS-W0_UNIT	5	0.011677544962160669	0.0016482946116188294
WEIGHT_LANE	CMASS	North	1	14	W1_SPECTRO-W0_UNIT	10	0.0099825388237272383	0.0013546247108288823
WEIGHT_LANE	CMASS	North	1	14	W2_IMAGING-W0_UNIT	10	0.0016949865153223498	0.00081738405727758534
WEIGHT_LANE	CMASS	North	1	14	W3_OFFICIAL_OBS-W0_UNIT	10	0.011611544748900471	0.001689459859425447
WEIGHT_LANE	CMASS	North	1	14	W1_SPECTRO-W0_UNIT	20	0.010167212666990499	0.001402584925165283
WEIGHT_LANE	CMASS	North	1	14	W2_IMAGING-W0_UNIT	20	0.0016642759444970914	0.00081057861078790566
WEIGHT_LANE	CMASS	North	1	14	W3_OFFICIAL_OBS-W0_UNIT	20	0.011692721637876713	0.0017196456459060816
RANDOM_DENSITY	CMASS	North	1	15	W0_UNIT	5-20	0.0040284463339233141	0.0012160555265544935
RANDOM_DENSITY	CMASS	North	1	15	W0_UNIT	10-20	0.0029516007170636849	0.00071249594887537384
RANDOM_DENSITY	CMASS	North	1	15	W1_SPECTRO	5-20	0.0044101588001189494	0.0012600064158772334
RANDOM_DENSITY	CMASS	North	1	15	W1_SPECTRO	10-20	0.0030914435545357222	0.00072691376111950936
RANDOM_DENSITY	CMASS	North	1	15	W2_IMAGING	5-20	0.0038914722267053368	0.001206187059670581
RANDOM_DENSITY	CMASS	North	1	15	W2_IMAGING	10-20	0.0029735625876785576	0.00070936328002057353
RANDOM_DENSITY	CMASS	North	1	15	W3_OFFICIAL_OBS	5-20	0.0042828356225130017	0.0012504843950227823
RANDOM_DENSITY	CMASS	North	1	15	W3_OFFICIAL_OBS	10-20	0.0031713690414115758	0.00072674085263776857
WEIGHT_LANE	CMASS	North	1	15	W1_SPECTRO-W0_UNIT	5	0.030842365587783749	0.0031931348807782015
WEIGHT_LANE	CMASS	North	1	15	W2_IMAGING-W0_UNIT	5	0.0036254065161878124	0.0018010984449101221
WEIGHT_LANE	CMASS	North	1	15	W3_OFFICIAL_OBS-W0_UNIT	5	0.027231799029615145	0.0033403347762432103
WEIGHT_LANE	CMASS	North	1	15	W1_SPECTRO-W0_UNIT	10	0.030513840310691598	0.0031771604628272163
WEIGHT_LANE	CMASS	North	1	15	W2_IMAGING-W0_UNIT	10	0.0036238351350603715	0.0018250241841100442
WEIGHT_LANE	CMASS	North	1	15	W3_OFFICIAL_OBS-W0_UNIT	10	0.026946559116052371	0.0033244474573083664
WEIGHT_LANE	CMASS	North	1	15	W1_SPECTRO-W0_UNIT	20	0.030653683148163635	0.0031896015581714707
WEIGHT_LANE	CMASS	North	1	15	W2_IMAGING-W0_UNIT	20	0.0036018732644454987	0.0017862908960498407
WEIGHT_LANE	CMASS	North	1	15	W3_OFFICIAL_OBS-W0_UNIT	20	0.027166327440400262	0.0033053411549780636
RANDOM_DENSITY	CMASS	North	1	16	W0_UNIT	5-20	0.0075746206569572566	0.0016931872654229112
RANDOM_DENSITY	CMASS	North	1	16	W0_UNIT	10-20	0.0034598053959260799	0.00087864266480389911
RANDOM_DENSITY	CMASS	North	1	16	W1_SPECTRO	5-20	0.0086077502056055577	0.0017906970767389303
RANDOM_DENSITY	CMASS	North	1	16	W1_SPECTRO	10-20	0.0038181699638866473	0.00094056125856271857
RANDOM_DENSITY	CMASS	North	1	16	W2_IMAGING	5-20	0.0074952705343664799	0.0016677353482985066
RANDOM_DENSITY	CMASS	North	1	16	W2_IMAGING	10-20	0.0033433898659261108	0.00087206378156480622
RANDOM_DENSITY	CMASS	North	1	16	W3_OFFICIAL_OBS	5-20	0.0085729782830105683	0.0017676040110459945
RANDOM_DENSITY	CMASS	North	1	16	W3_OFFICIAL_OBS	10-20	0.0037012092384404727	0.00093426332438570781
WEIGHT_LANE	CMASS	North	1	16	W1_SPECTRO-W0_UNIT	5	0.022318769516288639	0.0025416716742743877
WEIGHT_LANE	CMASS	North	1	16	W2_IMAGING-W0_UNIT	5	0.0085587932853157245	0.0035383678842345252
WEIGHT_LANE	CMASS	North	1	16	W3_OFFICIAL_OBS-W0_UNIT	5	0.013744488552465017	0.0039829512272950363
WEIGHT_LANE	CMASS	North	1	16	W1_SPECTRO-W0_UNIT	10	0.021260953374133806	0.0024533381942829758
WEIGHT_LANE	CMASS	North	1	16	W2_IMAGING-W0_UNIT	10	0.0086332411524241426	0.0034674720393622575
WEIGHT_LANE	CMASS	North	1	16	W3_OFFICIAL_OBS-W0_UNIT	10	0.012671335373430126	0.0038471633954479038
WEIGHT_LANE	CMASS	North	1	16	W1_SPECTRO-W0_UNIT	20	0.020865245715845138	0.0024013983784591554
WEIGHT_LANE	CMASS	North	1	16	W2_IMAGING-W0_UNIT	20	0.0087149327184629088	0.0034983400283064496
WEIGHT_LANE	CMASS	North	1	16	W3_OFFICIAL_OBS-W0_UNIT	20	0.012166213780663626	0.0038330451070454031
RANDOM_DENSITY	CMASS	North	1	17	W0_UNIT	5-20	0.0061032317264328121	0.0016141224254001905
RANDOM_DENSITY	CMASS	North	1	17	W0_UNIT	10-20	0.0053325834938475758	0.0011334014410060238
RANDOM_DENSITY	CMASS	North	1	17	W1_SPECTRO	5-20	0.0058028970131264665	0.0016323971726467123
RANDOM_DENSITY	CMASS	North	1	17	W1_SPECTRO	10-20	0.0060724074632944047	0.0012056088713420642
RANDOM_DENSITY	CMASS	North	1	17	W2_IMAGING	5-20	0.005967398097533101	0.0015779237365802709
RANDOM_DENSITY	CMASS	North	1	17	W2_IMAGING	10-20	0.0049761118644684466	0.0010927111692878584
RANDOM_DENSITY	CMASS	North	1	17	W3_OFFICIAL_OBS	5-20	0.0056913355099750193	0.0015950815584048141
RANDOM_DENSITY	CMASS	North	1	17	W3_OFFICIAL_OBS	10-20	0.0057256872193128805	0.0011635869137529358
WEIGHT_LANE	CMASS	North	1	17	W1_SPECTRO-W0_UNIT	5	0.018070880114192334	0.0021295560605600157
WEIGHT_LANE	CMASS	North	1	17	W2_IMAGING-W0_UNIT	5	0.011352800584221057	0.003730175367420774
WEIGHT_LANE	CMASS	North	1	17	W3_OFFICIAL_OBS-W0_UNIT	5	0.011599146965226154	0.0042798987201246247
WEIGHT_LANE	CMASS	North	1	17	W1_SPECTRO-W0_UNIT	10	0.017711209258554739	0.0021050793710143722
WEIGHT_LANE	CMASS	North	1	17	W2_IMAGING-W0_UNIT	10	0.011869440881897342	0.0037545177575728094
WEIGHT_LANE	CMASS	North	1	17	W3_OFFICIAL_OBS-W0_UNIT	10	0.011367299469968117	0.0042489129229437176
WEIGHT_LANE	CMASS	North	1	17	W1_SPECTRO-W0_UNIT	20	0.01697138528910791	0.0020479340188008176
WEIGHT_LANE	CMASS	North	1	17	W2_IMAGING-W0_UNIT	20	0.011512969252518213	0.0036615434096489538
WEIGHT_LANE	CMASS	North	1	17	W3_OFFICIAL_OBS-W0_UNIT	20	0.011383693058632821	0.0041680537301775414
RANDOM_DENSITY	CMASS	North	1	18	W0_UNIT	5-20	0.0097055188563313077	0.0018812788362787211
RANDOM_DENSITY	CMASS	North	1	18	W0_UNIT	10-20	0.0046132766121788904	0.0010158867219744864
RANDOM_DENSITY	CMASS	North	1	18	W1_SPECTRO	5-20	0.0081550019284163389	0.0018824665149649248
RANDOM_DENSITY	CMASS	North	1	18	W1_SPECTRO	10-20	0.0043970537855280156	0.0010429899672504571
RANDOM_DENSITY	CMASS	North	1	18	W2_IMAGING	5-20	0.010081574730061438	0.0019010517038368006
RANDOM_DENSITY	CMASS	North	1	18	W2_IMAGING	10-20	0.0045355339328279065	0.00097964877492438557
RANDOM_DENSITY	CMASS	North	1	18	W3_OFFICIAL_OBS	5-20	0.0086199327699877371	0.0018961318383172139
RANDOM_DENSITY	CMASS	North	1	18	W3_OFFICIAL_OBS	10-20	0.0047304750635771553	0.00100368837456392
WEIGHT_LANE	CMASS	North	1	18	W1_SPECTRO-W0_UNIT	5	0.0075445727741190183	0.0015977513121467868
WEIGHT_LANE	CMASS	North	1	18	W2_IMAGING-W0_UNIT	5	0.0074222086839780266	0.0019749644240237558
WEIGHT_LANE	CMASS	North	1	18	W3_OFFICIAL_OBS-W0_UNIT	5	0.0073306028042713009	0.0023448969493823912
WEIGHT_LANE	CMASS	North	1	18	W1_SPECTRO-W0_UNIT	10	0.0092494869336150476	0.0016347706674269685
WEIGHT_LANE	CMASS	North	1	18	W2_IMAGING-W0_UNIT	10	0.0075053871788272053	0.0019857632358744669
WEIGHT_LANE	CMASS	North	1	18	W3_OFFICIAL_OBS-W0_UNIT	10	0.0066566376993258194	0.002348569848379342
WEIGHT_LANE	CMASS	North	1	18	W1_SPECTRO-W0_UNIT	20	0.0090950897020339871	0.0016296863624525079
WEIGHT_LANE	CMASS	North	1	18	W2_IMAGING-W0_UNIT	20	0.0077982645577081566	0.0021483592011967731
WEIGHT_LANE	CMASS	North	1	18	W3_OFFICIAL_OBS-W0_UNIT	20	0.0071720434439248165	0.0024911138525667322
RANDOM_DENSITY	CMASS	North	1	19	W0_UNIT	5-20	0.0081747484953836602	0.0019243387001996405
RANDOM_DENSITY	CMASS	North	1	19	W0_UNIT	10-20	0.0055311947204870204	0.0012807694018342132
RANDOM_DENSITY	CMASS	North	1	19	W1_SPECTRO	5-20	0.0081542490538652479	0.001935448294239127
RANDOM_DENSITY	CMASS	North	1	19	W1_SPECTRO	10-20	0.0044366221035645019	0.0012471895683179401
RANDOM_DENSITY	CMASS	North	1	19	W2_IMAGING	5-20	0.0086714583101516474	0.0019466772980981371
RANDOM_DENSITY	CMASS	North	1	19	W2_IMAGING	10-20	0.0053008833098782127	0.0012701345816967555
RANDOM_DENSITY	CMASS	North	1	19	W3_OFFICIAL_OBS	5-20	0.0087024435499277464	0.001965059809622124
RANDOM_DENSITY	CMASS	North	1	19	W3_OFFICIAL_OBS	10-20	0.0044445224137333395	0.001235143695928432
WEIGHT_LANE	CMASS	North	1	19	W1_SPECTRO-W0_UNIT	5	0.016026661077074067	0.0020479938524595874
WEIGHT_LANE	CMASS	North	1	19	W2_IMAGING-W0_UNIT	5	0.0051307089604728517	0.00086719042761965529
WEIGHT_LANE	CMASS	North	1	19	W3_OFFICIAL_OBS-W0_UNIT	5	0.011753680844732051	0.0019097564367475377
WEIGHT_LANE	CMASS	North	1	19	W1_SPECTRO-W0_UNIT	10	0.015737870927095665	0.0020067072635584979
WEIGHT_LANE	CMASS	North	1	19	W2_IMAGING-W0_UNIT	10	0.0051823118483832475	0.00089097263898387956
WEIGHT_LANE	CMASS	North	1	19	W3_OFFICIAL_OBS-W0_UNIT	10	0.011420045289111114	0.0018711214050329385
WEIGHT_LANE	CMASS	North	1	19	W1_SPECTRO-W0_UNIT	20	0.017366326157997936	0.0021207422059561411
WEIGHT_LANE	CMASS	North	1	19	W2_IMAGING-W0_UNIT	20	0.0049520004377744398	0.00089424997883435738
WEIGHT_LANE	CMASS	North	1	19	W3_OFFICIAL_OBS-W0_UNIT	20	0.013317990669191038	0.0020089285720309913
RANDOM_DENSITY	CMASS	North	1	20	W0_UNIT	5-20	0.0098725030475523834	0.0019282276337735361
RANDOM_DENSITY	CMASS	North	1	20	W0_UNIT	10-20	0.0054679076518567848	0.0012821614072280178
RANDOM_DENSITY	CMASS	North	1	20	W1_SPECTRO	5-20	0.0085146109419023119	0.0020211680541757913
RANDOM_DENSITY	CMASS	North	1	20	W1_SPECTRO	10-20	0.006883748377056631	0.0013813492374466982
RANDOM_DENSITY	CMASS	North	1	20	W2_IMAGING	5-20	0.010248300425683587	0.0019219209072498546
RANDOM_DENSITY	CMASS	North	1	20	W2_IMAGING	10-20	0.0051652262902477375	0.0012588567873828109
RANDOM_DENSITY	CMASS	North	1	20	W3_OFFICIAL_OBS	5-20	0.0088989781490946829	0.0020196319055815343
RANDOM_DENSITY	CMASS	North	1	20	W3_OFFICIAL_OBS	10-20	0.0065669746411559649	0.0013561973867397532
WEIGHT_LANE	CMASS	North	1	20	W1_SPECTRO-W0_UNIT	5	0.0098549950742828907	0.0019421516293052039
WEIGHT_LANE	CMASS	North	1	20	W2_IMAGING-W0_UNIT	5	0.0024183937460723771	0.00074008721998045871
WEIGHT_LANE	CMASS	North	1	20	W3_OFFICIAL_OBS-W0_UNIT	5	0.010138222902354332	0.0019747956610795688
WEIGHT_LANE	CMASS	North	1	20	W1_SPECTRO-W0_UNIT	10	0.011120239964479528	0.0018847755480423405
WEIGHT_LANE	CMASS	North	1	20	W2_IMAGING-W0_UNIT	10	0.0023834142469331427	0.0008171365020194051
WEIGHT_LANE	CMASS	North	1	20	W3_OFFICIAL_OBS-W0_UNIT	10	0.010874361434559665	0.0018689214208972443
WEIGHT_LANE	CMASS	North	1	20	W1_SPECTRO-W0_UNIT	20	0.011212887179932962	0.0018825636324503185
WEIGHT_LANE	CMASS	North	1	20	W2_IMAGING-W0_UNIT	20	0.0025081003438155031	0.00086115892946046226
WEIGHT_LANE	CMASS	North	1	20	W3_OFFICIAL_OBS-W0_UNIT	20	0.011111747800812033	0.0018822424090735544
RANDOM_DENSITY	CMASS	North	1	21	W0_UNIT	5-20	0.013436609455459603	0.0025414229128886984
RANDOM_DENSITY	CMASS	North	1	21	W0_UNIT	10-20	0.0087780372476936597	0.0018379901248587001
RANDOM_DENSITY	CMASS	North	1	21	W1_SPECTRO	5-20	0.014739184774836794	0.0027259677007198278
RANDOM_DENSITY	CMASS	North	1	21	W1_SPECTRO	10-20	0.0096943575726265718	0.001885746829300873
RANDOM_DENSITY	CMASS	North	1	21	W2_IMAGING	5-20	0.013270473618397866	0.0025184280226581879
RANDOM_DENSITY	CMASS	North	1	21	W2_IMAGING	10-20	0.0086693343448779325	0.0018239289004249527
RANDOM_DENSITY	CMASS	North	1	21	W3_OFFICIAL_OBS	5-20	0.014652570922808139	0.0027004805542249423
RANDOM_DENSITY	CMASS	North	1	21	W3_OFFICIAL_OBS	10-20	0.0097731794217553181	0.0018728724429413967
WEIGHT_LANE	CMASS	North	1	21	W1_SPECTRO-W0_UNIT	5	0.0094248411702912982	0.001973840486469103
WEIGHT_LANE	CMASS	North	1	21	W2_IMAGING-W0_UNIT	5	0.0073931939988112205	0.0031440587289092775
WEIGHT_LANE	CMASS	North	1	21	W3_OFFICIAL_OBS-W0_UNIT	5	0.008016752187304535	0.0030436742205256079
WEIGHT_LANE	CMASS	North	1	21	W1_SPECTRO-W0_UNIT	10	0.0092040537129940009	0.0019040494317539138
WEIGHT_LANE	CMASS	North	1	21	W2_IMAGING-W0_UNIT	10	0.0070049778008827168	0.0030176568447446489
WEIGHT_LANE	CMASS	North	1	21	W3_OFFICIAL_OBS-W0_UNIT	10	0.0085291404414506791	0.0029442212941949387
WEIGHT_LANE	CMASS	North	1	21	W1_SPECTRO-W0_UNIT	20	0.0094919436775843108	0.0019505256796074129
WEIGHT_LANE	CMASS	North	1	21	W2_IMAGING-W0_UNIT	20	0.0068962748980669897	0.0030384716308242692
WEIGHT_LANE	CMASS	North	1	21	W3_OFFICIAL_OBS-W0_UNIT	20	0.0078389516073611373	0.0029653945391518899
RANDOM_DENSITY	CMASS	North	1	22	W0_UNIT	5-20	0.011937471638350218	0.0030840559865736063
RANDOM_DENSITY	CMASS	North	1	22	W0_UNIT	10-20	0.0055175648862592075	0.0014984686106267774
RANDOM_DENSITY	CMASS	North	1	22	W1_SPECTRO	5-20	0.012808800055982564	0.0031376188013244187
RANDOM_DENSITY	CMASS	North	1	22	W1_SPECTRO	10-20	0.0054566546745145744	0.0015052203914569437
RANDOM_DENSITY	CMASS	North	1	22	W2_IMAGING	5-20	0.011481104516371734	0.0029880349847277044
RANDOM_DENSITY	CMASS	North	1	22	W2_IMAGING	10-20	0.0052206437998602029	0.0014600103233892916
RANDOM_DENSITY	CMASS	North	1	22	W3_OFFICIAL_OBS	5-20	0.012363426872055419	0.0030265550149088335
RANDOM_DENSITY	CMASS	North	1	22	W3_OFFICIAL_OBS	10-20	0.0059313588801988698	0.0014716533215205871
WEIGHT_LANE	CMASS	North	1	22	W1_SPECTRO-W0_UNIT	5	0.013336988416845663	0.0023726903717187753
WEIGHT_LANE	CMASS	North	1	22	W2_IMAGING-W0_UNIT	5	0.0080244869089636239	0.0023480853284060495
WEIGHT_LANE	CMASS	North	1	22	W3_OFFICIAL_OBS-W0_UNIT	5	0.011102392055272858	0.0029257491570553362
WEIGHT_LANE	CMASS	North	1	22	W1_SPECTRO-W0_UNIT	10	0.0094272021295818131	0.0020480061217564953
WEIGHT_LANE	CMASS	North	1	22	W2_IMAGING-W0_UNIT	10	0.0074330486755429526	0.0022737984630791107
WEIGHT_LANE	CMASS	North	1	22	W3_OFFICIAL_OBS-W0_UNIT	10	0.008615176261452806	0.0027001352051220012
WEIGHT_LANE	CMASS	North	1	22	W1_SPECTRO-W0_UNIT	20	0.0092819876721452754	0.0019716560898664312
WEIGHT_LANE	CMASS	North	1	22	W2_IMAGING-W0_UNIT	20	0.006692123192593824	0.0020005611551641629
WEIGHT_LANE	CMASS	North	1	22	W3_OFFICIAL_OBS-W0_UNIT	20	0.0080535679956003081	0.0024595588888217238
RANDOM_DENSITY	CMASS	North	1	23	W0_UNIT	5-20	0.017446737443819305	0.0030185425908456011
RANDOM_DENSITY	CMASS	North	1	23	W0_UNIT	10-20	0.01071093829429004	0.0018081259036569171
RANDOM_DENSITY	CMASS	North	1	23	W1_SPECTRO	5-20	0.021393347521445172	0.0033163232103887372
RANDOM_DENSITY	CMASS	North	1	23	W1_SPECTRO	10-20	0.013179329152246511	0.0020726556401289872
RANDOM_DENSITY	CMASS	North	1	23	W2_IMAGING	5-20	0.01779387031152535	0.0029644091344100515
RANDOM_DENSITY	CMASS	North	1	23	W2_IMAGING	10-20	0.01067868362723412	0.0017922043157871082
RANDOM_DENSITY	CMASS	North	1	23	W3_OFFICIAL_OBS	5-20	0.021965967785690932	0.0032871408329349663
RANDOM_DENSITY	CMASS	North	1	23	W3_OFFICIAL_OBS	10-20	0.013193841737352052	0.002060685830704922
WEIGHT_LANE	CMASS	North	1	23	W1_SPECTRO-W0_UNIT	5	0.015593399254267358	0.0030986487840365118
WEIGHT_LANE	CMASS	North	1	23	W2_IMAGING-W0_UNIT	5	0.007154253023502033	0.0015971470967484035
WEIGHT_LANE	CMASS	North	1	23	W3_OFFICIAL_OBS-W0_UNIT	5	0.015043686886899978	0.0032848204543111151
WEIGHT_LANE	CMASS	North	1	23	W1_SPECTRO-W0_UNIT	10	0.014860529810124194	0.0030692680745690471
WEIGHT_LANE	CMASS	North	1	23	W2_IMAGING-W0_UNIT	10	0.0067748654887400672	0.0016762974975322662
WEIGHT_LANE	CMASS	North	1	23	W3_OFFICIAL_OBS-W0_UNIT	10	0.013987420513875019	0.0032715932779331723
WEIGHT_LANE	CMASS	North	1	23	W1_SPECTRO-W0_UNIT	20	0.01376877900293861	0.0030178208173250441
WEIGHT_LANE	CMASS	North	1	23	W2_IMAGING-W0_UNIT	20	0.0068071201557959871	0.0016974403834691865
WEIGHT_LANE	CMASS	North	1	23	W3_OFFICIAL_OBS-W0_UNIT	20	0.012692076520936839	0.003261750198040243
RANDOM_DENSITY	CMASS	North	1	24	W0_UNIT	5-20	0.017917020878758318	0.0037449446500831796
RANDOM_DENSITY	CMASS	North	1	24	W0_UNIT	10-20	0.017853547938263215	0.0023710149550962884
RANDOM_DENSITY	CMASS	North	1	24	W1_SPECTRO	5-20	0.018474895192675526	0.0039564518021623831
RANDOM_DENSITY	CMASS	North	1	24	W1_SPECTRO	10-20	0.017796421322203493	0.0024998988256072067
RANDOM_DENSITY	CMASS	North	1	24	W2_IMAGING	5-20	0.018019026338573635	0.0037969669797633171
RANDOM_DENSITY	CMASS	North	1	24	W2_IMAGING	10-20	0.017584746397997342	0.0023469373351331898
RANDOM_DENSITY	CMASS	North	1	24	W3_OFFICIAL_OBS	5-20	0.018384277734810248	0.0040103946724762392
RANDOM_DENSITY	CMASS	North	1	24	W3_OFFICIAL_OBS	10-20	0.017373318349305444	0.0024684319158362576
WEIGHT_LANE	CMASS	North	1	24	W1_SPECTRO-W0_UNIT	5	0.0086029773979463542	0.0023296642946786673
WEIGHT_LANE	CMASS	North	1	24	W2_IMAGING-W0_UNIT	5	0.0078078043224860672	0.0022796309077652743
WEIGHT_LANE	CMASS	North	1	24	W3_OFFICIAL_OBS-W0_UNIT	5	0.010661496700382292	0.0034840097172655292
WEIGHT_LANE	CMASS	North	1	24	W1_SPECTRO-W0_UNIT	10	0.010433199297126106	0.0024434338912040637
WEIGHT_LANE	CMASS	North	1	24	W2_IMAGING-W0_UNIT	10	0.0073939192724093994	0.002111977195031328
WEIGHT_LANE	CMASS	North	1	24	W3_OFFICIAL_OBS-W0_UNIT	10	0.0088369457071047937	0.0033931338350146759
WEIGHT_LANE	CMASS	North	1	24	W1_SPECTRO-W0_UNIT	20	0.0092937163062735417	0.0023721009148256378
WEIGHT_LANE	CMASS	North	1	24	W2_IMAGING-W0_UNIT	20	0.0071251177321435266	0.0021825546501669383
WEIGHT_LANE	CMASS	North	1	24	W3_OFFICIAL_OBS-W0_UNIT	20	0.0084507589088660684	0.0033784950407232442
RANDOM_DENSITY	CMASS	North	1	25	W0_UNIT	5-20	0.014487786543948141	0.0041720993130970685
RANDOM_DENSITY	CMASS	North	1	25	W0_UNIT	10-20	0.01169195676635823	0.0024804253062510385
RANDOM_DENSITY	CMASS	North	1	25	W1_SPECTRO	5-20	0.016372753552676172	0.0045580229634208441
RANDOM_DENSITY	CMASS	North	1	25	W1_SPECTRO	10-20	0.011709689399487133	0.0026723069602527056
RANDOM_DENSITY	CMASS	North	1	25	W2_IMAGING	5-20	0.01545686083911255	0.0041537346116588183
RANDOM_DENSITY	CMASS	North	1	25	W2_IMAGING	10-20	0.012096879887557199	0.0024687749484224699
RANDOM_DENSITY	CMASS	North	1	25	W3_OFFICIAL_OBS	5-20	0.017808894128211808	0.0045817986047011951
RANDOM_DENSITY	CMASS	North	1	25	W3_OFFICIAL_OBS	10-20	0.012177127836800652	0.0026680163740497686
WEIGHT_LANE	CMASS	North	1	25	W1_SPECTRO-W0_UNIT	5	0.027271788086016158	0.0041465897106128793
WEIGHT_LANE	CMASS	North	1	25	W2_IMAGING-W0_UNIT	5	0.0047995903866107636	0.0013008411387055727
WEIGHT_LANE	CMASS	North	1	25	W3_OFFICIAL_OBS-W0_UNIT	5	0.031559213179152446	0.0046916442284782468
WEIGHT_LANE	CMASS	North	1	25	W1_SPECTRO-W0_UNIT	10	0.025988068079881632	0.0040971940429435829
WEIGHT_LANE	CMASS	North	1	25	W2_IMAGING-W0_UNIT	10	0.0043788218058732342	0.0011848466976232188
WEIGHT_LANE	CMASS	North	1	25	W3_OFFICIAL_OBS-W0_UNIT	10	0.030587515112555308	0.0045933334400364671
WEIGHT_LANE	CMASS	North	1	25	W1_SPECTRO-W0_UNIT	20	0.024595217586036111	0.0041138118323176065
WEIGHT_LANE	CMASS	North	1	25	W2_IMAGING-W0_UNIT	20	0.0042840998108883421	0.0011012194323505109
WEIGHT_LANE	CMASS	North	1	25	W3_OFFICIAL_OBS-W0_UNIT	20	0.028614830661250368	0.0045576744120691464
RANDOM_DENSITY	CMASS	North	1	26	W0_UNIT	5-20	0.018217647673944209	0.0043984432203281239
RANDOM_DENSITY	CMASS	North	1	26	W0_UNIT	10-20	0.013450388401887559	0.0028336241645500744
RANDOM_DENSITY	CMASS	North	1	26	W1_SPECTRO	5-20	0.019860564366292854	0.0045619764390738794
RANDOM_DENSITY	CMASS	North	1	26	W1_SPECTRO	10-20	0.013980631212552386	0.0027779821929735196
RANDOM_DENSITY	CMASS	North	1	26	W2_IMAGING	5-20	0.018614194707658738	0.0044507489133723231
RANDOM_DENSITY	CMASS	North	1	26	W2_IMAGING	10-20	0.012906049394594277	0.0028435473629814193
RANDOM_DENSITY	CMASS	North	1	26	W3_OFFICIAL_OBS	5-20	0.018767088502068291	0.0045931028671394357
RANDOM_DENSITY	CMASS	North	1	26	W3_OFFICIAL_OBS	10-20	0.013361125997081752	0.0027859649317137124
WEIGHT_LANE	CMASS	North	1	26	W1_SPECTRO-W0_UNIT	5	0.034801811873159338	0.0043200130204355657
WEIGHT_LANE	CMASS	North	1	26	W2_IMAGING-W0_UNIT	5	0.0064623569359777977	0.0013169099351673392
WEIGHT_LANE	CMASS	North	1	26	W3_OFFICIAL_OBS-W0_UNIT	5	0.045046113778920538	0.0054693461980416837
WEIGHT_LANE	CMASS	North	1	26	W1_SPECTRO-W0_UNIT	10	0.036383021601909871	0.0045154670320782615
WEIGHT_LANE	CMASS	North	1	26	W2_IMAGING-W0_UNIT	10	0.0064050226970998603	0.0013246184348597876
WEIGHT_LANE	CMASS	North	1	26	W3_OFFICIAL_OBS-W0_UNIT	10	0.047175660074041281	0.0057305550044933077
WEIGHT_LANE	CMASS	North	1	26	W1_SPECTRO-W0_UNIT	20	0.03381909280106743	0.0043724424047775993
WEIGHT_LANE	CMASS	North	1	26	W2_IMAGING-W0_UNIT	20	0.0056371059522856148	0.0013285996692258884
WEIGHT_LANE	CMASS	North	1	26	W3_OFFICIAL_OBS-W0_UNIT	20	0.04367184809634661	0.0054685985179692359
RANDOM_DENSITY	CMASS	North	2	0	W0_UNIT	5-20	0.0058319281953340685	0.0015357756157122874
RANDOM_DENSITY	CMASS	North	2	0	W0_UNIT	10-20	0.0052972488025602171	0.0010392406661816163
RANDOM_DENSITY	CMASS	North	2	0	W1_SPECTRO	5-20	0.0069593746829554881	0.0016285796287369076
RANDOM_DENSITY	CMASS	North	2	0	W1_SPECTRO	10-20	0.0053019746226061759	0.0010653667582361534
