sample	cap	nside	block_order	nested_pixel	full_random_rows	full_random_fraction	source_sha256
CMASS	North	8	144	436	218343	0.007379233127941754	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	145	437	217132	0.007338305544653362	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	146	438	218601	0.007387952629583708	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	147	439	218460	0.007383187320546826	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	148	440	210152	0.007102405849068739	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	149	441	212088	0.007167835907901379	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	150	442	220693	0.00745865494522311	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	151	443	218525	0.007385384094216311	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	152	444	213095	0.00720186900151939	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	153	445	213035	0.007199841210439866	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	154	446	216763	0.0073258346295142895	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	155	447	220899	0.007465617027929476	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	156	488	7620	0.000257529467099546	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	157	489	15857	0.0005359113858001969	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	158	490	164551	0.005561250832112519	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	159	491	198897	0.006722026039068032	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	160	492	27810	0.0009398811653593667	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	161	493	5228	0.00017668819606252316	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	162	494	196983	0.0066573395036312166	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	163	495	205950	0.006960392880466075	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	164	506	169908	0.005742298778996019	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	165	507	149664	0.005058122068764626	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	166	510	57088	0.0019293756191310868	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	167	639	14220	0.00048058648584718423	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	8	168	703	39117	0.0013220183942956616	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	0	256	55615	0.001879593348128773	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	1	257	51783	0.0017500850911831745	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	2	258	49510	0.0016732656057872077	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	3	259	53802	0.0018183202610091566	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	4	260	52590	0.0017773588812027721	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	5	261	54470	0.0018408963350278569	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	6	262	54939	0.0018567469019661362	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	7	263	55120	0.0018628640717227001	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	8	264	54073	0.0018274791173850066	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	9	265	52882	0.0017872274644564555	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	10	266	51599	0.0017438665318726342	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	11	267	48328	0.0016333181215205852	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	12	268	47719	0.0016127360420634166	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	13	269	54987	0.0018583691348297553	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	14	270	51493	0.0017402841009654753	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	15	271	54654	0.0018471148943383971	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	16	272	54567	0.0018441745972730874	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	17	273	54116	0.0018289323676586654	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	18	274	55263	0.0018676969737955655	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	19	275	55706	0.001882668831266051	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	20	276	54061	0.0018270735591691019	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	21	277	53854	0.001820077679944744	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	22	278	55403	0.0018724284863144548	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	23	279	53834	0.0018194017495849026	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	24	280	54763	0.0018507987147995324	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	25	281	55378	0.0018715835733646533	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	26	282	55364	0.0018711104221127643	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	27	283	55089	0.001861816379664946	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	28	284	53981	0.0018243698377297364	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	29	285	54928	0.0018563751402682234	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	30	286	39330	0.0013292170526279716	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	31	287	55467	0.0018745914634659471	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	32	288	53849	0.0018199086973547838	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	33	289	53919	0.0018222744536142285	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	34	290	53275	0.0018005094960273375	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	35	291	53918	0.0018222406570962363	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	36	292	46671	0.001577317291207731	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	37	293	46739	0.0015796154544311916	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	38	294	54344	0.0018366379737608566	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	39	295	47224	0.0015960067656573438	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	40	296	53522	0.001808857235971378	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	41	297	54098	0.0018283240303348083	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	42	298	46767	0.0015805617569349694	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	43	299	54283	0.0018345763861633405	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	44	300	54341	0.0018365365842068803	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	45	301	54759	0.0018506635287275641	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	46	302	54260	0.001833799066249523	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	47	303	53474	0.0018072350031077588	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	48	304	54660	0.0018473176734463495	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	49	305	54930	0.0018564427333042075	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	50	306	50594	0.0017099010312906075	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	51	307	54911	0.0018558005994623583	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	52	308	54915	0.0018559357855343266	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	53	309	54927	0.0018563413437502313	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	54	310	55341	0.0018703331021989469	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	55	311	55182	0.0018649594558382081	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	56	312	51018	0.0017242307549192436	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	57	313	55196	0.0018654326070900971	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	58	314	54024	0.0018258230880033952	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	59	315	49464	0.0016717109659595726	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	60	316	54152	0.0018301490423063799	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	61	317	54023	0.0018257892914854033	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	62	318	48218	0.0016296005045414578	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	63	319	45061	0.0015229048972405042	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	64	320	54295	0.0018349819443792452	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	65	321	55028	0.00185975479206743	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	66	322	53838	0.001819536935656871	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	67	323	55256	0.0018674603981696212	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	68	324	55092	0.0018619177692189223	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	69	325	55498	0.0018756391555237012	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	70	326	55123	0.0018629654612766762	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	71	327	55345	0.001870468288270915	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	72	328	55458	0.0018742872948040185	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	73	329	55856	0.001887738308964861	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	74	330	55128	0.0018631344438666366	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	75	331	54858	0.0018540093840087788	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	76	332	55795	0.001885676721367345	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	77	333	54930	0.0018564427333042075	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	78	334	55889	0.0018888535940585992	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	79	335	55657	0.0018810128018844398	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	80	336	55298	0.0018688798519252878	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	81	337	54985	0.0018583015417937712	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	82	338	55310	0.0018692854101411928	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	83	339	54842	0.0018534686397209056	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	84	340	55216	0.0018661085374499385	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	85	341	55120	0.0018628640717227001	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	86	342	54531	0.001842957922625373	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	87	343	55422	0.0018730706201563042	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	88	344	55522	0.0018764502719555108	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	89	345	53175	0.001797129844228131	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	90	346	55099	0.0018621543448448666	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	91	347	54499	0.0018418764340496269	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	92	348	55997	0.0018925036180017423	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	93	349	55078	0.0018614446179670333	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	94	350	55488	0.0018753011903437805	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	95	351	55343	0.001870400695234931	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	96	352	55843	0.0018872989542309641	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	97	353	54554	0.0018437352425391905	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	98	354	54548	0.0018435324634312382	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	99	355	54783	0.0018514746451593737	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	100	356	55021	0.0018595182164414855	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	101	357	53655	0.0018133521728643227	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	102	358	55408	0.0018725974689044152	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	103	359	55744	0.0018839530989497495	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	104	360	48465	0.0016379482444854982	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	105	361	54162	0.0018304870074863004	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	106	362	46078	0.0015572759560384356	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	107	363	41737	0.0014105652714348754	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	108	364	54922	0.0018561723611602709	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	109	365	55900	0.001889225355756512	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	110	366	53452	0.0018064914797119333	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	111	367	55128	0.0018631344438666366	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	112	368	54963	0.0018575580183979457	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	113	369	55641	0.0018804720575965666	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	114	370	55642	0.0018805058541145588	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	115	371	55090	0.0018618501761829382	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	116	372	55380	0.0018716511664006374	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	117	373	54527	0.0018428227365534047	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	118	374	54974	0.0018579297800958585	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	119	375	55072	0.001861241838859081	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	120	376	55378	0.0018715835733646533	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	121	377	55575	0.0018782414874090904	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	122	378	54515	0.0018424171783375	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	123	379	54584	0.0018447491380789525	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	124	380	53421	0.0018054437876541792	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	125	381	53386	0.001804260909524457	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	126	382	52882	0.0017872274644564555	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	127	383	54226	0.0018326499846377927	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	128	384	8756	0.0002959223115385334	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	129	385	53108	0.0017948654775226626	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	130	386	116	3.920396087079703e-06	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	131	387	20936	0.0007075639006819022	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	132	388	50077	0.0016924282314887092	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	133	389	52783	0.001783881609175241	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	134	390	41445	0.001400696688181192	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	135	391	55172	0.0018646214906582876	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	136	396	23105	0.0007808685482066942	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	137	397	51960	0.0017560670748677702	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	138	399	38054	0.0012860926956700948	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	139	400	55644	0.001880573447150543	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	140	401	54547	0.001843498666913246	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	141	402	55484	0.0018751660042718122	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	142	403	56296	0.0019026087768813703	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	143	404	53177	0.001797197437264115	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	144	405	39555	0.0013368212691761865	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	145	406	55340	0.0018702993056809547	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	146	407	55113	0.0018626274960967556	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	147	408	49738	0.0016809712118893987	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	148	409	48405	0.0016359204534059741	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	149	410	51659	0.0017458943229521583	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	150	411	52638	0.0017789811140663913	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	151	412	48289	0.0016320000573188944	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	152	413	52494	0.0017741144154755338	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	153	414	52235	0.0017653611173155885	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	154	415	52301	0.001767591687503065	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	155	420	36	1.2166746477143905e-06	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	156	421	17945	0.0006064785153676316	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	157	432	16241	0.0005488892487091505	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	158	433	13001	0.0004393885304148553	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	159	436	9691	0.0003275220558611155	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	160	437	7708	0.00026050356068284784	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	161	448	42124	0.001423644523897805	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	162	449	53184	0.0017974340128900596	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	163	450	35881	0.0012126528620733346	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	164	451	49953	0.001688237463257693	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	165	452	53832	0.0018193341565489185	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	166	453	54590	0.0018449519171869048	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	167	454	55024	0.0018596196059954618	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	168	455	55027	0.0018597209955494378	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
