source_path	source_blob	claim_identity	claim	original_status	dependency_class	regrade_class	effective_status	correction_or_reason	rerun_priority
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	reversal_even_half_trace_cosh	reversal_even_half_trace_cosh	DERIVED_DIAGNOSTIC	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_DIAGNOSTIC	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	sech_as_mutual_observer_slow_factor	sech_as_mutual_observer_slow_factor	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	endpoint_local_phi_factorization	endpoint_local_phi_factorization	DERIVED_IDENTITY_GIVEN_OPEN_JOIN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_IDENTITY_GIVEN_OPEN_JOIN	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	static_metric_coordinate_covector_transport	static_metric_coordinate_covector_transport	DERIVED_EXACT_CONTROL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_EXACT_CONTROL	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	static_metric_orthonormal_spatial_transport	static_metric_orthonormal_spatial_transport	DERIVED_EXACT_CONTROL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_EXACT_CONTROL	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	stationary_lapse_ratio	stationary_lapse_ratio	CONDITIONAL_ORDERED_READOUT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_ORDERED_READOUT	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	global_metric_pair_depth_realization	global_metric_pair_depth_realization	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	complete_angular_shift_transport	complete_angular_shift_transport	OPEN	D6_MULTIPLE	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	OPEN	A complete stationary general-screen connection now exists on one chosen S3 branch, but physical endpoint frames, path semantics, off-blocks and general holonomy remain open.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	path_family_at_cut_locus	path_family_at_cut_locus	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	physical_global_mutual_clock_law	physical_global_mutual_clock_law	OPEN_TYPED_JOIN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_TYPED_JOIN	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	physical_Xmax_mass_density_CMB	physical_Xmax_mass_density_CMB	OPEN_NOT_PROMOTED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_NOT_PROMOTED	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	overall	overall	VERIFIED_WITH_CAVEATS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	VERIFIED_WITH_CAVEATS	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S01	Reciprocal-c Identity	FOUNDING_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	FOUNDING_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S02	Dual UDT Reciprocity	FOUNDING_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	FOUNDING_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S03	uv=1 for exact reciprocal comparison	DERIVED_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S04	Reciprocal exponential characters	DERIVED_CONDITIONAL_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_CONDITIONAL_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S05	Observed c_E	OBSERVED_ANCHOR_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED_ANCHOR_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S06	Observed G_obs	OBSERVED_ANCHOR_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED_ANCHOR_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S07	Weak global unit freedom	CALIBRATIONAL_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CALIBRATIONAL_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S08	Strong local CSN	CHALLENGED_OWNER_POSTULATE_NOT_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CHALLENGED_OWNER_POSTULATE_NOT_DERIVED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S09	Scale-free physical UDT core	CONDITIONAL_ON_STRONG_LOCAL_CSN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_ON_STRONG_LOCAL_CSN	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S10	Physical metric representative	OPEN_ON_STRONG_CSN_BRANCH_OR_PRIMARY_IF_CSN_WITHDRAWN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_ON_STRONG_CSN_BRANCH_OR_PRIMARY_IF_CSN_WITHDRAWN	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S11	Calibrated ordinary-regime metric	OBSERVED_WORKING_NOT_FULLY_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED_WORKING_NOT_FULLY_DERIVED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S12	C2/Bach physical action route	UNIQUE_CONDITIONAL_ONLY_IF_STRONG_CSN_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	UNIQUE_CONDITIONAL_ONLY_IF_STRONG_CSN_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S13	EH physical action route	CONDITIONAL_NOT_SELECTED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_NOT_SELECTED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S14	Two-stage C2-to-EH bridge	OPEN_AND_POSSIBLY_SUPERFLUOUS_IF_NO_PRE_SCALE_STAGE	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_AND_POSSIBLY_SUPERFLUOUS_IF_NO_PRE_SCALE_STAGE	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S15	Current bootstrap representative map	OPEN_NOT_SUPPLIED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_NOT_SUPPLIED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S16	c_E and G_obs determine absolute size	NOT_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NOT_DERIVED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S17	Conformal causal cones	DERIVED_MATHEMATICAL_INVARIANCE	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_MATHEMATICAL_INVARIANCE	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S18	CSN-normalized h0 transport	CONDITIONAL_NORMALIZATION_CONSTRUCTION	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_NORMALIZATION_CONSTRUCTION	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S19	Intrinsic dphi reciprocal 3+3 split	DERIVED_NONNULL_DPHI_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_NONNULL_DPHI_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S20	Normalized angular shape and dual systole	DERIVED_GEOMETRIC_SHAPE_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_GEOMETRIC_SHAPE_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S21	Conditional toric/Hopf topology	CONDITIONAL_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S22	WR-L/SNe scoped readout	OBSERVED_CONDITIONAL_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED_CONDITIONAL_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S23	Static finite-box Hopfion	SETTLED_STATIC_FINITE_BOX_CONDITIONAL_RETAINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	SETTLED_STATIC_FINITE_BOX_CONDITIONAL_RETAINED	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	2afe2ca39ade32cc9c9873f6100239f2681ea37a	S24	Complete action/source/boundary/mass	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The CSN provenance, calibration, action-class, conformal, macro, particle, and complete-physics statuses are controlled by scale/variation premises, not the stationary screen ansatz.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S01	reciprocal_observer_clock_cocycle	DERIVED_GIVEN_TYPED_PATH_AND_OBSERVERS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_GIVEN_TYPED_PATH_AND_OBSERVERS	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S02	transverse_deviation_state_cocycle	DERIVED_GIVEN_METRIC_PATH	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_GIVEN_METRIC_PATH	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S03	current_clock_transverse_assembly	DERIVED_REDUCIBLE_DIRECT_SUM	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_REDUCIBLE_DIRECT_SUM	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S04	local_linear_clock_screen_solder	OBSTRUCTED_WITHOUT_SCREEN_REDUCTION	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_AND_NONUNIQUENESS_IS_STRONGER	OBSTRUCTED_WITHOUT_SCREEN_REDUCTION	The independent screen-gauge obstruction survives the larger response vocabulary.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S05	reciprocal_boost_identity_component	DERIVED_CONTRACTIBLE	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_CONTRACTIBLE	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S06	reciprocal_depth_weighted_Hopf_coordinates	EXACT_CONDITIONAL	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	EXACT_CONDITIONAL	The conditional Hopf-coordinate and toric-cap statements remain witness-scoped, not generic screen selection.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S07	opposite_angular_collapses_complete_to_S3	UNIQUE_CONDITIONAL_IN_SUPPLIED_TORIC_CAP_CLASS	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	UNIQUE_CONDITIONAL_IN_SUPPLIED_TORIC_CAP_CLASS	The conditional Hopf-coordinate and toric-cap statements remain witness-scoped, not generic screen selection.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S08	unit_Hopf_class	CONDITIONAL_UNIT_CLASS	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	CONDITIONAL_UNIT_CLASS	The conditional Hopf-coordinate and toric-cap statements remain witness-scoped, not generic screen selection.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S09	global_angular_lift_caps_and_quotient	OPEN_NOT_SELECTED	D6_MULTIPLE	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	OPEN_NOT_SELECTED	The global lift/response closure is still absent; the new general screen supplies configurations but no off-shell response law or selector.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S10	matter_as_nontrivial_relational_closure	OPEN_COHERENT_ARCHITECTURE	D6_MULTIPLE	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	OPEN_COHERENT_ARCHITECTURE	The global lift/response closure is still absent; the new general screen supplies configurations but no off-shell response law or selector.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S11	topology_alone_as_matter_or_source	REFUTED_AS_SUFFICIENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_SUFFICIENT	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S12	current_bootstrap_semantics	ON_SHELL_ADMISSIBILITY_ONLY	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	ON_SHELL_ADMISSIBILITY_ONLY	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S13	native_off_shell_global_local_response_one_form	OPEN_ABSENT	D6_MULTIPLE	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	OPEN_ABSENT	The global lift/response closure is still absent; the new general screen supplies configurations but no off-shell response law or selector.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S14	same_solution_metric_matter_fixed_point	OPEN_NOT_REGISTERED	D6_MULTIPLE	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	OPEN_NOT_REGISTERED	The global lift/response closure is still absent; the new general screen supplies configurations but no off-shell response law or selector.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S15	action_downstream_of_off_shell_closure	CONDITIONAL_MATHEMATICALLY_VALID	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_MATHEMATICALLY_VALID	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S16	local_Helmholtz_integrability	OPEN_UNTESTABLE_RESPONSE_ABSENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_UNTESTABLE_RESPONSE_ABSENT	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S17	finite_cell_boundary_gauge_integrability	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S18	global_action_integrability	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S19	complete_native_action_source_boundary_mass	OPEN_UNCHANGED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_UNCHANGED	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S20	overall_audit_ruling	VERIFIED_WITH_CAVEATS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	VERIFIED_WITH_CAVEATS	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	S21	next_bounded_task	POST_JULY_OFF_SHELL_RESPONSE_AVAILABILITY_AUDIT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	POST_JULY_OFF_SHELL_RESPONSE_AVAILABILITY_AUDIT	Typed cocycles, topology insufficiency, on-shell bootstrap semantics, conditional action ordering, integrability gates, complete-action openness, grade, and next-task history do not assume lambda is the full screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S01	Xmax_means_maximum_possible_separation_between_observers	WORKING_OWNER_MEANING	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	WORKING_OWNER_MEANING	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S02	Xmax_schema_is_supremum_of_native_pair_separation	DERIVED_TYPE_SCHEMA	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_TYPE_SCHEMA	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S03	metric_currently_supplies_native_nonnegative_Dg	OPEN_SELECTOR	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_SELECTOR	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S04	maximum_is_attained	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
