path	family	role	dependency_hits	git_blob	sha256	bytes
c2_coupled_reciprocal_twist_onshell_2026-07-20/PREREGISTRATION.md	c2_coupled_reciprocal_twist_onshell_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR	904a9b576c4223dd6dfbe55fb61d4f7c6ea87850	64ab0f68819a45b342136bb647e5350bb9ea232c0e2f408836fd286c85c7a7be	6915
c2_coupled_reciprocal_twist_onshell_2026-07-20/SOURCE_LINEAGE.tsv	c2_coupled_reciprocal_twist_onshell_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	72773cc2c043a9bd15eca1585f68b2c386de95db	8f92867262d162c9a121f822bd5e3a41b341a2692e6014ff50ce6d3577a1730c	1094
c2_failed_basin_homotopy_2026-07-20/AUDIT_REPORT.md	c2_failed_basin_homotopy_2026-07-20	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	f97543bcc40fdda41bc9408f5db5783a0e86a418	70f469271759b7674229bb6a149d047a8ec767d9afd55f3a021e95fc6e16da9a	4228
c2_failed_basin_homotopy_2026-07-20/COMPLETENESS_MAP.tsv	c2_failed_basin_homotopy_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	68170b64eae09c6f6949249fceb0b290ac5c1a2e	75ebaec20ac73ff73a82c78679022816b32e2b1cab42ce1f83e85d5f6ce68fa0	1297
c2_failed_basin_homotopy_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	c2_failed_basin_homotopy_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	81c9afc8dfce4c7f4208fc8f59a1a6d650c4731b	05f7790f4c2700959cb4ef5c0d4be355bcfb03ca4a20ab576befddecd45ca8c7	1144
c2_failed_basin_homotopy_2026-07-20/PREREGISTRATION.md	c2_failed_basin_homotopy_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	f9fc66bc75e2ffdc0a7433250dcac2d2be7ae20d	c90d9e0c1fb2aa197892669a8421dc86bf0cf02d31ad9954f658f26586e0d548	6624
c2_failed_basin_homotopy_2026-07-20/PRESOLVE_PATH_LEDGER_CORRECTION.md	c2_failed_basin_homotopy_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	b7c90396c48b1d2d92c3c9195f9ed4cac71ac2a0	cde2ebe215f3715b06a004316b9939e391712ddaa0edb4959f36fb7fc3ca3c6f	1558
c2_failed_basin_homotopy_2026-07-20/RAW_HOMOTOPY_PATHS_COMPLETE_LEDGER.json	c2_failed_basin_homotopy_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	0f40dd57821ec3e5773ca897ed40e82c152d45f6	1a8da008545be0a65d9f25899219a9334e4afd0692d5ef1bb7b67b95a817b2e8	2442113
c2_failed_basin_homotopy_2026-07-20/RAW_HOMOTOPY_PATHS_INCOMPLETE_LEDGER.json	c2_failed_basin_homotopy_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	afc13fc1e686a1bd25ea01e457af8ec701ad792e	05583c69d82ed8afb713fa17094a790b7c30146012f4616ef32ed22d5f57586c	796894
c2_failed_basin_homotopy_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_failed_basin_homotopy_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	732c2db986d1e92c90b0db667783262110725809	d86149faf7f4c423a6d777b980fa08c05b787cfe76d3046de6ef9bd6ccd13a1f	18993
c2_failed_basin_homotopy_2026-07-20/SOURCE_CENSUS.tsv	c2_failed_basin_homotopy_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	3044a1c78c4c55461f8bd23a446ed2e0ac0c8b7f	bd3fa22549db8922082643593e5e96023079c52fb6c3ac455ced9efa78bb438d	977401
c2_failed_basin_homotopy_2026-07-20/STATUS_LEDGER.tsv	c2_failed_basin_homotopy_2026-07-20	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;ROUND_OR_DIAGONAL_SCREEN	d1b2b672d06847dfa1eb391980557169166d3b55	5dac73b603a3a57fd05bacbfa788ebacb99217edd52ec4190728ff0e4f563f37	2929
c2_finite_cell_boundary_variation_2026-07-20/AUDIT_REPORT.md	c2_finite_cell_boundary_variation_2026-07-20	PRIMARY_CLAIM_SOURCE	SHEAR	4b8166c38ecbeae00476027c6f200749a0f3442c	6e9e21f806deb876e3fb63e815e0b0afd2434c8dc5c19686e8c6ab68dd9b8600	7345
c2_finite_cell_boundary_variation_2026-07-20/DERIVATION_RESULT.json	c2_finite_cell_boundary_variation_2026-07-20	PRIMARY_CLAIM_SOURCE	SHEAR	d1c2831e84a9129d0841ed2128938248fb317e06	2c3055c5905b49a6c5c42e1744ac1547eb2066a45e3255cbc6abf4344e2df7d0	4651
c2_finite_cell_boundary_variation_2026-07-20/PREREGISTRATION.md	c2_finite_cell_boundary_variation_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR	70ee2a77fd9017dced20896dff8ffc50d774ca30	2bc1330ac7b2224acfa029c9304ae55627466003687673ad96204363c0dcbd6a	7390
c2_finite_cell_boundary_variation_2026-07-20/REPOSITORY_GATES.json	c2_finite_cell_boundary_variation_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	6c6bf09fd9bbc37b9f157c65030ef262377e1751	80bcbdc2810256b182e0851a2252e1b0f9f70f310db8807f04a3e4563eebbf54	12973
c2_finite_cell_boundary_variation_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_finite_cell_boundary_variation_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	02bd0b7d81c1c8b98d2ff7c2f9619fd30f38a8d9	b4635cf38de9219f7bdc808311f06e55cdd5b1508caadab9e312354976490ee0	9745
c2_finite_cell_boundary_variation_2026-07-20/SOURCE_CENSUS.tsv	c2_finite_cell_boundary_variation_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	561fb70c230c2422b6e8ad134417f377205ce945	dcd59c02d388fa30c558c1f3b0e22339e2ed9c66faf517f1030a92c117abc48b	944844
c2_intrinsic_angular_product_selector_2026-07-20/AUDIT_REPORT.md	c2_intrinsic_angular_product_selector_2026-07-20	PRIMARY_CLAIM_SOURCE	SHEAR;TRANSVERSE_RESPONSE	32330e7931182287e34d529e1741a83404ee2331	0eb60610a0a688f28b46cebb5074d6197ca35f02cfc47a88a929ac6c3d28d042	7742
c2_intrinsic_angular_product_selector_2026-07-20/LAY_DECISION_TREE.md	c2_intrinsic_angular_product_selector_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR	e5052a01ab9d50949b0961925d0de49e594ef3ed	c74b8b0e975a8412b3d9a33346cbd7954ca5229b267244ac465b247425f20019	1297
c2_intrinsic_angular_product_selector_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	c2_intrinsic_angular_product_selector_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	b18c6f4c9b40ce494cd8738eb509a6e6416b2d48	7c9623d030376a1841a2cf2e2b0eb18a5fe8dc479be3d414854307456f52aa21	1213
c2_intrinsic_angular_product_selector_2026-07-20/PREREGISTRATION.md	c2_intrinsic_angular_product_selector_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	97adf7e457b2087a5cbd83189152fd54f6e074fa	d5e163770d2ed846cf112f853b00640555626c37f6960e26ba1cd014c47de791	7674
c2_intrinsic_angular_product_selector_2026-07-20/STATUS_LEDGER.tsv	c2_intrinsic_angular_product_selector_2026-07-20	PRIMARY_CLAIM_SOURCE	SHEAR;TRANSVERSE_RESPONSE	756e9b5e7f9d8680bfd34cb310fa6c4d46b6988d	315a7b172061a4193b4fbadb10e208c765d3752594b6c476a2a00b45a077b1d0	3179
c2_nonlinear_stationary_solution_space_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_nonlinear_stationary_solution_space_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	5e1b40fad7acfffe83fd508f0558677c98577ad5	7ac2494879077a7d56b39a3518add464a08a11e549ced598388bdf2df4e14ec4	16668
c2_nonlinear_stationary_solution_space_2026-07-20/SOURCE_CENSUS.tsv	c2_nonlinear_stationary_solution_space_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	dcaac3af9b87189d0c34b84c0a3cb7122e5f0c55	8767b91e141f30d8bfce1992abfca2c22b15998021a5eb4fbcd5c2ed0173ea56	968869
c2_open_path_checkpoint_continuation_2026-07-20/AUDIT_REPORT.md	c2_open_path_checkpoint_continuation_2026-07-20	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;ROUND_OR_DIAGONAL_SCREEN	9db0fc56e0c1058766218e0dd2f2fd299b1ed922	ce3ab2c0324f2e2bcb42cf33f62510e8f25a7109d0a9c36d00e71f305b23921a	6026
c2_open_path_checkpoint_continuation_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	c2_open_path_checkpoint_continuation_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN	796c15312ae2ebd476e5b5c17315307cd1a32ee5	b94577be7d031993d813438546660132ef5af190d81e346465a020c852586c94	1631
c2_open_path_checkpoint_continuation_2026-07-20/PREREGISTRATION.md	c2_open_path_checkpoint_continuation_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	7587e9fbcdee8620460fe56c50884aee90a6ce86	122e7f0cca8a07f2cccb0534f8cbfb8d06248feee5970997b92e86fe688597c4	4536
c2_open_path_checkpoint_continuation_2026-07-20/RAW_EXTENDED_PATHS.json	c2_open_path_checkpoint_continuation_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	24d72316f12931283fde9279ec03715b3d5baaf5	c784c6aeb0c8d122bf7f485708c5c132fdcf8a90c3ea3320f66702812db9fa2b	7255650
c2_open_path_checkpoint_continuation_2026-07-20/REPOSITORY_GATES.json	c2_open_path_checkpoint_continuation_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	d8ea0bcd725d6809008e6c428fe2baa3c5080097	f6d3f64f850f565873f7cb58e69768f21965cc3eb229429203845e4d6f2e09a5	14597
c2_open_path_checkpoint_continuation_2026-07-20/STATUS_LEDGER.tsv	c2_open_path_checkpoint_continuation_2026-07-20	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	cf109e0084a9445b8c9a2a3aee1c83c33cc0a950	d8c13e3599b343a860ebb588da1361295f2148d358e1459a8e36c8f83a545dda	2198
c2_reciprocal_transverse_twist_jacobi_2026-07-20/AUDIT_REPORT.md	c2_reciprocal_transverse_twist_jacobi_2026-07-20	PRIMARY_CLAIM_SOURCE	SHEAR	0d2ebb3dae824620f6b062ed92160be380a6f936	1fd79c09b8add3dde80ac5728aad9b3fc866b120b7ed42347cf7dd9d9df257a0	8433
c2_reciprocal_transverse_twist_jacobi_2026-07-20/BACH_PROJECTION_CORRECTION.md	c2_reciprocal_transverse_twist_jacobi_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR	d3602bad137799abd1bd60d2968bab76dfc7dfc1	5f90da2f00cf8b4d5e09df63e8055ccd89fc4d25bcc261774c48d251890c12b0	1458
c2_reciprocal_transverse_twist_jacobi_2026-07-20/INDEPENDENT_VERIFIER_CORRECTION.md	c2_reciprocal_transverse_twist_jacobi_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR	e90fb57374d46ef2b919a9c464bdbc65e2be1bb7	032bdebe976b46410d2ecee2dcaa38224eec436b7fb382050f8c747987042932	1257
c2_reciprocal_transverse_twist_jacobi_2026-07-20/PREREGISTRATION.md	c2_reciprocal_transverse_twist_jacobi_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	721dfb5b761e43be412befe19e09aaa75bceaf64	5c24cccc3913ee2ecc1d6b4895e3a7a9a29bfd5ad32d15ef1001b6c2856ae452	8020
c2_reciprocal_transverse_twist_jacobi_2026-07-20/SOURCE_LINEAGE.tsv	c2_reciprocal_transverse_twist_jacobi_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	5ffa10d95006c976cf2c9d16f4a97fb9a1c0ba22	6af648b1e0b77ab10fbd64edfda07fe7e741af9bca23f617465f9e047b7895fd	1339
c2_reciprocal_transverse_twist_jacobi_2026-07-20/STATUS_LEDGER.tsv	c2_reciprocal_transverse_twist_jacobi_2026-07-20	PRIMARY_CLAIM_SOURCE	SHEAR	4ac119e8d8985423c81c4adc880e491605276406	86c23ef580e71cefdb0ecf33a9363a59a19ba9e536fd33923af071ccad9e6d25	2885
c2_rigidity_three_route_zoomout_2026-07-20/AUDIT_REPORT.md	c2_rigidity_three_route_zoomout_2026-07-20	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	e77956efbe776408fd6277fa519eaa4bd98f6836	d57377805d97f3a802f1e87e0746c70087c32138b45bd374fb2145baaae08f8a	8021
c2_rigidity_three_route_zoomout_2026-07-20/COUNTERMODEL_LEDGER.tsv	c2_rigidity_three_route_zoomout_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	d93ebaa19c58bbea8c84fbda1f366ed73d51b012	5b562006f18785c771f5b4fadcb3d3c7ad19a89cb6b3703cc1060a2f8bb8bf14	2572
c2_rigidity_three_route_zoomout_2026-07-20/ROUTE_COMPARISON.tsv	c2_rigidity_three_route_zoomout_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	faf5a9719b5935207458281e9986f04552b65542	b5a2fe6d2263fce83374a394cf74b4a58824df7bdfd8686095160d0489f887fd	1986
c2_rigidity_three_route_zoomout_2026-07-20/SCALE_HOMOGENEITY.tsv	c2_rigidity_three_route_zoomout_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	4fbc50936b3801b89878739755feaff4b433fdb8	e7290a276da0e6f1b11f2449c3c4f553cebf0db0dd77aa2149ead615cf03e170	1585
c2_rigidity_three_route_zoomout_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_rigidity_three_route_zoomout_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	d62b8da7535caf1a253eaf7e376991654a88cd93	ffa8132152d87da39e73d127a6187b8643a8ff57ee23203b30777c8932605b05	8616
c2_rigidity_three_route_zoomout_2026-07-20/SOURCE_CENSUS.tsv	c2_rigidity_three_route_zoomout_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	1867fb407c9fc108abcd3d34a9dca81850215276	2e4d2035271859591ad6f9f7ec56a6294a61c6437b1fc7bff20546d70f4cc84a	937179
c2_time_fiber_shift_jacobi_2026-07-20/REPOSITORY_GATES.json	c2_time_fiber_shift_jacobi_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	ea348b3920ef1c418b1f22e686f03eddb2e3374c	2cc94907df6875346c4712c29bf71631acea1d11b6769c912bb893d23567012a	12343
c2_time_fiber_shift_jacobi_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_time_fiber_shift_jacobi_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	f56ab8c6db2c339d40bfb0fa085343b6415c0a95	117de8acde87688164f867733da41eb11eaecde7d0bbdb2195b2295c5c56bf90	7677
c2_time_fiber_shift_jacobi_2026-07-20/SOURCE_CENSUS.tsv	c2_time_fiber_shift_jacobi_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	3eb9f5945fb69db3f0e70771af2a9d5653cc803e	460cdd5cf1b3772f6518ea74589771d287680dbff1b68ac99ce727c46138764a	929865
c2_transverse_coframe_closure_2026-07-20/ANGULAR_INTEGRATION_WEIGHT_CORRECTION.md	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	1df1589c8b500ed36bb74d63f052b378a71ac30e	752f93c46f048dc365ca33e771d6c206b8c994df35174ecf03b595c20307dbe4	1211
c2_transverse_coframe_closure_2026-07-20/AUDIT_REPORT.md	c2_transverse_coframe_closure_2026-07-20	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	6a6a6eb24727df6ab43f0bcb68ea2f69afb92b55	3b938f3db946695df8cb080b06aa9310eae5ace3dd45f9de033dfbd735b8cee3	8484
c2_transverse_coframe_closure_2026-07-20/BACKGROUND_CLOSURE.json	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	cc064653214d99b07d40a3c7d8ce55dbf37fbc26	c746ecf4e486ff0a202da0bc0b654c4fcd3dc6e19b6c45ba07128e0f34dde868	26507
c2_transverse_coframe_closure_2026-07-20/CLOSURE_ANALYSIS.json	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	771705d1308ee22880666a9f1abe76adb27557ed	8923c0d04b98e6cff52178b27b85badeed304e662404add5ef8b5640b810be97	1767
c2_transverse_coframe_closure_2026-07-20/COMPLETENESS_MAP.tsv	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	0bc303a9e8b4e596a9cf748fafaaf4887583c9ea	ffaf91175f4f61ae53b5e22029ebf30543d34d74f9c556dda8f1e015e3a6da44	2246
c2_transverse_coframe_closure_2026-07-20/GAUGE_STRUCTURE.json	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	767e20d450e55eddc86784e993502ad9bac56017	e06325cd7141228dd8a4ca8abe6afdc5187899adada61436fb3f1ecea6b9edf8	1298
c2_transverse_coframe_closure_2026-07-20/LAY_DECISION_TREE.md	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	30c8c82c729ff640a5c88027cd36b021275be07a	704e5cfb2fc1697497f047ee57f6de77eb0e30a4bff4c7f0829548257fc5f942	1215
c2_transverse_coframe_closure_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	42ef1370a377259c49c3338d2ba60b537a7fca8d	f5b18eacb928c1a919a607555b9f440e16c6b7effe6b9522a3afbc6d7a6e78dd	1173
c2_transverse_coframe_closure_2026-07-20/PREREGISTRATION.md	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	b0107728b34df94ab5fb3f33947d37bcbc706c7b	b770bea7a143679aad643e2b4cb39bae83dc5dc289bec7ec08af91f22cb1d2d1	7048
c2_transverse_coframe_closure_2026-07-20/RADIAL_SHEAR_VARIATION_DOMAIN_CORRECTION.md	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	bdf1166855789fc5dbd192eca87e25ffb5d4c63e	7801615eb6a3c42d30c4343b6d08af019dc38369e162c70f8b7758577b83e64f	1685
c2_transverse_coframe_closure_2026-07-20/SOURCE_LINEAGE.tsv	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	159561a88c95046e0d8d10bbc46921cddbe218b9	55f11f3b43e567444bcb33b2f1fd7d75e5d9c33332175c54cdbea1966607d83a	1272
c2_transverse_coframe_closure_2026-07-20/STATUS_LEDGER.tsv	c2_transverse_coframe_closure_2026-07-20	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	40bb8f6840fd82d24460201ed9db51c94ab3c180	1119e9c44e9e6858aaf791078ab4ac3566a1d2c68f2aebefe0be4004df7e0a6b	3274
c2_transverse_coframe_closure_2026-07-20/VERIFICATION_RESULT.json	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	401c1eb7f99e86835ce54827746475fc7e8cea02	d586cf81c99b8347ef37b965939362f54d93f871e888e7dcbbb10fdfcb650d60	1151
c2_transverse_coframe_closure_2026-07-20/VERIFIER_SHEAR_MODE_CORRECTION.md	c2_transverse_coframe_closure_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	2774a273363356d36e6a5bac949ecd7a78ad84d2	eebaa94a69fe69b7c7aae98f388cb90025515c81b56214d6fa2eaf27cd6aea76	1107
c2_variable_lapse_selector_2026-07-20/EQUATION_LEDGER.tsv	c2_variable_lapse_selector_2026-07-20	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	134b50a3514e755c65f4e6c05393368824bba8d6	a2e93143d1fb1e4d864d18369db75e307396c76276b073795b209b12ea451249	3617
c2_variable_lapse_selector_2026-07-20/REPOSITORY_GATES.json	c2_variable_lapse_selector_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	43e55ac02a0244a462095d71ad11d16da119cf21	6e54c5d0aa6a8dae15a519a2160bc0c6fea8ac847ad47f142b244f16f07ef967	12113
c2_variable_lapse_selector_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_variable_lapse_selector_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	3f628f74a05ed38bbfa4c05120ffc29381a26cbd	e46088d1e46226ad5a728752f2059ed610181a7d7917e57a3312d65ed5fdea41	6613
c2_variable_lapse_selector_2026-07-20/SOURCE_CENSUS.tsv	c2_variable_lapse_selector_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	e5f1844c7b1fe7cde8c0ffa6d2fe1633be2ead2a	537421924e80e423f2e4b3d612c74263311113626d461dcd3e63159b83505572	922217
cascade_s3_predictions.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;ROUND_OR_DIAGONAL_SCREEN	5f03f7e5ef8ad86c4e935307363ae180f033d84c	fecae65435b58eb661e29024e2e64928b72dd24edfa670b33c6e4bcc5588c6aa	5669
classB_rung_resonance_classification_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	cf80606fdce0c69bf27442623a4d62492cbdde52	1cc480df64929651682a80dbd6f6cdd3ab0199e6f752280998968e36c6ea878a	12098
codex_rehearsal_transcript.txt	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	f13302b9007eb82749f7c97f67750c00caf1d21b	9fbdee8aa123a12ee08860d65a0b3712a5f0e23897a97762ba9596573eb0a669	303199
complete_coframe_seal_involution_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	complete_coframe_seal_involution_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR	8953ddc6124cd9bf3afddb27ba279854729c7235	d56bac816cfc4bc6a01b3268b30657024fcda7cdd8bf318e7d335e94aaf1e0b5	934
complete_coframe_seal_involution_2026-07-20/PREREGISTRATION.md	complete_coframe_seal_involution_2026-07-20	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	8945e39c9805953099b7b670d89c1480c90c4725	c2ddaa7dd53a529c5b4363896ef1c7ede3936562d387a099cc72cde5fa7231b7	9488
complete_coframe_seal_involution_2026-07-20/SOURCE_ADJUDICATION.tsv	complete_coframe_seal_involution_2026-07-20	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	aee99b9853d4d15ff259124f79f2ad17e9a52d8d	0bec4b1b78f92f6510be471c3bed51192fe9174b12be1f41a9912fb3aeff9d27	14974
complete_coframe_seal_involution_2026-07-20/SOURCE_CENSUS.tsv	complete_coframe_seal_involution_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	8bfb6aad14d7d9901fa1a0cb2e7ccd8eda220083	a8e6ec27927670a242c26885a06e69825af4920cf4425cfb72461e1b7eb3bab5	961074
copresence_causal_accessibility_selector_2026-07-19/DERIVATION_REPORT.md	copresence_causal_accessibility_selector_2026-07-19	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	25ee26679a881397c6a4e9ff2713a023b74b88c8	5f3d9472388e9012af2b63d548bfbf91808a800b016d6c8e31be85dea6c2e2f0	13052
copresence_causal_accessibility_selector_2026-07-19/DERIVATION_RESULT.json	copresence_causal_accessibility_selector_2026-07-19	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	b87ddbb95238ae25899ec6a3cc52bf1cfea401fa	ae2396cd8b041536075be6b38a4e8c60bcd23263652c7ff258c3ecbdd865d709	3693
copresence_causal_accessibility_selector_2026-07-19/REVIEW_MATH_ACTION.md	copresence_causal_accessibility_selector_2026-07-19	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	a0fd394f7f435db26bf574264e7ba333c4c7ce48	2c3db061c64cae59512b2bc8a95b613d6b76392aa662f082b2360cc398ac22ed	2437
copresence_gr_constraint_regrade_2026-07-19/DERIVATION_REPORT.md	copresence_gr_constraint_regrade_2026-07-19	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	2159afcae9decfe3ad6ba9b2b45af4d848c60e43	060e76be7ffe18f43752f5d228fa341715c830edd0da25ee03c10279b9af49b5	12695
copresence_gr_constraint_regrade_2026-07-19/DERIVATION_RESULT.json	copresence_gr_constraint_regrade_2026-07-19	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	8f6f652d561a91e480dd0df70e1c9e4d7ac480a3	335613022dbb2beace176051938127d02adef91d6706df3d6a849c66220bd20f	3673
cosine_native_reconciliation_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	SHEAR	b0231f35994ac42465a84e0d46b4dbc83a4b915d	4f632b5b4558902b887daa028b4d738b14eab37fcb3e2d644bcb325c023018ed	6416
d2c_gp_composite_conditions.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	c2f258dc60946877995ec6311b735697a2f3b09d	2e70181c2332f6406bbcffc285aff35654aedfb4f140c11e88476e9a08681077	24038
exterior_cavity_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	fc6c1c90fe780a423d2c6bdeb5655b7a87b0d107	a5ef2553242d6f94a91d4654b2f4a9b36f65629f65c90cd25b8a73aca60d7e10	11942
