candidate_id	path	family	classification	current_authority_effect	evidence_basis	load_bearing	base_git_blob	base_sha256
X0075	asymptotic_boundary_lineage_audit_2026-07-19/verify_repository_gates.py	asymptotic_boundary_lineage_audit_2026-07-19	LOCAL_X_DISTINCT	RETAIN_LOCAL_RESULT_SEPARATE_GLOBAL_ID_OPEN	WRL_or_local_boundary_scale	NO	4afd439ada84bd6e43b0060a9b7e5f7f932e87ab	6d73381d7510022eaff7918a70ee49ae6a1e4db534f3b9ee2c0ad7952947765a
X0076	boundary_bootstrap_representative_selector_audit_2026-07-19/AUDIT_REPORT.md	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	YES	6d4fd032d53821ec6c3fdec8a36a9e9ba80a8a5d	5b9fd3563e02ecd8907e0ac632412e3bb1784893c1a66ff2812724f23c71d25d
X0077	boundary_bootstrap_representative_selector_audit_2026-07-19/DERIVATION_RESULT.json	boundary_bootstrap_representative_selector_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	f548a12e2d8d55a9df2f48222e7884dbcaa5247f	50a607c37297984b61d7ad4a8b97e2497836848d60560a693ae06ffc75974ea9
X0078	boundary_bootstrap_representative_selector_audit_2026-07-19/DERIVATION_TRANSCRIPT.txt	boundary_bootstrap_representative_selector_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	058b77782d9b970780f3f22a3057cdedf88fc039	1735436501780bce5d404ec236e9669a5e981319ed57762e5be3719abee64a2c
X0079	boundary_bootstrap_representative_selector_audit_2026-07-19/ENVIRONMENT.txt	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	499adb06b61d6b1656d37cf61fcb337a24ee6a6d	416e01a83421a5dfd691892bed7e2b85c9e5c252f6ed9530b578ce3853ff1034
X0080	boundary_bootstrap_representative_selector_audit_2026-07-19/LAY_DECISION_TREE.md	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	befb5a91401af9e03d1ee7ad601642a32a92c826	54d3a6e8d1629d62eceecfcfe697a283cfb393645454c0dfc129dd967014c016
X0081	boundary_bootstrap_representative_selector_audit_2026-07-19/NEXT_DERIVATION.md	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	9ec570b11ca9a39dbcac3d1429a6a62326885593	944502975fe8d70074f5882c1e433cda77f91eb5e259fbbb79e860e72609f6b7
X0082	boundary_bootstrap_representative_selector_audit_2026-07-19/POST_PREREG_OWNER_CLARIFICATION.md	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	abefff74c1f44cb036745b6024e02fbf44d3fd7d	03f6d3c01745512cc5a3b1a97375e11bc139ebdb79e7018203ab1937a7654d4d
X0083	boundary_bootstrap_representative_selector_audit_2026-07-19/PREREGISTRATION.md	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	e8d821fe3c976d3cac2a2f9d862a914363d46692	f07b74a65ba2bc375288b4c27cb2b40090410c2d71c35c71dd913fa4ce0633c5
X0084	boundary_bootstrap_representative_selector_audit_2026-07-19/REPOSITORY_GATES.json	boundary_bootstrap_representative_selector_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	8577a879f3ebd5a5388271d59ea71f4fd22ed6d7	7d540bcc0a00d0baf456f93d7f819110ad6524afda9f64329c0f8442d38702f5
X0085	boundary_bootstrap_representative_selector_audit_2026-07-19/SELECTOR_CANDIDATE_LEDGER.tsv	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	253ea00911f17a7fb20c8ab973049d6117e66e85	3ab011974f315ae8a1da3360e843b80d790bd2bd1dfb0ab683ed26089628aa4c
X0086	boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_ADJUDICATION.tsv	boundary_bootstrap_representative_selector_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	c144f4c65888c3d75495613e4100a2b261138899	a642badbb769d1104061eb9bc5a5ecf1b33496e401e54f4bdc9c69f596b093c4
X0087	boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	boundary_bootstrap_representative_selector_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	fa39fbe72fa9d31355f843c929051dedf5d01774	002fa1ce142471ca1d78a127f1a3b4baa34e9ffaab636fd6f0862e5c5120d610
X0088	boundary_bootstrap_representative_selector_audit_2026-07-19/STATUS_LEDGER.tsv	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	YES	42f3d307b73d797b3f4d85dfe357acfc1c49a4b5	89896cd868883ebc8ba1cd6176119344c4f3d8dcb9ef6f0810e356c9e1e4e2e4
X0089	boundary_bootstrap_representative_selector_audit_2026-07-19/VERIFICATION_RESULT.json	boundary_bootstrap_representative_selector_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	515983b0725b4a680602e43bee50d6dff5a7e8ac	059dd2400cb27f6aac5fd1329b7e69d231c22dd475af8106ba13b8b930279377
X0090	boundary_bootstrap_representative_selector_audit_2026-07-19/VERIFICATION_TRANSCRIPT.txt	boundary_bootstrap_representative_selector_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	80db50cc219aae2e89e5521530eb3d9e131fad53	70e503c6a1417f3e224b428979fad3586e7abd5018579f7f32e4248d3d25f554
X0091	boundary_bootstrap_representative_selector_audit_2026-07-19/build_source_census.py	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	e7fdd2670b021557241d89dbcfa27a1f6904f648	48ab5b8bb81220218a086f99986672f75c6c9738d40eadf8cc8873ca5db9a161
X0092	boundary_bootstrap_representative_selector_audit_2026-07-19/derive_representative_selector.py	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	721c2b35bab12abac90fe3fa0795e489822bf664	119bc2e912d9791d040ee646e3f9e9e6f0f4ea6cc05f85882205f8daab782932
X0093	boundary_bootstrap_representative_selector_audit_2026-07-19/verify_repository_gates.py	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	c8d1f66d8aa9439bd4cca5f533e4a6b510050331	cbb219601ee80b11066af8a53a4af91eea2ad17239c9517488d6fa4aaa068f18
X0094	boundary_bootstrap_representative_selector_audit_2026-07-19/verify_representative_selector.py	boundary_bootstrap_representative_selector_audit_2026-07-19	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	5dfa81f8f92cc382cc0eb5a5536339d61aacb942	a7e3f0e4c759550e5b05b6dd9249e97557052130f81a97918ac832fb717dea9a
X0095	c2_angular_reduction_selector_2026-07-20/AUDIT_REPORT.md	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	7b24ecc8cfdd96dcc67071ea07ae39f02522314d	7801d73e9ec2b6690c0ca023fcdce4ed6c6d507f5feb340164d13c1975f58315
X0096	c2_angular_reduction_selector_2026-07-20/COMPLETENESS_SCOPE.tsv	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f807f239582f053d2b5e684e1e4b1df4c255f049	4c38a2777f28bb3db0421165d96a4bbf5c620c13d10a302fd140568809fb1cf5
X0097	c2_angular_reduction_selector_2026-07-20/EQUATION_LEDGER.tsv	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	e336c8eed15848700b3c6bbe124d3e47e0e3985a	2bc0ccc9253b08171ba6df9dcb3019c23980e0a2146f826ee55bd038d5c03ffa
X0098	c2_angular_reduction_selector_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	ecbfe0b5cda110e67f136c3296ca56573e56e25c	3cd7523e05b2384075ce92196b406ace863afa880f4de22d88674c0b42363318
X0099	c2_angular_reduction_selector_2026-07-20/PREREGISTRATION.md	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	5f350f59e98cef469492d1f75768b1e364f9d894	7ca086221f5f335c5b3308599d5bf30b9bc428681ebe99d706fbc79c25965d3a
X0100	c2_angular_reduction_selector_2026-07-20/REPOSITORY_GATES.json	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	bf9ea084266d8c3b9aceb549af2967e3f2252313	3535dcca01d1e88b76f445fcc881e4b34f73a9e3fdf7829cdedb085ce62099e1
X0101	c2_angular_reduction_selector_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	660a4cca5bd67a99f1c064280594b705b0021803	603a53e1722501f89f2177ca290e89f29de78dd58071ed61309c306c384a77a3
X0102	c2_angular_reduction_selector_2026-07-20/SOURCE_CENSUS.tsv	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	bc666bc33ddbb7ecc1f70ec3a3b3f230718db794	bad97601314d7bf6146c11c137a9dd9d64f43e5dea083c4c830341b205ca80e3
X0103	c2_angular_reduction_selector_2026-07-20/STATUS_LEDGER.tsv	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	22134ffed95f928fa84647821b6f4e1d47281466	a4a27842471605a44e0220d9fea2dc6ec403bdf4fcebee6bc3c289404b2304d8
X0104	c2_angular_reduction_selector_2026-07-20/build_source_adjudication.py	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	c31dd6a6c8f26a27768816d1afd13191785ceec3	c775c4a20c51ce66d3184fb854c8640f667f1c32e3f8f6196ae20a6b8215574b
X0105	c2_angular_reduction_selector_2026-07-20/build_source_census.py	c2_angular_reduction_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	02b8c759fbe20690cf3aeadd8b1179e9e94364c0	5a188e55dd81847c27d4d30bbe2cb2d21fe569bab31abe6f8feae86cd08095ba
X0106	c2_coupled_reciprocal_twist_onshell_2026-07-20/COMPLETENESS_MAP.tsv	c2_coupled_reciprocal_twist_onshell_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	0b6a4628a51d7b43c1d7bb5adba006042b2707e7	5803f19e1255765704677683a3c41d06bc6b032339048db89fc338acf096be44
X0107	c2_coupled_reciprocal_twist_onshell_2026-07-20/REPOSITORY_GATES.json	c2_coupled_reciprocal_twist_onshell_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	b5a9409f037d79cece9a2ec0e8d29615834f7b0e	ce7dc747936c298119df0f129c4ee54be92e11b7d870ac7cb711abf08988e4ec
X0108	c2_failed_basin_homotopy_2026-07-20/AUDIT_REPORT.md	c2_failed_basin_homotopy_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f97543bcc40fdda41bc9408f5db5783a0e86a418	70f469271759b7674229bb6a149d047a8ec767d9afd55f3a021e95fc6e16da9a
X0109	c2_failed_basin_homotopy_2026-07-20/COMPLETENESS_MAP.tsv	c2_failed_basin_homotopy_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	68170b64eae09c6f6949249fceb0b290ac5c1a2e	75ebaec20ac73ff73a82c78679022816b32e2b1cab42ce1f83e85d5f6ce68fa0
X0110	c2_failed_basin_homotopy_2026-07-20/PREREGISTRATION.md	c2_failed_basin_homotopy_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f9fc66bc75e2ffdc0a7433250dcac2d2be7ae20d	c90d9e0c1fb2aa197892669a8421dc86bf0cf02d31ad9954f658f26586e0d548
X0111	c2_failed_basin_homotopy_2026-07-20/REPOSITORY_GATES.json	c2_failed_basin_homotopy_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	2e8cbb63f560ca95594d8b15600b5803739c3ab5	d18f8abc47285b5f908cbf4d368519734c2703630ff9b61e4d7db66e6ac9f8ba
X0112	c2_failed_basin_homotopy_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_failed_basin_homotopy_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	732c2db986d1e92c90b0db667783262110725809	d86149faf7f4c423a6d777b980fa08c05b787cfe76d3046de6ef9bd6ccd13a1f
X0113	c2_failed_basin_homotopy_2026-07-20/SOURCE_CENSUS.tsv	c2_failed_basin_homotopy_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	3044a1c78c4c55461f8bd23a446ed2e0ac0c8b7f	bd3fa22549db8922082643593e5e96023079c52fb6c3ac455ced9efa78bb438d
X0114	c2_failed_basin_homotopy_2026-07-20/STATUS_LEDGER.tsv	c2_failed_basin_homotopy_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	d1b2b672d06847dfa1eb391980557169166d3b55	5dac73b603a3a57fd05bacbfa788ebacb99217edd52ec4190728ff0e4f563f37
X0115	c2_failed_basin_homotopy_2026-07-20/summarize_homotopy.py	c2_failed_basin_homotopy_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	4a3034ecc13361f5874f1653381dd53c762fd8b6	44da78ce7328382466da1de4bba1ee4574b4937962d51356a2ff190747ad6951
X0116	c2_finite_cell_boundary_variation_2026-07-20/AUDIT_REPORT.md	c2_finite_cell_boundary_variation_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	YES	4b8166c38ecbeae00476027c6f200749a0f3442c	6e9e21f806deb876e3fb63e815e0b0afd2434c8dc5c19686e8c6ab68dd9b8600
X0117	c2_finite_cell_boundary_variation_2026-07-20/COMPLETENESS_SCOPE.tsv	c2_finite_cell_boundary_variation_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	61c21d9c2effe8f53d0e92a5d5e70e770eb4febb	78b86af9043ea9ff284f08eb5dd72e581d1366ade4484bc4c8d2bff7ebe24fd3
X0118	c2_finite_cell_boundary_variation_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	c2_finite_cell_boundary_variation_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	9ddcdca3e695dc189c4fc0ffb6c40dae8ad1cb48	c4ae9a322d5712c7e69e57a5c9a11f21d70a192463910b2f96831f7aaa05dd52
X0119	c2_finite_cell_boundary_variation_2026-07-20/PREREGISTRATION.md	c2_finite_cell_boundary_variation_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	70ee2a77fd9017dced20896dff8ffc50d774ca30	2bc1330ac7b2224acfa029c9304ae55627466003687673ad96204363c0dcbd6a
X0120	c2_finite_cell_boundary_variation_2026-07-20/REPOSITORY_GATES.json	c2_finite_cell_boundary_variation_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	6c6bf09fd9bbc37b9f157c65030ef262377e1751	80bcbdc2810256b182e0851a2252e1b0f9f70f310db8807f04a3e4563eebbf54
X0121	c2_finite_cell_boundary_variation_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_finite_cell_boundary_variation_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	02bd0b7d81c1c8b98d2ff7c2f9619fd30f38a8d9	b4635cf38de9219f7bdc808311f06e55cdd5b1508caadab9e312354976490ee0
X0122	c2_finite_cell_boundary_variation_2026-07-20/SOURCE_CENSUS.tsv	c2_finite_cell_boundary_variation_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	561fb70c230c2422b6e8ad134417f377205ce945	dcd59c02d388fa30c558c1f3b0e22339e2ed9c66faf517f1030a92c117abc48b
X0123	c2_finite_cell_boundary_variation_2026-07-20/STATUS_LEDGER.tsv	c2_finite_cell_boundary_variation_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	YES	32439b58bc10fd606d2511272efa26754ca8a860	a4ae851e08b79b52e8cecf4b1f3f7cefebe394c4a3110500a6b0871f7ee3737c
X0124	c2_intrinsic_angular_product_selector_2026-07-20/COMPLETENESS_MAP.tsv	c2_intrinsic_angular_product_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f56061a8c8ef162e88363491a06ef040fa5c33d6	5fa440605dc62656b96e6fe5379dfce0033b5270b0726769f6694d0c48979bcb
X0125	c2_intrinsic_angular_product_selector_2026-07-20/REPOSITORY_GATES.json	c2_intrinsic_angular_product_selector_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	13db753c20c1fd49b0bb5efe5ac0851cce65f11a	66d9aac1075717c762fda542d7a29c8aaf16f1fe86f286d4726f6fa4170820e4
X0126	c2_nonlinear_stationary_solution_space_2026-07-20/AUDIT_REPORT.md	c2_nonlinear_stationary_solution_space_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	85b4a6a7e9b8bc753e65583f532be9d175277475	3fba215cf9a7382accec44fbedf3b78b4c1f10d25ad0fcf785269f33e633c895
X0127	c2_nonlinear_stationary_solution_space_2026-07-20/PREREGISTRATION.md	c2_nonlinear_stationary_solution_space_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	0a08bbf0d79dd594d9ac7d5a68aec9e00c7cabb3	dbd589b79b4e71ee97b68cf9fd6c5fa81fe330e96670f16184b5095bfaaf5c91
X0128	c2_nonlinear_stationary_solution_space_2026-07-20/REPOSITORY_GATES.json	c2_nonlinear_stationary_solution_space_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	bf1c166f616cfb88813075023359a2feb11b0aca	50fa45b4527c93f984f4f10526834fd605a90df31df0614b18396868573dd5bd
X0129	c2_nonlinear_stationary_solution_space_2026-07-20/SOURCE_ADJUDICATION.tsv	c2_nonlinear_stationary_solution_space_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	5e1b40fad7acfffe83fd508f0558677c98577ad5	7ac2494879077a7d56b39a3518add464a08a11e549ced598388bdf2df4e14ec4
X0130	c2_nonlinear_stationary_solution_space_2026-07-20/SOURCE_CENSUS.tsv	c2_nonlinear_stationary_solution_space_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	dcaac3af9b87189d0c34b84c0a3cb7122e5f0c55	8767b91e141f30d8bfce1992abfca2c22b15998021a5eb4fbcd5c2ed0173ea56
X0131	c2_nonlinear_stationary_solution_space_2026-07-20/STATUS_LEDGER.tsv	c2_nonlinear_stationary_solution_space_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f85a4e4e0e337a38296d9bcf3a8fec2379e1cdf9	b2fee6fa674b55f109494c9e458d13ac100a32ea6ecdfa2a7351d1daf7333faa
X0132	c2_open_path_checkpoint_continuation_2026-07-20/PREREGISTRATION.md	c2_open_path_checkpoint_continuation_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	7587e9fbcdee8620460fe56c50884aee90a6ce86	122e7f0cca8a07f2cccb0534f8cbfb8d06248feee5970997b92e86fe688597c4
X0133	c2_open_path_checkpoint_continuation_2026-07-20/REPOSITORY_GATES.json	c2_open_path_checkpoint_continuation_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	d8ea0bcd725d6809008e6c428fe2baa3c5080097	f6d3f64f850f565873f7cb58e69768f21965cc3eb229429203845e4d6f2e09a5
X0134	c2_reciprocal_transverse_twist_jacobi_2026-07-20/COMPLETENESS_MAP.tsv	c2_reciprocal_transverse_twist_jacobi_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	17c954b694573687d854b5b3685c645771d5e861	38f507b0456df9a2eb42bb91f17c9de511e209d0b88335d7ab8b79badbe46b88
X0135	c2_reciprocal_transverse_twist_jacobi_2026-07-20/REPOSITORY_GATES.json	c2_reciprocal_transverse_twist_jacobi_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	e7516ac2836e4943c9d80cfb5abf1c636e27ace5	38b9c9e6846b03d2d2b0e307fb4a9cf8361c3acbf4fb7f57373ea5324746b1d9
X0136	c2_rigidity_three_route_zoomout_2026-07-20/AUDIT_REPORT.md	c2_rigidity_three_route_zoomout_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	e77956efbe776408fd6277fa519eaa4bd98f6836	d57377805d97f3a802f1e87e0746c70087c32138b45bd374fb2145baaae08f8a
X0137	c2_rigidity_three_route_zoomout_2026-07-20/COMPLETENESS_SCOPE.tsv	c2_rigidity_three_route_zoomout_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	637ee4aa7ac139c9b5aecf5b072f5c5e510eea10	4ceafc7b8fd957444d9558df7156ee014b0895d596e5417a17fca9dee45e81cf
X0138	c2_rigidity_three_route_zoomout_2026-07-20/COUNTERMODEL_LEDGER.tsv	c2_rigidity_three_route_zoomout_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	d93ebaa19c58bbea8c84fbda1f366ed73d51b012	5b562006f18785c771f5b4fadcb3d3c7ad19a89cb6b3703cc1060a2f8bb8bf14
X0139	c2_rigidity_three_route_zoomout_2026-07-20/DEPENDENCY_EDGES.tsv	c2_rigidity_three_route_zoomout_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	53102e3bdc278122f0f8bed0058f8626d779199f	9760c01582cc107c8c44d3319dd0449f8e6963c55c492b31841acbbcd947bcbf
X0140	c2_rigidity_three_route_zoomout_2026-07-20/DERIVATION_RESULT.json	c2_rigidity_three_route_zoomout_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	5f03565bca5bc1ecb1c8c5706a18a8865ab2b134	f2e0054470e974829f268148d7f0449d721de1c8b8dbe78c94c6eb50c0082195
X0141	c2_rigidity_three_route_zoomout_2026-07-20/PREREGISTRATION.md	c2_rigidity_three_route_zoomout_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	dce3151e229ed7169957eed6346322048d0932e5	26245e0be3b2b7ec47850e9a582f1865464e68f01375ad44514120472a800eee
X0142	c2_rigidity_three_route_zoomout_2026-07-20/REPOSITORY_GATES.json	c2_rigidity_three_route_zoomout_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	aca6646994fa3d207f7d929842207cd95c4704a7	5daa2c179e2c81ef777050fc915fed67aaea27ebba5b86f4f876525016335446
X0143	c2_rigidity_three_route_zoomout_2026-07-20/SCALE_HOMOGENEITY.tsv	c2_rigidity_three_route_zoomout_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	4fbc50936b3801b89878739755feaff4b433fdb8	e7290a276da0e6f1b11f2449c3c4f553cebf0db0dd77aa2149ead615cf03e170
