configuration_id	bank	deformation	point_id	configuration_sha256	metric_jet_sha256	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	sampled_tangent_rank	sampled_tangent_status	retained	physical_merit
B3_L1_P3	B3	-0.5	P3	9324242e313395ce86932807af5b3dde5a850998cd2f4d3550f340e7c8cd5296	b048b4771ff087bca524f9e0b85b551ee4f3e0860726c1cdb373b4e162aff1d4	-1.4336110906514468	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.02506399548643562	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07862704122375076	0.10872170331594477	0.050216533714802225	1.3877787807814457e-17	0.004767174681245537	0.024569500045604778	0.015244551973028375	0.07862704122375076	0.19599410104100215	0.10591177804010538	0.18509423940408617	0.08023809523809525	0.03611893187457711	0.054551652836708105	1	2	1	0.12421139604025928	0.08035496040254664	0.11742953987150416	-0.0024694697565123993	0.08714285714285713	0.08714285714285713	0.05721726190476191	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L1_P4	B3	-0.5	P4	dcfd45b87b96a2041f4b96e313facc68fed3b5320b96fe85619fd7239a069203	09be1973ddb03a815f0ac9f1549b3aa26ad3f4a4e28ebc66cdf1c88c95a2cd1e	-1.4824239241966937	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.08294514621329041	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07868213570924318	0.12099355084646278	0.049900536661699184	2.7755575615628914e-17	0.00767462356694037	0.03379244663833564	0.02073649859790291	0.07868213570924316	0.1713916830069731	0.09490162451259841	0.17003758236221286	0.11241970472867036	0.04706664726428372	0.13349236184989607	1	2	1	0.07878695737251937	0.08373473790295116	0.12887040361412055	0.0028831811927982646	0.07463624338624339	0.06479001322751322	0.07463624338624339	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L1_P5	B3	-0.5	P5	8a506898d2a86ce2d3abd0c5d3e0af810e1641377840541ab67be3d9272b3fb6	a9b6266d6294ad6e0fb7f205e36929b0b3da071cf14d049aa105336138e6cd57	-1.4033657475697465	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.026678694687174348	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07754143320137172	0.10101520832494207	0.04907820023877278	2.0816681711721685e-17	0.0027949662222315594	0.022395831452471354	0.017043149924745375	0.07754143320137172	0.23110065994737472	0.1272398222607389	0.22375116675636847	0.09194103285937265	0.017018679716077935	0.024892564729080923	1	2	1	0.13948984187457134	0.07311869743703374	0.09988425925925926	-0.007358794209429787	0.10555555555555556	0.10555555555555556	0.03784722222222222	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L1_P6	B3	-0.5	P6	14fe64354a2a40a9012dcbcd1957068e4310ea305f2cdafd7593a5187db1396e	5e5cca4fb898423c5f9943df629209ef9fb5c096f8a3d6db393f8db3d989c082	-1.6326185287275412	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.10786307992685655	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07660071801271874	0.11281249370862528	0.03443760849100499	3.122502256758253e-17	0.004977369938105488	0.019464547923589523	0.013387956051147678	0.07660071801271874	0.2108766788638871	0.10563530403609689	0.21539687449294811	0.11537498208021009	0.04626206213205876	0.12567909316772405	1	2	1	0.04671631417538295	0.08367194868369585	0.09324845679012346	0.006933290149816727	0.09722222222222221	0.053819444444444434	0.09722222222222221	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L1_P7	B3	-0.5	P7	6bb86f6326728c582ac92a90d633e5f7387b7e15704b2e83bee40170b0f26920	8edb5b0826dcba963a247948cca51db2103ce629f10aa3020c459cc907591e23	-1.5688931494344396	1,3,0	2.7755575615628914e-17	10	NUMERIC_CLASSIFIED	-0.03820449243081396	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.08151017551602358	0.1066325250817646	0.05021399855788137	1.734723475976807e-17	0.0058109682593068	0.02761623359522361	0.01648082482390857	0.08151017551602358	0.1922936254426001	0.11275825399743253	0.20296485719537855	0.09333550240781174	0.04598666838134431	0.07748015260631001	1	2	1	0.11688464506172838	0.08596182841674817	0.08703703703703702	-0.0026254012063460443	0.09351851851851851	0.09351851851851851	0.05277777777777778	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L2_P0	B3	0.0	P0	a92339cd53ae05abe4b199a362f8d143e65260e581a3ea37320f2bc5e86d1b8f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L2_P1	B3	0.0	P1	a92339cd53ae05abe4b199a362f8d143e65260e581a3ea37320f2bc5e86d1b8f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L2_P2	B3	0.0	P2	a92339cd53ae05abe4b199a362f8d143e65260e581a3ea37320f2bc5e86d1b8f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L2_P3	B3	0.0	P3	a92339cd53ae05abe4b199a362f8d143e65260e581a3ea37320f2bc5e86d1b8f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L2_P4	B3	0.0	P4	a92339cd53ae05abe4b199a362f8d143e65260e581a3ea37320f2bc5e86d1b8f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L2_P5	B3	0.0	P5	a92339cd53ae05abe4b199a362f8d143e65260e581a3ea37320f2bc5e86d1b8f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L2_P6	B3	0.0	P6	a92339cd53ae05abe4b199a362f8d143e65260e581a3ea37320f2bc5e86d1b8f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L2_P7	B3	0.0	P7	a92339cd53ae05abe4b199a362f8d143e65260e581a3ea37320f2bc5e86d1b8f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L3_P0	B3	0.5	P0	94f63b70217ca84495ed3f20f29e787c1d0d84dfedfa42735110e06881b4e58b	8bbb2c95be17bc490f290aa834f1d33898c8e1ca8b3e17f9cc1bea233ee407f0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.07073747048261671	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07293111754789573	0.08394151280485602	0.03532387293464541	1.9081958235744878e-17	-0.0029188463013744715	-0.024385894257009003	-0.016880271744167098	0.07293111754789573	0.16949988670952063	0.10035871033838244	0.16427563771134718	0.08791003639309646	-0.04216666666666668	-0.09716666666666668	1	2	1	0.09966666666666667	0.08238305883322107	0.125	0.0004029220804401321	0.075	0.075	0.06666666666666667	0.03888888888888889	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L3_P1	B3	0.5	P1	204bc25b77454383b741f30eaa936631052fc539f01bcda5bdae43813e78c9e5	983d591b0255c9ff13cda47158989712df53ed9aa1e6f14d5b075a214750421e	-1.2694592842588792	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.07524970694937735	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07105136751263105	0.08926918119389164	0.03473758057084707	1.951563910473908e-17	0.00028234809344571804	-0.020758084638622488	-0.019435274693524855	0.07105136751263104	0.1842325559703777	0.080933920421513	0.1894249140196472	0.0776145706844166	-0.04351446384173525	-0.08335252250514405	1	2	1	0.08049187971536352	0.0791112111658072	0.16888425925925926	0.0014718875469661927	0.0775	0.07581018518518519	0.0775	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L3_P2	B3	0.5	P2	a6c55b7c4d48f7cdcb5cd51099de21fbddd92a9f8e142440277a66c60d97a5a7	6ab22e762b7356db67a8ad14d35ad99e8fa178a58d7f7e9c78971d215936c26b	-1.6227030131927704	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.0659002668634564	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07391737276957693	0.07599505688637884	0.03525338989429823	1.8214596497756474e-17	-0.004526712683377294	-0.026138272858498318	-0.01563723243418548	0.07391737276957693	0.160969326333935	0.11653187933560646	0.2003520159868825	0.0962702090912424	-0.04168894635313769	-0.10741177397071226	1	2	1	0.11702490789325354	0.08735653735850726	0.09158938019652305	-0.000668868950675644	0.07529761904761904	0.07529761904761904	0.057152777777777775	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L3_P3	B3	0.5	P3	dc0ed7f04698cbc9c69c2b1f82dcb1e7fbff25171e2aee5ee852fc44de533336	de2960a7180fe2ceddc54c623564d7e72e091e73ff68d7fcfb7751c7edda960a	-1.4915315837331908	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.04067679681269973	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07225209422251166	0.07483618652708637	0.03283750819003651	1.3877787807814457e-17	-0.0036987498343410185	-0.022945454098442307	-0.014996420496779751	0.07225209422251166	0.20128121845509228	0.10764264390329038	0.1861401488370263	0.08023809523809525	-0.03615477844288322	-0.05404341991461464	1	2	1	0.12372878253116931	0.08145165280513919	0.13257046012849585	-0.002504725910588051	0.08714285714285713	0.08714285714285713	0.05721726190476191	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L3_P4	B3	0.5	P4	143a5d0488ecaabfe8f54d6f8f12bf8e3bff98792869a5dfc1c79b2ba9e687f9	6aedaebc9d91fd51483df12f36827ff277375939307c21abd34f7955d6644b5e	-1.4424188557638953	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.10160212052388959	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07444941607210413	0.09733592056046846	0.037125726074424784	1.5612511283791264e-17	-0.0008692067659192737	-0.02374429435603501	-0.018564883859212785	0.07444941607210413	0.1718350683867255	0.09377890387138038	0.16779256809414436	0.11102277583848066	-0.0475197173741642	-0.13383501910248488	1	2	1	0.07899715858867992	0.08346613373420651	0.12112959638587946	0.002898250448631459	0.07463624338624339	0.06479001322751322	0.07463624338624339	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L3_P5	B3	0.5	P5	714dd2492f0de28deaec8c871084b14274a70701e14123257e751c04b4caaae9	176ff4002e095d453b634e5560aa84541aa7e99f8267941dd05d6e2b906a04db	-1.5236770771979717	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.03782799412026887	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07062667685669152	0.06951748072472	0.03264583906643226	1.3877787807814457e-17	-0.0018479564946352822	-0.020790803117081674	-0.016617904414756707	0.07062667685669152	0.25133934301117516	0.12539770626259567	0.22784188155709417	0.09060995549297236	-0.0194095610246628	-0.02396160193758573	1	2	1	0.1406976581254287	0.07727311074636782	0.15011574074074074	-0.0077879458981960515	0.10555555555555556	0.10555555555555556	0.03784722222222222	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L3_P6	B3	0.5	P6	a39d5e8adc440f9d7d167a39662fce65f203af6dd35051cb9e9d6818294ab642	cd84961028d222c322feb49a7c1602f1b848dbdc938e0f4b5a9274578c39e583	-1.3097218871841332	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.12742026654576852	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07643249348216895	0.10623611485264364	0.03728132466763355	3.978510527967632e-17	0.00595210908597305	-0.013480463957662135	-0.019972707354076677	0.07643249348216895	0.20346621085552768	0.08778268758745983	0.24837023748078604	0.09788090695280464	-0.052948586016089406	-0.13408479572116483	1	2	1	0.04834155619498743	0.08589197996032713	0.15675154320987655	0.006865130842990174	0.09722222222222221	0.053819444444444434	0.09722222222222221	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L3_P7	B3	0.5	P7	3a75a7fe766b4fbf4b9c5899221106bcd3a5c477633b2550adf9119f1f7aa249	c98e3da973522945739357103b2b9d4f39a2670a6d4985b4d7d21d48c9081a64	-1.3629202353695231	1,3,0	5.551115123125783e-17	10	NUMERIC_CLASSIFIED	-0.05235868637245883	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.06608294731340686	0.07638148845377135	0.0347650620973888	2.233456475320139e-17	-0.008131438809332286	-0.0364291752150631	-0.01925248691684867	0.06608294731340686	0.21068866609911113	0.10470764232545719	0.1884737561858229	0.1022640893931358	-0.04867999828532239	-0.07612169924554184	1	2	1	0.11589313271604937	0.08561320737855824	0.16296296296296298	-0.003360282493038781	0.09351851851851851	0.09351851851851851	0.05277777777777778	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L4_P0	B3	1.0	P0	ec78cacb5b05801fc46e31010dc5309a8f81b9cd9f3f464e2af105bd8174bac7	c6cc75be9b6747a22171523959101d121965de162ec134e4c828b251da0382b7	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.26539650468091036	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17850717781280015	0.205035034946851	0.0994548883556143	5.713745448998608e-17	-0.018951898581734176	-0.21747962995716444	-0.15609739789474866	0.17850717781280015	0.33899977341904125	0.20071742067676487	0.32855127542269436	0.1758200727861929	-0.08433333333333336	-0.19433333333333336	1	2	1	0.19933333333333333	0.16476611766644214	0.125	0.0016116883217605284	0.15	0.15	0.13333333333333333	0.07777777777777778	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L4_P1	B3	1.0	P1	71099f15b239b204f83d16a7879f93e1c75084aacfd509268beb1f5d685882e1	e1d0feb0df87b02d1abbb9bb31ffe2e1aae888352e94f826f2601741f846735b	-1.1020610393046575	1,3,0	1.5265566588595902e-16	10	NUMERIC_CLASSIFIED	-0.2509015457631166	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1773411749161545	0.2181631354143262	0.10850599999648897	7.45931094670027e-17	0.007813592111088612	-0.23638518277640147	-0.23102850510980524	0.1773411749161545	0.4013276315665565	0.16993421608958914	0.41263853558774344	0.16396080604582244	-0.08981711462620029	-0.16918370113168724	1	2	1	0.16194390775034295	0.1646964320006317	0.2127685185185185	0.006406186818113986	0.155	0.15162037037037038	0.155	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L4_P2	B3	1.0	P2	c379e2845c9239c589d79298144742ced1c9f64781c527015e5d7112756a4ab7	346bc3a142fad5bd3ada7d9fafc6ab9d798a645f76b8919db75c4460ea49cb40	-1.8007199747921177	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.2658322473749051	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1801918552165539	0.22222318975679417	0.09506370380299062	7.025630077706069e-17	-0.02356692178372133	-0.19412793465661324	-0.12343849650770626	0.1801918552165539	0.3359219081538539	0.23716190123715605	0.42654948228720735	0.19315274805418625	-0.08365525631202163	-0.21538896096221413	1	2	1	0.2351339569698396	0.17098655608167396	0.058178760393046106	-0.0027426573186182203	0.1505952380952381	0.1505952380952381	0.11430555555555555	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L4_P3	B3	1.0	P3	c9b07f6c5fab4ba9240869d6090ec7fc1de78e99f6d27cfdae1c61b1eb715de8	6bd28c67e79957f27365637f2f3d1c6b5e6f3ae88f4f596a61db8e0779a9fd48	-1.5213635439695028	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.14134982505971883	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1766042630265196	0.20396064557264862	0.09059636357019552	3.122502256758253e-17	-0.03271747623959277	-0.2141458357683588	-0.142050958941035	0.1766042630265196	0.40795604676172426	0.21702491728388434	0.37333055961467004	0.1604761904761905	-0.0723454034540725	-0.10757860690713586	1	2	1	0.24697495155324864	0.16400953878634691	0.14014092025699168	-0.010083044811202958	0.17428571428571427	0.17428571428571427	0.11443452380952382	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L4_P4	B3	1.0	P4	009b798f0ded4509238ddb69e1c97a30a5a438ed5b5260eeab31bee7ef3fa52a	ca96ab76fe60dd2987a0999dc817075c986083e38b731797304c5da013286188	-1.4228230062030702	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.3910936584998129	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.18467507563007923	0.2582859854065186	0.10638473004841906	4.4994390158148434e-17	0.01399870917208282	-0.18622053137886022	-0.16323319981676976	0.1846750756300792	0.3441145524486507	0.18644146665270406	0.33336240185545607	0.22065592013259322	-0.09549250485820895	-0.26801269545755857	1	2	1	0.15820451839352043	0.166665258839475	0.1172591927717589	0.011624067228806984	0.14927248677248678	0.12958002645502645	0.14927248677248678	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L4_P5	B3	1.0	P5	5fa27f33575ca4f087ee9fc0532d517347796a4f4621ca563539d8d11bc49c1e	171c925d504eb08d59c2052641399c41b874fc3142a92d965594e9105adf4683	-1.58764706429465	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.12106931518215402	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1710689875702223	0.21310754923576034	0.1060409143898184	5.551115123125783e-17	-0.017204451261135158	-0.18968223840008525	-0.15038740951825633	0.1710689875702223	0.5242278821802696	0.24897334699579018	0.45983938883482894	0.17990332170018386	-0.04121000335791038	-0.04699224108367626	1	2	1	0.2826031325017147	0.16021102723887362	0.1752314814814815	-0.0320091341320603	0.2111111111111111	0.2111111111111111	0.07569444444444444	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L4_P6	B3	1.0	P6	5b5e21a488fb18c8cea1cee3bb7b3ad4bfb06d7f3b0e5ba34a8edb5a2b7d6048	a48b983b56721c482ac91f73a56d1fdfe520be38f15372956f89dd3affeb17d7	-1.1730763178136656	1,3,0	1.3530843112619095e-16	10	NUMERIC_CLASSIFIED	-0.49885719247431515	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.20154214576586435	0.28928601824618594	0.1166329519212929	1.258188246323274e-16	0.09479801663940032	-0.13031353517199074	-0.23695673562300598	0.20154214576586435	0.39991623484508304	0.1729582993845188	0.533408124058657	0.18711798026261958	-0.11258369591620944	-0.2765752939957704	1	2	1	0.09830835440957933	0.1763743685765224	0.18850308641975308	0.028530848690181593	0.19444444444444442	0.10763888888888887	0.19444444444444442	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L4_P7	B3	1.0	P7	500a5fb4d96507bedaad4967496749bd82e0ef30e92d3b5e4cab199e9d71515b	69e62bc74a74fb6a9040b8d52c9e13e1cf590ccc147b6d6bb68f28e0cd0d69d3	-1.2703078329632298	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.18642052293537598	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.15060579353291256	0.2518234950328013	0.09761760718423335	7.632783294297951e-17	-0.0901551445202865	-0.3856713004657809	-0.19377680763470762	0.15060579353291256	0.4410718205680637	0.2018010379444874	0.36324186830007726	0.21408749185467424	-0.10005332647462278	-0.15088494513031556	1	2	1	0.23079475308641972	0.17134371273777155	0.20092592592592595	-0.014878228750581899	0.18703703703703703	0.18703703703703703	0.10555555555555556	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
