identity_id	bank	carrier_id	mask_id	phi_structural_bit	causal_status	gradient_status	gradient_root	metric_status	determinant_sign	s_at_u0	s_at_umid	s_at_u1	certified_interval_boxes	unresolved_boxes	maximum_subdivision_depth	certified_minimum_abs_s_lower_bound	certificate_sha256	domain_status
B0_R04_1_M1	B0	R04_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_M2	B0	R04_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_M3	B0	R04_1	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_M4	B0	R04_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_M5	B0	R04_1	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_M6	B0	R04_1	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_M7	B0	R04_1	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_M8	B0	R04_1	M8	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036273191589566783	0.00031980724776446066	1	0	0	0.00013107547986142366	0f76fd55713089abe85484732d324ce36f0c2d18139a751a1b7d7e3ba9a2202f	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_M9	B0	R04_1	M9	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036360131846361362	0.00032124506469245046	1	0	0	0.00013107547986142366	3b1b01206f540c0701ffc329d2937862cf653a09762434a5a6a1ccfc6df2b542	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_MA	B0	R04_1	MA	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035296298647613549	0.0002997493049065337	1	0	0	0.00011176911392044172	e1a4631db3be95e4e66cceec9b5264b1e251ff329199d1e7546590af82546bb4	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_MB	B0	R04_1	MB	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035383238904408129	0.0003011871218345235	1	0	0	0.00011176911392044172	a1115aeff3392816d8635704a870e0fe6943d4021ee51da44c7f755a9e726088	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_MC	B0	R04_1	MC	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035600672678365411	0.00030593316000416783	1	0	0	0.0001156798368616893	4cea007bb468757c5ddf702127abef67c2d217cc079d8811bbf9ce92b9f5560b	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_MD	B0	R04_1	MD	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035686185223910365	0.00030730892742039857	1	0	0	0.0001156798368616893	59d4fe62b5141ff8dc66170412d0375ba836b7bb9a5b19ce2c736a6eb9c44647	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_ME	B0	R04_1	ME	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00034623779736412178	0.00028587521714624087	1	0	0	9.6373470920707344e-05	430c9081656ab4a7c69b2e3f26b51fea7e96962fc7ef74ecb2c624da62134d88	LOCAL_ANALYTIC_CHART_ONLY
B0_R04_1_MF	B0	R04_1	MF	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00034709292281957132	0.00028725098456247161	1	0	0	9.6373470920707344e-05	f7e28fe1d9c812d666c077eb5ead89c853f31c0cca5e456c1e3d5ee8dede1fe9	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M0	B0	R05_1	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M1	B0	R05_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M2	B0	R05_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M3	B0	R05_1	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M4	B0	R05_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M5	B0	R05_1	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M6	B0	R05_1	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M7	B0	R05_1	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M8	B0	R05_1	M8	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036273191589566783	0.00031980724776446066	1	0	0	0.00013107547986142366	0f76fd55713089abe85484732d324ce36f0c2d18139a751a1b7d7e3ba9a2202f	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_M9	B0	R05_1	M9	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036244772459109444	0.00031945894436601329	1	0	0	0.00012936361886052304	1310cd65556cc7a32803e5fa86be87489c95dfc45f5e19f79b2e0880c1462eab	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_MA	B0	R05_1	MA	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035965626738704352	0.00031402127553759881	1	0	0	0.00011788293876429141	90144b7b2b5bf06d85e9f4f99d22813f4ff47967ac152b79c861782f5f554135	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_MB	B0	R05_1	MB	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035937207608247013	0.00031367297213915138	1	0	0	0.00011617107776339077	63d5ec7cb1e20f4e105752bf4946422fcaf919219a0c522f8151cc08b44d2196	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_MC	B0	R05_1	MC	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036786539525528221	0.00033100334404520158	1	0	0	0.00012885737598721713	1dd1019af614596533da0f989f287e3f53361d7680e0f22c649b18f32b932c20	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_MD	B0	R05_1	MD	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036760192862859438	0.00033073531422312367	1	0	0	0.00012714167295717032	26e42013b3e6dcab0f9815002a489b99155e20c33e6a19f0d1e607d2a60b333d	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_ME	B0	R05_1	ME	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036478974674665791	0.00032521737181833972	1	0	0	0.00011566483489008489	651a7e0154c1ddb9118b6e94681d20776db446f0e9767183016881decc81bdb2	LOCAL_ANALYTIC_CHART_ONLY
B0_R05_1_MF	B0	R05_1	MF	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036452628011997008	0.00032494934199626182	1	0	0	0.00011394913186003807	7cf46f3eba339500eaf382cb265ae5320c62ec73dbe5d2da65f3f34f32198279	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M0	B0	R06_1	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M1	B0	R06_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M2	B0	R06_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M3	B0	R06_1	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M4	B0	R06_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M5	B0	R06_1	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M6	B0	R06_1	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M7	B0	R06_1	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M8	B0	R06_1	M8	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036273191589566783	0.00031980724776446066	1	0	0	0.00013107547986142366	0f76fd55713089abe85484732d324ce36f0c2d18139a751a1b7d7e3ba9a2202f	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_M9	B0	R06_1	M9	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036304183554567587	0.00032024361630902178	1	0	0	0.0001308225062583852	2553e340205f9c2044c10d564856d83bb0c8ea67fd6b08470827d80b881833b7	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_MA	B0	R06_1	MA	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035965626738704352	0.00031402127553759881	1	0	0	0.00011788293876429141	90144b7b2b5bf06d85e9f4f99d22813f4ff47967ac152b79c861782f5f554135	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_MB	B0	R06_1	MB	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035996618703705157	0.00031445764408215987	1	0	0	0.00011762996516125294	6124f9efbcfa671562b847b4c8b047b8c974ec2d162f1d2a70ecd1a31ff3bfd2	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_MC	B0	R06_1	MC	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035783723355459001	0.0003090582602998699	1	0	0	0.00011800885983573642	090144abc25612e02c81af96021150744443648cadf2ff51011ca75c39bc67f2	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_MD	B0	R06_1	MD	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035814926403195888	0.0003094963307036405	1	0	0	0.00011780317634293861	e23bb939b423e5c5fbf61f8376d3a525d648001b956090a275cefd297b949a34	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_ME	B0	R06_1	ME	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035476158504596571	0.00030327228807300804	1	0	0	0.00010481631873860416	bc7a0964ea828430926d9c1ad68ea730cb708a9c5ab6489e3857896519f4f1a3	LOCAL_ANALYTIC_CHART_ONLY
B0_R06_1_MF	B0	R06_1	MF	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035507361552333458	0.00030371035847677865	1	0	0	0.00010461063524580635	a1d01820c3cd18428f3e0af8a68a873d582cec075b582c03ea7ccfb56f6ec6ee	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M0	B0	R07_1	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M1	B0	R07_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M2	B0	R07_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M3	B0	R07_1	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M4	B0	R07_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M5	B0	R07_1	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M6	B0	R07_1	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M7	B0	R07_1	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M8	B0	R07_1	M8	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036273191589566783	0.00031980724776446066	1	0	0	0.00013107547986142366	0f76fd55713089abe85484732d324ce36f0c2d18139a751a1b7d7e3ba9a2202f	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_M9	B0	R07_1	M9	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036188906981469022	0.00031846006008531748	1	0	0	0.00012911237646431891	4ea3f8232778c7b025a02d16caef831a5674d2ea205c9c1c3a7f857a3b1c9aa5	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_MA	B0	R07_1	MA	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035296298647613549	0.0002997493049065337	1	0	0	0.00011176911392044172	e1a4631db3be95e4e66cceec9b5264b1e251ff329199d1e7546590af82546bb4	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_MB	B0	R07_1	MB	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035212014039515788	0.00029840211722739052	1	0	0	0.00010980601052333699	a2f9b3004b0c5b141b1a9d18495da4a81198f7adcf4e43cc7ad5e8975c16f97d	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_MC	B0	R07_1	MC	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.0003691962376275155	0.00033314823506069131	1	0	0	0.00013095703537447428	c48bf0053c7ffff2da4db980c0b6a7691dc302b1d25978c3f9ed8ca92dbf94de	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_MD	B0	R07_1	MD	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00036835832315331921	0.00033181967625232211	1	0	0	0.00012904031439477448	cc615d9beb1661eb7fd6ee9790914c8bcabfb342d0243dee8e4a063dd7408ef1	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_ME	B0	R07_1	ME	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035942730820798317	0.00031309029220276434	1	0	0	0.00011165066943349234	739503a61f50e00fa5b2cd758774c51fb9c34a062a8fa48d10e8656447cc409a	LOCAL_ANALYTIC_CHART_ONLY
B0_R07_1_MF	B0	R07_1	MF	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.00040555009948829414	0.00035858939373378687	0.00031176173339439515	1	0	0	0.00010973394845379256	994701637d2242f52cdc0e42c4c2066c396a9911f30476d231a697fb31b94cdf	LOCAL_ANALYTIC_CHART_ONLY
B0_R08_1_M0	B0	R08_1	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R08_1_M1	B0	R08_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B0_R08_1_M2	B0	R08_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
