candidate_id	path	git_blob	sha256	size_bytes	phi_line_count	concept_line_count	source_status	selection_basis	primary_ruling	affected	disputed_claim_or_scope	mathematical_result_effect	future_correction_action	ruling_evidence
AR0215	udt_gr_subtraction_reciprocal_connection_audit_2026-07-21/STATUS_LEDGER.tsv	69d3b77541b641d1d111172c130049dc8a35f59b	c5516108b5105fa076dcd2921a41861ccb673b09cb842abb6b0b6f8c0939c4d1	3306	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0216	udt_historical_phi_equation_salvage_audit_2026-07-24/AUDIT_REPORT.md	2d6274e2e890a82dabd8dbc3856412f6daf8654e	9ccf11c5da95d033b8f1e3b60c665df863f60425f682ac677fac5c17d79e3869	3711	11	13	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0217	udt_historical_phi_equation_salvage_audit_2026-07-24/EXACT_DERIVATION.md	c494d513a0e09ee6de68ff67938900477e09a827	483caa7e85ccaa159884948382303c164c684738675a316c16ea58f9c4c5e000	3687	21	21	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0218	udt_historical_phi_equation_salvage_audit_2026-07-24/LAY_REPORT.md	ee3c940c7b6b3b1f32c2504e15db4b62404b954d	be45435dc34fb4d0e0f5c47cd13ac45c6adf8e9db3a3d0f11049d28222c32e5d	1232	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0219	udt_historical_phi_equation_salvage_audit_2026-07-24/NEXT_STEP.md	c5c360b94f49c303865145afd663a06a1aa99a4c	339b613035860de67b982ba6a6978bcc0420d85842e39d02e4620f39fb282930	836	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0220	udt_hopf_realization_deformation_audit_2026-07-23/AUDIT_REPORT.md	b64a1b5eea61f2df3d0a4e1734613c2235af7200	f6bac0e1ecd6366b0f412449291a8166f95369095485f3273ddae2fba8a42f5b	8020	14	17	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0221	udt_hopf_realization_deformation_audit_2026-07-23/LAY_REPORT.md	27d27bdc49c5e02b9f9406e8b18e45393b845262	282b48664fca04cf10bcd8fb21a1aab180198732c1daf924f90a5425fcc7066d	1594	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0222	udt_hopf_realization_deformation_audit_2026-07-23/NEXT_STEP.md	24fbb749e90692755d035f738042f687bda26cc6	d458a192de24aa10988694294b8d8ed0773c2d430f561eebaabcb06f2c1d58b4	1599	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0223	udt_hopf_realization_deformation_audit_2026-07-23/STATUS_LEDGER.tsv	ff0ad51f9e5f4bedfd0dcd17d876b27ef3a064e7	6fc160302c328994860ceca7cbfc96dbdb78cca653fa8279c54f88afb5aaacac	3763	6	9	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0224	udt_hopf_transport_bootstrap_dependency_audit_2026-07-23/AUDIT_REPORT.md	6a6048f343afe05a8af5d972b639e31a0602f191	83fa497f31e24817be11eabe6aa4a0d4fc8b308a6f857c7cf2267fdef3b72400	5346	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0225	udt_hopf_transport_bootstrap_dependency_audit_2026-07-23/NEXT_STEP.md	513f89aaf62b43beae7a14ba6fed6d7aaca7177b	8aa0b4c1b770c8bf0bf336bdb385a215f85d3b28989a50aa69b7bc425f4205f7	1765	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0226	udt_hopf_transport_bootstrap_dependency_audit_2026-07-23/STATUS_LEDGER.tsv	49c6c655b9f63219802e6ce92aa233f67b562e0f	b9fbd3b4e8a507d6148b9df094efe432b685d7b1912f3c34a9445ff61045a7c7	3521	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0227	udt_independent_amplitude_metric_atlas_2026-07-21/AUDIT_REPORT.md	609fdad9642bfb2980ec879d56df60712648972a	fe8cdac60a2e94cafa84cbc100a7b9db1a6d221fff611ec1370304171608b38e	6223	13	13	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0228	udt_independent_amplitude_metric_atlas_2026-07-21/LAY_REPORT.md	1699d562dd3da8182fda8e851729e979154f48e7	c386d0d0ce64a7a4637f9e8c96f368ed8cdb0f9627133ebf31045af2e653f760	1836	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0229	udt_instrument_motif_atlas_2026-07-21/AUDIT_REPORT.md	b65521b65a74c3cb31f54d727123e64e15c07c4c	057e2a2a71c342523c7a27c6ed4ffd80b69eae7840ea360ca3d59340539f7306	12226	6	7	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0230	udt_instrument_motif_atlas_2026-07-21/LAY_REPORT.md	e4cbbd0aed3fda02e0aa589e1c01fb79caee8d10	56b70f5d866a85b70e4e726d60aae975ce72a04de0d6d7ffdf1751010de688c2	2440	4	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0231	udt_instrument_motif_atlas_2026-07-21/STATUS_LEDGER.tsv	f7c80abace38adb91e755df8c40a8bfc2c1e5045	ebc2475bf82b79d46e453ae125eb50b01e8e6a341fb3c199712299f3d5e56967	2558	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0232	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/AUDIT_REPORT.md	381d6f84ba5258e8609c970df0b9089c18c49e69	67cc72d71fa5b5b09824ae2a3d2397730e78983cbd7d1060f9afa2e9185cb24b	4461	3	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0233	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/EXACT_DERIVATION.md	49f269143e767405694b030b32a55c0a79144e7f	d4498881da7413b2c9ea400f58d3f515e4b27bd021cf214193c982c661fed694	8204	7	11	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0234	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/LAY_REPORT.md	f1d723ae5fdcd4210f83e5ef972086ebdb6d1e34	347ebd5054a6d8722270f18d6e3ca9413da58b5ab6703e76155222980a902708	1670	0	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0235	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/NEXT_STEP.md	69d64f77c0139b6ffd9e81117d7811265393e8ae	525c600ab462d7a5c1cfd58ec0ac5e7be7f45f3669ea005671429c2be2244f26	1004	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0236	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/STATUS_LEDGER.tsv	46798c3a7aa361f15409284d1448a12c0285e63e	66fd329e259a4c038b052bb40b85ff6904cb5d6ab54e63d3f7c80ebb05bd0428	1638	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0237	udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/AUDIT_REPORT.md	b2876238b04bfc727a63f64f2543857eb7a87db9	50e931d7671ae614affb5fd37e2170dc02d013cc306eee32ebb068ea5d7431e3	8880	19	20	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0238	udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/LAY_REPORT.md	6bf5556dc35a145c34bf10a1af9ba2c1f6cef867	1e1d881e63c12c59854c9f50f497428fe1c8acd4928384f10db2dcdd3816c9b1	1432	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0239	udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/RESULT.json	dd1ca95c979130638d3fdc8b1ad837e6ec1eb8c7	3871a896664aa413c94febc3b156cd4e5a636952dee37646c29d93ecf4054287	1873	5	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0240	udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/STATUS_LEDGER.tsv	e3a373eaaab8aff66d9721db35b44f2eb32292d2	a18c0644c21abe451780082a5256ae0573193ee79c64e7272ff177ceca07183e	1413	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0241	udt_involutive_exchange_branch_availability_audit_2026-07-24/AUDIT_REPORT.md	d7e5b87e2bbb79756066ad454ae3b296ebfbee59	4bbbec2e82c4ad10de383f4e5e4e34b302fdb933ccd1c13bcad177387f457890	6340	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0242	udt_involutive_exchange_branch_availability_audit_2026-07-24/LAY_REPORT.md	d246856140312ebcbf49f4242eaac5b71174f43c	046b760559d0d45b959bd0aebcf5cd16d30496b4995e477207b0ff9b789d1548	1565	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0243	udt_involutive_exchange_branch_availability_audit_2026-07-24/RESULTS.json	628713664a8541c170dda136f782c8b931a335d3	895b498eb0a053755b032347b3526ac4deae63fb022291b3be7ffb0d4ded385e	1127	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0244	udt_involutive_exchange_branch_availability_audit_2026-07-24/STATUS_LEDGER.tsv	aa84423e8bd7d9908fd5e7a94da059d3bfa12a58	1be8ee016c5d79c802282c387387e50b9a28b1ebd50af5a484c934fd0459737f	1287	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0245	udt_joint_invariant_subspace_atlas_2026-07-21/AUDIT_REPORT.md	db5bb3b6da2a0164acbe9576d11725e6a5abf993	54e5a6480caa76b251ffdfefcabc762f19cc3998c88d2dea799c2a4c0751e439	10751	8	8	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0246	udt_joint_invariant_subspace_atlas_2026-07-21/LAY_REPORT.md	e2a8c76082e49c34d7718a7ada22bc2d0480003d	9c089f1d1e86a14c6a6d557401ca6208690fac4246693e6a721c9896c543b8f5	2778	6	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0247	udt_joint_invariant_subspace_atlas_2026-07-21/STATUS_LEDGER.tsv	e639fb991bd591ab30f902c8522bb4104d6664a9	931e6d3710e5209f0edc706bf9adef9ae350d0861d769f0ca63a8d0891dbdfd8	1565	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0248	udt_local_jet_atlas_p02_2026-07-21/AUDIT_REPORT.md	3c9d49fa2ed3d41e420991bd0a39117911247366	66b4d3f4dabcb1f54c6c2c09bf157c928c270778eb27cd32adedbf1f1439cdeb	6885	6	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0249	udt_local_jet_atlas_p02_2026-07-21/LAY_REPORT.md	5dc5e29d6e831b5888d8853a57bcad7f5a8c0371	85839398e31442419eb4558f6379aedc9d1925d2129268760b820d0252b360b4	1373	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0250	udt_local_jet_atlas_p02_2026-07-21/STATUS_LEDGER.tsv	9ce11d0699da4b65fd974636b838607c357addbf	8f5c71b960bce2c9b02c2d73985fe6a0d5918a21168d166db2cb58d6567a0806	3022	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0251	udt_local_selector_holonomy_closure_2026-07-22/AUDIT_REPORT.md	0f8d5d259efe7d7a95cbe3cf3ad3bff0a2069f12	245b2d40d795a413252265e07500f275c8c0892b7df8848a554da91a176715f6	8557	9	9	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0252	udt_local_selector_holonomy_closure_2026-07-22/LAY_REPORT.md	a4de832e260fed0dd29b0a542ca00e145f4e2981	c7020d36e51c9014289c2c95f4451d9f1d7370abf907645978a97d22435bb1c1	2383	5	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0253	udt_local_selector_holonomy_closure_2026-07-22/STATUS_LEDGER.tsv	a57509b49b515ad109bec1ee0456512fb4216f0b	0745837be468a98e6ffed4c129d718883ee6711879dea418d95a7ffdbac64a21	2335	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0254	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/AUDIT_REPORT.md	b920c73b9b64fef847c7a041703d3d85f95835a5	cf9fe514f7600461136c0aae27d3ccf74bcbfa135ea3699f3cec66a43311053b	6181	15	27	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0255	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/EXACT_DERIVATION.md	8367d33be5623ca35e0430376bdbaae43b0e4a8f	de903362b66420798dd726d0642e8fee0400f1243ac553968635dc5719bf0239	7195	41	54	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0256	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/LAY_REPORT.md	868cb5d850b400edbdc3fccd6225ff239cbee1a4	d51e2a20a4db36cde56a21a5070c53b1cf56de6f18c454cf5129d9ca0abee4e2	2301	5	13	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0257	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/NEXT_STEP.md	5ef84c0347d6ce6f11ea9e911c945461cf476ff3	4e28936f6b8fb29c319f78ee14942f6aa463614d7a6f9921cf1609410c863217	979	4	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0258	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/STATUS_LEDGER.tsv	59f19e32c8ab6cff94220d9d78c37773f6e2152a	177cfc7bc009d09841676532515b6408025685210ce49d7b96cdc4bbd9e7c9d6	1033	4	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0259	udt_metric_native_two_pair_selector_audit_2026-07-21/AUDIT_REPORT.md	3ab367fce2b0b3d2fc92ea420fa79609d0dfc5e1	89f24a652001b5d4c0647c9ce5b6160580795b3d2c044fae538fc20596442279	12209	5	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0260	udt_metric_native_two_pair_selector_audit_2026-07-21/STATUS_LEDGER.tsv	be78abd9098d3f20383972e7f0dac6e75b0a3f71	222103c0d76d7e42a7e32714af26dc269788d07222e042012591d5d47ad57d74	3180	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0261	udt_metric_pure_frame_rederivation_2026-07-23/AUDIT_REPORT.md	07189dba876b8289ce2201bef0e78d3758c2b5ba	e616102b06e32fbbbc36d189cbc12ff75bec0f4b0341e74192781dd775c81294	8668	4	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0262	udt_metric_pure_frame_rederivation_2026-07-23/LAY_REPORT.md	3bac9440c6324dea093ac82802f25470b9627746	1e8532707545c620f174c9c5f92ebaa8d783572906ad98c13189b4fa85c50b31	2746	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0263	udt_metric_pure_frame_rederivation_2026-07-23/NEXT_STEP.md	639f000526fc6ce32e5e49e5b90cf1263ccbd9b1	3fb1972c4a7735870c9ba088542f01375be48d88cc9b8a3f95e2de461e3be459	1341	4	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0264	udt_metric_pure_frame_rederivation_2026-07-23/STATUS_LEDGER.tsv	440e1e53c52bd3c337565c72d7b5ab551d60c945	d9b02a63e3e7f946fb95065daa146adfca713dbc0546f9717b4ef9d7928d18b3	3372	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0265	udt_mixed_readout_anchor_soldering_audit_2026-07-20/AUDIT_REPORT.md	e1118b4cc4e4a84b0e1abbe4dfe9abb31b016b2b	40c6816792602176e0fb1ec3d2732e685cfb56ae84432c9c1a17919e6ad49407	4925	1	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
