original_path	current_path	path_status	fixed_base_blob_oid	fixed_base_sha256
HYGIENE_HEADER_TEMPLATE.md	HYGIENE_HEADER_TEMPLATE.md	ROOT_RETAINED	8bfd12213b6e244fd9d13f995b2aba2b45b2286d	c5f455834542c6cd45bba8408ef77bbcf4352174f3a3741c0ea61709283493a7
INDEX.md	INDEX.md	ROOT_RETAINED	83a6b385d90dba877a101a0f0885146cc16da17b	42e334e9c046ca9aa4e568914ccb61d15d97744f40d15ea11e4ac53199d91a06
J_of_s_light_deflection_confrontation_MAP.md	J_of_s_light_deflection_confrontation_MAP.md	ROOT_RETAINED	257d03801d607cb4e633189f990f8472deb209d8	10e0f00f1641b9c9f899f7ac7ee7ce59cfec887ed909df15e400033cf3cc5b0c
LIVE.md	LIVE.md	ROOT_RETAINED	91708da8d00683f09d9995c890c011103001597b	f0d2d89c29111d145e756a8c486d0c58f9b114e473920b3ba81ea7c6851d49e9
MATTER_SECTOR_MAP_new_foundation.md	MATTER_SECTOR_MAP_new_foundation.md	ROOT_RETAINED	7189e4e8756379c903240a3fa7a381439be843fe	11ed3645af15a3cb6035b1bf6619477d0a8f253f92ada35093204e31eec762b0
MEMORY.md	MEMORY.md	ROOT_RETAINED	a5c78b2c8a9f8d6013505070d0181d23f96960f5	8ad497a134c2182512fdbd1d9acf46d06409ece782135bdd13900397fad0740b
N5d_solver_build_plan.md	N5d_solver_build_plan.md	ROOT_RETAINED	38e405e0d9a578e6205434d54e4330f9be83428a	ce8d8fd3733e776d1b19fc0d96cd76e52221277b6db10d5303450e6f89d156b8
NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	ROOT_RETAINED	71c7cae1f659c40636537db211311f8bdb972025	981786b260b2671fdd66638b4b64d9c40a0994c1a1e09bb33f461751593d7cdc
P1_PURITY_HARNESS_MAP.md	P1_PURITY_HARNESS_MAP.md	ROOT_RETAINED	fae05082ac4cbb40cdb31b8875f61104195823ef	0219b6a21f3bd953dae4aa9613abd0acd1704b042ce5e8b63f9ca9b7defe7c32
P5e_proper_results.md	P5e_proper_results.md	ROOT_RETAINED	e1a01d1a5be99cbe11be92b09d97d1970b86c7d5	d9f0da3604c6c304d4537d940d69e49bf98b6271b8b2ac336db9ba9dbaa2b0a8
PROBLEM_STATEMENT.md	PROBLEM_STATEMENT.md	ROOT_RETAINED	dabbd10b5a58c52ab36c67aafc55ee08ddf43ba2	dcf2a8c91b8f0347780e4cefc206a16ea4e6bdbeb71b8bb1f034160f7d3e1b02
PROVENANCE.md	PROVENANCE.md	ROOT_RETAINED	2990e2054c8218381f3f1f944cca6c5784962194	90f2a0e73881e3a9de99802af8be75f820a9873b6d76d2baa82b1ad4e8d7d16c
PURSUIT_CHARTER_2026-07-04.md	PURSUIT_CHARTER_2026-07-04.md	ROOT_RETAINED	4f4e8581273f23e8829b411fe32d4dc6877d8947	90c4c54e58e8f7db31cd39239a8c67ffd0e84773a3a9d2003ebc8784323054da
QUANTIZATION_MAP.md	QUANTIZATION_MAP.md	ROOT_RETAINED	4f282b8c2f631237d1aa0d1ae8ba8b8df0bb59f1	f6e53f4cdf6689bbbe861b13ba771e0539717a601313b1c4e5f1d839367568d8
README.md	README.md	ROOT_RETAINED	6d0709acee52cc0470988e8da798d40c0abd8c83	d3efea890bc3876aa3ba56cc8096dae96aad9f06572ffb075df2489e812ae599
REORGANIZATION_R0_PREREG_2026-07-18.md	REORGANIZATION_R0_PREREG_2026-07-18.md	ROOT_RETAINED	ce4bdc2aadadc4d701fe8972898e2a927f185437	dce487c438f597dc267bd7c2fed4eb908442c9b133747f1255ea6b78dd4e4b87
SIMPLE_METRIC_MACRO.md	SIMPLE_METRIC_MACRO.md	ROOT_RETAINED	5fead415afb414eba336120c1ddc479d95be0611	f0c045abf9810dc327d249d0df385cd7e8d6914eedfaf5b31c78d186eaa13d44
SOLVER_INTEGRITY_UPGRADES_SPEC.md	SOLVER_INTEGRITY_UPGRADES_SPEC.md	ROOT_RETAINED	a9a92a60a13f24aff911511ac79cf91f88671e1a	f105bdb094d361c40046c688ca2428bf6e2f620e85915ee9c68962232a3b2312
STATE.md	STATE.md	ROOT_RETAINED	75004d6971e0454f42d1182d30cbb34408f2e798	acda676ebe84cbec08d5348c568ae5aa950851443c923ae0e12bf2c0eed6833f
STRUCTURE_HYGIENE.md	STRUCTURE_HYGIENE.md	ROOT_RETAINED	490e015a2911eea1b1751740875af8d0d90f26a7	a59ff2cad96aba64cdf3d37f73c557382ba316d49deb1097b33c7cf9b40aeae3
TRACTABILITY_ROUTES.md	TRACTABILITY_ROUTES.md	ROOT_RETAINED	f600b4c9389baf0f07bfa5426621580d8a318a1c	2a8c1fd0df19da5820f69f0caa29fdca34c4009c5ab92beab86febb3504f09a9
UDT_COMMON_SCALE_NEUTRALITY_POSTULATE_2026-07-15.md	UDT_COMMON_SCALE_NEUTRALITY_POSTULATE_2026-07-15.md	ROOT_RETAINED	db2959c45beb48f7417b211039dd8e8c71d2f1ef	4bb0da9098da0a9970602e2449615eef151796b0d7fe7a9978f4b66145748a34
UDT_DOTTED_LINE.md	UDT_DOTTED_LINE.md	ROOT_RETAINED	7b44bbec1abce85cac17ac560dfd4009021acc4c	1821fa253a5f7596d7bdce14dca8e4296c8f4eb27d8cc26852478217df748cc8
UDT_ELEGANCE_UNCOVER.md	UDT_ELEGANCE_UNCOVER.md	ROOT_RETAINED	40c0d291d8cae74ee1988854208cbee53b6870d3	94c8981a168db06ce4ad05ea9ee03b99ebf941e31e71c97e8db5648ba5015896
UDT_ELEGANT_FRAME.md	UDT_ELEGANT_FRAME.md	ROOT_RETAINED	68af4e4954563faee3679e12b3480675da5efd99	4ce2f13400c0bc4e82ae3fcbc256f9c3addba259cdb79ba1892f1bc801b33f6a
UDT_F_POSTRETURN_AUDIT_AND_CODEX_TRANSITION_DISPATCH.md	UDT_F_POSTRETURN_AUDIT_AND_CODEX_TRANSITION_DISPATCH.md	ROOT_RETAINED	2aefcf5b07fd8457847ee24089153a3e3924f9ea	eda3f3c2b0e03a37a58ffd0ba74b08384a986db3d041d25c03d6c685e7b8ede7
UDT_GLOBAL_BOOTSTRAP_PRINCIPLE_2026-07-15.md	UDT_GLOBAL_BOOTSTRAP_PRINCIPLE_2026-07-15.md	ROOT_RETAINED	5e2a9692a18dac25f4c8f5ace643fd11e7427e65	ce14075bad1ff4b6ea9b41e35dc6b63dfc5a9ae13478bd57c80b1502f33fb540
UDT_GR_TO_UDT_SELECTOR_AUDIT_2026-07-18.md	UDT_GR_TO_UDT_SELECTOR_AUDIT_2026-07-18.md	ROOT_RETAINED	7c59d775e473df5ea0b59ec0c20312ac7fccfbee	db4a426b021e375fa4bca0d870aaf973de319de3b08072195d001a056630832d
UDT_GR_TO_UDT_SELECTOR_AUDIT_PREREG_2026-07-18.md	UDT_GR_TO_UDT_SELECTOR_AUDIT_PREREG_2026-07-18.md	ROOT_RETAINED	a7b93765e970a3390f749e6fbbeffa45607b8dbb	6a835388e8f7a82a4bb4b9496f99c4a5e4181f5e5ccb2637641a1b4346922cc6
UDT_H3_BOUNDARY_AUDIT_PATCH_THEN_F_DISPATCH.md	UDT_H3_BOUNDARY_AUDIT_PATCH_THEN_F_DISPATCH.md	ROOT_RETAINED	793ba7e083d2a343bcc6730ab16df46ce0fe2817	1108767722d32250bbb46396dd54c9c915b591cbd07b2d3e0b95db24737d3f5c
UDT_H3_BOUNDARY_VIRIAL_CLOSURE_BEFORE_F_DISPATCH.md	UDT_H3_BOUNDARY_VIRIAL_CLOSURE_BEFORE_F_DISPATCH.md	ROOT_RETAINED	3236b926b6d2aa344e3ba306093d708bfdde981c	ab974da9b841eae9b9c7d2c2684765820afedddb095d320ff696961c7f70526e
UDT_H3_CORRECTED_G_THEN_F_SEQUENCING_DISPATCH.md	UDT_H3_CORRECTED_G_THEN_F_SEQUENCING_DISPATCH.md	ROOT_RETAINED	c8d6d4a06fb47ed667a9c9a9c201cbdf78b13a29	c0882cc4a2233b6278bb1e573f30ac43e67141301c4a3933ba6722652a038d9f
UDT_H3_STATIC_MASS_BACKREACTION_DISPATCH.md	UDT_H3_STATIC_MASS_BACKREACTION_DISPATCH.md	ROOT_RETAINED	2714438f0f96d4e94a1badc3d68e9a41d0670222	546e91e5d09b4131ddbcba608a2583e952cdcb99237353b33e47b50fd2c4b5f4
UDT_METHOD_MUSIC.md	UDT_METHOD_MUSIC.md	ROOT_RETAINED	2d7688b24a88e4bde21c2729683fbb6ebb5475d5	7859ad264644e874b4221743a1a235eb5530ec3417961e3b4739f157f8cb12d6
UDT_NATIVE_ACTION_ARM_C_INPUT_SHA256SUMS_2026-07-18.txt	UDT_NATIVE_ACTION_ARM_C_INPUT_SHA256SUMS_2026-07-18.txt	ROOT_RETAINED	0d2364852e141fe1704d8e2d7c8e1790975dffae	010e7922423ab724467d94f6408425905fb872c5ccaebc5fa5941fc66080f2dc
UDT_NATIVE_ACTION_ARM_C_LAUNCH_RECORD_2026-07-18.md	UDT_NATIVE_ACTION_ARM_C_LAUNCH_RECORD_2026-07-18.md	ROOT_RETAINED	49204d407815016567354d40136b68164cbf0390	34aa15eef432be448bd261d2cc9c8c1e697c948851649e584a1b09330b1e5ca6
UDT_NATIVE_ACTION_ARM_C_RETURN_2026-07-18.md	UDT_NATIVE_ACTION_ARM_C_RETURN_2026-07-18.md	ROOT_RETAINED	0c693377bc8debb4b2417b5434c25ae8bd260360	66165473d65498e98c02896b4793ae24d137b6863199640fb07e3e11e8577f53
UDT_NATIVE_ACTION_COLD_ARM_DISPATCH.md	UDT_NATIVE_ACTION_COLD_ARM_DISPATCH.md	ROOT_RETAINED	6d2d5bacf86cc068d2b3f7eae6f3ff705151c038	6e977717ca028cabaa198dd14a6a97b3b15740e45485d0ab735f3df0326df192
UDT_NATIVE_ACTION_COLD_PACKET.md	UDT_NATIVE_ACTION_COLD_PACKET.md	ROOT_RETAINED	dbe0292e446291cdc620abfb261447cb9f7d969f	d38232792ac78188687db433a3f60a08c775c46e9ecf5fc42ad7953dc89fadb0
UDT_NATIVE_ACTION_DERIVATION_DISPATCH.md	UDT_NATIVE_ACTION_DERIVATION_DISPATCH.md	ROOT_RETAINED	beaf9c20e607b9160ee466a31c43a329a2b13db5	9b7c172a395084bf9a7fede33a261de7a61ca7704c3650e9b7828f9ec814b668
UDT_NATIVE_ACTION_FINAL_ADJUDICATION_PREREG_2026-07-18.md	UDT_NATIVE_ACTION_FINAL_ADJUDICATION_PREREG_2026-07-18.md	ROOT_RETAINED	a2c155ce63a9f8b572987269c046cebf6e4cd1ce	b8d4bd4bb48cfcfb51bc85fb82d6fdd816b6e6585dd1600fdea3093e39dba457
UDT_NATIVE_ACTION_FINAL_ADJUDICATION_RETURN_2026-07-18.md	UDT_NATIVE_ACTION_FINAL_ADJUDICATION_RETURN_2026-07-18.md	ROOT_RETAINED	a2b8475c90dd72b35e7c298eddbcb4db6d6ab685	71909c0d8591aea14836685c9f7dcbd9b5b9b4c5bb27878c30829dffcef13c4d
UDT_NATIVE_ACTION_STAGE1_LAUNCH_RECORD_2026-07-17.md	UDT_NATIVE_ACTION_STAGE1_LAUNCH_RECORD_2026-07-17.md	ROOT_RETAINED	6da2969b429f265b371a0ed15e3912f090d57d21	825959587e02b877c9a0aacb6f9e45d57b86b9aad8504e3a766006df52917897
UDT_NATIVE_ACTION_STAGE1_RETURN_2026-07-18.md	UDT_NATIVE_ACTION_STAGE1_RETURN_2026-07-18.md	ROOT_RETAINED	81570de2b1a0f8e51d8b0244970824031e2bc2b3	be351d6f44229b7cc3e166dcb230f2b985d2a8a6b062c59c987c154d72c2bd76
UDT_NATIVE_ACTION_STAGE2_A1_A6_SHA256SUMS_2026-07-18.txt	UDT_NATIVE_ACTION_STAGE2_A1_A6_SHA256SUMS_2026-07-18.txt	ROOT_RETAINED	53786e0a4f20907953613c71f36164c08146c27b	85776969410e6dc8bee6b1aa901331dcc139e718dbdfd28c593df3f2054408b7
UDT_NATIVE_ACTION_STAGE2_LAUNCH_RECORD_2026-07-18.md	UDT_NATIVE_ACTION_STAGE2_LAUNCH_RECORD_2026-07-18.md	ROOT_RETAINED	8d763cdafba64d16ea254ea88fa783e5b2eb2d11	3f1102e48c399f74858f717dc5da75b4be0ec7208b437833406466106dd54681
UDT_NATIVE_ACTION_STAGE2_RETURN_2026-07-18.md	UDT_NATIVE_ACTION_STAGE2_RETURN_2026-07-18.md	ROOT_RETAINED	68e37d19b5524e30f9c2c7b756cd36c72035d6ed	6bed5c57649d9a38f0f3644b9e44de966b0a08be21aab33df4b26386dd42a32d
UDT_NATIVE_ACTION_WORKSTATION_SYNC_AUDIT_2026-07-17.md	UDT_NATIVE_ACTION_WORKSTATION_SYNC_AUDIT_2026-07-17.md	ROOT_RETAINED	69d7febeaf61e6a64c0fa350f361543f347efffd	f1b6b03c1d3aeed59e3476d0c50e61d884408ca435af97d191ac12c1f088fb87
UDT_NATIVE_ACTION_WORKSTATION_SYNC_DISPATCH.md	UDT_NATIVE_ACTION_WORKSTATION_SYNC_DISPATCH.md	ROOT_RETAINED	33b54d3472f6759523a237a7e18258069fcfa36c	53859e31068721a27098bea865bc8b29a86ac7686e14d8ee1f0dfb4571b84056
UDT_NATURE_LEAN_FRAME.md	UDT_NATURE_LEAN_FRAME.md	ROOT_RETAINED	caaad5f1c276b09677a8b6f0a578a9a62deab73c	b0d3eae792bd7072a5d13efbf45fa87efb141caed719dbf935c6583d3a9aae4f
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	ROOT_RETAINED	a8d29384a514f9d3be588dad1818c4c614dc6d70	b2bdf9dd427871c6e951c6b47748b7663aa4a6264fcfcbff59b51f1ea2272003
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_MAP.md	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_MAP.md	ROOT_RETAINED	1e06e446121e902280eda16e269e4742814d48ba	c3d7cf1d0b24d83958b23ae55624259dba0a46c8bebd3308caadda873b67b5ac
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_VERIFY_DISPATCH.md	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_VERIFY_DISPATCH.md	ROOT_RETAINED	ddca988b51f72d8707caaa5975ffd1bd4388dfce	99357a22cb1d92bafaeca4ab844f239d911d257725b9c922951bee2b0675f928
UDT_S2_CARRIER_STATUS_CLARIFICATION_2026-07-15.md	UDT_S2_CARRIER_STATUS_CLARIFICATION_2026-07-15.md	ROOT_RETAINED	ab394adfd7174b39383b2d80f745cd772d9833f2	afeecd68e220074f9609a9488b11cf91532cf708785510a492d0e9814fe4eee1
UDT_WORKSTATION_TRANSFER_MANIFEST_2026-07-17.md	UDT_WORKSTATION_TRANSFER_MANIFEST_2026-07-17.md	ROOT_RETAINED	79ba10937e5e6c46bfb5dc4557dc72ae21ea3a71	6b9c3918749fe66879fd572005cef8306c2c4556f1098207ec33f75bb832194f
UDT_XMAX_STATUS_CLARIFICATION_2026-07-15.md	UDT_XMAX_STATUS_CLARIFICATION_2026-07-15.md	ROOT_RETAINED	6b01ad9424a26c549a970fbcac9cd6f011cabe09	bd82e07c252fa3aa055e9e4029b964f8a4e415fd50097dd5cec8a6ba928850a1
angular_completeness_results.md	angular_completeness_results.md	ROOT_RETAINED	592362e178475c1c76a44e70658a7a11bef550ec	12d1f4cacec98a760bf4a0ec21de9cd31ea3e691168f05eef24f043d9b9f0889
angular_lagrangian_results.md	angular_lagrangian_results.md	ROOT_RETAINED	89d5c93c005f2f2ec68e3aadf0adfb9a1325bab0	3f7e5d060aabeee3edb867d9e677c6ea8c5fe460b5e80c62b53e227a13356247
angular_lagrangian_verifier_results.md	angular_lagrangian_verifier_results.md	ROOT_RETAINED	bda58d4bfcac6d9e608c155adcdf127936d7c5f9	01a2e0e13a105992de2f99c2042d1098e7c206c400d87e6ecf81196c2e101112
artifact_manifest.json	artifact_manifest.json	ROOT_RETAINED	22cae8abb083ccc14e10fbd9eac85547fa214dc0	af893ff35a5ddf94dd2cba93d54e68b686b5c8fb14c180307108c1690c36cb20
b1prime_3d_offround_residual.py	b1prime_3d_offround_residual.py	ROOT_RETAINED	1648101e6aec0d966ee596b12132fc1487541fec	a042bdb554002a06300e9c6e675146169b8908db898e57e3cc2a2357274d328b
basin_audit_manifest.json	basin_audit_manifest.json	ROOT_RETAINED	ff73561d8a5fbb3e3ff7cf1bda818ea633074a03	83f4733d3427084ecdff0a8c74dec483a698e98ec3dce84b3150b4acf310aaea
branchP_solver_floor_xcontinuation_results.md	branchP_solver_floor_xcontinuation_results.md	ROOT_RETAINED	3ac6b3724cbaa83c8d85fd2ca4601c7baf62d57c	a4149d38764478eec07be0f5922c53f09f8405779a560b8a43e4e754bcdf0d30
branch_operator.py	branch_operator.py	ROOT_RETAINED	9414152031831270ea9ead0a8b03a6d06d85170f	390ac17177153e18c6203ddfaa17e833c93f57045798bbcbdbb97e8ffe1a0864
branch_operator_contamination_ledger.md	branch_operator_contamination_ledger.md	ROOT_RETAINED	855c3ea164d2ef1cbf42a829bb97d9d8ebe25e8c	bdd4988ab7cafea2ab33c1c89aae1d2dc8861fcaf0a963e2c7288434f00f8a30
cascade_bv10_E2_period.py	cascade_bv10_E2_period.py	ROOT_RETAINED	40f28324cfba532d571d02a43fc18bdc4d4cd923	540361e0c65db785c613f20573535e18b28bb2aa5c26ef77b6819766c8cb6cbb
cascade_bv10_E2_symbolic.py	cascade_bv10_E2_symbolic.py	ROOT_RETAINED	df81795d831f33fd416c053d9e0a28de36acff12	05ad093aede87253d8fb617c8daba0667c8618ad09e993279011e8af27e55323
cascade_bv10_E3_bottom.py	cascade_bv10_E3_bottom.py	ROOT_RETAINED	bc08f8d5e8a2be9e7e6a87da6b725e799208450e	75e44153d4203325a2318ec671cbe70426a63f23a59c7ebe2761ab918ce7229f
cascade_bv10_assembly.py	cascade_bv10_assembly.py	ROOT_RETAINED	c076136c084569577c7829ebeca8a6e240059c0d	34d5d86176bd2f8f0fed2a048a8d6259cf0ffec576e0c07444a8ddf708a970ec
cascade_bv10_cas.py	cascade_bv10_cas.py	ROOT_RETAINED	ceb68bad8537c1a0f9e832004fc6c2f392489dea	faa2c28e66e74cb0ab24933c2ace41c3237054147641c4deeefaa89ef36cee01
cascade_bv10_reshoot.py	cascade_bv10_reshoot.py	ROOT_RETAINED	9df1bfe408287b724a8dd90f30ac808d6ec1574a	f612d3d897e100c91083025c3fa3bad879fa585434a1f844a6f2bd96e35af553
cascade_bv11_lib.py	cascade_bv11_lib.py	ROOT_RETAINED	9907b6aac706f61ffdaa322fee799f80e54e97db	14262525248ca85576165367ed47368d178a3c3c35a91166876ad87513ccd739
cascade_bv11_v1_root.py	cascade_bv11_v1_root.py	ROOT_RETAINED	aba7d333ee5cc56bbeeb320cb934d3ea32981ebd	1e5ac995119d1a23cc14c7b5222f5e7bf36583148226344ff8cd985f0c7e460a
cascade_bv11_v1_scan.py	cascade_bv11_v1_scan.py	ROOT_RETAINED	87a94e2c2de0df64468849398ce42cf1d825e695	bedd191a8c8becf574944b9936fc4a8a68a30c7f4248b2949742f691c6c9b466
cascade_bv11_v1_tolcheck.py	cascade_bv11_v1_tolcheck.py	ROOT_RETAINED	7df72574f1c2c6321c426de3cc67abc3dbdf3449	e58f3c5cc58ae719dadc15edfb68132cfabc38d193218304b5e9714833c918cb
cascade_bv11_v2_desert.py	cascade_bv11_v2_desert.py	ROOT_RETAINED	d524505be97eea7e646e2ecbd395aa900af95c16	b6eb3e37a57b772bc6065ec83148a464596d03616b937723763f01e489fc7cef
cascade_bv11_v3_cap.py	cascade_bv11_v3_cap.py	ROOT_RETAINED	8d2a6eb1585aff1b7f3459672be7d8abe0dd332d	12cce7b855ea84a2a77c1695f4e7e755cc4482896a3e9a110c176879d8329f70
cascade_bv11_v4_cas.py	cascade_bv11_v4_cas.py	ROOT_RETAINED	63c3efa684066049b3742daa9b07766b9908ffb4	8dfcfded3cd4c51b0a1d0551a24655a7a37fdb1f815008dda2180b5a376a3e07
cascade_bv11_v5_product.py	cascade_bv11_v5_product.py	ROOT_RETAINED	8bd60b35d5f67eda1e10c6c4ea1966f761c54348	4120e4a39b0cb08b92c78237e44d1ac1b2b8fbed0c28d73b4f0c929194584a23
cascade_bv13_backgrounds.py	cascade_bv13_backgrounds.py	ROOT_RETAINED	eda15753dc27ecb0b74e61c61e7c1f6338bf4c90	a40a7c7f6aac0276726bcc59d09b420b1853d1e2a32789348d9ea22b5f8c32c1
cascade_bv13_matrices.py	cascade_bv13_matrices.py	ROOT_RETAINED	ed9c5e2db77c8059d51d750f30071c69bdb75722	a166d40b69665e016a684121f9180a4da77a81c897b870a6b64f892ed3f5133f
cascade_bv13_matrices2.py	cascade_bv13_matrices2.py	ROOT_RETAINED	d8e8c3cbc925a6b396e4c66565ee856db61035cf	97e409716978d9daa254f3c11fc66b8f65c42c0545de47dc0b3cbe1c8ab322d8
cascade_bv13_su_trans.py	cascade_bv13_su_trans.py	ROOT_RETAINED	9b524752e42a693d77f92ff52d145d2867921842	9c32432f56e04290b29485bc769fe9b2db856b7601b51fab96d12b04ee2f8922
cascade_bv13_vhat_probe.py	cascade_bv13_vhat_probe.py	ROOT_RETAINED	f67e94fb61f565db26b73bd5174a9a03cf05f6ef	921f8637dfc278a203de9164f3761360b2f1980be4b343dc6eea33469f9a0a79
cascade_bv13_w1_classes.py	cascade_bv13_w1_classes.py	ROOT_RETAINED	7cda722ad5042857db379a5166c1362de77bc538	d8921243fddf979d906fd3f68cb7cdf2a40cab26bed5612f0a8aa2dd8a9cebbf
cascade_bv13_w1_machinery.py	cascade_bv13_w1_machinery.py	ROOT_RETAINED	b7110d7f9f663667c8505c8be4b18b551f82eb7f	206fc1f7769bb6f5262c97c5e34f1d8d1dba98d330530749695ea4f7cb31b3a1
cascade_bv13_w2_w3cas.py	cascade_bv13_w2_w3cas.py	ROOT_RETAINED	66a5233b6a7682dba59610fb8c58117696d636c5	0646d2370cb9984dc85aa1b3230addfd4ec4f697209e5e51eecb3302b94f6b69
cascade_bv13_w5_homothety.py	cascade_bv13_w5_homothety.py	ROOT_RETAINED	6ffafd44adc0ce37160e87d623006484af9dc586	4ba6b3678f5e2f3e2cf7ebab2de9ca35e2a818a9b9cdc47ed3eae6584e6cf62f
cascade_bv14_counts.py	cascade_bv14_counts.py	ROOT_RETAINED	05cdb66522ee4997599129598ed5cd5f8a282df2	ef6dcc6c714f68dd4c2bef8cca0dcfe60fc303e464970e12fe1279ad53c9005a
cascade_bv14_lib.py	cascade_bv14_lib.py	ROOT_RETAINED	cc9dd4e9bafdeeb4758c5a9d346cf875070c0187	b1829b7a1a44800f0d2a8d7a3e209712c7391539b38748ff20d4879132d360d2
cascade_bv14_shoot.py	cascade_bv14_shoot.py	ROOT_RETAINED	7c0e0cbb961b502f8fc72efd0e79d3173369f916	2d95c575fb28fad9e6eb8967d8cf363a38b5258de4c008944730fd15ff58ec0f
cascade_bv14_spare_a_sens.py	cascade_bv14_spare_a_sens.py	ROOT_RETAINED	ed65fd348faec48aafdfe1d7efcf93942746ca89	a7f3dbc6d8beabb0414dc20189ac4ea5e4c2ae6bec47b7fc87a09bcf88b18a3c
cascade_bv14_su.py	cascade_bv14_su.py	ROOT_RETAINED	3f4084878cea2ddf4ff1ba01ebbafa8256ccdef1	52068860f97f507e5eb4c42e9b8aa739eef5b96f700a30c247484de338319eeb
cascade_bv14_summary.py	cascade_bv14_summary.py	ROOT_RETAINED	848bba9e3caaafc30556a4342192fbbf97964b5c	5841cd472db7bd799c9e68dcfb228b059e6dde01fc97ab097a9a666055eccf26
cascade_bv14_tolsweep.py	cascade_bv14_tolsweep.py	ROOT_RETAINED	47045eca7c73180714aafd25e5daf1ee9c2da881	f5834e50db7bc558c22fca3ad876a61988a2046e5be3e35e2642c62ce8d304fe
cascade_bv14_validate.py	cascade_bv14_validate.py	ROOT_RETAINED	3f446c4a8da3caf242f67ffc5b67f7174226a6e6	911597a25d02f5663fa4b96e05820371f4d7cb8ba6ee1e097936cf7b2ae01e57
cascade_bv15_asm.py	cascade_bv15_asm.py	ROOT_RETAINED	461ec75ea8c534daf73df76b118b7f55825d59a5	f906b67d61a3c8e53f3a43458da70b9d959ba86577f1add23caf0bed10836938
cascade_bv15_bg.py	cascade_bv15_bg.py	ROOT_RETAINED	5c87676e2c5f32b7405dd1d98ec8dbd799c049b5	61ffdf0033bd8251f56fe66aed7d1987fbb340280108ecc21933ef1364ff09b4
cascade_bv15_x1_ladder.py	cascade_bv15_x1_ladder.py	ROOT_RETAINED	d91e55229b5f2af0b562a588138906e79d425fc1	ce70a6f0f4a8c0bc8dcc8c84b27f0c0c31e9943de4f9b940bd69aae3b6fe4c1a
cascade_bv15_x1_validate.py	cascade_bv15_x1_validate.py	ROOT_RETAINED	cabc88a31618e58d0cfc58b3bdccaed150045aa5	3c2468a6231d0789903d55a628a404f22cf8c1b5a2b4e0af5695526ca0c7af4b
cascade_bv15_x2_anatomy.py	cascade_bv15_x2_anatomy.py	ROOT_RETAINED	228d1cf16e283852272cec20a680f0a08681460e	b142261c6c2e8339b86f5aa2e043b49db5c183a3480c3e0ad2ad6cdb16990c4e
cascade_bv15_x3_c2.py	cascade_bv15_x3_c2.py	ROOT_RETAINED	ae11be2aafadc3f23c002f4c99c440b8b147d0fc	845b9c3d48165b1eb96c18b59ffb1aea5248f5b05997ed37d79a45cf149b6d26
cascade_bv15_x3_ray.py	cascade_bv15_x3_ray.py	ROOT_RETAINED	c1b50f1129870337551b1cd619452a10ed559c87	fe3544b9e650b8751b2694d82e6a472181eefa5e4e1c9d75fa67363efac9f5b1
cascade_bv16_cas.py	cascade_bv16_cas.py	ROOT_RETAINED	04f056bb1d5f48f9258d29634a12effe9b6a3630	e972965c24eefaf42324fd8565c8582e8e2ea79f81671ce5e5cd9c2e79e79d99
cascade_bv16_rungs.py	cascade_bv16_rungs.py	ROOT_RETAINED	15cd488401d4a84e02b62fbaa0c48b26618b111b	a08b074b59ee5bc561482e8f9ae532c2bcc01ae8989e16d19f516d37293788ec
cascade_bv5_c1_scan.py	cascade_bv5_c1_scan.py	ROOT_RETAINED	c161d2ee471dd3640a149663e54b8032a05d5399	08d88215cda22580292c37667e0577ec05bc1336e05588538e5cb3b4ad64490c
cascade_bv5_c1c2c3_roots.py	cascade_bv5_c1c2c3_roots.py	ROOT_RETAINED	094e43c213b8ab78e496d9f9923972248f7feccd	3e981900f10aac3b0c703d1abeb6be15d8d852b0f070f4fea3e7dde05d799779
cascade_bv5_c4_bigN.py	cascade_bv5_c4_bigN.py	ROOT_RETAINED	93be98d87b9d29159f140024bbc475a0eeab9c0b	ff1d78200120bd54b522b2c8e632a2b2bb40a575885f45d3f8a765d559fdf2a8
cascade_bv5_c4_floor_audit.py	cascade_bv5_c4_floor_audit.py	ROOT_RETAINED	6c10288ddee37f5210cec7e89596dcaa469ad864	722daa76fa18dffbf798dd4e0ec4df0c3176216b1b7f82e3cc4cb343375b7d73
cascade_bv5_c4_refine.py	cascade_bv5_c4_refine.py	ROOT_RETAINED	6fcaee7211fe09412bf6ef71ad0a009cc25f2582	9faafb421bdad4c6deacf1e47f41eccf9c96da4ed991680a372931a81838057b
cascade_bv5_c5_stuck.py	cascade_bv5_c5_stuck.py	ROOT_RETAINED	9538a28f9cd7e9505c51a2a87f1f5e46a0bba673	f0e4439550bf5fecd7c9f1a66ec2d34bdfd26f30e98011fb8e3d0832a2697ff9
cascade_bv5_common.py	cascade_bv5_common.py	ROOT_RETAINED	c14daf78968c57cce21025f8095dddb3a642e213	8461a3636af48997406baee8e0a3168f9c35e6fbecc8eb2c98d7c19fab2291fb
