profile_id	shape_id	amplitude	behavior_class	q_of_s	q_at_4_exact	h_H_original_exact	archetype_id	u_H_condition	b_H_condition	h_H_condition	classification	constructive_witness	seam_detail	frozen_cell_preserved	physical_status
G75_AM_S04_E20	S04	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s/5	4/5	16/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E20	S04	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s/5	4/5	16/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E20	S04	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s/5	4/5	16/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E20	S04	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s/5	4/5	16/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E20	S04	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s/5	4/5	16/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E50	S04	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s/2	2	8	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E50	S04	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s/2	2	8	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E50	S04	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s/2	2	8	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E50	S04	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s/2	2	8	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E50	S04	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s/2	2	8	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E100	S04	1	CENTER_OFF_NO_INTERIOR_ROOT	s	4	16	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E100	S04	1	CENTER_OFF_NO_INTERIOR_ROOT	s	4	16	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E100	S04	1	CENTER_OFF_NO_INTERIOR_ROOT	s	4	16	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E100	S04	1	CENTER_OFF_NO_INTERIOR_ROOT	s	4	16	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S04_E100	S04	1	CENTER_OFF_NO_INTERIOR_ROOT	s	4	16	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E05	S05	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/40 + s/40	1/2	2	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E05	S05	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/40 + s/40	1/2	2	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E05	S05	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/40 + s/40	1/2	2	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E05	S05	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/40 + s/40	1/2	2	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E05	S05	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/40 + s/40	1/2	2	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E20	S05	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s**2/10 + s/10	2	8	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E20	S05	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s**2/10 + s/10	2	8	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E20	S05	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s**2/10 + s/10	2	8	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E20	S05	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s**2/10 + s/10	2	8	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E20	S05	1/5	CENTER_OFF_NO_INTERIOR_ROOT	s**2/10 + s/10	2	8	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E50	S05	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/4 + s/4	5	20	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E50	S05	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/4 + s/4	5	20	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E50	S05	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/4 + s/4	5	20	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E50	S05	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/4 + s/4	5	20	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E50	S05	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/4 + s/4	5	20	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E100	S05	1	CENTER_OFF_NO_INTERIOR_ROOT	s**2/2 + s/2	10	40	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E100	S05	1	CENTER_OFF_NO_INTERIOR_ROOT	s**2/2 + s/2	10	40	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E100	S05	1	CENTER_OFF_NO_INTERIOR_ROOT	s**2/2 + s/2	10	40	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E100	S05	1	CENTER_OFF_NO_INTERIOR_ROOT	s**2/2 + s/2	10	40	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S05_E100	S05	1	CENTER_OFF_NO_INTERIOR_ROOT	s**2/2 + s/2	10	40	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E05	S06	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/30 + s/60	3/5	12/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E05	S06	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/30 + s/60	3/5	12/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E05	S06	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/30 + s/60	3/5	12/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E05	S06	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/30 + s/60	3/5	12/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E05	S06	1/20	CENTER_OFF_NO_INTERIOR_ROOT	s**2/30 + s/60	3/5	12/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E20	S06	1/5	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/15 + s/15	12/5	48/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E20	S06	1/5	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/15 + s/15	12/5	48/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E20	S06	1/5	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/15 + s/15	12/5	48/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E20	S06	1/5	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/15 + s/15	12/5	48/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E20	S06	1/5	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/15 + s/15	12/5	48/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E50	S06	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/3 + s/6	6	24	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E50	S06	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/3 + s/6	6	24	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E50	S06	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/3 + s/6	6	24	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E50	S06	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/3 + s/6	6	24	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E50	S06	1/2	CENTER_OFF_NO_INTERIOR_ROOT	s**2/3 + s/6	6	24	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E100	S06	1	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/3 + s/3	12	48	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E100	S06	1	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/3 + s/3	12	48	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E100	S06	1	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/3 + s/3	12	48	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E100	S06	1	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/3 + s/3	12	48	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S06_E100	S06	1	CENTER_OFF_NO_INTERIOR_ROOT	2*s**2/3 + s/3	12	48	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E05	S07	1/20	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/20 + s/10	-2/5	-8/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E05	S07	1/20	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/20 + s/10	-2/5	-8/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E05	S07	1/20	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/20 + s/10	-2/5	-8/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E05	S07	1/20	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/20 + s/10	-2/5	-8/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E05	S07	1/20	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/20 + s/10	-2/5	-8/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E20	S07	1/5	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/5 + 2*s/5	-8/5	-32/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E20	S07	1/5	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/5 + 2*s/5	-8/5	-32/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E20	S07	1/5	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/5 + 2*s/5	-8/5	-32/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E20	S07	1/5	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/5 + 2*s/5	-8/5	-32/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E20	S07	1/5	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/5 + 2*s/5	-8/5	-32/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S07_E50	S07	1/2	CENTER_OFF_NO_INTERIOR_ROOT	-s**2/2 + s	-4	-16	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
