object_occurrence_id	object_kind	source_id	source_path	source_row_number	source_row_label	source_row_sha256	classification	domain_chart_cover	complete_coframe_metric	overlap_transition_maps	finite_cell_completion_data	regularity_nondegeneracy	causal_interface_rules	topology_global_descent	construction_sufficiency	provenance	P03B_gate	ruling
S015:R0007	SEAL_REQUIREMENT_CASE	S015	complete_coframe_seal_involution_2026-07-20/REQUIREMENT_MATRIX.tsv	7	W03	f9a54c79717c2a5c916cc9b8a7dd9cc410b0fbbda8bc2fd0db657dc19f39b56e	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S015:R0008	SEAL_REQUIREMENT_CASE	S015	complete_coframe_seal_involution_2026-07-20/REQUIREMENT_MATRIX.tsv	8	W05_HOPF	9466beac6a688601cb12cfcb984bd476bc38db9a8c0e8da103f377ab2eded26d	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S015:R0009	SEAL_REQUIREMENT_CASE	S015	complete_coframe_seal_involution_2026-07-20/REQUIREMENT_MATRIX.tsv	9	CURRENT_FOUNDATION	3a5daffd14b1a03355ee4ff3bcad73a5df6a76d352cbafa8040b9f8a47ee8d02	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S016:R0001	SEAL_OUTCOME_BRANCH	S016	complete_coframe_seal_involution_2026-07-20/OUTCOME_BRANCH_LEDGER.tsv	1	COMPLETE_NATIVE_COFRAME_INVOLUTION	bc7fa8555c59962a2a7a280bf449005f54d303a2e5d823508f6b5541a3fdbcbf	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S016:R0002	SEAL_OUTCOME_BRANCH	S016	complete_coframe_seal_involution_2026-07-20/OUTCOME_BRANCH_LEDGER.tsv	2	RECIPROCAL_BLOCK_ONLY	b74a76d410d63d98374a3b0f7d6e4e6a2154fa294b856bdc490e46bce1948e2b	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S016:R0003	SEAL_OUTCOME_BRANCH	S016	complete_coframe_seal_involution_2026-07-20/OUTCOME_BRANCH_LEDGER.tsv	3	MULTIPLE_COMPLETIONS	1a089c54f48edae0ea82b320d5374ebc9d0a73909838155dac9839ad5d6e9500	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S016:R0004	SEAL_OUTCOME_BRANCH	S016	complete_coframe_seal_involution_2026-07-20/OUTCOME_BRANCH_LEDGER.tsv	4	NO_PHYSICAL_INVOLUTION_JOIN	6b8e8fd8de3f654d48fd1e689fa9c0860828d928994b46cbfc27523985001327	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0001	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	1	FC01_BOUNDARY_BOUNDARY	02286ad131a4b5bb57c839662cf7de0eecc1ce1dd530115127bac9bdc979e613	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0002	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	2	FC02_ONE_CAP_BOUNDARY	e73e24e4832e4d3de6521bf984b7857b830115984cbf13b300c40c533faf33fe	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0003	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	3	FC03_TWO_CAP_P0	eebc9383444177cfee9644cdbe8baf90ed74b101d1c67062b8c295b50b6d6102	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0004	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	4	FC04_TWO_CAP_P1	9a64cede3dbdedcb001e9f034f5105a93698a5c550694ac2ae7eabbf029daad2	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0005	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	5	FC05_TWO_CAP_P_GT1	4ac2384f0181b8aaedf25338827517cab658c37eaeb997dc470eee61f69c6c36	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0006	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	6	FC06_NONPRIMITIVE_CAP	28fc49755b86084e03d4e8425a52a50c88798f5996428e4744612901e674de93	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0007	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	7	FC07_PERIODIC_TORUS_BUNDLE	f6bfa512eae47fac4a3b4aade16d90677bf8f453495bd116c6b71d7751c8353c	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0008	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	8	FC08_MIRROR_DOUBLE	b62017607e2fce60d073ea61264707262dfe94f9d00b034fee768146daa1cf44	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0009	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	9	FC09_NONORIENTABLE_GLUE	0cba7aefa7044a2c9d53d2785a18b5917a4a0397b91f050b60dc1d53898c9543	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0010	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	10	FC10_STRATIFIED_PROJECTOR	36979e239961205dcc3b45046182ed650bfa2b6c7dddd7a745f0e248b6087720	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0011	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	11	FC11_NONINTEGRABLE_DISTRIBUTION	7ec86d5e4b407c546d278e841f25851afdb6449e857208c04f3958423c5abd4d	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S019:R0012	COMPLETION_CLASS	S019	udt_global_metric_assembly_atlas_2026-07-22/COMPLETION_CLASS_REGISTRY.tsv	12	FC12_RECIPROCAL_TORIC_DIAGONAL	1c3ced001a062d6d4f17e17cf1b644bc75633ea3610eeb111fe1176b39448b58	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0001	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	1	SCALAR_4_AMBIGUITY	9cdefd7d2a58de50c91f234e26ba722b9d97ce20dd859aae3ad5c83f713215db	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0002	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	2	SCALAR_4_AMBIGUITY	ef2809d512ff007b7149ebefe72568be53b297b91c801b7229e0bb0b490053ad	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0003	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	3	SCALAR_4_AMBIGUITY	93a059375d1cc35b9040c7aa49f45829175127039e7884a0aa1541625bd9489f	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0004	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	4	SCALAR_4_AMBIGUITY	6a04f505121a899ca11eb410e3cc38491cd9bfe59e8e1fb0fd002a13ab89194f	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0005	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	5	SCALAR_4_AMBIGUITY	fa338320f3bffa3764d6f492636b24b923fedcd0a04f9e8dc8d359900ff3d12c	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0006	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	6	SCALAR_4_AMBIGUITY	f03c1e70b59ecb94490cf963b74aa6ee2c48724362ff315a9e1c20b8ec8d506f	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0007	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	7	SCALAR_4_AMBIGUITY	5065cb9d8dd095b1d6765a9a0d4860515a8a1043922039c48e8f3bfb5efae8f8	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0008	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	8	SCALAR_4_AMBIGUITY	c141a932763c4e3c1f70522a11c3465c4b6b876b2076c21ebb042b6d19574932	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0009	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	9	SCALAR_4_AMBIGUITY	97c17c6abafc55d0b16389f28e8f080966117006643c301c8a3e6a238f26f63f	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0010	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	10	SCALAR_4_AMBIGUITY	25bbc88a85a3fe51429e05bee2ca61df05f3c60879076c9cc242d9659bc90d7b	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0011	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	11	SCALAR_4_AMBIGUITY	54af3bdb0876fcde0549793097afc762b299cccdd33cad14254b091d721490f7	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0012	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	12	SCALAR_4_AMBIGUITY	6c55824c24d818c2578752656b59f12e69e2a337db9ea877f5e82eeddbbc0ce4	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0013	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	13	FULL_IRREDUCIBLE_4	93a51ccfee8cc737ae25a42617c56cdf343ad0b787daaf278b30fc70aaefbd75	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0014	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	14	FULL_IRREDUCIBLE_4	13ac5c21139614a0847d96ccb4c3609d1de348069a83bbe07d1f4ad5a86b8ab5	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S020:R0015	MOTIF_COMPLETION_COMPATIBILITY	S020	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	15	FULL_IRREDUCIBLE_4	4da40f585b2bc3b460dcd364bdd6d25322f444a8379aee3d096a9302d2ccfced	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
