endpoint_pair_id	J1_class	J2_class	topological_separator_agreement	J1_lambda_lo	J1_lambda_hi	J2_lambda_lo	J2_lambda_hi	shape_status
R02_1_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72557315151716384	0.98100002573160883	0.71111613894561476	0.96763429889293862	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17124557280677463	0.50564440148389611	0.14556599828030667	0.50349958168931797	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56296536628965399	0.82840774307113929	0.42948118824002396	0.76187034195801495	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72529979707996317	0.98101107388708997	0.7105889932166175	0.96849559154547438	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17111878867409022	0.50652342286857754	0.14566946572945447	0.50408278335295509	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55932867717522183	0.83304588773356636	0.42258300685758904	0.76524088380676403	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.7246339200545423	0.98047471123997665	0.7095346576898417	0.96609870658836738	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17123382281732777	0.50518885328399865	0.14559848207331869	0.50218460279540156	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56311336968025139	0.82528567682476839	0.42784364780926948	0.75940953097427066	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.7240584535871345	0.98158815475283279	0.70937393360232448	0.96511859397990796	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17120682116806082	0.5058100392490692	0.14726055353677789	0.50347655106819356	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5586766798773698	0.83404356794710377	0.42542840509286112	0.76535813789160889	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72330789752599978	0.98105424339820935	0.70814092392717931	0.96430037269250801	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17132154927129725	0.50446446495049657	0.14718699993207882	0.50156833140417123	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56276560549926324	0.82629243287388643	0.43056962598804621	0.7594801358827844	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72312838555276471	0.98106168757837098	0.70776987403442104	0.96382605022029411	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17119509287438703	0.5053553744610364	0.14729227794163866	0.50217791335809614	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55918228339973475	0.83088625654223291	0.42380896284922803	0.76283262089851489	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72239911071744578	0.98053030402131769	0.7065357236058184	0.96338681644936297	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17130987476692092	0.50401010783330225	0.14721899365293142	0.50026405207127755	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_1_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56264994173564753	0.82318247916002674	0.42880880213208478	0.7570424950203144	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307876	0.97004877749382856	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980013	0.14563725420019499	0.50539175709865924	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72416388818671862	0.97993484117768037	0.70880057222259618	0.9639914522468781	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.1714824482772784	0.50306582810207301	0.14542114955482685	0.49999614648842056	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56143111465156481	0.82090442555517129	0.43719897657542378	0.7501642525293285	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72343504849716866	0.979979244625096	0.70753129962441375	0.96527016499359564	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17109478065201786	0.50569973099433896	0.14573822740922246	0.50177921372699541	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56036331577298737	0.82699881700537137	0.41936918352615943	0.76040847138753598	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72143965744818483	0.9783976772394346	0.70408539929644365	0.96128640580326297	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17144712408323468	0.50179272225984883	0.14552471532862829	0.49634679773746088	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55383482801916906	0.82248605244317863	0.43146763346670886	0.74353491583608322	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.71904624957048335	0.98169167821276948	0.70265230672986145	0.96360341925047022	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17135753098871262	0.50343168488556211	0.15040301308835477	0.49960603899413941	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55845743034619055	0.82979614464771834	0.42782175812742124	0.76058639647701132	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.71652214763140532	0.98013184432591494	0.69769958774064722	0.96231339394372817	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17170709906917789	0.4994240984094856	0.15016734021557507	0.49407889658862308	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55653848086076618	0.82029476778606225	0.43840260095035094	0.74329634400165301	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.71646196377726079	0.98014413237925224	0.69779970042021844	0.96088725427280075	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17132239653596701	0.5021656257421262	0.15049916515166381	0.49609178115787417	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55939855805243222	0.82067552073166128	0.42308389982731892	0.7534026164580846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.71408867328083503	0.97860593271129648	0.69297842221817219	0.95961539484259861	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17167244108076249	0.49816719094006062	0.15026599346587441	0.49053829457748616	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R02_3_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54802638508745216	0.82181811892342427	0.43262301492668692	0.73682473190266518	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307898	0.97004877749382878	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980024	0.14563725420019499	0.50539175709865936	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72700668147443726	0.98259699190105187	0.71306645996365881	0.9734479926357501	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17243412829836466	0.50377161812499505	0.1434971315720068	0.50040851657386909	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55488401139988508	0.83914996012913179	0.42318043189823412	0.77892950717647336	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72588881549026929	0.98232562738234208	0.71094747881045206	0.97110167909907419	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17114330910384598	0.50738537918194537	0.14566082752578499	0.50662066772666148	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55893299927823514	0.83341714913237286	0.42190386492463244	0.76539222749455116	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72654227181946973	0.98436924259876946	0.71181632527626293	0.97450141601132378	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17244723384010105	0.50418987278106386	0.14352086379061388	0.50165361560482236	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55498256332098583	0.83627951281308011	0.42087432543524533	0.77644756158471695	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72784410073228789	0.98302406256081942	0.71399802569461623	0.97303021740892104	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17077243487977486	0.50583900280388905	0.14382032968262246	0.5028615470725053	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55850461553513175	0.83903840464081358	0.42317882186204175	0.77042317155862039	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72844249752362333	0.98509352687498597	0.71463136295963092	0.97645128625279398	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17207722169032311	0.50262204814130862	0.14165455994476059	0.49785683671272557	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55454671399341826	0.84198201343801504	0.42212864098687447	0.78159371866938832	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72733313608380035	0.98476915962552269	0.71273916506625279	0.97407257457045093	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17078513669756487	0.5062458544910321	0.14384425450998692	0.50408395299559516	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5586215555661872	0.83622715799350622	0.420835936217897	0.76799700857282904	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72784170963895034	0.98684789231875814	0.71339287856679434	0.97749379632401834	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17209031555619178	0.50304114739050343	0.14167864042864683	0.49909616270584528	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_1_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55464522733249655	0.83909956943619413	0.41979298751311939	0.77908416287772952	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307876	0.97004877749382856	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980013	0.14563725420019499	0.50539175709865924	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72819757000018692	0.98682682397916388	0.71426127126315364	0.98040776647901084	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17513146874561988	0.49723745831981198	0.13919059192684488	0.49047906193352714	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54688983356943865	0.84520483798248291	0.42110982050348927	0.8006207804889659	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72507598073251589	0.98654984260079226	0.70861127038428384	0.97401383886811932	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17117262329564317	0.50819874241748042	0.14571064959306299	0.50917815116898613	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55923343320087249	0.82810352067992377	0.41733944626771263	0.76085053178377293	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72638357452775526	0.99294446162767291	0.71062028512648301	0.98442196111167857	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17517682621031846	0.49857120875244004	0.1392658163362813	0.4944105508667837	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54713678285156619	0.83645458842153741	0.41429680731404067	0.79298695786595796	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73023809191148759	0.98800500882061948	0.71646344973855591	0.97902699441943619	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.1700475041240351	0.50358082906402024	0.14005993113067858	0.49786527287864685	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55791488785410903	0.84466859224365998	0.42107536001166784	0.77574999850194548	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73025247080465971	0.99460773387771229	0.71610660359106315	0.98958675771445648	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17406015650574067	0.493753407042611	0.13337333924279524	0.48276230054615538	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54575453238849858	0.85377916998216496	0.41784477335096465	0.8089166860379019	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72820926579589507	0.99384778070969781	0.7130968180040077	0.98291089138149978	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17008954536078644	0.50480591956079279	0.14013702555009608	0.50158556123128639	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55833944977115679	0.83645068145425994	0.41392815706365721	0.76857013136239061	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72842920309781178	1	0.71334001101458255	0.99351045592773757	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17410559411165979	0.49509792400153968	0.13345224069078485	0.48664880540161987	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R03_3_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54599558177749896	0.84490513296838687	0.41076265611883905	0.80102720661960702	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R04_1_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307898	0.97004877749382878	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R04_1_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980024	0.14563725420019499	0.50539175709865936	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R04_1_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R04_1_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72537978282930504	0.98176114972415485	0.71098637824475464	0.96670162941951021	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
