sheet_id	endpoint_pair_id	chart	pair_type	primary_class	certified_boxes_or_segments	unresolved_boxes	null_components	lambda_root_envelope_lo	lambda_root_envelope_hi	largest_partial_lambda_s_upper	metric_degeneracies	physical_label
R08_1_MD_B0B1_J1	R08_1_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_ME_B0B1_J1	R08_1_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_MF_B0B1_J1	R08_1_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_M8_B0B1_J1	R08_3_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_M9_B0B1_J1	R08_3_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MA_B0B1_J1	R08_3_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MB_B0B1_J1	R08_3_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MC_B0B1_J1	R08_3_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MD_B0B1_J1	R08_3_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_ME_B0B1_J1	R08_3_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MF_B0B1_J1	R08_3_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_M8_B0B1_J1	R09_1_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_M9_B0B1_J1	R09_1_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MA_B0B1_J1	R09_1_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MB_B0B1_J1	R09_1_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MC_B0B1_J1	R09_1_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MD_B0B1_J1	R09_1_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_ME_B0B1_J1	R09_1_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MF_B0B1_J1	R09_1_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_M8_B0B1_J1	R09_3_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_M9_B0B1_J1	R09_3_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MA_B0B1_J1	R09_3_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MB_B0B1_J1	R09_3_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MC_B0B1_J1	R09_3_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MD_B0B1_J1	R09_3_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_ME_B0B1_J1	R09_3_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MF_B0B1_J1	R09_3_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_M8_B0B1_J1	R10_1_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_M9_B0B1_J1	R10_1_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MA_B0B1_J1	R10_1_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MB_B0B1_J1	R10_1_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MC_B0B1_J1	R10_1_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MD_B0B1_J1	R10_1_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_ME_B0B1_J1	R10_1_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MF_B0B1_J1	R10_1_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_M8_B0B1_J1	R10_3_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_M9_B0B1_J1	R10_3_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MA_B0B1_J1	R10_3_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MB_B0B1_J1	R10_3_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MC_B0B1_J1	R10_3_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MD_B0B1_J1	R10_3_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_ME_B0B1_J1	R10_3_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MF_B0B1_J1	R10_3_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_M8_B0B1_J1	R11_1_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_M9_B0B1_J1	R11_1_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MA_B0B1_J1	R11_1_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MB_B0B1_J1	R11_1_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MC_B0B1_J1	R11_1_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MD_B0B1_J1	R11_1_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_ME_B0B1_J1	R11_1_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MF_B0B1_J1	R11_1_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_M8_B0B1_J1	R11_3_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_M9_B0B1_J1	R11_3_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MA_B0B1_J1	R11_3_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MB_B0B1_J1	R11_3_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MC_B0B1_J1	R11_3_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MD_B0B1_J1	R11_3_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_ME_B0B1_J1	R11_3_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MF_B0B1_J1	R11_3_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	4096	0	0				0	NONE
R12_1_M8_B0B1_J1	R12_1_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_M9_B0B1_J1	R12_1_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MA_B0B1_J1	R12_1_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MB_B0B1_J1	R12_1_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MC_B0B1_J1	R12_1_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MD_B0B1_J1	R12_1_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_ME_B0B1_J1	R12_1_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MF_B0B1_J1	R12_1_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_M8_B0B1_J1	R12_3_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_M9_B0B1_J1	R12_3_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MA_B0B1_J1	R12_3_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MB_B0B1_J1	R12_3_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MC_B0B1_J1	R12_3_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MD_B0B1_J1	R12_3_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_ME_B0B1_J1	R12_3_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MF_B0B1_J1	R12_3_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_M8_B0B1_J1	R13_1_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_M9_B0B1_J1	R13_1_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MA_B0B1_J1	R13_1_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MB_B0B1_J1	R13_1_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MC_B0B1_J1	R13_1_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MD_B0B1_J1	R13_1_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_ME_B0B1_J1	R13_1_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MF_B0B1_J1	R13_1_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_M8_B0B1_J1	R13_3_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_M9_B0B1_J1	R13_3_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_MA_B0B1_J1	R13_3_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_MB_B0B1_J1	R13_3_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_MC_B0B1_J1	R13_3_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_MD_B0B1_J1	R13_3_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_ME_B0B1_J1	R13_3_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_MF_B0B1_J1	R13_3_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_1_M8_B0B1_J1	R14_1_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_1_M9_B0B1_J1	R14_1_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_1_MA_B0B1_J1	R14_1_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_1_MB_B0B1_J1	R14_1_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_1_MC_B0B1_J1	R14_1_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_1_MD_B0B1_J1	R14_1_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_1_ME_B0B1_J1	R14_1_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_1_MF_B0B1_J1	R14_1_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_3_M8_B0B1_J1	R14_3_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_3_M9_B0B1_J1	R14_3_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_3_MA_B0B1_J1	R14_3_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_3_MB_B0B1_J1	R14_3_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_3_MC_B0B1_J1	R14_3_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_3_MD_B0B1_J1	R14_3_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_3_ME_B0B1_J1	R14_3_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R14_3_MF_B0B1_J1	R14_3_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_1_M8_B0B1_J1	R15_1_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_1_M9_B0B1_J1	R15_1_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_1_MA_B0B1_J1	R15_1_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_1_MB_B0B1_J1	R15_1_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_1_MC_B0B1_J1	R15_1_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_1_MD_B0B1_J1	R15_1_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_1_ME_B0B1_J1	R15_1_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_1_MF_B0B1_J1	R15_1_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_3_M8_B0B1_J1	R15_3_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_3_M9_B0B1_J1	R15_3_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_3_MA_B0B1_J1	R15_3_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_3_MB_B0B1_J1	R15_3_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_3_MC_B0B1_J1	R15_3_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_3_MD_B0B1_J1	R15_3_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_3_ME_B0B1_J1	R15_3_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R15_3_MF_B0B1_J1	R15_3_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V001_M8_B0B1_J1	V001_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V001_M9_B0B1_J1	V001_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V001_MA_B0B1_J1	V001_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V001_MB_B0B1_J1	V001_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V001_MC_B0B1_J1	V001_MC_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V001_MD_B0B1_J1	V001_MD_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V001_ME_B0B1_J1	V001_ME_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V001_MF_B0B1_J1	V001_MF_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V002_M8_B0B1_J1	V002_M8_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V002_M9_B0B1_J1	V002_M9_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V002_MA_B0B1_J1	V002_MA_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
V002_MB_B0B1_J1	V002_MB_B0B1	J1_GENERATOR_COEFFICIENT_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
