configuration_id	design_id	design_kind	direction_id	radius	halton_index	bank	point_id	configuration_sha256	metric_jet_sha256	alpha_0	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	beta	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	dphi_class	geometry_class	numeric_uncertain	retained	physical_merit
R00_2_B2_P2	R00_2	RADIAL	D00	0.5	-	B2	P2	b05ff1cd4177824907452e58dea9fe7a1babed99b0ade491e7130a1939677bee	faf976756b95a8de12d2d9265c23fc31b5c8b2388af184b3c5008a43a6b4790f	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	-1.604896606442659	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.0697120105233808	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11630734822761177	0.0734611574375163	0.07483911352350266	1.3993917267500767e-17	0.009405237445021447	0.052163768543344556	0.03497321512370575	0.07286098189108284	0.22896105061855304	0.14538012015603674	0.13921469112372356	0.0840816844356191	-0.15174689929886936	-0.019554549536874563	1	2	1	0.10859300613765861	0.06310634515583616	0.24133882905013856	0.006723115714652783	0.07738095238095238	0.03827380952380953	0.07738095238095238	0.03333333333333333	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_2_B2_P6	R00_2	RADIAL	D00	0.5	-	B2	P6	1238e95a6ff1e14a2b7cc0fb59bde5fd3955bc7a318f060c1e8c69531b3316f8	c2eb2d4a424db85b6e56a82b4948b01c3ce25b8c4e50eb6973a7db8c33c6250d	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	-1.2707489886569951	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.08165002013657423	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12487570943223267	0.08255777121970803	0.08238746278716542	2.0816681711721685e-17	0.009709639242721743	0.06029904307388138	0.04310200651787235	0.07609368907024669	0.15267582717732284	0.09833525151666231	0.13796008479878574	0.09386444551618046	-0.142275634430727	0.015410826045953377	1	2	1	0.12955338005829903	0.07914205446350953	0.2675925925925926	0.012348912101443617	0.08506944444444445	0.08506944444444445	0.052777777777777785	0.03333333333333333	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_2_B3_P3	R00_2	RADIAL	D00	0.5	-	B3	P3	dc0ed7f04698cbc9c69c2b1f82dcb1e7fbff25171e2aee5ee852fc44de533336	de2960a7180fe2ceddc54c623564d7e72e091e73ff68d7fcfb7751c7edda960a	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	-1.4915315837331908	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.04067679681269973	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07225209422251166	0.07483618652708637	0.03283750819003651	1.3877787807814457e-17	-0.0036987498343410185	-0.022945454098442307	-0.014996420496779751	0.07225209422251166	0.20128121845509228	0.10764264390329038	0.1861401488370263	0.08023809523809525	-0.03615477844288322	-0.05404341991461464	1	2	1	0.12372878253116931	0.08145165280513919	0.13257046012849585	-0.002504725910588051	0.08714285714285713	0.08714285714285713	0.05721726190476191	0.03888888888888889	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_2_B3_P7	R00_2	RADIAL	D00	0.5	-	B3	P7	3a75a7fe766b4fbf4b9c5899221106bcd3a5c477633b2550adf9119f1f7aa249	c98e3da973522945739357103b2b9d4f39a2670a6d4985b4d7d21d48c9081a64	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	-1.3629202353695231	1,3,0	5.551115123125783e-17	10	NUMERIC_CLASSIFIED	-0.05235868637245883	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.06608294731340686	0.07638148845377135	0.0347650620973888	2.233456475320139e-17	-0.008131438809332286	-0.0364291752150631	-0.01925248691684867	0.06608294731340686	0.21068866609911113	0.10470764232545719	0.1884737561858229	0.1022640893931358	-0.04867999828532239	-0.07612169924554184	1	2	1	0.11589313271604937	0.08561320737855824	0.16296296296296298	-0.003360282493038781	0.09351851851851851	0.09351851851851851	0.05277777777777778	0.03888888888888889	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_3_B0_P0	R00_3	RADIAL	D00	0.75	-	B0	P0	b8d5540b449ad36d63099e58914aaeef941e6509956099736bedaccfb86f6f0a	4e0327d6c1fb4072494853ec158b14ec15dc382a5231e9b5a015ea1ed94ee477	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.00726516673236554	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.14139664370670688	0.12696677477539864	0.09011179005474529	2.776301489809806e-17	0.05688244858106113	0.19091095216045514	0.07716364921421547	0.12753544601758965	0.26403994597315733	0.16921107642550257	0.22246860130624582	0.2531634565670207	-0.19075	-0.179875	1	2	1	0.13675	0.13538521931693498	-0.25	0.0036499508953946463	0.0875	0.07500000000000001	0.0875	0.06666666666666667	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_3_B0_P4	R00_3	RADIAL	D00	0.75	-	B0	P4	e14a261a1b57bfd1d31c5dce15ac39a36890e2fcde1caff119bc869fc89eb954	6eaef651b9828784712a304eb25f5465facb74dfae3937079f8ba945d6ccdad4	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	-1.5546895778628862	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.022999191303331196	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.15363434181673055	0.14117168168175143	0.09725936151633094	2.2551405187698492e-17	0.06734354522057685	0.1942167663022595	0.05970599679464169	0.12294858375977338	0.27860427244461783	0.1572916279676933	0.2164318045045298	0.2834007025191701	-0.1773104353000559	-0.19461481686718776	1	2	1	0.1704097321800127	0.12787609451794252	-0.23583635807718148	0.0027519520639462105	0.09738756613756615	0.08629712301587301	0.09738756613756615	0.06666666666666667	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_3_B1_P1	R00_3	RADIAL	D00	0.75	-	B1	P1	b174cdedbb58b52c1f55f00600ce8bc3cb7fc6d916fa43e732c8b09272cdfd04	c1daa96ad57ef852d27b43d70652ddc76cfab2577f78891ae1f7059fcc5f677d	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	-1.6164560203660066	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.818914490466256	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12082565575991347	0.25631802211913596	0.07193412036818007	1.3183898417423734e-16	0.164514688678553	0.044775587836776105	-0.060713475288460814	0.11725031909934214	0.20584330452385152	0.19974324529661566	0.2101296946680931	0.21499789820745427	-0.08772356589988427	0.015401688729745375	1	2	1	0.10432641022858795	0.03958785231218991	-0.029771990740740745	0.00760937205491821	0.073125	0.073125	0.055937500000000015	0.07500000000000001	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_3_B1_P5	R00_3	RADIAL	D00	0.75	-	B1	P5	8c2085bbb2ddde41ae998cb3386ffa1f94ef3708e1e98306fb3a4d3d46977a10	08d719b1daace8ff9325c950424e69e18d455a9ba9a9684823068beb073c026c	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	-1.1998530297369863	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.7642916258104959	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11501864515510196	0.25461703861929647	0.07555880548780478	4.163336342344337e-17	0.156175152343503	0.04100679746076083	-0.07662961079822869	0.11501864515510196	0.14999339654525132	0.291401127611651	0.22556392068898004	0.15179965717444147	-0.06574374678497943	0.09695218259709362	1	2	1	0.10087470461998456	0.05805227157028201	0.02118055555555556	0.013893376573377279	0.07760416666666667	0.07760416666666667	0.07552083333333334	0.07500000000000001	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_3_B2_P2	R00_3	RADIAL	D00	0.75	-	B2	P2	69fcb7d0af79bec19c0d79e2debc91fc2fb251da907c9f79bed029734784623a	f04424985d22a7c3271c611de8a34e930566c005e9364bb00f5c62da02d7fa1b	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	-1.6813364821928505	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.0982479552727436	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17040631864339134	0.12573713006706283	0.1024747246174948	5.551115123125783e-17	0.018129170020028916	0.08603604898087695	0.05299526251257749	0.09627553253916211	0.3447620183541976	0.2227908239097256	0.20930157168143013	0.12497893600214209	-0.22652938254944005	-0.027210013243682062	1	2	1	0.16417533523830335	0.0943219811054017	0.23700824357520786	0.015110265259009208	0.11607142857142858	0.057410714285714294	0.11607142857142858	0.05	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_3_B2_P6	R00_3	RADIAL	D00	0.75	-	B2	P6	3a7dc2068f9dc202cf5f43fa71e2145fffc263a3fce2f94f5789a222e15511ce	44c00b23cd5fd17e2a50778ce8a3d6edcf5ccfc0ba37ef888615fe18f13c796d	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	-1.1846053986627285	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.1109344574864855	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.18744731454011232	0.15463427185490725	0.11546434985510955	4.240257688127948e-17	0.024356079682136742	0.11055201414489546	0.06594200606656225	0.10509350419966615	0.23375372788438825	0.14322916666666666	0.2112232480883027	0.13597261838961083	-0.21539969135802467	0.020464289158950613	1	2	1	0.1926539592978395	0.12205967298893383	0.2763888888888889	0.02893129895092638	0.12760416666666669	0.12760416666666669	0.07916666666666668	0.05	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_3_B3_P3	R00_3	RADIAL	D00	0.75	-	B3	P3	e24b834d4bb08d949c4e6f4003e5ae059ec233bb83ec9ea5a25384350a40eac6	ecc5abc89660c3fec97c4392865d3a3ed6cd6c3652bf805c00f8c16ec0aaa6a9	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	-1.506373717299519	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.08386682786739189	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12033914883497542	0.1287183393990642	0.05849890939557532	3.642919299551295e-17	-0.013302017314523493	-0.08477259653672728	-0.05582401363550072	0.12033914883497542	0.30393770157610056	0.1621157766152914	0.27960379881815733	0.12035714285714287	-0.0542456101274396	-0.08087454252613693	1	2	1	0.18541219373084522	0.12259171788315501	0.13635569019274377	-0.005653966971082122	0.1307142857142857	0.1307142857142857	0.08582589285714287	0.058333333333333334	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_3_B3_P7	R00_3	RADIAL	D00	0.75	-	B3	P7	2779c27c0a03853c65893905445aa4b7799fe0090bcaf1d7d2f7e9812b89db5f	3a3a339af096414d011ab4b87ca5a31f941f8a16502dcbf5d2890226eb06d87c	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	-1.3157994720678354	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.10962286379215407	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10609104238179924	0.14197223893394761	0.0626234932397306	1.3877787807814457e-17	-0.032565166286859376	-0.14279943110136975	-0.07366337443898693	0.10609104238179924	0.3233340961305594	0.15417968337218452	0.27752343006993213	0.15693994139670428	-0.07402999614197531	-0.11367312885802469	1	2	1	0.17346788194444443	0.12843561818431953	0.18194444444444446	-0.007966530297434537	0.14027777777777778	0.14027777777777778	0.07916666666666666	0.058333333333333334	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_4_B0_P0	R00_4	RADIAL	D00	1.0	-	B0	P0	9251ee2aaeef04cc62b35948cedbcc2dad25f0acf7ea2324daf4f37767d232ea	80a7d4c7caa5b0ed4dd809515f228722a5a580cb6c4792a8c93b02a7c70218a0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0030732166103068816	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.21688322726865342	0.1976630657873864	0.1354584758419082	3.8163916471489756e-17	0.13418297714817431	0.43417228571103456	0.16580947963479692	0.19039100025720956	0.3520532612975431	0.22561476856733675	0.29662480174166117	0.33755127542269436	-0.25433333333333336	-0.23983333333333332	1	2	1	0.18233333333333335	0.18051362575591334	-0.25	0.006488801591812709	0.11666666666666667	0.1	0.11666666666666667	0.08888888888888889	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_4_B0_P4	R00_4	RADIAL	D00	1.0	-	B0	P4	0ed446240b2fb214a79b5cb7ee3eff364338e13f570d8793e8dbf9fc8bc55de7	b089be28771f0429f14e89071b1432721765ea138342b11189b3c102f7ea2f2b	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.5867710995051159	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	0.056953580333724434	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.24000732438997477	0.22393712287683837	0.14949028184859994	5.551115123125783e-17	0.16281631757817647	0.44882243163935387	0.12427103325394533	0.18195921333422532	0.3718145877642794	0.2096067671359541	0.2911507943436042	0.38169057704894854	-0.23469365819951155	-0.2597377020613614	1	2	1	0.2263847362506516	0.17238829498676725	-0.23111514410290865	0.004829685026511712	0.12985008818342153	0.11506283068783069	0.12985008818342153	0.08888888888888889	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_4_B1_P1	R00_4	RADIAL	D00	1.0	-	B1	P1	677d02ab8e404a6d487890b12a0eadc53ddb738f89ec477e3c4c3de118ad90c0	a3d66edd7a71238c70f602876d6c414edafd0ecfa8c15049b8693a511de8d295	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.671377519090703	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-1.0991151664700043	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.171833782200189	0.32953585019244386	0.0942358309972678	1.3131137761709864e-16	0.2872299132375322	0.06852381193159036	-0.10325129815534609	0.16415460767322626	0.2754483165867897	0.26932533904620237	0.28152906984348997	0.2898940674712499	-0.11511982703189301	0.025941119470164607	1	2	1	0.13640790830761315	0.051862043230966166	-0.039695987654320995	0.0133511182838024	0.0975	0.0975	0.07458333333333335	0.1	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_4_B1_P5	R00_4	RADIAL	D00	1.0	-	B1	P5	f6a2644e1b2d6caa36a8034363dd224e39f371a8e2731c4ce282fe32262e943b	fd4ac51799642353706d7d598b9cc252914022de12a98185d358cf94fd6f1983	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.123293990847888	1,3,0	1.6653345369377348e-16	10	NUMERIC_CLASSIFIED	-1.008666513490135	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16200053479048876	0.34136941714337676	0.1050020533721735	9.540979117872439e-17	0.2692891689108076	0.050884124848643686	-0.14855816782752418	0.16200053479048865	0.1883739540826529	0.4021384434758475	0.28413712312959666	0.2094860728804415	-0.09400045724737083	0.1282244048639689	1	2	1	0.1345635180898491	0.07238004181059755	0.028240740740740747	0.025289543688020503	0.10347222222222223	0.10347222222222223	0.10069444444444446	0.1	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_4_B2_P2	R00_4	RADIAL	D00	1.0	-	B2	P2	57fadab6b9d1acc56f0eca8ebd61905a3d9f9df52fc2c58451ec70ee01a3ef8f	51930cbd46d235b611c1113c1822edef48b563f41e915038c66edef810276695	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.7614171249440103	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.12660105768374622	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.22231041099012144	0.1884069132884737	0.12365990457690496	5.602112041933286e-17	0.029862861937997802	0.10864388572651602	0.054260771119401155	0.11964333845427386	0.4614500500453384	0.3034848760773571	0.2801417081499342	0.16511629749159357	-0.30058455486743496	-0.033450936242736366	1	2	1	0.2206148816934916	0.1253352619298414	0.23267765810027713	0.026836026646596137	0.15476190476190477	0.07654761904761906	0.15476190476190477	0.06666666666666667	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_4_B2_P6	R00_4	RADIAL	D00	1.0	-	B2	P6	ddcab37ebd30ed1816befe0271a546857e0b8dff6abaad684b78cdee9554f98b	6e5f9a7915e178f331375d10111201096bc1b66ce89504621593d48a60ccc91b	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.1043014498276034	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.12278832470620188	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2482178579660748	0.2566949193512557	0.13860780761298114	6.938893903907228e-17	0.06447784393639465	0.17295394382446522	0.04902391351306132	0.1435700545733907	0.3181224271643616	0.1909722222222222	0.28746002454610997	0.1782252152185882	-0.28984790809327843	0.023749785665294936	1	2	1	0.25463713134430727	0.16740967666175727	0.2851851851851852	0.05358288173514794	0.1701388888888889	0.1701388888888889	0.10555555555555557	0.06666666666666667	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_4_B3_P3	R00_4	RADIAL	D00	1.0	-	B3	P3	c9b07f6c5fab4ba9240869d6090ec7fc1de78e99f6d27cfdae1c61b1eb715de8	6bd28c67e79957f27365637f2f3d1c6b5e6f3ae88f4f596a61db8e0779a9fd48	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.5213635439695028	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.14134982505971883	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1766042630265196	0.20396064557264862	0.09059636357019552	3.122502256758253e-17	-0.03271747623959277	-0.2141458357683588	-0.142050958941035	0.1766042630265196	0.40795604676172426	0.21702491728388434	0.37333055961467004	0.1604761904761905	-0.0723454034540725	-0.10757860690713586	1	2	1	0.24697495155324864	0.16400953878634691	0.14014092025699168	-0.010083044811202958	0.17428571428571427	0.17428571428571427	0.11443452380952382	0.07777777777777778	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R00_4_B3_P7	R00_4	RADIAL	D00	1.0	-	B3	P7	500a5fb4d96507bedaad4967496749bd82e0ef30e92d3b5e4cab199e9d71515b	69e62bc74a74fb6a9040b8d52c9e13e1cf590ccc147b6d6bb68f28e0cd0d69d3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.2703078329632298	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.18642052293537598	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.15060579353291256	0.2518234950328013	0.09761760718423335	7.632783294297951e-17	-0.0901551445202865	-0.3856713004657809	-0.19377680763470762	0.15060579353291256	0.4410718205680637	0.2018010379444874	0.36324186830007726	0.21408749185467424	-0.10005332647462278	-0.15088494513031556	1	2	1	0.23079475308641972	0.17134371273777155	0.20092592592592595	-0.014878228750581899	0.18703703703703703	0.18703703703703703	0.10555555555555556	0.07777777777777778	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R01_0_B0_P0	R01_0	RADIAL	D01	0.125	-	B0	P0	c279322b40c4ff743e6c6f0c05103eae1d929dbf5d854683eb6092c68bc3a38b	a5adb5f08d3cdb21a27a26c587e6f669cccc134a672ef83c385e97e0acedd5f2	-0.125	0.125	0.125	0.125	0.125	-0.125	-0.125	0.125	-0.125	-0.125	0.125	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.028675859437262648	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.026077987805032683	0.03506310605605972	0.018528150687636746	7.806255641895632e-18	0.0025870012168496426	0.0042108343860675366	-0.0006890664094765418	0.026077987805032683	0.04400665766219289	0.028201846070917094	0.037078100217707646	0.040693909427836794	-0.023166666666666662	0.03252083333333333	1	2	1	0.02279166666666667	0.019996158958979535	-0.25	0.00010138752487207358	0.014583333333333334	0.0125	0.014583333333333334	0.011111111111111112	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R01_0_B0_P4	R01_0	RADIAL	D01	0.125	-	B0	P4	cb40d8d27c8427336189e967e4d204924790c9efee7536f1181301646b127be6	19c26e66ef9ca3a4e8c2d1675f18d5bafb40bc4b94024a41224f037eb9089bda	-0.125	0.125	0.125	0.125	0.125	-0.125	-0.125	0.125	-0.125	-0.125	0.125	-1.4634098021860944	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.029530218661488174	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.025944305539802846	0.03484582065110074	0.01859739109713615	1.0408340855860843e-17	0.0025903466445209218	0.004232749481832636	-0.000657265869144098	0.025944305539802846	0.04628463201642577	0.02625181415739822	0.03527966269330933	0.04378523747324052	-0.025117770133773594	0.0297909427178115	1	2	1	0.028758671541901662	0.0222277442297305	-0.24763939301286358	7.781095356017563e-05	0.01623126102292769	0.014382853835978836	0.01623126102292769	0.011111111111111112	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R01_0_B1_P1	R01_0	RADIAL	D01	0.125	-	B1	P1	4433a9836b88840f5a73ec44ce3e056c26a866c4bf85d208106131ea61676893	97228fe799addae58fb2241d4e8ea4bdbc815fd40a4eb22acff974bed7770fbc	-0.125	0.125	0.125	0.125	0.125	-0.125	-0.125	0.125	-0.125	-0.125	0.125	-1.4677784511972907	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.040060328685535856	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.028979160471520604	0.02611093611347044	0.03951253223196221	6.938893903907228e-18	0.0016334360413635615	0.011196169106740384	0.008464240335477652	0.028979160471520604	0.032951734324400794	0.03201021065468131	0.03460138483014129	0.03445487231227512	0.009862612241056886	-0.021159571307146997	1	2	1	0.010713971236952374	0.030113566641090828	-0.004961998456790124	0.00021886034471457056	0.0121875	0.0121875	0.009322916666666669	0.0125	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R01_0_B1_P5	R01_0	RADIAL	D01	0.125	-	B1	P5	d2250bafe8d4d97b90442bfc97924ae01b3e015008ba9035675b33f280690082	2fd712b9b3295a3da5ea1f88cab904c62d7b4fcad369324ea5dbea2a0d43e3f0	-0.125	0.125	0.125	0.125	0.125	-0.125	-0.125	0.125	-0.125	-0.125	0.125	-1.452921546367078	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.040310494103465336	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.02839322957452236	0.025089633774730873	0.0380348632268008	6.938893903907228e-18	0.0016001732081651109	0.011220089337422025	0.00856138823271364	0.02839322957452236	0.03274990491523105	0.04305566284321137	0.04333306072653429	0.02487237407160491	0.008761843555312638	-0.026810007075277923	1	2	1	0.020151285249128372	0.03100514081760794	0.0035300925925925934	0.0003603835486074198	0.012934027777777779	0.012934027777777779	0.012586805555555558	0.0125	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R01_0_B2_P2	R01_0	RADIAL	D01	0.125	-	B2	P2	8c2ec9886a21a67410341c08f0fd309db82fdc10476f7cc98ce35d6b9bf94f6d	ca3dafcf2bddb0704be362125ad4fde594853be4a18148fe04216524dd38e992	-0.125	0.125	0.125	0.125	0.125	-0.125	-0.125	0.125	-0.125	-0.125	0.125	-1.459102319663718	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0059387978478151575	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.030385901938405725	0.02705903948199775	0.019519287456778167	1.0408340855860843e-17	0.00016376212798124357	0.004006598459390553	0.003690830643387131	0.030385901938405725	0.056911731447924045	0.03445025885562106	0.034550542707765024	0.018050268288934173	0.0027861660794945044	-0.0067001994831417	1	2	1	0.026594599548819976	0.033918933988313985	0.24783470726253465	0.00041430711864011226	0.019345238095238096	0.009568452380952382	0.019345238095238096	0.008333333333333333	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R01_0_B2_P6	R01_0	RADIAL	D01	0.125	-	B2	P6	19363c5f0a027104f79633f03d2634dd74334761a6a8f8d199a576d6cc070c10	7ae38c62d9efcf1536ee88abb0a477d88612215c51a8bb42c4a336f5378e2706	-0.125	0.125	0.125	0.125	0.125	-0.125	-0.125	0.125	-0.125	-0.125	0.125	-1.4664511425691926	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.004473269601879772	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.030069506644418913	0.025967464970665564	0.0191402061440785	4.336808689942018e-18	0.00027527923968109004	0.004522917470617239	0.003979029038232088	0.030069506644418913	0.03701389450095029	0.02750336900717116	0.03344629021170207	0.02597540406232831	-0.004267287433556238	0.006317297078617968	1	2	1	0.03304380621820702	0.015175166190128406	0.25439814814814815	0.0007403259692097972	0.021267361111111112	0.021267361111111112	0.013194444444444446	0.008333333333333333	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
