premise_id	role	manuscript_anchor	documentation_status	scientific_snapshot	controlling_source	source_sha256	reviewed_source_sha256	source_review_id	source_section	upstream_ids	dependency_type	claim_polarity	scope_note	reviewed_manuscript_version
G310	MAIN_ARGUMENT	Section 5.3	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g310_differential_dual_reciprocity_tracefree_ownership_2026-08-31/AUDIT_REPORT.md	e4adabc1e862423cc68297305ed51903107feac135497d33f26f230f6a192fe6	e4adabc1e862423cc68297305ed51903107feac135497d33f26f230f6a192fe6	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G301	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G309	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g309_strengthened_chain_history_selection_audit_2026-08-31/AUDIT_REPORT.md	0ee3991777015132362e9f9939e13e63a78984127d938e713c829fdb7e2ce6ca	0ee3991777015132362e9f9939e13e63a78984127d938e713c829fdb7e2ce6ca	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G308	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g308_global_chirality_coherence_parity_classification_2026-08-31/AUDIT_REPORT.md	6fa58ac62ddade303b85be53d5164ae6cadb5375647e59937a3a01ac0a924296	6fa58ac62ddade303b85be53d5164ae6cadb5375647e59937a3a01ac0a924296	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G307	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g307_directed_relation_hopf_member_reconstruction_2026-08-30/AUDIT_REPORT.md	b9bb40aaf4e152c3f9c060d6b12a316e484433717266c450f1d1daed8f3dc6b5	b9bb40aaf4e152c3f9c060d6b12a316e484433717266c450f1d1daed8f3dc6b5	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G306	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g306_intrinsic_hopf_section_frame_descent_classification_2026-08-30/AUDIT_REPORT.md	6471bdb75d721fa9894eaa2369c0af7e5b4355f282aeb06d394a261c50af2f75	6471bdb75d721fa9894eaa2369c0af7e5b4355f282aeb06d394a261c50af2f75	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G305	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g305_global_completion_hopf_domain_bridge_2026-08-30/AUDIT_REPORT.md	6fb44360a2ec8b389e156d95beb69719b7ebba4c65790e21f363002a05ae5b6b	6fb44360a2ec8b389e156d95beb69719b7ebba4c65790e21f363002a05ae5b6b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G304	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g304_global_cell_constant_sector_discriminator_2026-08-30/AUDIT_REPORT.md	f0a6663b3fdde0805c8f4035f819177ac70d9b9075b86358eb6619956541fa2d	f0a6663b3fdde0805c8f4035f819177ac70d9b9075b86358eb6619956541fa2d	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G303	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g303_two_class_nonlinear_cauchy_data_classification_2026-08-30/AUDIT_REPORT.md	8830a1b8fba6e82fd964508c6df766f0b9227affbd64dc12a19f4d585d07e3fc	8830a1b8fba6e82fd964508c6df766f0b9227affbd64dc12a19f4d585d07e3fc	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G301	MAIN_ARGUMENT	Section 5.2	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g301_scale_free_quiet_regular_causal_principal_classification_2026-08-30/AUDIT_REPORT.md	f2197ee7a23a88017a9ac970f9a187a13113cf0bbcc1dcbd493588e9c53a1c5f	f2197ee7a23a88017a9ac970f9a187a13113cf0bbcc1dcbd493588e9c53a1c5f	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G296	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G300	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g300_metric_celestial_query_bundle_descent_2026-08-29/AUDIT_REPORT.md	3ad7382bc3e005dac91199bf724f941a130ac8730935af1932c2b5f417413fa5	3ad7382bc3e005dac91199bf724f941a130ac8730935af1932c2b5f417413fa5	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G299	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g299_complete_relation_kernel_domain_ownership_2026-08-29/AUDIT_REPORT.md	2ed70f891d4bebe9091abe4c9528fff01dd0bc07012132f74cf2b25329f1af8c	2ed70f891d4bebe9091abe4c9528fff01dd0bc07012132f74cf2b25329f1af8c	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G298	BOUNDARY_RESULT	Section 6.2	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g298_causal_diamond_to_pair_germ_transfer_2026-08-29/AUDIT_REPORT.md	56f871522dd099bf6d45984045cff2aeb05e42176eea118e8b72303542f53872	56f871522dd099bf6d45984045cff2aeb05e42176eea118e8b72303542f53872	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G297	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g297_complete_pair_causal_dilation_equivalence_2026-08-29/AUDIT_REPORT.md	275532a40d6fbb79cee04743324e209eb0cb6d53f58a0a5ba2f01591f9ba7890	275532a40d6fbb79cee04743324e209eb0cb6d53f58a0a5ba2f01591f9ba7890	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G296	MAIN_ARGUMENT	Section 5.1	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g296_complete_metric_native_residual_order_map_2026-08-29/AUDIT_REPORT.md	0e443bfb9b947acaf2933b66af3c73ca20146016abd180d4ff424591f7851af7	0e443bfb9b947acaf2933b66af3c73ca20146016abd180d4ff424591f7851af7	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G286;G295	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G295	MAIN_ARGUMENT	Section 5.1	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g295_causal_history_constraint_propagation_classification_2026-08-29/AUDIT_REPORT.md	95b5c49f23bc43209f6db7dbd71b1ec60816a475641e909e5fbb89098bf6cb19	95b5c49f23bc43209f6db7dbd71b1ec60816a475641e909e5fbb89098bf6cb19	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	W6;G293	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
W6	MAIN_ARGUMENT	Sections 4.10 and 5.1	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	founding.md	b4b0d9a9fdd093c992647195aca7579566a9e77a396071a699c1938888a49e75	b4b0d9a9fdd093c992647195aca7579566a9e77a396071a699c1938888a49e75	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G294	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g294_nonsignalling_copresence_network_architecture_2026-08-29/AUDIT_REPORT.md	de171479ff682ece888d005f0ab6f00410b609364ca653510fcc13a86a0700e0	de171479ff682ece888d005f0ab6f00410b609364ca653510fcc13a86a0700e0	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G293	MAIN_ARGUMENT	Section 5.1	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g293_history_law_architecture_constraint_funnel_2026-08-29/AUDIT_REPORT.md	cb7322917279007c0cce38b499fe9aee510a72244646e253a74c54fcac18f3d8	cb7322917279007c0cce38b499fe9aee510a72244646e253a74c54fcac18f3d8	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G292	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g292_orientable_screen_differential_character_descent_2026-08-28/EXACT_DERIVATION.md	5110467642cb103339d8ba378a6e06942ba37ceb9736c02fe62cf1769eb9f7e0	5110467642cb103339d8ba378a6e06942ba37ceb9736c02fe62cf1769eb9f7e0	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G290	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g290_metric_native_topology_history_bridge_whiteboard_2026-08-28/EXACT_DERIVATION.md	cd617406460bc39d0b3815ed1e9a1770aae0c742d95b278b6b67316068958b9f	cd617406460bc39d0b3815ed1e9a1770aae0c742d95b278b6b67316068958b9f	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G289	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g289_native_kernel_hopfion_compatibility_history_constraint_audit_2026-08-28/AUDIT_REPORT.md	b0a660145d706efda621b8f4dd90651ee7cca4718c320f32c8da2948dc9fbe35	b0a660145d706efda621b8f4dd90651ee7cca4718c320f32c8da2948dc9fbe35	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G288	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g288_smooth_center_micro_regime_jet_interlock_2026-08-28/AUDIT_REPORT.md	f7e1caf8e554ca6ab3765da498179a5428e28b2cfc45808034824f22ad87d6b4	f7e1caf8e554ca6ab3765da498179a5428e28b2cfc45808034824f22ad87d6b4	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G287	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g287_profile_regime_pair_arrow_sign_type_audit_2026-08-28/AUDIT_REPORT.md	f81b7bd9542cdbf4a7feca28d12d24f07d09514ab5839d22303fa1b9119b52cc	f81b7bd9542cdbf4a7feca28d12d24f07d09514ab5839d22303fa1b9119b52cc	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G286	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g286_complete_germ_propagation_discriminator_2026-08-28/AUDIT_REPORT.md	58e994cca476085c0e5c878d1932a3e94f7b0190ca21456331d803c4bc23a8fe	58e994cca476085c0e5c878d1932a3e94f7b0190ca21456331d803c4bc23a8fe	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G285	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g285_complete_separation_germ_retyping_audit_2026-08-27/AUDIT_REPORT.md	3107947d5d8cb59b836142d79e20792f0f62001539180429bab26a32dd42f2fc	3107947d5d8cb59b836142d79e20792f0f62001539180429bab26a32dd42f2fc	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G284	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g284_emergent_ce_causal_projective_value_law_audit_2026-08-27/AUDIT_REPORT.md	03d89ff05f813d0ba28dc0cca6fde6012b392e4549c40deecee481e21464ef49	03d89ff05f813d0ba28dc0cca6fde6012b392e4549c40deecee481e21464ef49	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G283	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g283_neighbor_relation_curvature_identity_nonselection_2026-08-27/AUDIT_REPORT.md	598a05c4956ff2a301f60274402ed199c87916aa2e8b4a8c733c6a72c9e6f128	598a05c4956ff2a301f60274402ed199c87916aa2e8b4a8c733c6a72c9e6f128	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G282	MAIN_ARGUMENT	Section 5.1	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g282_complete_history_depth_jacobi_minimal_law_type_2026-08-27/AUDIT_REPORT.md	95142d95cfff373fb003ffa6a3cb26ea4230c4c774fdad86a094ddb442b5a30d	95142d95cfff373fb003ffa6a3cb26ea4230c4c774fdad86a094ddb442b5a30d	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G176;G188	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G281	BOUNDARY_RESULT	Section 8	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g281_sne_validation_provenance_reconstruction_audit_2026-08-27/AUDIT_REPORT.md	e09a832d0e1da2b90d744c39f2842bd679bc718cd3e92d9d86657459b21a8055	e09a832d0e1da2b90d744c39f2842bd679bc718cd3e92d9d86657459b21a8055	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G277;G278;G279;G280	SCIENTIFIC	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G280	BOUNDARY_RESULT	Section 8	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g280_projective_position_optical_area_bridge_audit_2026-08-27/AUDIT_REPORT.md	b0fc18e0e2c81cb770f38bf17686f04d3903e844e382f0751df2d8a3330bd6c2	b0fc18e0e2c81cb770f38bf17686f04d3903e844e382f0751df2d8a3330bd6c2	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	W5;G188	SCIENTIFIC	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G279	CONTROL_ONLY	Section 8	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g279_native_kernel_observational_interface_provenance_audit_2026-08-27/AUDIT_REPORT.md	2c284cffa091b97f49c638fb729224084c29ac2b7509bcd640de2ca7b226e1ab	2c284cffa091b97f49c638fb729224084c29ac2b7509bcd640de2ca7b226e1ab	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G278	SCIENTIFIC	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G278	CONTROL_ONLY	Section 8	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g278_cepheid_scale_attachment_des_holdout_2026-08-27/AUDIT_REPORT.md	3185dfc833d1da2a17edb0b80f7b9245eeb10c70f05a96851bf3a3e31245d56b	3185dfc833d1da2a17edb0b80f7b9245eeb10c70f05a96851bf3a3e31245d56b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G277	SCIENTIFIC	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G277	BOUNDARY_RESULT	Section 8	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g277_observational_scale_anchor_ownership_2026-08-26/AUDIT_REPORT.md	e32413cc9f7968057a2b0a28785970da5fc3537b8dd6d1f56e108cf8d544f6ec	e32413cc9f7968057a2b0a28785970da5fc3537b8dd6d1f56e108cf8d544f6ec	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G276	SCIENTIFIC	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G276	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g276_proper_clock_ce_scale_anchor_reconciliation_2026-08-26/AUDIT_REPORT.md	cc66be850523fac561b411b32d7532069d838a6d6e6800568afd72f5560b862d	cc66be850523fac561b411b32d7532069d838a6d6e6800568afd72f5560b862d	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G275;G252	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G275	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g275_projective_position_scale_attachment_xmax_separation_2026-08-26/AUDIT_REPORT.md	553548452bb917d8e1e658598977fc6bf731fe54e5922e20b2c01a4e672c187e	553548452bb917d8e1e658598977fc6bf731fe54e5922e20b2c01a4e672c187e	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	W5;G274	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
W5	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	founding.md	b4b0d9a9fdd093c992647195aca7579566a9e77a396071a699c1938888a49e75	b4b0d9a9fdd093c992647195aca7579566a9e77a396071a699c1938888a49e75	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G274	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g274_projective_pair_position_network_descent_2026-08-26/AUDIT_REPORT.md	551bb9492118f941e0f30b0905255b2e97f7cf9b5fa23ce1d5a179809d13dabb	551bb9492118f941e0f30b0905255b2e97f7cf9b5fa23ce1d5a179809d13dabb	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G272	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
