path	top_group	git_blob	sha256	rule_ids	match_count	first_match_line	first_match_excerpt
archive/B2_phi_angular_spectrum_results.md	archive	b8954e96900a561e63fcd8bd74fd8513ce766142	002a22adf0610db99e507f8af40774a3f6f5de945289dfc9f2c639e952fd0d4e	D04;D06	2	54	| 4 | **Seal / weld = same-minus MIRROR FOLD = TIME REVERSAL `t→−t`** | **NATIVE — DERIVED, blind-verified** | **NO — single boundary number; tested, does not discretize** | Derived: exact det identity `det g4 ∝ (b−fqa)²` on D=0 => regular 
archive/CATALOG_FRAME.md	archive	b21e4443f95c9544a235dfc2bf41dc055968ec03	6a9cf235213a3252d796dc4285d4626990656afa74cbe36c279003feb37dd0a1	D06	1	36	w6_results.md — the same-minus involution fixed surface, not a torn
archive/COMPLETION_PROGRAM.md	archive	03ad0992c4d5b13b677d486f0885c1fae2e55e49	3b175890cb656060d1bc2f14901eaef65f024d88b370194a35e6c81ef0ac1d58	D06	1	26	D3 (inner-core r=0 removal), and WHICH involution (t->-t vs P×T); resolve the time-surface/radial-crease fork
archive/DYNAMIC_SCALE_SYNTHESIS.md	archive	3bb5e5355f6de41e6a11787af0988cebefcc7895	26de3da64f89482cd31496b1fe2724067013c902f301efaa25397374d9cdd504	D06	1	42	"""units"") phi lives in. NOT a static background phi sits in — M sets the"
archive/EVERYTHING_ON_SOLVER_P5e_REMAP_derived_operator.md	archive	977e879f359c352e133d0b0d6d40936b15823fd2	b17496446f73d989606d7cd0f7d905dc53336879d7105edd8b35c74e86945f92	D06	8	56	| Scalar/depth term | implicit, phi tied to metric warps | **X e^{2phi}(dphi)^2**, X large NEGATIVE (healthy+Cassini window), phi an INDEPENDENT player |
archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md	archive	36725f94d79814e871e0800f64401c3ab7248f1b	84ee762d48e340c019876a9e6a78db5ef3a67d4629299c4967bc43aebf7a01c7	D03;D06	4	28	archived 2026-07-01 (`native_*`, `w*`, `phase*`, `d1_*`, `p1-p5*`, topical scans, historical `verify_*`) after
archive/LIVE_2026-07-05_evening_arc.md	archive	50c13408d3f30201e815ee734681f30e04fd51e1	95ae9db1f9401a4ace95899c6505cecf21c91d9a7855b2e20aa3a2ebbba27ca4	D03	3	19	real+internal, no native projector). Premises: P1 target-SO(3)-invariant action; P2 isotropic frame-C(a) couples
archive/LIVE_2026-07-06_EOD1_readout_provenance_arc.md	archive	cac9e36ba8def97af8778c21367f4da4168250eb	553ac6543648f5b93c9431351b84ec9886d08cf0b191f9c305d1d43b290b14cb	D03;D06	5	3	This is the historical detail moved out of `LIVE.md` when the EOD-2 frontier (N5d Stage-1 diagnosed/fixed/retired →
archive/LIVE_H3_H4_arc_2026-07-05.md	archive	458927b1fa7054bf380bb9a758ffa1059544294e	9e099b45fa7a59eac1c18691410433b78865ffff6e1eb1ec1ed244d254705bed	D06	1	7	**One-paragraph current state (PM, HISTORICAL):** the concentric ω≠0 embedded-cell frame was closed (P16 canon C-2026-07-05-1:
archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md	archive	243bef369efd0b5a85103b37761ee7916e67e816	d37f9a85651b972deb096c7d3eea9bc96428223cc2578d85fb69c9a053e0c9c9	D06	5	52	### ↓↓↓ HISTORICAL ARC (2026-06-29 → 30; superseded by the CURRENT STATE above — mine for detail, not the frontier) ↓↓↓
archive/LIVE_h3_stability_layers_2026-07-11_12.md	archive	23029ca6f00f44d10e4dfa32e378efc68e0acf1b	4ad455f43048c89dfabd5ac89b63c065204c3169a9bcd7d99f2d9346de0bec83	D06	1	7	"""lowest-9"" — a historical-cosmetic inconsistency; the production run converged NRJ=min(nc,9)."
archive/LIVE_historical_frontier_through_2026-07-08.md	archive	ce39d216162e17c4443f4fca2b8bc5234c1e1e58	a8af477d8538f9c246149b0e71562cb863315445cc4cc3b88e5ae066a0236454	D06	5	1	# ARCHIVED — LIVE historical / SUPERSEDED frontier layers (through 2026-07-08)
archive/LIVE_prior_layers_through_2026-07-31.md	archive	65d113d2752efc26f1b5d053bbe6275410c4d048	3d12409f6c0edd20c37ec655f4b4256f3053ab9d1ec741794e9f2b71a806a97e	D03;D04;D05;D06	90	22	**ROUTES D + P COMPLETE AND BANKED (D: a851028, VERIFIED/PASS — the arc's FIRST no-required-amendments verdict, OR2; P: ea5d8a3, VERIFIED-WITH-AMENDMENT, OP3).** JOINT VERDICT ON THE CENSUS FORK: **(D) the field census REGISTERS — no derive
archive/LIVE_stage2_static_arc_2026-07-06.md	archive	5c9f2872f545d3059c02011b22b64670cf9c34ce	c22c4621d33c193aeab16e7c4231ccbb16d1ad64b08649813c4f420f0d03adef	D06	3	4	> Stage-2 static arc (the historical RESUME-HERE) + the Stage-2b pinned formulas. Canonical records = the
archive/LIVE_universe_cell_ladder_arc_2026-07-02.md	archive	29c3c558b35613309523fd5f04283b13ee1133d9	fd033e79a5a808d8e227f69eefabc8bb2f0cb3e7d8a0193be82e16c8a334126f	D06	2	121	`twin_ladder_involution_results.md`): the twin = a NEW twoness (NOT Class A/B — both ladders Class-B; NOT the
archive/LIVE_xmax_homogeneity_detour_2026-07-07.md	archive	676ff29899b261547d5d8fb7cfe641d887a6fae0	c29712c89e468d433acbe52bd6d3ebf3ed660feab3e6880af2081db99a565513	D06	1	21	## The detour, as it stood in LIVE (verbatim blocks, now historical)
archive/LLM.md	archive	9e072d455ae6f76188f95a85e3a45ab7c3712413	009086e8b06d33a2d8cdedc7a0894f61539e9945199a2cf651cc3ca73e4272f5	D06	1	27	d(tau) = e^{-phi} dt, set by a single scalar field phi(x). (Physically:
archive/P5c_regrade_derived_operator_results.md	archive	d9e8c3f1dcf630269d3036723e4bb1661223e071	709aecb8cf7a1013cfb87481f445cf76cd7c825513afe03f57c1b43a42fecef9	D06	1	30	newly-derived operator `S = INT sqrt(-g)[e^{2phi}R + X e^{2phi}(dphi)^2 + e^{2phi}L_m]`
archive/RECON_A_cosmology.md	archive	093190a3b167fc2dc79739b19c942eae03601378	504a4de6edba4c471e0fdfb16aaab6ee60d995cfac5fe0e8d69475eece4ef8cf	D06	1	191	ontology; it survives as a historical/Form-T-sector record, not as the canonical
archive/RECON_B_microphysics.md	archive	478f2e7c35c39de33b2b37e0a36052d21f83c75e	fd4b2d939bc8fc6d3ad583b8e2ab37dc4559eebb062c641146e34a332a75c798	D03;D06	3	0	
archive/RECON_C_session.md	archive	e70b1f6b4e406b78ee5a5ec1620af3e796157048	b22563b1eba8b71613074795223a21362c56aff8e389ddee05e1eedeed17775b	D06	1	22	"sources phi LOCALLY (a local mass digs a Schwarzschild phi-well; the ""phi locally constant"" escape is"
archive/RECON_D_canon_negatives_weaknesses.md	archive	0f6e525a847139c53000ea771ea60e6e427763c1	5a0901c6cceedb4f387718db74b14423c92cc1ff2b9cf2dfe0a05a7a3b2c301e	D06	2	59	FORCES: relativity locks ONLY the exponential law + the reciprocal tie along grad phi; it leaves FREE
archive/SOLVER_COMPLETENESS_MAP.md	archive	b606b3486394d7bda7892dbf7f9557680b7d8bdc	843ac393fb079f4a511ff22c76fc960a881517a41898d52535e4b1ed138f9b22	D06	1	44	| **Matter coupling a(phi)** | a(phi) a FUNCTION (=-1 where tested, departs at extremes) | **P3 DONE (verified): RULER weight W=exp(INT(a+1)dphi) on the matter action density (uniform on whole L); baseline a=-1 reproduces P2 BITWISE; a(phi)
archive/a_function_verifier_results.md	archive	cb8415723065112f88d2d0da6aef08f906a49515	8d06ec667bb1f547c164471ee7fe6cbae0d4c7ebda09121a213e904ad0a0291e	D06	8	23	"> BUT: (iii) ""eps runs"" does **NOT** force ""a departs."" a = d(ln m)/dphi could be"
archive/branch_G_characterization_results.md	archive	aad46d0e2fd8b4dc9646240733adb0494dc683ca	3baed5a15f78132416169b17eb8091dee0babae1c8035c835a56cba1c79fd7ec	D06	19	29	| G4 | Field eqns from varying S_G w.r.t. g AND phi — NOT Brans-Dicke textbook | DERIVED (reduced-action EL from scratch; BD identity used only as a cross-check label) |
archive/branch_P_characterization_results.md	archive	21f0c12746b6c03c82df279d330986d880d748d0	2ad7102d17cdd4e52f485927875003c52471b188e2199c350edd115f999aa1e8	D06	7	46	f'(phi) R + X f'(phi)(dphi)^2 - 2X nabla_m( f nabla^m phi ) - 2 U'(phi) = 0,
archive/coupled_cell_soliton_results.md	archive	011fe93cf4d5b447f55a45996cb432cca604e6a7	faa0ab72456c84c2278aa84572700724479ec2a727ab62e3380dea239c49c703	D06	4	27	p_theta=0, **p_r=-rho EXACT and phi-independent**.
archive/cross_session_recon_2026-06-17.md	archive	cc79bf572d1954c050b56a95afd92e4a21ddbb5d	4c849301e4aed99bc0719fe5a4778a6afbce539f789aa3b38ace19c553eeb82b	D06	2	237	surface of the same-minus involution => a SELF/TERMINUS identification (cell <-> its own mirror), the WRONG
archive/crux1_statistics_topology_results.md	archive	79f0751727a4859aead20b6a8d21f3afec20eb4f	6b5533a492207864fe73ff119c0596cb03b75ee5c61eba904162a02309fa251c	D06	1	226	background phi (these set the soliton's SIZE/energy, not its homotopy class);
archive/crux2_coinflip_results.md	archive	5713161cb49c3c4fef60fd58d60e556f7e3db8ef	f276865c16972b425480ec3bf627ad0866cda136f459c11eeec159827077a21b	D04;D06	11	20	holonomy); route (ii) the su(3) oscillator operator-algebra / rep-theory phase
archive/dpf2_verifier_results.md	archive	831fe0ebd8b66d4d3d64d15cd45d99d7f6febe03	0f8f2ad7ccd3c2d9b7b46247a40c8b8da2c67886a284a63c2293b260c387e522	D06	7	64	**C. n_odd(L)=L — WRONG INVOLUTION (REFUTED as derived).** This is the
archive/dpf_results.md	archive	88b5c1008b97d99d65078927719cf019630bf932	af82bb1fef4cda8a9e2858d24f1406129e5cf7715fa7e5228b777334547aeace	D03	1	100	- `W(P) = Tr(P)/12` — the unique label-free projector scalar (the C1
archive/dyn1_results.md	archive	04bdd035a7029d3f51c091de65139229c4d38fc0	facb56b7e8ad3c4454dcf451d329dbd257e3e37c43ffd150fc0fff4a158fe813	D06	1	74	"seal needs phi=0 AND phi'=0; it never occurs at a node. The ""nodal members"""
archive/ens_scan_results.md	archive	c0173409bc505384612e4979105145992ac5c6f4	ab818cdd95ca1f98d202705f9610b6bd8bd69fff36bf307485122d82148de937	D06	4	45	"conservative ""dressed Laplacian"" div(e^{-2phi} grad phi) on a 2-centre"
archive/ens_scan_verifier_results.md	archive	b771576892e7f5996cc76b7e72d667ab1a8099d7	0396fbaed3694a2ace1ed21e7221871617bf632d99328dc734a512f1f46694e8	D06	2	33	"""div(e^{-2phi} grad phi)"" is NOT the metric's areal-chart operator; they"
archive/ext_scan_results.md	archive	2ea846d8a7c716554ae6c3de3b8669d293a003fc	bbbd09197aa416815dbeacc89e782a6184ae25d70ff064bb403bda65cd002874	D06	6	111	(Newton AND Phi-continuation converge to 1e-13); Phi=0.3 does NOT (the
archive/fermion_forcing_results.md	archive	dba79635ec9a887b55a2271040d0e216dc8dbf85	4e479a039a3fa0f3d7ad9b2d0dc93929a84e13d084053c880c0368aeef187b70	D06	3	8	time-reversal involution sigma seals the cell); wcc_results.md ~45-54
archive/fermion_forcing_verifier_results.md	archive	4e6947088f78197859029880ab16506bfa5a2275	448b18235d381b336f1631c23b7add77461f946b5d811e1a3a3652076ee0907b	D06	8	25	Independent exact sympy (`ffv_einstein.py`, `ffv_tdphi.py`) + independent numeric
archive/full3d_catalog_results.md	archive	1bea024d817f6ad598ad602b12fa335b13aedcd4	776edcbaf5344a22ce3e40eaf974760acaf982400fccd28411e435794b26a267	D06	2	164	| Nr | Nth | Nps | seed Phi | solved Phi | M_MS | (#56) | tvar(GI,massW) | psivar | EL |
archive/global_spin_structure_results.md	archive	ef5f2c1a8f475d6c1a0dfe8848b72d9bc6325c8e	62e2c8f25a7a1ad393beac65ed617c515e4b3011d3d113eb39b73eaf484bdafe	D04;D06	24	10	Frame: w6_results.md / #42 (the seal is the time-reversal involution
archive/gravity_sector_local_reduction_results.md	archive	5550add94e57f11f5b02ef906b0402e5fb815f33	af2654904cfbd4dc1f567ec10bf8c996e17d7a27204b4300a23c299ae3cde58d	D06	2	138	term `X(dphi)^2` with X dominating the conformal 96 by > ~40000. That term is NOT
archive/h1_types_results.md	archive	288b6c12d75ea42656e6c85fa5360ce2b40fcd93	febbe9d7906c70bb75950837565919199c4312dba08fc1caed58d361fc022c4b	D04;D06	3	31	omega_H1 = eps_ijk n_i dn_j ^ dn_k = sin(theta) dtheta ^ dphi
archive/h1_types_verifier_results.md	archive	96e03cec9f89603a27af353a239ab22bff849c6a	c80e0183040cab5217a306169a94bbda81ac7e1bcad7852cef1f130694c2e97e	D04;D06	3	42	The Z/2 fold involution's equivariant cohomology DOES carry a Z/2 torsion
archive/hopf_spinor_results.md	archive	62b9c7f57b1f9ccb3270ed47ea9e502cda3c54f3	975be2fba6ed74a88a2dcfa5aeb2e8de1c5f62d33a34d62f40094c0352f7336d	D03;D06	4	13	EXISTS (w_2=0), but sigma is an involution (sigma^2=id); the antiperiodic
archive/infrastructure_audit_3d_2026-06-16.md	archive	b3658b1ad5838f7b1354be12df9831df28f50972	8f369433e7a7fdf8113551f25ac0fedc55dddd385b3dbe7f9275090ab8ce1f37	D06	1	29	No recurrence of the two historical scars, and no new smuggled physics:
archive/lepton_soliton_spectrum_results.md	archive	e78e192d5521310e25f8cc2169ebe9fd287b702d	12849aafa98f06d9be3c470e8d6117809b0d8792ecc2bbcc3d811dc8e2f46e35	D06	1	253	- C6. Background phi: flat (theorem) + log cell phi = -p ln(r_int/r), p=0..4
archive/macro_contamination_map.md	archive	3bf702e674afdb5d35bb1fcf62e2b50c223b9916	70b4929b986b2b99b07da22c9f6abf649c3d1c1d395ab2e4fb6704c7c96ed189	D06	3	33	(f phi0' H1 = 2 d_t dphi, algebraic) and the Einstein weld
archive/monodromy_depth_verifier_results.md	archive	0d10bc929e589200d63703adf53a367e240d683f	0fc9bf5f0cee3fcf8faf0529ca890175a2261328a05e09d3dca24a4744b30c40	D06	1	156	sourced phi nor the mirror seal can induce a depth-dependent swept solid angle; the
archive/n3_direction_distribution_verifier_results.md	archive	75834f6e4a45328337e7ae5f5af65921038f81cd	6b3f430787c8026dcb6d792c36bf1b77e221de4187a16a5b1b188cc659e84013	D06	1	92	(r-derivative noise) at every cell size and phi-depth tested.
archive/native_action_chat_2026-07-14_15/README.md	archive	9244f8b205e140c9cd3b89ca1a9c8a0108018886	fd8a82af291f52383d0bf545d3b362b070f14ba26c8b038dfe4bb65af2095d94	D06	2	4	`UDT_NATIVE_ACTION_WORKSTATION_SYNC_DISPATCH.md`. It is **quarantined historical evidence**, not the
archive/native_action_chat_2026-07-14_15/UDT_COMMON_SCALE_MATTER_EMERGENCE_DERIVATION_RESULTS.md	archive	de7c1ff9f58836881983e742ea2eeb8982b36c98	a7e9b2a73b0f12e561e8dde5df73c8ee2c6f3dd3ee85a5f75311e955ff9d7aef	D03;D05;D06	8	12	| Carrier discipline | Historical $S^2,L_2+L_4$ used only as a probe; provenance remains OPEN |
archive/native_action_chat_2026-07-14_15/UDT_COMMON_SCALE_MATTER_EMERGENCE_MAP.md	archive	2b8cf1848133c15fce1c7fbf75d3b7ecd051d6ef	ad9fdf4d669579f11989c144a571ac83f2fda896d3cc1ef1deb3b339a74ad76b	D06	3	20	3. the historical $S^2$ carrier's $L_2$ and $L_4$ sectors;
archive/native_action_chat_2026-07-14_15/UDT_COMMON_SCALE_MATTER_EMERGENCE_VERIFY_DISPATCH.md	archive	e213efc0dc40c34f98c5ba75e6e5b556e0321437	66dc5f62b9b8ce083cca52fbe567f3c0e89cb1fd5e86055a6db3757522333704	D05;D06	3	6	claimed consequences for sources and matter without assuming the historical carrier is
archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_DERIVATION_RESULTS.md	archive	972512e039bc401ae919df6f3138dab0983f4c68	91617d4b4f2003050ae604ecaa681794265a8e55ebd2b290135fceb285a01e68	D03;D06	17	25	\text{But CSN + static positivity do not uniquely select the historical }S^2\ L_4\text{ action.}\\
archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_MAP.md	archive	d6445a9b22f558c2bba0bac75cb882327c659152	83f713e3751b26ce4f5377b0e95a4921a8b8856016964c24c2db26fc31dfac65	D03;D06	6	10	| Carrier status | \(S^2\) is a reopened historical probe, not a premise |
archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_VERIFY_DISPATCH.md	archive	4827afc06eeefc9a0d28f3351f7c5ea530c920cb	b6bdb5416bd40d3264c2c7cf94cae7c03b9c072e066adb7e7e8ef7be3afca637	D03	3	23	Do not load observational masses, adopt \(S^2\), promote rank-one-zero to a postulate, fit
archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_DERIVATION_RESULTS.md	archive	7cce6e64abbe47d6b99b68a0a8d6669000771de3	a105efbcae390083c1c39eabd05fc14728b4a2f22447ee8304f3ce7fc1820909	D05;D06	4	66	Use dimensionless coordinates on the complete cell:
archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_MAP.md	archive	d519d1d5709bd401bfe33e862541942c957a5429	08f47a0bb8dcbe1dbf9989f88e94bb3cf7d9a3621c58db098cd9d582ebfad86d	D05	2	24	2. Reciprocal-c conversion and a complete cell with dimensionless coordinates
archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_VERIFY_DISPATCH.md	archive	7eecf240a9bc5ef17db042d24e5a093afa9a60a5	c5cc87876d690bbcf1d9bdc68383c3c7daad4f4588586395b42a4cbd8c12c496	D06	1	24	Do not load any observational value, identify the historical carrier as the electron, set
archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_DERIVATION_RESULTS.md	archive	da6f2ee7b1bac56c3f8909e77a2ca9f9b119bc98	d7c133fa8dcd6d2fccd49fd85de2ce1cf7a3192be7999df8a60ff5efe32d7838	D06	1	438	### 8.2 Historical native geometric action
archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_MAP.md	archive	9006317c47a86baf4dd154acf7774030cb5e8978	16040edfdca72f92c9e4e3d5cd00945082bdd913fa678558a1f7f33809200a95	D06	2	26	| W2 | Total mass of the realized universe remains constant through matter recycling | **HISTORICAL/RESTATED WORKING POSIT**, not yet derived |
archive/native_action_chat_2026-07-14_15/UDT_ELECTRON_CALIBRATION_BRIDGE_MAP.md	archive	19f7b1d491603c8a14c5a75c9497502b1099b0f5	21272e9d3f71fd7ba8cb1253ca985db7b629fa6f1b96c16676b23debd3de3ac7	D06	2	16	Can the current scale-neutral WR-L/conformal branch or the historical stable-carrier branch derive a
archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_DERIVATION_RESULTS.md	archive	ced16f07266ae352d3d42b8f14735f3344ed31a4	757b007426a67b8657cbd44d8b20aa809ce00f6a6b04456b791d5dad5e3594a4	D06	12	9	| Driver | **DISCLOSED NON-COLD** — historical fold/action/EH/H3 records were visible |
archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_MAP.md	archive	e8848166666a4536cb7497a236bfb704dd6de77a	6b6c8ffa57cabdc0d4a6028b107fda22a1224b4aaaffed0fe74cee9ffaaa5cae	D05;D06	3	9	| Driver | DISCLOSED NON-COLD — the historical cell, fold, native-action, EH, and H3 records are visible |
archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_VERIFY_DISPATCH.md	archive	6cb7712448c8f26c92a3a8d527b67a921edeb4ec	a6fd7b8b7319c2c8e123fbca8bf7d9de6e603384daeaacc7a71cb9fa2973a7b1	D06	2	16	- Treat the \(S^2\) carrier as a historical WORKING POSIT now REOPENED, not as a permanently fixed
archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_DERIVATION_RESULTS.md	archive	7ff8f9caa726b63ab841e5c8437cb1d6b027a343	8af8653b8b887fe1f8c9eb9e0b7ebe2e54b68fd6ed5081023d0e2a38c8b14e99	D06	2	17	Observer-dependent gravitational-mass amplification is excluded. The historical round-\(S^2\)
archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_MAP.md	archive	0aa901ec43e5563e03bb3ebb8ea18d9e8419b93a	a2b67b1f4d55502e7989946a09e2ab50488522cc2a4e14cdd6b421790dc383b5	D06	3	12	| Carrier status | Historical round-\(S^2\) carrier is REOPENED; used only as a conditional survivor when testing Q2 |
archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_VERIFY_DISPATCH.md	archive	24af7ccc385d78e4916a48788c057c7a2f8e22ed	92474cea4f37905fdafb92fbd86a1f18089120047e010e6464828834da6401d4	D06	1	24	Do not supply LIVE/HANDOFF, historical action work, the driver’s result, the driver’s verifier, the
archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_ACTION_MAP.md	archive	ec35b0ab525bef4d3e03f4d1a360304f6dd2ea29	ba1c2fce78fc259644deb599299080b320a3ebbedf2a81540c0d28980cd9bbcf	D06	1	24	| P6 | \(S^2\) carrier | **HISTORICAL WORKING POSIT, REOPENED** |
archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_DERIVATION_RESULTS.md	archive	af2ea25cefcc2554f7f7ff1152786223117bb871	514a97ede04db9c568875d488c67ec28c138af58b57401998cf17f434e234cbb	D05	1	80	- **DERIVED CONDITIONALLY:** in a WR-L static patch treated as the complete cell, the density window
archive/native_action_chat_2026-07-14_15/UDT_MACRO_MICRO_MATCHING_CLOSURE_DERIVATION_RESULTS.md	archive	8dacb5676ebbb836370bd7fb850c89d1c759067e	ce808049670d24364a4eb70c0ca33bade8bd1da1dc20c8a52142a87f5820bb3c	D06	2	261	3. That metric action contains real reciprocal-axis strain but not the historical area-only
archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_DERIVATION_RESULTS.md	archive	39b7220052445ecd2a46fd55b50ecfc7e0d7a752	8b9b80ae22e1584ec8dab6fdc08e2b1b72238022de49e9916c2b38cf572f9f1e	D06	2	429	unit vector would restore a smooth round \(S^2\), but positing that vector is exactly the historical
archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_MAP.md	archive	7c0d7e888e1687ff3c7ab4c1efe3e7bca6927fd8	81993551051ad7dea41d42d13960e81202977fbfbefdc17069cc2b794ae80f9f	D06	1	50	| Round (S^2) carrier | **HISTORICAL WORKING POSIT, now REOPENED** |
archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_VERIFY_DISPATCH.md	archive	11c8bf0142baec9496f5f99cf6c579c6f98348ed	6c4b365c3a43097f7d13ce5d935c346dd0fcec7e5c4a9ebd6fd42d361b7beed0	D06	1	162	for the normalized-gradient route. Do not reject or canonize the historical \(S^2\) carrier merely
archive/native_action_chat_2026-07-14_15/UDT_NATIVE_ACTION_NONCOLD_DERIVATION_RESULTS.md	archive	1bb4f2bed9ab477c527a1700162270a70bf2872e	00c852b38a40877de5830b6bb3544ee5abbb19f363cb19b9b6ed497ccfcbb739	D05;D06	9	11	| Driver status | **DISCLOSED NON-COLD** — historical EH/H3 and proposed-native-action records were visible |
