configuration_id	carrier_id	mask_id	bank	point_id	metric_amplitudes_zero	base_algebra_dimension	base_reducibility	base_central_blocks	base_numeric_status	base_closure_residual	flat_exact	flat_certification_residual	shell_h1_dimension	shell_h2_dimension	shell_h1_reducibility	shell_h2_reducibility	shell_max_isometry	shell_max_refinement	final_class	physical_merit
R00_1_M7_B1_P1	R00_1	M7	B1	P1	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0964165997010694e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M7_B1_P5	R00_1	M7	B1	P5	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2747668312152514e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M7_B2_P2	R00_1	M7	B2	P2	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0247052099320289e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M7_B2_P6	R00_1	M7	B2	P6	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0638311053135745e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M7_B3_P3	R00_1	M7	B3	P3	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.1200364068486654e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M7_B3_P7	R00_1	M7	B3	P7	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2479596345750684e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M8_B0_P0	R00_1	M8	B0	P0	YES	1	PROPER_ALGEBRA_NONCENTRAL_AMBIGUITY	NO_DISTINGUISHED_BLOCK__ZERO_GENERATORS	CLASSIFIED	0	YES	0	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	EXACT_CONSTANT_METRIC_FLAT__ALL_SUBSPACES_AMBIGUOUS	NOT_EVALUATED
R00_1_M8_B0_P4	R00_1	M8	B0	P4	YES	1	PROPER_ALGEBRA_NONCENTRAL_AMBIGUITY	NO_DISTINGUISHED_BLOCK__ZERO_GENERATORS	CLASSIFIED	0	YES	0	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	EXACT_CONSTANT_METRIC_FLAT__ALL_SUBSPACES_AMBIGUOUS	NOT_EVALUATED
R00_1_M8_B1_P1	R00_1	M8	B1	P1	YES	1	PROPER_ALGEBRA_NONCENTRAL_AMBIGUITY	NO_DISTINGUISHED_BLOCK__ZERO_GENERATORS	CLASSIFIED	0	YES	0	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	EXACT_CONSTANT_METRIC_FLAT__ALL_SUBSPACES_AMBIGUOUS	NOT_EVALUATED
R00_1_M8_B1_P5	R00_1	M8	B1	P5	YES	1	PROPER_ALGEBRA_NONCENTRAL_AMBIGUITY	NO_DISTINGUISHED_BLOCK__ZERO_GENERATORS	CLASSIFIED	0	YES	0	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	EXACT_CONSTANT_METRIC_FLAT__ALL_SUBSPACES_AMBIGUOUS	NOT_EVALUATED
R00_1_M8_B2_P2	R00_1	M8	B2	P2	YES	1	PROPER_ALGEBRA_NONCENTRAL_AMBIGUITY	NO_DISTINGUISHED_BLOCK__ZERO_GENERATORS	CLASSIFIED	0	YES	0	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	EXACT_CONSTANT_METRIC_FLAT__ALL_SUBSPACES_AMBIGUOUS	NOT_EVALUATED
R00_1_M8_B2_P6	R00_1	M8	B2	P6	YES	1	PROPER_ALGEBRA_NONCENTRAL_AMBIGUITY	NO_DISTINGUISHED_BLOCK__ZERO_GENERATORS	CLASSIFIED	0	YES	0	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	EXACT_CONSTANT_METRIC_FLAT__ALL_SUBSPACES_AMBIGUOUS	NOT_EVALUATED
R00_1_M8_B3_P3	R00_1	M8	B3	P3	YES	1	PROPER_ALGEBRA_NONCENTRAL_AMBIGUITY	NO_DISTINGUISHED_BLOCK__ZERO_GENERATORS	CLASSIFIED	0	YES	0	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	EXACT_CONSTANT_METRIC_FLAT__ALL_SUBSPACES_AMBIGUOUS	NOT_EVALUATED
R00_1_M8_B3_P7	R00_1	M8	B3	P7	YES	1	PROPER_ALGEBRA_NONCENTRAL_AMBIGUITY	NO_DISTINGUISHED_BLOCK__ZERO_GENERATORS	CLASSIFIED	0	YES	0	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	EXACT_CONSTANT_METRIC_FLAT__ALL_SUBSPACES_AMBIGUOUS	NOT_EVALUATED
R00_1_M9_B0_P0	R00_1	M9	B0	P0	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3413159666566647e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M9_B0_P4	R00_1	M9	B0	P4	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2135258665141242e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M9_B1_P1	R00_1	M9	B1	P1	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3830178856501511e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M9_B1_P5	R00_1	M9	B1	P5	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2706941229846785e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M9_B2_P2	R00_1	M9	B2	P2	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.017129855227927e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M9_B2_P6	R00_1	M9	B2	P6	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.1137009154872529e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M9_B3_P3	R00_1	M9	B3	P3	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.4094166531424067e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_M9_B3_P7	R00_1	M9	B3	P7	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	2.5877289377518724e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MA_B0_P0	R00_1	MA	B0	P0	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.429022883675312e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MA_B0_P4	R00_1	MA	B0	P4	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0556818596340298e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MA_B1_P1	R00_1	MA	B1	P1	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.9441531717969179e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MA_B1_P5	R00_1	MA	B1	P5	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.7111734787387798e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MA_B2_P2	R00_1	MA	B2	P2	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2977633163178024e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MA_B2_P6	R00_1	MA	B2	P6	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.4273222114059664e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MA_B3_P3	R00_1	MA	B3	P3	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3528618925357811e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MA_B3_P7	R00_1	MA	B3	P7	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0503718416372274e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MB_B0_P0	R00_1	MB	B0	P0	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3251618374733206e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MB_B0_P4	R00_1	MB	B0	P4	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.1053905181533146e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MB_B1_P1	R00_1	MB	B1	P1	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2043157657844052e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MB_B1_P5	R00_1	MB	B1	P5	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.017076229453932e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MB_B2_P2	R00_1	MB	B2	P2	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.1070539866584446e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MB_B2_P6	R00_1	MB	B2	P6	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3815967864245382e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MB_B3_P3	R00_1	MB	B3	P3	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3391011887896324e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MB_B3_P7	R00_1	MB	B3	P7	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	9.8879238130678004e-16	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MC_B0_P0	R00_1	MC	B0	P0	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2364605885925916e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MC_B0_P4	R00_1	MC	B0	P4	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.1582459091888786e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MC_B1_P1	R00_1	MC	B1	P1	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2564319526737208e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MC_B1_P5	R00_1	MC	B1	P5	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	9.8942421610363775e-16	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MC_B2_P2	R00_1	MC	B2	P2	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.4664806845900501e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MC_B2_P6	R00_1	MC	B2	P6	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0254802092024804e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MC_B3_P3	R00_1	MC	B3	P3	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2718788578286238e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MC_B3_P7	R00_1	MC	B3	P7	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0894023073604536e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MD_B0_P0	R00_1	MD	B0	P0	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3455909069873541e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MD_B0_P4	R00_1	MD	B0	P4	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.1398390644297176e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MD_B1_P1	R00_1	MD	B1	P1	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2481718152015149e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MD_B1_P5	R00_1	MD	B1	P5	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0053545717444271e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MD_B2_P2	R00_1	MD	B2	P2	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.6906640271910949e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MD_B2_P6	R00_1	MD	B2	P6	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.174128782222474e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MD_B3_P3	R00_1	MD	B3	P3	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.7941066727250471e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_MD_B3_P7	R00_1	MD	B3	P7	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.2462319131197739e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_ME_B0_P0	R00_1	ME	B0	P0	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.0562585805506677e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_ME_B0_P4	R00_1	ME	B0	P4	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3168745116526536e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_ME_B1_P1	R00_1	ME	B1	P1	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	9.4400361842297228e-16	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_ME_B1_P5	R00_1	ME	B1	P5	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.3935685403301915e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
R00_1_ME_B2_P2	R00_1	ME	B2	P2	NO	16	FULL_MATRIX_ALGEBRA_IRREDUCIBLE	NO_NONTRIVIAL_CENTRAL_BLOCK	CLASSIFIED	1.7918887421654637e-15	NO	-	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	NOT_REQUIRED	BASE_CURVATURE_FULL_IRREDUCIBLE__HIGHER_JETS_MONOTONE	NOT_EVALUATED
