candidate_id	profile_id	role	a	loop_id	parameter_name	parameter_value	H_256	H_512	H_1024	H_2048	convergence_difference	convergence_threshold	orientation_reverse_H_2048	orientation_reversal_error	status
C04	C04	PRIMARY_OWNER	1	PS05	delta	0.1	-3.68098164495939677581986129587519530953554044255235304904050513109441260201451263370752323757822546674078e-107	-6.52229687962128896646469536356634983721302163392851271206314176914766989983165495531748215832713586027962e-107	-3.48648962617120318935288421645747555100143983904395277823365193693814805997517784949288826120302411379975e-107	-2.38458950662139100636243653359116532717472941252615585306715103607225176831864400023564146817956937088522e-107	1.10190011954981218299044768286631022382671042651779692516650090086589629165653384925724679302345474291453e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-3.80809696425279871921649108734031380537721502900425150488506764628749299171056201420397515172577654770774e-107	6.19268647087418972557892762093147913255194444153040735795221868235974476002920601443961661990534591855402e-107	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R01	rho	0.01	-0.0000000101645869996928848185658054666605040309265833609255895176314405603740486899168156866112034844865553186358	-0.0000000101645869996928848185657006339146436577836095261217220393823248401490761283368294456085072433575024512897	-0.0000000101645869996928848185657006339146436577836095261199091215200994163911119930833691888055677736943926545171	-0.0000000101645869996928848185657006339146436577836095261199091215200994163911119930833691888055677736943915010358	1.15348132065820803002363355173139596699000305532476364569059606988119215170717007371961649180174098473774e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.0000000101645869996928848185657006339146436577836095261199091215200994163911119930833691888055677736944107366887	1.92356529242248214884976609171759362701176192420035774332989831686730403645201876920778755000046143563181e-104	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R01	rho	0.05	-0.0000011388129434332484936349034865315301520962243679600702043283210135479278509970122465726366988007503019882	-0.00000113881294343324849363489715507400231541325897016292502059152043711625430014216384619369852157896582567673	-0.00000113881294343324849363489715507400231541325897016287873004672371299231232636344899092379114181547624213322	-0.00000113881294343324849363489715507400231541325897016287873004672371299231232636344899092379114181547622912089	1.30123252710649086000451241568517758402415996200534429724269530806826253806464073284870727166708026923534e-104	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000113881294343324849363489715507400231541325897016287873004672371299231232636344899092379114181547626595054	3.68296494321345004669340006240527226137937631130936715753613132744346978051175277580110550294881462590902e-104	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R01	rho	0.1	-0.0000065223581740463152113661503090975826755221697188844089408983917289614293864102852549242507653660618232772	-0.00000652235817404631521136614394277522472654206123326754156940648773584087651493610348061197980774757991582699	-0.00000652235817404631521136614394277522472654206123326753925699198307262173110708754887891404313194943932757145	-0.00000652235817404631521136614394277522472654206123326753925699198307262173110708754887891404313194943931983218	7.73926780519881474850851363465110856257301422428309487784137104694003268712791556291168303986284390498085e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000652235817404631521136614394277522472654206123326753925699198307262173110708754887891404313194943929890346	2.09287242056080624185018960260987724509016722684838622048668062114434686750501378602682132908967046444553e-104	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R02	rho	0.01	-0.000845360746734770527941742839223529753417345413638064263577838066481418581468132022218487103386254584646905	-0.000845360746734770527941742836018696964103747225738063397058354470099894278792858708431085074211751520437762	-0.000845360746734770527941742836018696964103747225738063395822122509655264338619722521614465431209685825168047	-0.000845360746734770527941742836018696964103747225738063395822122509655264338619722521614465431209685825168047	0.0	8.45360746734770527941742836018696964103747225738063395822122509655264338619722521614465431209685825174078e-69	0.000845360746734770527941742836018696964103747225738063395822122509655264338619722521614465431209685825154095	1.39524828037387082790012640173991816339344481789892414699112041409623124500334252401788088605978030963035e-104	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R02	rho	0.05	-0.00418646967888996934032792554101751884179746034144893187177405918122460850085337044554509593173228678126538	-0.00418646967888996934032792553375485554969222792638165498971807903570398208428399896854167820029719822962955	-0.0041864696788899693403279255337548555496922279263816549952863402072951505556349985950207005086820617876093	-0.0041864696788899693403279255337548555496922279263816549952863402072951505556349985950207005086820617876093	0.0	4.18646967888996934032792553375485554969222792638165499528634020729515055563499859502070050868206178761177e-68	0.0041864696788899693403279255337548555496922279263816549952863402072951505556349985950207005086820617876093	0.0	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R02	rho	0.1	-0.00813205537836596556446350873334953448374850322228254705552590469557831761215859743509320971066733483898017	-0.00813205537836596556446350873382486110262595834690605653845176665747082092524896678841499512436476435927549	-0.00813205537836596556446350873382486110262595834690605655606344309528538501968302338262782335788680859099575	-0.00813205537836596556446350873382486110262595834690605655606344309528538501968302338262782335788680859099575	0.0	8.13205537836596556446350873382486110262595834690605655606344309528538501968302338262782335788680859103237e-68	0.00813205537836596556446350873382486110262595834690605655606344309528538501968302338262782335788680859099575	0.0	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R03	rho	0.01	0.000000000000308752222569297459751140383190130434780695184962469388113796885466928984160245494648968745964812101985248	0.000000000000308752222569297459751140383190130434780695184962469388113796885466928984160245495055393251921206451030373	0.000000000000308752222569297459751140383190130434780695184962469388113796885466928984160245495055393251921110577577099	0.000000000000308752222569297459751140383190130434780695184962469388113796885466928984160245495055393251920793034381109	3.17543195989469911665040667660216828004130353210584536478400942050911651784951140912837912603721167106967e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000000000030875222256929745975114038319013043478069518496246938811379688546692898416024549505539325192151562132803	7.22586946920619038379272012669086818744409879834113161071436550568113215155795650497801071810998047924345e-106	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R03	rho	0.05	0.000000000976732667832785242819711202479202734784178153387451937383693988045661325494320273747733624103996592577681	0.000000000976732667832785242819711202479202734784178153387451937383693988045661325494320532094344344532623629575076	0.000000000976732667832785242819711202479202734784178153387451937383693988045661325494320532094344344532622245472006	0.000000000976732667832785242819711202479202734784178153387451937383693988045661325494320532094344344532619664429812	2.58104219376794071169947737361048589540557923419118797768073645786192283170965540651173045151290727405775e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000000976732667832785242819711202479202734784178153387451937383693988045661325494320532094344344532624631406496	4.96697668399200794213007625459180213568040894364738369187908538604652099886963571622862497856927006607404e-105	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R03	rho	0.1	0.0000000324321494382146807710609763509692696700437144834055818778822738494353876121980569435096527330657479288381	0.0000000324321494382146807710609763509692696700437144834055818778822738494353876130197889596597609090668478005882	0.0000000324321494382146807710609763509692696700437144834055818778822738494353876130197889596597609090668531894622	0.0000000324321494382146807710609763509692696700437144834055818778822738494353876130197889596597609090668564340276	3.24456539808621084857146093178044934236390671154473937990488816998696352750411072784919810540024595928445e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000032432149438214680771060976350969269670043714483405581877882273849435387613019788959659760909066852935262	3.49876560053469744655009113864041368060422853658308707148011366047019413458022019038541480735876916633075e-105	PASS_PRIMARY
C08	C08	PRIMARY_OWNER	1	R04	rho	0.01	-0.000000000000308749041443538419155890118030582899308228514939943838565955200097724509903938749763202402995711628767061	-0.000000000000308749041443538419155890118030582899308228514939943838565955200097724509903938750169707154005851189122604	-0.000000000000308749041443538419155890118030582899308228514939943838565955200097724509903938750169707154006131587947196	-0.000000000000308749041443538419155890118030582899308228514939943838565955200097724509903938750169707154006139840976708	8.25302951273979723067649087290346667373901573369392491712501803137754770321693907586225927632339944439137e-108	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000000000308749041443538419155890118030582899308228514939943838565955200097724509903938750169707154006436552824063	2.96711847354356305177151613083994081686099848113809006762234665872351095525399929990080551629587510279287e-106	PASS_PRIMARY
