configuration_id	design_id	design_family	bank	point_id	configuration_sha256	metric_jet_sha256	phi_jet_sha256	parameter_tangent_sha256	alpha_0	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	beta	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	complete_metric_parameter_rank	combined_parameter_rank	retained	physical_merit
A01P_B1_P1	A01P	METRIC_AXIS	B1	P1	16dff6b0c5a80c1d663cf186bc6607984459930f2a50698078301d9940a27e1f	d72f8d4aeee46459704dd072699998e3786908cfe856fa118f3d2770057f0a76	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	bec886b0f6b20a8f67c5bb5e7725109a4278269419baedce42f54b3e002d4c14	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342247	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.13796328953841427	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.07905973929614724	0.09615271173244855	0.04382419837738427	2.0816681711721685e-17	0.010706825509752216	0.001773704032185298	-0.013295323900565582	0.04038006924954416	0.09283168343825686	0.012036522974166214	0.13435768769913028	0.0494500485521995	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01P_B1_P5	A01P	METRIC_AXIS	B1	P5	0b5e0f3157b23a34d68842cf569ba7dcbbf6c1672e42d5c96da4cf151349453e	6d740c0ede67f6188084b3b0e92d09325d5d6fe6d0bd14341fdac2bd9faff973	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	c0618e56b7a4a7aa1954c00c6f994b54296deae2cd12efa4f2a56e1e9d03a5ed	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.1197468893573434	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.07459715615495724	0.09274845608270665	0.043874140402157834	1.3877787807814457e-17	0.009015167119799498	-0.00029837777812486473	-0.013548939514137215	0.04054029395334356	0.07146685515911186	0.006018261487083102	0.16826056074303175	0.05265978801197715	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01P_B2_P2	A01P	METRIC_AXIS	B2	P2	f5fd04436a00e8f1e3e38643bd76b09af84cc980cfd517228bf2e2553a75ea90	a5f73980c96c2728a239801b6151dc0bd7f3d18f00e659ca4bdc4a5e23ec4747	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	f944319b3721b2e4495c1ba5d4961bba2eb7f8104810601d850bb3b8ab19de77	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.08961186437147203	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.048255410444845936	0.0584919967421878	0.03261939047445597	1.0299920638612292e-17	0.0010831154700250078	-0.007091190878279874	-0.006580659739619447	0.048255410444845936	0.1327886409542836	0.06321323940539787	0.10137188307230814	0.07772154834747323	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01P_B2_P6	A01P	METRIC_AXIS	B2	P6	2add6bb79cf6f42318e4c778ce41c693b2e390e9d9a064cb63e06094754f98f0	626d9c3abaa696b215b6a4d19b0ef43b6c3ad6c50af2da7e1487f9685e3eff61	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	4553345b5ec8aebe10f3416470d5997a3bb4e4beb3f0898a1470737e29ea18b9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342247	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.12951756736373946	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.07251548664132247	0.08576817315259175	0.03471253782695818	4.5102810375396984e-17	0.006447435804391542	0.00562157643949664	-0.0016816950840128691	0.04849319970359512	0.2053731732467109	0.043632395781352494	0.09930131453687122	0.08400489992386832	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01P_B3_P3	A01P	METRIC_AXIS	B3	P3	942bfc63b881ac6ec00f53eba2fe1206339a727243162c7c3861fd4667ddb5a6	9ad14a2c90a43705c1340f7ba8edcae5e801f456ccf68199fe87c9d3c20fce76	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	ea5fed6573b90e426f979ec18855884cbeac8a7346fb34f89be97b25e3cd2328	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.010293919507493032	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.04771480354129999	0.043345626208787506	0.03536997007616363	1.3877787807814457e-17	-0.001954585850710136	-0.02853219830218529	-0.024587705007822674	0.04771480354129999	0.10947862458734924	0.11298927712148106	0.0570445213811377	0.10630829041111796	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01P_B3_P7	A01P	METRIC_AXIS	B3	P7	4fc491e1db5499ddfe9e5a952d98ad92404491b92a296555bd75192e05f78121	dac13747a0bb5150dd1a63b5376d024ef2d11d296cc6fc0468fa0a1909712ee3	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	c2cc0935897989f7f6b6fdf1489e1d743e766b9a4ea5df8773a081efcf365237	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0034520987269950638	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.047684453044876965	0.041169567603700934	0.03516384509354966	6.938893903907228e-18	-0.0016785688767493173	-0.027334082613136114	-0.023972972531097217	0.047684453044876965	0.08124653007562191	0.09127696588742706	0.1043165324427738	0.11635305541694002	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01M_B0_P0	A01M	METRIC_AXIS	B0	P0	bcf3b5d887eb251b0e1f1a9c54ca180969766f7fe575d6412f70bacb47de9145	299c8a79830f498074af1eec639730cb9c0943595b466d889450317cf6dc6335	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	3208466ac3aaade342ba810346ccb6a3f27012708ba4339845dd20d7d301cbbf	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.10142595125518439	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.07489658838714194	0.09468847027556088	0.03213512162995309	1.3877787807814457e-17	0.0034684981788307306	0.00019340260505514798	-0.0033145192232666306	0.025034900620383552	0.03610956892249862	0.07221913784499724	0.1624930601512438	0.054164353383747935	0.0	0.0	0	0	0	0.0	0.0	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01M_B0_P4	A01M	METRIC_AXIS	B0	P4	849e8a4270eae1fcb590c254938c94b3a65310b9a5a9468a43b0a8fa8b5d5325	650a34d72cdb3b5550b3ce9ccdb658fef5e9177dcaec0e5255150b441eeeb60d	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	49525a1a53f2c2c9f72c5258df88e741f657853a2c1862b1be424cd0dc8c9942	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.10110494821430574	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.07587912869819803	0.09582131282559564	0.032271206284602505	2.42861286636753e-17	0.0030828557657620265	-0.0012841540126181284	-0.004042462026336337	0.025768606657759326	0.057083926664684086	0.046587792047330816	0.16901284342891718	0.04412794707443573	0.0	0.0	0	0	0	0.0	0.0	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01M_B1_P1	A01M	METRIC_AXIS	B1	P1	21fe64ba9753be968b626ed4a9e0fd73f468c24672c163ebf2e86f2712f4934b	aca2fe89dfe5ac398560b7c2d88bad877cd183be7b192df8a1d7e2ffe51ab1b2	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	960555c49422885a9e717043b0d281c7b68bc4d0d0757b4bba3c35cd1adeff30	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342247	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.11239801467315202	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.05665698595285575	0.0623138516606971	0.045054726588549115	1.0408340855860843e-17	0.003677737275737804	-0.019942093346077897	-0.02308646333006484	0.04086412910038532	0.09283168343825686	0.012036522974166214	0.13435768769913028	0.0494500485521995	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01M_B1_P5	A01M	METRIC_AXIS	B1	P5	0fe1b5418da64b7386d1c3498665ed40d9ba9ef13ff9487f48af4e4eca82e946	238ee5ffbca040e10077cb30d7673ad64c23533e01f3a8279590ad055dee15f5	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	9fd3da12961eef0263ba487257750b0713af30b9365352282676365e0a4ee38e	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342247	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	0.13061441485422284	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.06114410121465496	0.06571810731043896	0.04577776428840598	3.122502256758253e-17	0.005426847448214035	-0.01737246432141792	-0.022539450761942286	0.04118584599304181	0.07146685515911186	0.006018261487083102	0.16826056074303175	0.05265978801197715	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01M_B2_P2	A01M	METRIC_AXIS	B2	P2	7af5e29ee0bb9a13d568e7d090b437270b084b8234973f324167c80b4aca5c48	85023980625c8b57f0294db6fc25d9ff7589f08464fbd8b53ad23fb8a6ec1a61	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	4495d0c7c526bd7f39fb1aab2f48ec8c88e09cc78c6f3d94a2227d4c7190fe19	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	4.440892098500626e-16	10	NUMERIC_CLASSIFIED	0.06214019906910185	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.04781530908840299	0.05172727969930947	0.03320367626359051	2.3778511308880693e-17	-0.0039718918261556265	-0.02314233816721883	-0.013911419734791725	0.04781530908840298	0.1327886409542836	0.06321323940539787	0.10137188307230814	0.07772154834747323	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01M_B2_P6	A01M	METRIC_AXIS	B2	P6	e659f191651ace1d7412ff27689ddd5d78049ac1c8c62027d979088a078872d9	fd2132e07ca4cabb22bcb65351f686b62dca098951d1baa5ea2ba10cb0b3b5e6	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	89671b34132d2bcdab1a327566fe1a5da5b91af59f20a06bd6578105da2f4d72	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.022234496076834462	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.05046752556765423	0.061215760391159266	0.037061238723428036	1.3877787807814457e-17	-0.007419850698555045	-0.03356714213225965	-0.018562649796552675	0.047979062469508574	0.2053731732467109	0.043632395781352494	0.09930131453687122	0.08400489992386832	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01M_B3_P3	A01M	METRIC_AXIS	B3	P3	e920ead2edaacade9db54a06d7d11198cbab2678e61f537b3510ff589a869769	05405052613001e57d803357fe5497207c1469f4ee395df8eabb8daffd139f03	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	b2729cc5edc4593d9257aafaf5b387e8aa718f47dbb5c783bf74d1d7b4d7294f	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	4.440892098500626e-16	10	NUMERIC_CLASSIFIED	-0.009553112641287857	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.05578018900165149	0.05404764125845877	0.03726976562326764	1.734723475976807e-17	-0.0033977902977173667	-0.034290313272524575	-0.027464312023377523	0.04853819069614569	0.10947862458734924	0.11298927712148106	0.0570445213811377	0.10630829041111796	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A01M_B3_P7	A01M	METRIC_AXIS	B3	P7	238a43cd92defaf5a2b5149631c3d19156630d5305931155f363b85c236abd9a	9e4152cb422a8027e689c210a14188f2ee5896fa066a359016a1d6cec6c301bd	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	bab12d79d3a39b1fd792945ad14da2f0f7700643f158e2ac27e1012e903e867e	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.004192905593200236	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.05857254086319604	0.05622369986354533	0.03761635178872247	1.3877787807814457e-17	-0.003480680210442881	-0.03454819141960299	-0.02758097084627943	0.04867079022420328	0.08124653007562191	0.09127696588742706	0.1043165324427738	0.11635305541694002	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02P_B0_P0	A02P	METRIC_AXIS	B0	P0	3d52cac335643330a5a837a8c4d586266eb4d50b02f9945c572ed00e870daaa1	83b123c8f7247eb172ac5bba8e24433c63f383cd2c074ccf9d82260c8c10a7eb	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	868d92f362369e3e5f0664899588334655f0db2fddaf6fa497f85bd05f20b63d	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.04621687258771479	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.08253287397229106	0.09305555555555556	0.06787423542179244	3.4189099464613233e-17	0.009384323734436918	0.035401295625958645	0.017344647927681124	0.08253287397229106	0.17738408734343153	0.2069481019006701	0.029564014557238585	0.1478200727861929	0.0	0.0	0	0	0	0.0	0.0	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02P_B0_P4	A02P	METRIC_AXIS	B0	P4	f0de9674a6ed9a4d1d3106aa9b62d6352cc9e5ae5df0356e613e2ee8ed27fe77	ae45f9bd34e7f88347646f0a96fe8aee4954c06b4311e261e73466a4affe81ca	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	d6c7206944389725c94ba2a034c02872d682904cf02f46138d46112fd8381505	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4746082845594384	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.03016755447562182	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.0855818500535212	0.09568684649785844	0.06751742114835407	2.4848493194657693e-17	0.008874202171580338	0.034586727343281734	0.01714168344780096	0.0855818500535212	0.23226471561744802	0.19970092446822982	0.005560393039103552	0.11747809123042195	0.0	0.0	0	0	0	0.0	0.0	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02P_B1_P1	A02P	METRIC_AXIS	B1	P1	a27221fdd572a1e797276c82667127691ded6c5afe074a954c7ab51504412395	d9fde305c88a6867dcef9aa6aa6ee36155607e1a8a59da6e925449e121e25f51	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	c969b84051912881a008906d2955914f339841af08eb1c9c7bb801211a037b5e	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.556608255786388	1,3,0	4.440892098500626e-16	10	NUMERIC_CLASSIFIED	-0.1998316367580537	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.07343245536151637	0.09453660594382693	0.054798274602362265	3.122502256758253e-17	0.015715008198136125	0.02292734974314184	0.004808227696670432	0.07343245536151637	0.07378206052389209	0.24442493036114016	0.0005245170179423634	0.1874274144114036	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02P_B1_P5	A02P	METRIC_AXIS	B1	P5	fb71ef0bc149d5e606211dc18672cc86dc5ecfe89ec6b8203a0371d9444b5192	faf64bc3d8a5a642922ec709e22a38d7a6a8c91b6c43c75b3af9e2ed67586df0	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	adf946240f527768b475a2d68b6e8d5a3f26973eb376f5293c11b8b7ab4b9738	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5679249957166785	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.1922399488020803	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.07450685641888581	0.09151600065379639	0.05778591146071129	2.0816681711721685e-17	0.015441017651662722	0.024807872691224437	0.006244570026374462	0.07450685641888581	0.038303948442954136	0.3222814972441658	0.04534835275430203	0.1135910195204847	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02P_B2_P2	A02P	METRIC_AXIS	B2	P2	95711c264dfcaa90585c2301015b3e25c533956f590f63d907867b5ea8185a6a	d65ebfdccabbdba6879ba05511868f7317e24b428a9173bed5e0e7889d2ee6f7	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	aab43f471774c02f260252b4fb460ed035c87cd0dd1428c6c5ef565532258175	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.566737551797617	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.058610409294765534	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.094387401526381	0.09932647392290252	0.04198791531745142	1.3877787807814457e-17	0.013555864586900706	0.05078827826990291	0.02482160912200144	0.094387401526381	0.10513352849828415	0.2548771589382721	0.04932376444611038	0.1189351323111866	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02P_B2_P6	A02P	METRIC_AXIS	B2	P6	2e13a240202e5ab8c8364e52eea2989021e6a12ca7d737cc886cf0b72598e9d4	ff6d175216fb1fa5390bf4b8f410cd8a7f879f6d8312b8211c89484929b7c107	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	32ca4b403df7a88fed3d34dc99562e8a5344946020a6cc7688bcf337a0c61f3c	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1841713057144323	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0355619711195144	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.06821996993190682	0.09498263888888889	0.04105152219691421	8.223342214714278e-18	0.012438318706050585	0.048488621034297144	0.024033534885497684	0.06821996993190682	0.04588731298655037	0.15063009262976315	0.10175012879626388	0.14597485797895374	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02P_B3_P3	A02P	METRIC_AXIS	B3	P3	fd8908e75226b9a2834b1fdf7b33ebb3905f781c746fcc0253c3d24e36255780	f602c5fc5e3084a220a3a0b47e99cb0c7b5f70f178cced7d0e9296337fe22005	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	b350c1085ce027c0b768e1b89ce649cf765744d367603fa9f89d10678d5b97f0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4788105925415478	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.07865440535157225	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.06283069588587627	0.07004974489795915	0.03977955210413743	5.204170427930421e-18	0.0006256379407042508	-0.0036839637183924308	-0.0028730677727311213	0.05723260317905368	0.11638915727021883	0.1864302775500085	0.09590537745094943	0.09353844198964374	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02P_B3_P7	A02P	METRIC_AXIS	B3	P7	cf9435a6831199515a34782a099469d391e721ab6e5625b82b0c05243cb279b6	b36249ee838d49044e1b529ca6ed74ec5a9696c325d85dde5b725903afa75cfe	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	22aa2234e5873b26cd5fbb2994e423b2d8e5722e36499b4683483f903560df76	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4658996298436164	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.0736131130640651	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.06392558319579134	0.07189814814814814	0.04086141908508455	1.0621899636231918e-17	-0.0009680828849118973	-0.00929122195463043	-0.00554875937981235	0.053895619401817633	0.18605514233417694	0.13007394906548655	0.13830647748735275	0.08891130695615534	0.0	0.0	0	0	0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02M_B0_P0	A02M	METRIC_AXIS	B0	P0	cde18074a78285cb3314a0d41668c9d02b7099b7e08439fce1836247a69e062d	037cd6a8ec6ffe967077b2235f83600191cd88c7d6ac6c3d95b2f54509c0af00	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	2476af422a48cd844424f19db032933c7758406812a825db11406668946e95ae	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.060517163710168784	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.0948512133711405	0.10694444444444448	0.07721759585372884	3.8163916471489756e-17	0.01827414623466662	0.06943425783514313	0.03410674106698436	0.0948512133711405	0.17738408734343153	0.2069481019006701	0.029564014557238585	0.1478200727861929	0.0	0.0	0	0	0	0.0	0.0	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02M_B0_P4	A02M	METRIC_AXIS	B0	P4	f75492c734597e12e5849d59b63fbc1a3b8dabe7d97a8bf20d6f86c130f0c63b	a48a396f9715d0a1e0013ea068cc0f3cbc1addccec47da25f986aecb22dca262	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	6d8fbd95dd3a1a728420f522489a9c6d500c9fd4b49b9ac67825b3fa6aa79ecf	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4500638867193545	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.07656648182226178	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.09300667613680988	0.10574850299237493	0.07757441012716718	2.076831252987307e-17	0.01927135833070616	0.07122300718418591	0.03463443256898655	0.09174427448190516	0.22839874141669148	0.19637696447797032	0.0054678420204174166	0.11552270481435103	0.0	0.0	0	0	0	0.0	0.0	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02M_B1_P1	A02M	METRIC_AXIS	B1	P1	7b95b1a8f077f5a3b502df424ac445262f9b1295b34fa926c68e11d8bd6f28b8	103d7a0b1711732142ab1952b4675f13d8670aacb4b48ef25a583ae587b0becb	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	e54a71e4b451582a82a4de12bb80737583e89433c058508970c90217ff96956d	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3736765255793768	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.17136611003777363	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.06607473064821394	0.07930456104252401	0.063780853313383	2.0816681711721685e-17	0.014854605081160514	0.030052076655163722	0.010131647716002126	0.06480258576765582	0.06511123410388486	0.21570024947211142	0.0004628760718285676	0.16540104966674066	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A02M_B1_P5	A02M	METRIC_AXIS	B1	P5	0785c65a140ddd143ee49f2ab7729313f59971c42619cf84eb186b6e3c98a9d9	dcb53d8584f6544c1b0df3ef0042a664ee0da9ca7a1d9d912078498862d9e513	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	caf0b289c7ff63be26fb04cf7bb8fd37590383fb9936d29dc76ab7bdb87f81b5	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3637618038734312	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.17895779799374706	4	NUMERIC_CLASSIFIED	3	NUMERIC_CLASSIFIED	0.06467040360397633	0.07818335262345681	0.06079321645503394	2.0816681711721685e-17	0.014970127957291992	0.027854618366397226	0.008589660272736837	0.0638647100536082	0.0333163014600459	0.2803164674569379	0.039443437360744	0.09880006639875681	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
