chain_id	A	B	C	rank_AB	rank_BC	rank_AC	transition_composes	Gram_increments_add	reciprocal_character_composes	delta_beta_telescopes	nontrivial_directed_loop
C000_080_090	S000	S080	S090	2	1	2	1	1	1	1	0
C000_080_095	S000	S080	S095	2	1	2	1	1	1	1	0
C000_081_081	S000	S081	S081	2	0	2	1	1	1	1	0
C000_081_086	S000	S081	S086	2	1	2	1	1	1	1	0
C000_081_091	S000	S081	S091	2	1	2	1	1	1	1	0
C000_081_096	S000	S081	S096	2	1	2	1	1	1	1	0
C000_082_082	S000	S082	S082	2	0	2	1	1	1	1	0
C000_082_087	S000	S082	S087	2	1	2	1	1	1	1	0
C000_082_092	S000	S082	S092	2	1	2	1	1	1	1	0
C000_082_097	S000	S082	S097	2	1	2	1	1	1	1	0
C000_083_083	S000	S083	S083	2	0	2	1	1	1	1	0
C000_083_088	S000	S083	S088	2	1	2	1	1	1	1	0
C000_083_093	S000	S083	S093	2	1	2	1	1	1	1	0
C000_083_098	S000	S083	S098	2	1	2	1	1	1	1	0
C000_085_085	S000	S085	S085	2	0	2	1	1	1	1	0
C000_085_090	S000	S085	S090	2	1	2	1	1	1	1	0
C000_085_095	S000	S085	S095	2	1	2	1	1	1	1	0
C000_086_086	S000	S086	S086	2	0	2	1	1	1	1	0
C000_086_091	S000	S086	S091	2	1	2	1	1	1	1	0
C000_086_096	S000	S086	S096	2	1	2	1	1	1	1	0
C000_087_087	S000	S087	S087	2	0	2	1	1	1	1	0
C000_087_092	S000	S087	S092	2	1	2	1	1	1	1	0
C000_087_097	S000	S087	S097	2	1	2	1	1	1	1	0
C000_088_088	S000	S088	S088	2	0	2	1	1	1	1	0
C000_088_093	S000	S088	S093	2	1	2	1	1	1	1	0
C000_088_098	S000	S088	S098	2	1	2	1	1	1	1	0
C000_089_089	S000	S089	S089	2	0	2	1	1	1	1	0
C000_089_094	S000	S089	S094	2	1	2	1	1	1	1	0
C000_089_099	S000	S089	S099	2	1	2	1	1	1	1	0
C000_090_090	S000	S090	S090	2	0	2	1	1	1	1	0
C000_090_095	S000	S090	S095	2	1	2	1	1	1	1	0
C000_091_091	S000	S091	S091	2	0	2	1	1	1	1	0
C000_091_096	S000	S091	S096	2	1	2	1	1	1	1	0
C000_092_092	S000	S092	S092	2	0	2	1	1	1	1	0
C000_092_097	S000	S092	S097	2	1	2	1	1	1	1	0
C000_093_093	S000	S093	S093	2	0	2	1	1	1	1	0
C000_093_098	S000	S093	S098	2	1	2	1	1	1	1	0
C000_094_094	S000	S094	S094	2	0	2	1	1	1	1	0
C000_094_099	S000	S094	S099	2	1	2	1	1	1	1	0
C000_095_095	S000	S095	S095	2	0	2	1	1	1	1	0
C000_096_096	S000	S096	S096	2	0	2	1	1	1	1	0
C000_097_097	S000	S097	S097	2	0	2	1	1	1	1	0
C000_098_098	S000	S098	S098	2	0	2	1	1	1	1	0
C000_099_099	S000	S099	S099	2	0	2	1	1	1	1	0
C001_001_001	S001	S001	S001	0	0	0	1	1	1	1	0
C001_001_006	S001	S001	S006	0	1	1	1	1	1	1	0
C001_001_011	S001	S001	S011	0	1	1	1	1	1	1	0
C001_001_016	S001	S001	S016	0	1	1	1	1	1	1	0
C001_001_021	S001	S001	S021	0	1	1	1	1	1	1	0
C001_001_026	S001	S001	S026	0	1	1	1	1	1	1	0
C001_001_031	S001	S001	S031	0	2	2	1	1	1	1	0
C001_001_035	S001	S001	S035	0	2	2	1	1	1	1	0
C001_001_036	S001	S001	S036	0	2	2	1	1	1	1	0
C001_001_037	S001	S001	S037	0	2	2	1	1	1	1	0
C001_001_040	S001	S001	S040	0	2	2	1	1	1	1	0
C001_001_041	S001	S001	S041	0	2	2	1	1	1	1	0
C001_001_042	S001	S001	S042	0	2	2	1	1	1	1	0
C001_001_045	S001	S001	S045	0	2	2	1	1	1	1	0
C001_001_046	S001	S001	S046	0	2	2	1	1	1	1	0
C001_001_047	S001	S001	S047	0	2	2	1	1	1	1	0
C001_001_048	S001	S001	S048	0	2	2	1	1	1	1	0
C001_001_051	S001	S001	S051	0	1	1	1	1	1	1	0
C001_001_055	S001	S001	S055	0	2	2	1	1	1	1	0
C001_001_056	S001	S001	S056	0	2	2	1	1	1	1	0
C001_001_057	S001	S001	S057	0	2	2	1	1	1	1	0
C001_001_060	S001	S001	S060	0	2	2	1	1	1	1	0
C001_001_061	S001	S001	S061	0	2	2	1	1	1	1	0
C001_001_062	S001	S001	S062	0	2	2	1	1	1	1	0
C001_001_063	S001	S001	S063	0	2	2	1	1	1	1	0
C001_001_065	S001	S001	S065	0	2	2	1	1	1	1	0
C001_001_066	S001	S001	S066	0	2	2	1	1	1	1	0
C001_001_067	S001	S001	S067	0	2	2	1	1	1	1	0
C001_001_068	S001	S001	S068	0	2	2	1	1	1	1	0
C001_001_069	S001	S001	S069	0	2	2	1	1	1	1	0
C001_001_070	S001	S001	S070	0	2	2	1	1	1	1	0
C001_001_071	S001	S001	S071	0	2	2	1	1	1	1	0
C001_001_072	S001	S001	S072	0	2	2	1	1	1	1	0
C001_001_073	S001	S001	S073	0	2	2	1	1	1	1	0
C001_001_074	S001	S001	S074	0	2	2	1	1	1	1	0
C001_001_076	S001	S001	S076	0	1	1	1	1	1	1	0
C001_001_080	S001	S001	S080	0	2	2	1	1	1	1	0
C001_001_081	S001	S001	S081	0	2	2	1	1	1	1	0
C001_001_082	S001	S001	S082	0	2	2	1	1	1	1	0
C001_001_083	S001	S001	S083	0	2	2	1	1	1	1	0
C001_001_084	S001	S001	S084	0	2	2	1	1	1	1	0
C001_001_085	S001	S001	S085	0	2	2	1	1	1	1	0
C001_001_086	S001	S001	S086	0	2	2	1	1	1	1	0
C001_001_087	S001	S001	S087	0	2	2	1	1	1	1	0
C001_001_088	S001	S001	S088	0	2	2	1	1	1	1	0
C001_001_089	S001	S001	S089	0	2	2	1	1	1	1	0
C001_001_090	S001	S001	S090	0	2	2	1	1	1	1	0
C001_001_091	S001	S001	S091	0	2	2	1	1	1	1	0
C001_001_092	S001	S001	S092	0	2	2	1	1	1	1	0
C001_001_093	S001	S001	S093	0	2	2	1	1	1	1	0
C001_001_094	S001	S001	S094	0	2	2	1	1	1	1	0
C001_001_095	S001	S001	S095	0	2	2	1	1	1	1	0
C001_001_096	S001	S001	S096	0	2	2	1	1	1	1	0
C001_001_097	S001	S001	S097	0	2	2	1	1	1	1	0
C001_001_098	S001	S001	S098	0	2	2	1	1	1	1	0
C001_001_099	S001	S001	S099	0	2	2	1	1	1	1	0
C001_006_006	S001	S006	S006	1	0	1	1	1	1	1	0
C001_006_011	S001	S006	S011	1	1	1	1	1	1	1	0
C001_006_016	S001	S006	S016	1	1	1	1	1	1	1	0
C001_006_021	S001	S006	S021	1	1	1	1	1	1	1	0
C001_006_031	S001	S006	S031	1	1	2	1	1	1	1	0
C001_006_036	S001	S006	S036	1	2	2	1	1	1	1	0
C001_006_040	S001	S006	S040	1	2	2	1	1	1	1	0
C001_006_041	S001	S006	S041	1	2	2	1	1	1	1	0
C001_006_042	S001	S006	S042	1	2	2	1	1	1	1	0
C001_006_045	S001	S006	S045	1	2	2	1	1	1	1	0
C001_006_046	S001	S006	S046	1	2	2	1	1	1	1	0
C001_006_047	S001	S006	S047	1	2	2	1	1	1	1	0
C001_006_048	S001	S006	S048	1	2	2	1	1	1	1	0
C001_006_056	S001	S006	S056	1	1	2	1	1	1	1	0
C001_006_060	S001	S006	S060	1	2	2	1	1	1	1	0
C001_006_061	S001	S006	S061	1	2	2	1	1	1	1	0
C001_006_062	S001	S006	S062	1	2	2	1	1	1	1	0
C001_006_065	S001	S006	S065	1	2	2	1	1	1	1	0
C001_006_066	S001	S006	S066	1	2	2	1	1	1	1	0
C001_006_067	S001	S006	S067	1	2	2	1	1	1	1	0
C001_006_068	S001	S006	S068	1	2	2	1	1	1	1	0
C001_006_069	S001	S006	S069	1	1	2	1	1	1	1	0
C001_006_070	S001	S006	S070	1	2	2	1	1	1	1	0
C001_006_071	S001	S006	S071	1	2	2	1	1	1	1	0
C001_006_072	S001	S006	S072	1	2	2	1	1	1	1	0
C001_006_073	S001	S006	S073	1	2	2	1	1	1	1	0
C001_006_074	S001	S006	S074	1	2	2	1	1	1	1	0
C001_006_081	S001	S006	S081	1	1	2	1	1	1	1	0
C001_006_085	S001	S006	S085	1	2	2	1	1	1	1	0
C001_006_086	S001	S006	S086	1	2	2	1	1	1	1	0
C001_006_087	S001	S006	S087	1	2	2	1	1	1	1	0
C001_006_088	S001	S006	S088	1	2	2	1	1	1	1	0
C001_006_089	S001	S006	S089	1	2	2	1	1	1	1	0
C001_006_090	S001	S006	S090	1	2	2	1	1	1	1	0
C001_006_091	S001	S006	S091	1	2	2	1	1	1	1	0
C001_006_092	S001	S006	S092	1	2	2	1	1	1	1	0
C001_006_093	S001	S006	S093	1	2	2	1	1	1	1	0
C001_006_094	S001	S006	S094	1	2	2	1	1	1	1	0
C001_006_095	S001	S006	S095	1	2	2	1	1	1	1	0
C001_006_096	S001	S006	S096	1	2	2	1	1	1	1	0
C001_006_097	S001	S006	S097	1	2	2	1	1	1	1	0
C001_006_098	S001	S006	S098	1	2	2	1	1	1	1	0
C001_006_099	S001	S006	S099	1	2	2	1	1	1	1	0
C001_011_011	S001	S011	S011	1	0	1	1	1	1	1	0
C001_011_016	S001	S011	S016	1	1	1	1	1	1	1	0
C001_011_021	S001	S011	S021	1	1	1	1	1	1	1	0
C001_011_036	S001	S011	S036	1	1	2	1	1	1	1	0
C001_011_040	S001	S011	S040	1	2	2	1	1	1	1	0
C001_011_041	S001	S011	S041	1	2	2	1	1	1	1	0
C001_011_042	S001	S011	S042	1	2	2	1	1	1	1	0
C001_011_045	S001	S011	S045	1	2	2	1	1	1	1	0
C001_011_046	S001	S011	S046	1	2	2	1	1	1	1	0
C001_011_047	S001	S011	S047	1	2	2	1	1	1	1	0
C001_011_061	S001	S011	S061	1	1	2	1	1	1	1	0
C001_011_065	S001	S011	S065	1	2	2	1	1	1	1	0
C001_011_066	S001	S011	S066	1	2	2	1	1	1	1	0
C001_011_067	S001	S011	S067	1	2	2	1	1	1	1	0
C001_011_068	S001	S011	S068	1	2	2	1	1	1	1	0
C001_011_070	S001	S011	S070	1	2	2	1	1	1	1	0
C001_011_071	S001	S011	S071	1	2	2	1	1	1	1	0
C001_011_072	S001	S011	S072	1	2	2	1	1	1	1	0
C001_011_073	S001	S011	S073	1	2	2	1	1	1	1	0
C001_011_074	S001	S011	S074	1	2	2	1	1	1	1	0
C001_011_086	S001	S011	S086	1	1	2	1	1	1	1	0
C001_011_090	S001	S011	S090	1	2	2	1	1	1	1	0
C001_011_091	S001	S011	S091	1	2	2	1	1	1	1	0
C001_011_092	S001	S011	S092	1	2	2	1	1	1	1	0
C001_011_093	S001	S011	S093	1	2	2	1	1	1	1	0
C001_011_094	S001	S011	S094	1	2	2	1	1	1	1	0
C001_011_095	S001	S011	S095	1	2	2	1	1	1	1	0
C001_011_096	S001	S011	S096	1	2	2	1	1	1	1	0
C001_011_097	S001	S011	S097	1	2	2	1	1	1	1	0
C001_011_098	S001	S011	S098	1	2	2	1	1	1	1	0
C001_011_099	S001	S011	S099	1	2	2	1	1	1	1	0
C001_016_016	S001	S016	S016	1	0	1	1	1	1	1	0
C001_016_021	S001	S016	S021	1	1	1	1	1	1	1	0
C001_016_041	S001	S016	S041	1	1	2	1	1	1	1	0
C001_016_045	S001	S016	S045	1	2	2	1	1	1	1	0
C001_016_046	S001	S016	S046	1	2	2	1	1	1	1	0
C001_016_047	S001	S016	S047	1	2	2	1	1	1	1	0
C001_016_066	S001	S016	S066	1	1	2	1	1	1	1	0
C001_016_070	S001	S016	S070	1	2	2	1	1	1	1	0
C001_016_071	S001	S016	S071	1	2	2	1	1	1	1	0
C001_016_072	S001	S016	S072	1	2	2	1	1	1	1	0
C001_016_073	S001	S016	S073	1	2	2	1	1	1	1	0
C001_016_091	S001	S016	S091	1	1	2	1	1	1	1	0
C001_016_095	S001	S016	S095	1	2	2	1	1	1	1	0
C001_016_096	S001	S016	S096	1	2	2	1	1	1	1	0
C001_016_097	S001	S016	S097	1	2	2	1	1	1	1	0
C001_016_098	S001	S016	S098	1	2	2	1	1	1	1	0
C001_016_099	S001	S016	S099	1	2	2	1	1	1	1	0
C001_021_021	S001	S021	S021	1	0	1	1	1	1	1	0
C001_021_046	S001	S021	S046	1	1	2	1	1	1	1	0
C001_021_071	S001	S021	S071	1	1	2	1	1	1	1	0
C001_021_096	S001	S021	S096	1	1	2	1	1	1	1	0
C001_026_026	S001	S026	S026	1	0	1	1	1	1	1	0
C001_026_031	S001	S026	S031	1	1	2	1	1	1	1	0
C001_026_036	S001	S026	S036	1	1	2	1	1	1	1	0
C001_026_041	S001	S026	S041	1	1	2	1	1	1	1	0
C001_026_046	S001	S026	S046	1	1	2	1	1	1	1	0
C001_026_051	S001	S026	S051	1	1	1	1	1	1	1	0
C001_026_055	S001	S026	S055	1	2	2	1	1	1	1	0
C001_026_056	S001	S026	S056	1	2	2	1	1	1	1	0
C001_026_057	S001	S026	S057	1	2	2	1	1	1	1	0
C001_026_060	S001	S026	S060	1	2	2	1	1	1	1	0
C001_026_061	S001	S026	S061	1	2	2	1	1	1	1	0
C001_026_062	S001	S026	S062	1	2	2	1	1	1	1	0
C001_026_063	S001	S026	S063	1	2	2	1	1	1	1	0
C001_026_065	S001	S026	S065	1	2	2	1	1	1	1	0
C001_026_066	S001	S026	S066	1	2	2	1	1	1	1	0
C001_026_067	S001	S026	S067	1	2	2	1	1	1	1	0
C001_026_068	S001	S026	S068	1	2	2	1	1	1	1	0
C001_026_070	S001	S026	S070	1	2	2	1	1	1	1	0
C001_026_071	S001	S026	S071	1	2	2	1	1	1	1	0
C001_026_072	S001	S026	S072	1	2	2	1	1	1	1	0
C001_026_073	S001	S026	S073	1	2	2	1	1	1	1	0
C001_026_074	S001	S026	S074	1	2	2	1	1	1	1	0
C001_026_076	S001	S026	S076	1	1	1	1	1	1	1	0
C001_026_080	S001	S026	S080	1	2	2	1	1	1	1	0
C001_026_081	S001	S026	S081	1	2	2	1	1	1	1	0
C001_026_082	S001	S026	S082	1	2	2	1	1	1	1	0
C001_026_083	S001	S026	S083	1	2	2	1	1	1	1	0
C001_026_084	S001	S026	S084	1	2	2	1	1	1	1	0
C001_026_085	S001	S026	S085	1	2	2	1	1	1	1	0
C001_026_086	S001	S026	S086	1	2	2	1	1	1	1	0
C001_026_087	S001	S026	S087	1	2	2	1	1	1	1	0
C001_026_088	S001	S026	S088	1	2	2	1	1	1	1	0
C001_026_089	S001	S026	S089	1	2	2	1	1	1	1	0
C001_026_090	S001	S026	S090	1	2	2	1	1	1	1	0
C001_026_091	S001	S026	S091	1	2	2	1	1	1	1	0
C001_026_092	S001	S026	S092	1	2	2	1	1	1	1	0
C001_026_093	S001	S026	S093	1	2	2	1	1	1	1	0
C001_026_094	S001	S026	S094	1	2	2	1	1	1	1	0
C001_026_095	S001	S026	S095	1	2	2	1	1	1	1	0
C001_026_096	S001	S026	S096	1	2	2	1	1	1	1	0
C001_026_097	S001	S026	S097	1	2	2	1	1	1	1	0
C001_026_098	S001	S026	S098	1	2	2	1	1	1	1	0
C001_026_099	S001	S026	S099	1	2	2	1	1	1	1	0
C001_031_031	S001	S031	S031	2	0	2	1	1	1	1	0
C001_031_036	S001	S031	S036	2	1	2	1	1	1	1	0
C001_031_041	S001	S031	S041	2	1	2	1	1	1	1	0
C001_031_046	S001	S031	S046	2	1	2	1	1	1	1	0
C001_031_056	S001	S031	S056	2	1	2	1	1	1	1	0
C001_031_060	S001	S031	S060	2	2	2	1	1	1	1	0
C001_031_061	S001	S031	S061	2	2	2	1	1	1	1	0
C001_031_062	S001	S031	S062	2	2	2	1	1	1	1	0
C001_031_065	S001	S031	S065	2	2	2	1	1	1	1	0
C001_031_066	S001	S031	S066	2	2	2	1	1	1	1	0
C001_031_067	S001	S031	S067	2	2	2	1	1	1	1	0
C001_031_068	S001	S031	S068	2	2	2	1	1	1	1	0
C001_031_070	S001	S031	S070	2	2	2	1	1	1	1	0
C001_031_071	S001	S031	S071	2	2	2	1	1	1	1	0
C001_031_072	S001	S031	S072	2	2	2	1	1	1	1	0
C001_031_073	S001	S031	S073	2	2	2	1	1	1	1	0
C001_031_074	S001	S031	S074	2	2	2	1	1	1	1	0
C001_031_081	S001	S031	S081	2	1	2	1	1	1	1	0
C001_031_085	S001	S031	S085	2	2	2	1	1	1	1	0
C001_031_086	S001	S031	S086	2	2	2	1	1	1	1	0
C001_031_087	S001	S031	S087	2	2	2	1	1	1	1	0
C001_031_088	S001	S031	S088	2	2	2	1	1	1	1	0
C001_031_089	S001	S031	S089	2	2	2	1	1	1	1	0
C001_031_090	S001	S031	S090	2	2	2	1	1	1	1	0
C001_031_091	S001	S031	S091	2	2	2	1	1	1	1	0
C001_031_092	S001	S031	S092	2	2	2	1	1	1	1	0
C001_031_093	S001	S031	S093	2	2	2	1	1	1	1	0
C001_031_094	S001	S031	S094	2	2	2	1	1	1	1	0
C001_031_095	S001	S031	S095	2	2	2	1	1	1	1	0
C001_031_096	S001	S031	S096	2	2	2	1	1	1	1	0
C001_031_097	S001	S031	S097	2	2	2	1	1	1	1	0
C001_031_098	S001	S031	S098	2	2	2	1	1	1	1	0
C001_031_099	S001	S031	S099	2	2	2	1	1	1	1	0
C001_035_035	S001	S035	S035	2	0	2	1	1	1	1	0
C001_035_040	S001	S035	S040	2	1	2	1	1	1	1	0
C001_035_045	S001	S035	S045	2	1	2	1	1	1	1	0
C001_035_060	S001	S035	S060	2	1	2	1	1	1	1	0
C001_035_065	S001	S035	S065	2	2	2	1	1	1	1	0
C001_035_066	S001	S035	S066	2	2	2	1	1	1	1	0
C001_035_070	S001	S035	S070	2	2	2	1	1	1	1	0
C001_035_071	S001	S035	S071	2	2	2	1	1	1	1	0
C001_035_072	S001	S035	S072	2	2	2	1	1	1	1	0
C001_035_085	S001	S035	S085	2	1	2	1	1	1	1	0
C001_035_090	S001	S035	S090	2	2	2	1	1	1	1	0
C001_035_091	S001	S035	S091	2	2	2	1	1	1	1	0
C001_035_092	S001	S035	S092	2	2	2	1	1	1	1	0
C001_035_093	S001	S035	S093	2	2	2	1	1	1	1	0
C001_035_094	S001	S035	S094	2	2	2	1	1	1	1	0
C001_035_095	S001	S035	S095	2	2	2	1	1	1	1	0
C001_035_096	S001	S035	S096	2	2	2	1	1	1	1	0
C001_035_097	S001	S035	S097	2	2	2	1	1	1	1	0
C001_035_098	S001	S035	S098	2	2	2	1	1	1	1	0
C001_035_099	S001	S035	S099	2	2	2	1	1	1	1	0
C001_036_036	S001	S036	S036	2	0	2	1	1	1	1	0
C001_036_041	S001	S036	S041	2	1	2	1	1	1	1	0
C001_036_046	S001	S036	S046	2	1	2	1	1	1	1	0
C001_036_061	S001	S036	S061	2	1	2	1	1	1	1	0
C001_036_065	S001	S036	S065	2	2	2	1	1	1	1	0
C001_036_066	S001	S036	S066	2	2	2	1	1	1	1	0
C001_036_067	S001	S036	S067	2	2	2	1	1	1	1	0
C001_036_070	S001	S036	S070	2	2	2	1	1	1	1	0
C001_036_071	S001	S036	S071	2	2	2	1	1	1	1	0
C001_036_072	S001	S036	S072	2	2	2	1	1	1	1	0
C001_036_073	S001	S036	S073	2	2	2	1	1	1	1	0
C001_036_086	S001	S036	S086	2	1	2	1	1	1	1	0
C001_036_090	S001	S036	S090	2	2	2	1	1	1	1	0
C001_036_091	S001	S036	S091	2	2	2	1	1	1	1	0
C001_036_092	S001	S036	S092	2	2	2	1	1	1	1	0
C001_036_093	S001	S036	S093	2	2	2	1	1	1	1	0
C001_036_094	S001	S036	S094	2	2	2	1	1	1	1	0
C001_036_095	S001	S036	S095	2	2	2	1	1	1	1	0
C001_036_096	S001	S036	S096	2	2	2	1	1	1	1	0
C001_036_097	S001	S036	S097	2	2	2	1	1	1	1	0
C001_036_098	S001	S036	S098	2	2	2	1	1	1	1	0
C001_036_099	S001	S036	S099	2	2	2	1	1	1	1	0
C001_037_037	S001	S037	S037	2	0	2	1	1	1	1	0
C001_037_042	S001	S037	S042	2	1	2	1	1	1	1	0
C001_037_047	S001	S037	S047	2	1	2	1	1	1	1	0
C001_037_062	S001	S037	S062	2	1	2	1	1	1	1	0
C001_037_066	S001	S037	S066	2	2	2	1	1	1	1	0
C001_037_067	S001	S037	S067	2	2	2	1	1	1	1	0
C001_037_068	S001	S037	S068	2	2	2	1	1	1	1	0
C001_037_070	S001	S037	S070	2	2	2	1	1	1	1	0
C001_037_071	S001	S037	S071	2	2	2	1	1	1	1	0
C001_037_072	S001	S037	S072	2	2	2	1	1	1	1	0
C001_037_073	S001	S037	S073	2	2	2	1	1	1	1	0
C001_037_074	S001	S037	S074	2	2	2	1	1	1	1	0
C001_037_087	S001	S037	S087	2	1	2	1	1	1	1	0
C001_037_090	S001	S037	S090	2	2	2	1	1	1	1	0
C001_037_091	S001	S037	S091	2	2	2	1	1	1	1	0
C001_037_092	S001	S037	S092	2	2	2	1	1	1	1	0
C001_037_093	S001	S037	S093	2	2	2	1	1	1	1	0
C001_037_094	S001	S037	S094	2	2	2	1	1	1	1	0
C001_037_095	S001	S037	S095	2	2	2	1	1	1	1	0
C001_037_096	S001	S037	S096	2	2	2	1	1	1	1	0
C001_037_097	S001	S037	S097	2	2	2	1	1	1	1	0
C001_037_098	S001	S037	S098	2	2	2	1	1	1	1	0
C001_037_099	S001	S037	S099	2	2	2	1	1	1	1	0
C001_040_040	S001	S040	S040	2	0	2	1	1	1	1	0
C001_040_045	S001	S040	S045	2	1	2	1	1	1	1	0
C001_040_065	S001	S040	S065	2	1	2	1	1	1	1	0
C001_040_070	S001	S040	S070	2	2	2	1	1	1	1	0
C001_040_071	S001	S040	S071	2	2	2	1	1	1	1	0
C001_040_072	S001	S040	S072	2	2	2	1	1	1	1	0
C001_040_090	S001	S040	S090	2	1	2	1	1	1	1	0
C001_040_095	S001	S040	S095	2	2	2	1	1	1	1	0
C001_040_096	S001	S040	S096	2	2	2	1	1	1	1	0
C001_040_097	S001	S040	S097	2	2	2	1	1	1	1	0
C001_040_098	S001	S040	S098	2	2	2	1	1	1	1	0
C001_040_099	S001	S040	S099	2	2	2	1	1	1	1	0
C001_041_041	S001	S041	S041	2	0	2	1	1	1	1	0
C001_041_046	S001	S041	S046	2	1	2	1	1	1	1	0
C001_041_066	S001	S041	S066	2	1	2	1	1	1	1	0
C001_041_070	S001	S041	S070	2	2	2	1	1	1	1	0
C001_041_071	S001	S041	S071	2	2	2	1	1	1	1	0
C001_041_072	S001	S041	S072	2	2	2	1	1	1	1	0
C001_041_073	S001	S041	S073	2	2	2	1	1	1	1	0
C001_041_091	S001	S041	S091	2	1	2	1	1	1	1	0
C001_041_095	S001	S041	S095	2	2	2	1	1	1	1	0
C001_041_096	S001	S041	S096	2	2	2	1	1	1	1	0
C001_041_097	S001	S041	S097	2	2	2	1	1	1	1	0
C001_041_098	S001	S041	S098	2	2	2	1	1	1	1	0
C001_041_099	S001	S041	S099	2	2	2	1	1	1	1	0
C001_042_042	S001	S042	S042	2	0	2	1	1	1	1	0
C001_042_047	S001	S042	S047	2	1	2	1	1	1	1	0
C001_042_067	S001	S042	S067	2	1	2	1	1	1	1	0
C001_042_070	S001	S042	S070	2	2	2	1	1	1	1	0
C001_042_071	S001	S042	S071	2	2	2	1	1	1	1	0
C001_042_072	S001	S042	S072	2	2	2	1	1	1	1	0
C001_042_073	S001	S042	S073	2	2	2	1	1	1	1	0
C001_042_074	S001	S042	S074	2	2	2	1	1	1	1	0
C001_042_092	S001	S042	S092	2	1	2	1	1	1	1	0
C001_042_095	S001	S042	S095	2	2	2	1	1	1	1	0
C001_042_096	S001	S042	S096	2	2	2	1	1	1	1	0
C001_042_097	S001	S042	S097	2	2	2	1	1	1	1	0
C001_042_098	S001	S042	S098	2	2	2	1	1	1	1	0
C001_042_099	S001	S042	S099	2	2	2	1	1	1	1	0
C001_045_045	S001	S045	S045	2	0	2	1	1	1	1	0
C001_045_070	S001	S045	S070	2	1	2	1	1	1	1	0
C001_045_095	S001	S045	S095	2	1	2	1	1	1	1	0
C001_046_046	S001	S046	S046	2	0	2	1	1	1	1	0
C001_046_071	S001	S046	S071	2	1	2	1	1	1	1	0
C001_046_096	S001	S046	S096	2	1	2	1	1	1	1	0
C001_047_047	S001	S047	S047	2	0	2	1	1	1	1	0
C001_047_072	S001	S047	S072	2	1	2	1	1	1	1	0
C001_047_097	S001	S047	S097	2	1	2	1	1	1	1	0
C001_048_048	S001	S048	S048	2	0	2	1	1	1	1	0
C001_048_073	S001	S048	S073	2	1	2	1	1	1	1	0
C001_048_098	S001	S048	S098	2	1	2	1	1	1	1	0
C001_051_051	S001	S051	S051	1	0	1	1	1	1	1	0
C001_051_056	S001	S051	S056	1	1	2	1	1	1	1	0
C001_051_061	S001	S051	S061	1	1	2	1	1	1	1	0
C001_051_066	S001	S051	S066	1	1	2	1	1	1	1	0
C001_051_071	S001	S051	S071	1	1	2	1	1	1	1	0
C001_051_076	S001	S051	S076	1	1	1	1	1	1	1	0
C001_051_080	S001	S051	S080	1	2	2	1	1	1	1	0
C001_051_081	S001	S051	S081	1	2	2	1	1	1	1	0
C001_051_082	S001	S051	S082	1	2	2	1	1	1	1	0
C001_051_083	S001	S051	S083	1	2	2	1	1	1	1	0
C001_051_084	S001	S051	S084	1	1	2	1	1	1	1	0
C001_051_085	S001	S051	S085	1	2	2	1	1	1	1	0
C001_051_086	S001	S051	S086	1	2	2	1	1	1	1	0
C001_051_087	S001	S051	S087	1	2	2	1	1	1	1	0
C001_051_088	S001	S051	S088	1	2	2	1	1	1	1	0
C001_051_089	S001	S051	S089	1	2	2	1	1	1	1	0
C001_051_090	S001	S051	S090	1	2	2	1	1	1	1	0
C001_051_091	S001	S051	S091	1	2	2	1	1	1	1	0
C001_051_092	S001	S051	S092	1	2	2	1	1	1	1	0
C001_051_093	S001	S051	S093	1	2	2	1	1	1	1	0
C001_051_094	S001	S051	S094	1	2	2	1	1	1	1	0
C001_051_095	S001	S051	S095	1	2	2	1	1	1	1	0
C001_051_096	S001	S051	S096	1	2	2	1	1	1	1	0
C001_051_097	S001	S051	S097	1	2	2	1	1	1	1	0
C001_051_098	S001	S051	S098	1	2	2	1	1	1	1	0
C001_051_099	S001	S051	S099	1	2	2	1	1	1	1	0
C001_055_055	S001	S055	S055	2	0	2	1	1	1	1	0
C001_055_060	S001	S055	S060	2	1	2	1	1	1	1	0
C001_055_065	S001	S055	S065	2	1	2	1	1	1	1	0
C001_055_070	S001	S055	S070	2	1	2	1	1	1	1	0
C001_055_080	S001	S055	S080	2	1	2	1	1	1	1	0
C001_055_085	S001	S055	S085	2	2	2	1	1	1	1	0
C001_055_086	S001	S055	S086	2	2	2	1	1	1	1	0
C001_055_087	S001	S055	S087	2	2	2	1	1	1	1	0
C001_055_088	S001	S055	S088	2	2	2	1	1	1	1	0
C001_055_090	S001	S055	S090	2	2	2	1	1	1	1	0
C001_055_091	S001	S055	S091	2	2	2	1	1	1	1	0
C001_055_092	S001	S055	S092	2	2	2	1	1	1	1	0
C001_055_093	S001	S055	S093	2	2	2	1	1	1	1	0
C001_055_094	S001	S055	S094	2	2	2	1	1	1	1	0
C001_055_095	S001	S055	S095	2	2	2	1	1	1	1	0
C001_055_096	S001	S055	S096	2	2	2	1	1	1	1	0
C001_055_097	S001	S055	S097	2	2	2	1	1	1	1	0
C001_055_098	S001	S055	S098	2	2	2	1	1	1	1	0
C001_055_099	S001	S055	S099	2	2	2	1	1	1	1	0
C001_056_056	S001	S056	S056	2	0	2	1	1	1	1	0
C001_056_061	S001	S056	S061	2	1	2	1	1	1	1	0
C001_056_066	S001	S056	S066	2	1	2	1	1	1	1	0
