pair_id	source	target	T_source	L_source	beta_source	T_target	L_target	beta_target	gram_class	reverse_gram_class	R11	R12	R22	area_ratio	reciprocal_ratio	delta_beta
P002_016	S002	S016	4	1	0	4	4	-1/2	INCOMPARABLE	INCOMPARABLE	1	-2	4	4	1/4	-1/2
P002_017	S002	S017	4	1	0	4	4	0	PSD_RANK_1	INCOMPARABLE	1	0	4	4	1/4	0
P002_018	S002	S018	4	1	0	4	4	1/2	INCOMPARABLE	INCOMPARABLE	1	2	4	4	1/4	1/2
P002_019	S002	S019	4	1	0	4	4	1	INCOMPARABLE	INCOMPARABLE	1	4	4	4	1/4	1
P002_020	S002	S020	4	1	0	4	5	-1	INCOMPARABLE	INCOMPARABLE	1	-4	5	5	1/5	-1
P002_021	S002	S021	4	1	0	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	1	-2	5	5	1/5	-1/2
P002_022	S002	S022	4	1	0	4	5	0	PSD_RANK_1	INCOMPARABLE	1	0	5	5	1/5	0
P002_023	S002	S023	4	1	0	4	5	1/2	INCOMPARABLE	INCOMPARABLE	1	2	5	5	1/5	1/2
P002_024	S002	S024	4	1	0	4	5	1	INCOMPARABLE	INCOMPARABLE	1	4	5	5	1/5	1
P002_025	S002	S025	4	1	0	3	1	-1	INCOMPARABLE	INCOMPARABLE	3/4	-3	1	3/4	3/4	-1
P002_026	S002	S026	4	1	0	3	1	-1/2	INCOMPARABLE	INCOMPARABLE	3/4	-3/2	1	3/4	3/4	-1/2
P002_027	S002	S027	4	1	0	3	1	0	PSD_RANK_1	INCOMPARABLE	3/4	0	1	3/4	3/4	0
P002_028	S002	S028	4	1	0	3	1	1/2	INCOMPARABLE	INCOMPARABLE	3/4	3/2	1	3/4	3/4	1/2
P002_029	S002	S029	4	1	0	3	1	1	INCOMPARABLE	INCOMPARABLE	3/4	3	1	3/4	3/4	1
P002_030	S002	S030	4	1	0	3	2	-1	INCOMPARABLE	INCOMPARABLE	3/4	-3	2	3/2	3/8	-1
P002_031	S002	S031	4	1	0	3	2	-1/2	INCOMPARABLE	INCOMPARABLE	3/4	-3/2	2	3/2	3/8	-1/2
P002_032	S002	S032	4	1	0	3	2	0	PSD_RANK_2	INCOMPARABLE	3/4	0	2	3/2	3/8	0
P002_033	S002	S033	4	1	0	3	2	1/2	INCOMPARABLE	INCOMPARABLE	3/4	3/2	2	3/2	3/8	1/2
P002_034	S002	S034	4	1	0	3	2	1	INCOMPARABLE	INCOMPARABLE	3/4	3	2	3/2	3/8	1
P002_035	S002	S035	4	1	0	3	3	-1	INCOMPARABLE	INCOMPARABLE	3/4	-3	3	9/4	1/4	-1
P002_036	S002	S036	4	1	0	3	3	-1/2	PSD_RANK_2	INCOMPARABLE	3/4	-3/2	3	9/4	1/4	-1/2
P002_037	S002	S037	4	1	0	3	3	0	PSD_RANK_2	INCOMPARABLE	3/4	0	3	9/4	1/4	0
P002_038	S002	S038	4	1	0	3	3	1/2	PSD_RANK_2	INCOMPARABLE	3/4	3/2	3	9/4	1/4	1/2
P002_039	S002	S039	4	1	0	3	3	1	INCOMPARABLE	INCOMPARABLE	3/4	3	3	9/4	1/4	1
P002_040	S002	S040	4	1	0	3	4	-1	INCOMPARABLE	INCOMPARABLE	3/4	-3	4	3	3/16	-1
P002_041	S002	S041	4	1	0	3	4	-1/2	PSD_RANK_2	INCOMPARABLE	3/4	-3/2	4	3	3/16	-1/2
P002_042	S002	S042	4	1	0	3	4	0	PSD_RANK_2	INCOMPARABLE	3/4	0	4	3	3/16	0
P002_043	S002	S043	4	1	0	3	4	1/2	PSD_RANK_2	INCOMPARABLE	3/4	3/2	4	3	3/16	1/2
P002_044	S002	S044	4	1	0	3	4	1	INCOMPARABLE	INCOMPARABLE	3/4	3	4	3	3/16	1
P002_045	S002	S045	4	1	0	3	5	-1	PSD_RANK_2	INCOMPARABLE	3/4	-3	5	15/4	3/20	-1
P002_046	S002	S046	4	1	0	3	5	-1/2	PSD_RANK_2	INCOMPARABLE	3/4	-3/2	5	15/4	3/20	-1/2
P002_047	S002	S047	4	1	0	3	5	0	PSD_RANK_2	INCOMPARABLE	3/4	0	5	15/4	3/20	0
P002_048	S002	S048	4	1	0	3	5	1/2	PSD_RANK_2	INCOMPARABLE	3/4	3/2	5	15/4	3/20	1/2
P002_049	S002	S049	4	1	0	3	5	1	PSD_RANK_2	INCOMPARABLE	3/4	3	5	15/4	3/20	1
P002_050	S002	S050	4	1	0	2	1	-1	INCOMPARABLE	INCOMPARABLE	1/2	-2	1	1/2	1/2	-1
P002_051	S002	S051	4	1	0	2	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1	1	1/2	1/2	-1/2
P002_052	S002	S052	4	1	0	2	1	0	PSD_RANK_1	INCOMPARABLE	1/2	0	1	1/2	1/2	0
P002_053	S002	S053	4	1	0	2	1	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1	1	1/2	1/2	1/2
P002_054	S002	S054	4	1	0	2	1	1	INCOMPARABLE	INCOMPARABLE	1/2	2	1	1/2	1/2	1
P002_055	S002	S055	4	1	0	2	2	-1	INCOMPARABLE	INCOMPARABLE	1/2	-2	2	1	1/4	-1
P002_056	S002	S056	4	1	0	2	2	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1	2	1	1/4	-1/2
P002_057	S002	S057	4	1	0	2	2	0	PSD_RANK_2	INCOMPARABLE	1/2	0	2	1	1/4	0
P002_058	S002	S058	4	1	0	2	2	1/2	PSD_RANK_2	INCOMPARABLE	1/2	1	2	1	1/4	1/2
P002_059	S002	S059	4	1	0	2	2	1	INCOMPARABLE	INCOMPARABLE	1/2	2	2	1	1/4	1
P002_060	S002	S060	4	1	0	2	3	-1	PSD_RANK_2	INCOMPARABLE	1/2	-2	3	3/2	1/6	-1
P002_061	S002	S061	4	1	0	2	3	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1	3	3/2	1/6	-1/2
P002_062	S002	S062	4	1	0	2	3	0	PSD_RANK_2	INCOMPARABLE	1/2	0	3	3/2	1/6	0
P002_063	S002	S063	4	1	0	2	3	1/2	PSD_RANK_2	INCOMPARABLE	1/2	1	3	3/2	1/6	1/2
P002_064	S002	S064	4	1	0	2	3	1	PSD_RANK_2	INCOMPARABLE	1/2	2	3	3/2	1/6	1
P002_065	S002	S065	4	1	0	2	4	-1	PSD_RANK_2	INCOMPARABLE	1/2	-2	4	2	1/8	-1
P002_066	S002	S066	4	1	0	2	4	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1	4	2	1/8	-1/2
P002_067	S002	S067	4	1	0	2	4	0	PSD_RANK_2	INCOMPARABLE	1/2	0	4	2	1/8	0
P002_068	S002	S068	4	1	0	2	4	1/2	PSD_RANK_2	INCOMPARABLE	1/2	1	4	2	1/8	1/2
P002_069	S002	S069	4	1	0	2	4	1	PSD_RANK_2	INCOMPARABLE	1/2	2	4	2	1/8	1
P002_070	S002	S070	4	1	0	2	5	-1	PSD_RANK_2	INCOMPARABLE	1/2	-2	5	5/2	1/10	-1
P002_071	S002	S071	4	1	0	2	5	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-1	5	5/2	1/10	-1/2
P002_072	S002	S072	4	1	0	2	5	0	PSD_RANK_2	INCOMPARABLE	1/2	0	5	5/2	1/10	0
P002_073	S002	S073	4	1	0	2	5	1/2	PSD_RANK_2	INCOMPARABLE	1/2	1	5	5/2	1/10	1/2
P002_074	S002	S074	4	1	0	2	5	1	PSD_RANK_2	INCOMPARABLE	1/2	2	5	5/2	1/10	1
P002_075	S002	S075	4	1	0	1	1	-1	INCOMPARABLE	INCOMPARABLE	1/4	-1	1	1/4	1/4	-1
P002_076	S002	S076	4	1	0	1	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/4	-1/2	1	1/4	1/4	-1/2
P002_077	S002	S077	4	1	0	1	1	0	PSD_RANK_1	INCOMPARABLE	1/4	0	1	1/4	1/4	0
P002_078	S002	S078	4	1	0	1	1	1/2	INCOMPARABLE	INCOMPARABLE	1/4	1/2	1	1/4	1/4	1/2
P002_079	S002	S079	4	1	0	1	1	1	INCOMPARABLE	INCOMPARABLE	1/4	1	1	1/4	1/4	1
P002_080	S002	S080	4	1	0	1	2	-1	PSD_RANK_2	INCOMPARABLE	1/4	-1	2	1/2	1/8	-1
P002_081	S002	S081	4	1	0	1	2	-1/2	PSD_RANK_2	INCOMPARABLE	1/4	-1/2	2	1/2	1/8	-1/2
P002_082	S002	S082	4	1	0	1	2	0	PSD_RANK_2	INCOMPARABLE	1/4	0	2	1/2	1/8	0
P002_083	S002	S083	4	1	0	1	2	1/2	PSD_RANK_2	INCOMPARABLE	1/4	1/2	2	1/2	1/8	1/2
P002_084	S002	S084	4	1	0	1	2	1	PSD_RANK_2	INCOMPARABLE	1/4	1	2	1/2	1/8	1
P002_085	S002	S085	4	1	0	1	3	-1	PSD_RANK_2	INCOMPARABLE	1/4	-1	3	3/4	1/12	-1
P002_086	S002	S086	4	1	0	1	3	-1/2	PSD_RANK_2	INCOMPARABLE	1/4	-1/2	3	3/4	1/12	-1/2
P002_087	S002	S087	4	1	0	1	3	0	PSD_RANK_2	INCOMPARABLE	1/4	0	3	3/4	1/12	0
P002_088	S002	S088	4	1	0	1	3	1/2	PSD_RANK_2	INCOMPARABLE	1/4	1/2	3	3/4	1/12	1/2
P002_089	S002	S089	4	1	0	1	3	1	PSD_RANK_2	INCOMPARABLE	1/4	1	3	3/4	1/12	1
P002_090	S002	S090	4	1	0	1	4	-1	PSD_RANK_2	INCOMPARABLE	1/4	-1	4	1	1/16	-1
P002_091	S002	S091	4	1	0	1	4	-1/2	PSD_RANK_2	INCOMPARABLE	1/4	-1/2	4	1	1/16	-1/2
P002_092	S002	S092	4	1	0	1	4	0	PSD_RANK_2	INCOMPARABLE	1/4	0	4	1	1/16	0
P002_093	S002	S093	4	1	0	1	4	1/2	PSD_RANK_2	INCOMPARABLE	1/4	1/2	4	1	1/16	1/2
P002_094	S002	S094	4	1	0	1	4	1	PSD_RANK_2	INCOMPARABLE	1/4	1	4	1	1/16	1
P002_095	S002	S095	4	1	0	1	5	-1	PSD_RANK_2	INCOMPARABLE	1/4	-1	5	5/4	1/20	-1
P002_096	S002	S096	4	1	0	1	5	-1/2	PSD_RANK_2	INCOMPARABLE	1/4	-1/2	5	5/4	1/20	-1/2
P002_097	S002	S097	4	1	0	1	5	0	PSD_RANK_2	INCOMPARABLE	1/4	0	5	5/4	1/20	0
P002_098	S002	S098	4	1	0	1	5	1/2	PSD_RANK_2	INCOMPARABLE	1/4	1/2	5	5/4	1/20	1/2
P002_099	S002	S099	4	1	0	1	5	1	PSD_RANK_2	INCOMPARABLE	1/4	1	5	5/4	1/20	1
P003_000	S003	S000	4	1	1/2	4	1	-1	INCOMPARABLE	INCOMPARABLE	1	-6	1	1	1	-3/2
P003_001	S003	S001	4	1	1/2	4	1	-1/2	INCOMPARABLE	INCOMPARABLE	1	-4	1	1	1	-1
P003_002	S003	S002	4	1	1/2	4	1	0	INCOMPARABLE	INCOMPARABLE	1	-2	1	1	1	-1/2
P003_003	S003	S003	4	1	1/2	4	1	1/2	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P003_004	S003	S004	4	1	1/2	4	1	1	INCOMPARABLE	INCOMPARABLE	1	2	1	1	1	1/2
P003_005	S003	S005	4	1	1/2	4	2	-1	INCOMPARABLE	INCOMPARABLE	1	-6	2	2	1/2	-3/2
P003_006	S003	S006	4	1	1/2	4	2	-1/2	INCOMPARABLE	INCOMPARABLE	1	-4	2	2	1/2	-1
P003_007	S003	S007	4	1	1/2	4	2	0	INCOMPARABLE	INCOMPARABLE	1	-2	2	2	1/2	-1/2
P003_008	S003	S008	4	1	1/2	4	2	1/2	PSD_RANK_1	INCOMPARABLE	1	0	2	2	1/2	0
P003_009	S003	S009	4	1	1/2	4	2	1	INCOMPARABLE	INCOMPARABLE	1	2	2	2	1/2	1/2
P003_010	S003	S010	4	1	1/2	4	3	-1	INCOMPARABLE	INCOMPARABLE	1	-6	3	3	1/3	-3/2
P003_011	S003	S011	4	1	1/2	4	3	-1/2	INCOMPARABLE	INCOMPARABLE	1	-4	3	3	1/3	-1
P003_012	S003	S012	4	1	1/2	4	3	0	INCOMPARABLE	INCOMPARABLE	1	-2	3	3	1/3	-1/2
P003_013	S003	S013	4	1	1/2	4	3	1/2	PSD_RANK_1	INCOMPARABLE	1	0	3	3	1/3	0
P003_014	S003	S014	4	1	1/2	4	3	1	INCOMPARABLE	INCOMPARABLE	1	2	3	3	1/3	1/2
P003_015	S003	S015	4	1	1/2	4	4	-1	INCOMPARABLE	INCOMPARABLE	1	-6	4	4	1/4	-3/2
P003_016	S003	S016	4	1	1/2	4	4	-1/2	INCOMPARABLE	INCOMPARABLE	1	-4	4	4	1/4	-1
P003_017	S003	S017	4	1	1/2	4	4	0	INCOMPARABLE	INCOMPARABLE	1	-2	4	4	1/4	-1/2
P003_018	S003	S018	4	1	1/2	4	4	1/2	PSD_RANK_1	INCOMPARABLE	1	0	4	4	1/4	0
P003_019	S003	S019	4	1	1/2	4	4	1	INCOMPARABLE	INCOMPARABLE	1	2	4	4	1/4	1/2
P003_020	S003	S020	4	1	1/2	4	5	-1	INCOMPARABLE	INCOMPARABLE	1	-6	5	5	1/5	-3/2
P003_021	S003	S021	4	1	1/2	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	1	-4	5	5	1/5	-1
P003_022	S003	S022	4	1	1/2	4	5	0	INCOMPARABLE	INCOMPARABLE	1	-2	5	5	1/5	-1/2
P003_023	S003	S023	4	1	1/2	4	5	1/2	PSD_RANK_1	INCOMPARABLE	1	0	5	5	1/5	0
P003_024	S003	S024	4	1	1/2	4	5	1	INCOMPARABLE	INCOMPARABLE	1	2	5	5	1/5	1/2
P003_025	S003	S025	4	1	1/2	3	1	-1	INCOMPARABLE	INCOMPARABLE	3/4	-9/2	1	3/4	3/4	-3/2
P003_026	S003	S026	4	1	1/2	3	1	-1/2	INCOMPARABLE	INCOMPARABLE	3/4	-3	1	3/4	3/4	-1
P003_027	S003	S027	4	1	1/2	3	1	0	INCOMPARABLE	INCOMPARABLE	3/4	-3/2	1	3/4	3/4	-1/2
P003_028	S003	S028	4	1	1/2	3	1	1/2	PSD_RANK_1	INCOMPARABLE	3/4	0	1	3/4	3/4	0
P003_029	S003	S029	4	1	1/2	3	1	1	INCOMPARABLE	INCOMPARABLE	3/4	3/2	1	3/4	3/4	1/2
P003_030	S003	S030	4	1	1/2	3	2	-1	INCOMPARABLE	INCOMPARABLE	3/4	-9/2	2	3/2	3/8	-3/2
P003_031	S003	S031	4	1	1/2	3	2	-1/2	INCOMPARABLE	INCOMPARABLE	3/4	-3	2	3/2	3/8	-1
P003_032	S003	S032	4	1	1/2	3	2	0	INCOMPARABLE	INCOMPARABLE	3/4	-3/2	2	3/2	3/8	-1/2
P003_033	S003	S033	4	1	1/2	3	2	1/2	PSD_RANK_2	INCOMPARABLE	3/4	0	2	3/2	3/8	0
P003_034	S003	S034	4	1	1/2	3	2	1	INCOMPARABLE	INCOMPARABLE	3/4	3/2	2	3/2	3/8	1/2
P003_035	S003	S035	4	1	1/2	3	3	-1	INCOMPARABLE	INCOMPARABLE	3/4	-9/2	3	9/4	1/4	-3/2
P003_036	S003	S036	4	1	1/2	3	3	-1/2	INCOMPARABLE	INCOMPARABLE	3/4	-3	3	9/4	1/4	-1
P003_037	S003	S037	4	1	1/2	3	3	0	PSD_RANK_2	INCOMPARABLE	3/4	-3/2	3	9/4	1/4	-1/2
P003_038	S003	S038	4	1	1/2	3	3	1/2	PSD_RANK_2	INCOMPARABLE	3/4	0	3	9/4	1/4	0
P003_039	S003	S039	4	1	1/2	3	3	1	PSD_RANK_2	INCOMPARABLE	3/4	3/2	3	9/4	1/4	1/2
P003_040	S003	S040	4	1	1/2	3	4	-1	INCOMPARABLE	INCOMPARABLE	3/4	-9/2	4	3	3/16	-3/2
P003_041	S003	S041	4	1	1/2	3	4	-1/2	INCOMPARABLE	INCOMPARABLE	3/4	-3	4	3	3/16	-1
P003_042	S003	S042	4	1	1/2	3	4	0	PSD_RANK_2	INCOMPARABLE	3/4	-3/2	4	3	3/16	-1/2
P003_043	S003	S043	4	1	1/2	3	4	1/2	PSD_RANK_2	INCOMPARABLE	3/4	0	4	3	3/16	0
P003_044	S003	S044	4	1	1/2	3	4	1	PSD_RANK_2	INCOMPARABLE	3/4	3/2	4	3	3/16	1/2
P003_045	S003	S045	4	1	1/2	3	5	-1	INCOMPARABLE	INCOMPARABLE	3/4	-9/2	5	15/4	3/20	-3/2
P003_046	S003	S046	4	1	1/2	3	5	-1/2	PSD_RANK_2	INCOMPARABLE	3/4	-3	5	15/4	3/20	-1
P003_047	S003	S047	4	1	1/2	3	5	0	PSD_RANK_2	INCOMPARABLE	3/4	-3/2	5	15/4	3/20	-1/2
P003_048	S003	S048	4	1	1/2	3	5	1/2	PSD_RANK_2	INCOMPARABLE	3/4	0	5	15/4	3/20	0
P003_049	S003	S049	4	1	1/2	3	5	1	PSD_RANK_2	INCOMPARABLE	3/4	3/2	5	15/4	3/20	1/2
P003_050	S003	S050	4	1	1/2	2	1	-1	INCOMPARABLE	INCOMPARABLE	1/2	-3	1	1/2	1/2	-3/2
P003_051	S003	S051	4	1	1/2	2	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-2	1	1/2	1/2	-1
P003_052	S003	S052	4	1	1/2	2	1	0	INCOMPARABLE	INCOMPARABLE	1/2	-1	1	1/2	1/2	-1/2
P003_053	S003	S053	4	1	1/2	2	1	1/2	PSD_RANK_1	INCOMPARABLE	1/2	0	1	1/2	1/2	0
P003_054	S003	S054	4	1	1/2	2	1	1	INCOMPARABLE	INCOMPARABLE	1/2	1	1	1/2	1/2	1/2
P003_055	S003	S055	4	1	1/2	2	2	-1	INCOMPARABLE	INCOMPARABLE	1/2	-3	2	1	1/4	-3/2
P003_056	S003	S056	4	1	1/2	2	2	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-2	2	1	1/4	-1
P003_057	S003	S057	4	1	1/2	2	2	0	PSD_RANK_2	INCOMPARABLE	1/2	-1	2	1	1/4	-1/2
P003_058	S003	S058	4	1	1/2	2	2	1/2	PSD_RANK_2	INCOMPARABLE	1/2	0	2	1	1/4	0
P003_059	S003	S059	4	1	1/2	2	2	1	PSD_RANK_2	INCOMPARABLE	1/2	1	2	1	1/4	1/2
P003_060	S003	S060	4	1	1/2	2	3	-1	INCOMPARABLE	INCOMPARABLE	1/2	-3	3	3/2	1/6	-3/2
P003_061	S003	S061	4	1	1/2	2	3	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-2	3	3/2	1/6	-1
P003_062	S003	S062	4	1	1/2	2	3	0	PSD_RANK_2	INCOMPARABLE	1/2	-1	3	3/2	1/6	-1/2
P003_063	S003	S063	4	1	1/2	2	3	1/2	PSD_RANK_2	INCOMPARABLE	1/2	0	3	3/2	1/6	0
P003_064	S003	S064	4	1	1/2	2	3	1	PSD_RANK_2	INCOMPARABLE	1/2	1	3	3/2	1/6	1/2
P003_065	S003	S065	4	1	1/2	2	4	-1	PSD_RANK_2	INCOMPARABLE	1/2	-3	4	2	1/8	-3/2
P003_066	S003	S066	4	1	1/2	2	4	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-2	4	2	1/8	-1
P003_067	S003	S067	4	1	1/2	2	4	0	PSD_RANK_2	INCOMPARABLE	1/2	-1	4	2	1/8	-1/2
P003_068	S003	S068	4	1	1/2	2	4	1/2	PSD_RANK_2	INCOMPARABLE	1/2	0	4	2	1/8	0
P003_069	S003	S069	4	1	1/2	2	4	1	PSD_RANK_2	INCOMPARABLE	1/2	1	4	2	1/8	1/2
P003_070	S003	S070	4	1	1/2	2	5	-1	PSD_RANK_2	INCOMPARABLE	1/2	-3	5	5/2	1/10	-3/2
P003_071	S003	S071	4	1	1/2	2	5	-1/2	PSD_RANK_2	INCOMPARABLE	1/2	-2	5	5/2	1/10	-1
P003_072	S003	S072	4	1	1/2	2	5	0	PSD_RANK_2	INCOMPARABLE	1/2	-1	5	5/2	1/10	-1/2
P003_073	S003	S073	4	1	1/2	2	5	1/2	PSD_RANK_2	INCOMPARABLE	1/2	0	5	5/2	1/10	0
P003_074	S003	S074	4	1	1/2	2	5	1	PSD_RANK_2	INCOMPARABLE	1/2	1	5	5/2	1/10	1/2
P003_075	S003	S075	4	1	1/2	1	1	-1	INCOMPARABLE	INCOMPARABLE	1/4	-3/2	1	1/4	1/4	-3/2
P003_076	S003	S076	4	1	1/2	1	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/4	-1	1	1/4	1/4	-1
P003_077	S003	S077	4	1	1/2	1	1	0	INCOMPARABLE	INCOMPARABLE	1/4	-1/2	1	1/4	1/4	-1/2
P003_078	S003	S078	4	1	1/2	1	1	1/2	PSD_RANK_1	INCOMPARABLE	1/4	0	1	1/4	1/4	0
P003_079	S003	S079	4	1	1/2	1	1	1	INCOMPARABLE	INCOMPARABLE	1/4	1/2	1	1/4	1/4	1/2
P003_080	S003	S080	4	1	1/2	1	2	-1	PSD_RANK_2	INCOMPARABLE	1/4	-3/2	2	1/2	1/8	-3/2
P003_081	S003	S081	4	1	1/2	1	2	-1/2	PSD_RANK_2	INCOMPARABLE	1/4	-1	2	1/2	1/8	-1
P003_082	S003	S082	4	1	1/2	1	2	0	PSD_RANK_2	INCOMPARABLE	1/4	-1/2	2	1/2	1/8	-1/2
P003_083	S003	S083	4	1	1/2	1	2	1/2	PSD_RANK_2	INCOMPARABLE	1/4	0	2	1/2	1/8	0
P003_084	S003	S084	4	1	1/2	1	2	1	PSD_RANK_2	INCOMPARABLE	1/4	1/2	2	1/2	1/8	1/2
P003_085	S003	S085	4	1	1/2	1	3	-1	PSD_RANK_2	INCOMPARABLE	1/4	-3/2	3	3/4	1/12	-3/2
P003_086	S003	S086	4	1	1/2	1	3	-1/2	PSD_RANK_2	INCOMPARABLE	1/4	-1	3	3/4	1/12	-1
P003_087	S003	S087	4	1	1/2	1	3	0	PSD_RANK_2	INCOMPARABLE	1/4	-1/2	3	3/4	1/12	-1/2
P003_088	S003	S088	4	1	1/2	1	3	1/2	PSD_RANK_2	INCOMPARABLE	1/4	0	3	3/4	1/12	0
P003_089	S003	S089	4	1	1/2	1	3	1	PSD_RANK_2	INCOMPARABLE	1/4	1/2	3	3/4	1/12	1/2
P003_090	S003	S090	4	1	1/2	1	4	-1	PSD_RANK_2	INCOMPARABLE	1/4	-3/2	4	1	1/16	-3/2
P003_091	S003	S091	4	1	1/2	1	4	-1/2	PSD_RANK_2	INCOMPARABLE	1/4	-1	4	1	1/16	-1
P003_092	S003	S092	4	1	1/2	1	4	0	PSD_RANK_2	INCOMPARABLE	1/4	-1/2	4	1	1/16	-1/2
P003_093	S003	S093	4	1	1/2	1	4	1/2	PSD_RANK_2	INCOMPARABLE	1/4	0	4	1	1/16	0
P003_094	S003	S094	4	1	1/2	1	4	1	PSD_RANK_2	INCOMPARABLE	1/4	1/2	4	1	1/16	1/2
P003_095	S003	S095	4	1	1/2	1	5	-1	PSD_RANK_2	INCOMPARABLE	1/4	-3/2	5	5/4	1/20	-3/2
P003_096	S003	S096	4	1	1/2	1	5	-1/2	PSD_RANK_2	INCOMPARABLE	1/4	-1	5	5/4	1/20	-1
P003_097	S003	S097	4	1	1/2	1	5	0	PSD_RANK_2	INCOMPARABLE	1/4	-1/2	5	5/4	1/20	-1/2
P003_098	S003	S098	4	1	1/2	1	5	1/2	PSD_RANK_2	INCOMPARABLE	1/4	0	5	5/4	1/20	0
P003_099	S003	S099	4	1	1/2	1	5	1	PSD_RANK_2	INCOMPARABLE	1/4	1/2	5	5/4	1/20	1/2
P004_000	S004	S000	4	1	1	4	1	-1	INCOMPARABLE	INCOMPARABLE	1	-8	1	1	1	-2
P004_001	S004	S001	4	1	1	4	1	-1/2	INCOMPARABLE	INCOMPARABLE	1	-6	1	1	1	-3/2
P004_002	S004	S002	4	1	1	4	1	0	INCOMPARABLE	INCOMPARABLE	1	-4	1	1	1	-1
P004_003	S004	S003	4	1	1	4	1	1/2	INCOMPARABLE	INCOMPARABLE	1	-2	1	1	1	-1/2
P004_004	S004	S004	4	1	1	4	1	1	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P004_005	S004	S005	4	1	1	4	2	-1	INCOMPARABLE	INCOMPARABLE	1	-8	2	2	1/2	-2
P004_006	S004	S006	4	1	1	4	2	-1/2	INCOMPARABLE	INCOMPARABLE	1	-6	2	2	1/2	-3/2
P004_007	S004	S007	4	1	1	4	2	0	INCOMPARABLE	INCOMPARABLE	1	-4	2	2	1/2	-1
P004_008	S004	S008	4	1	1	4	2	1/2	INCOMPARABLE	INCOMPARABLE	1	-2	2	2	1/2	-1/2
P004_009	S004	S009	4	1	1	4	2	1	PSD_RANK_1	INCOMPARABLE	1	0	2	2	1/2	0
P004_010	S004	S010	4	1	1	4	3	-1	INCOMPARABLE	INCOMPARABLE	1	-8	3	3	1/3	-2
P004_011	S004	S011	4	1	1	4	3	-1/2	INCOMPARABLE	INCOMPARABLE	1	-6	3	3	1/3	-3/2
P004_012	S004	S012	4	1	1	4	3	0	INCOMPARABLE	INCOMPARABLE	1	-4	3	3	1/3	-1
P004_013	S004	S013	4	1	1	4	3	1/2	INCOMPARABLE	INCOMPARABLE	1	-2	3	3	1/3	-1/2
P004_014	S004	S014	4	1	1	4	3	1	PSD_RANK_1	INCOMPARABLE	1	0	3	3	1/3	0
P004_015	S004	S015	4	1	1	4	4	-1	INCOMPARABLE	INCOMPARABLE	1	-8	4	4	1/4	-2
P004_016	S004	S016	4	1	1	4	4	-1/2	INCOMPARABLE	INCOMPARABLE	1	-6	4	4	1/4	-3/2
P004_017	S004	S017	4	1	1	4	4	0	INCOMPARABLE	INCOMPARABLE	1	-4	4	4	1/4	-1
P004_018	S004	S018	4	1	1	4	4	1/2	INCOMPARABLE	INCOMPARABLE	1	-2	4	4	1/4	-1/2
P004_019	S004	S019	4	1	1	4	4	1	PSD_RANK_1	INCOMPARABLE	1	0	4	4	1/4	0
P004_020	S004	S020	4	1	1	4	5	-1	INCOMPARABLE	INCOMPARABLE	1	-8	5	5	1/5	-2
P004_021	S004	S021	4	1	1	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	1	-6	5	5	1/5	-3/2
P004_022	S004	S022	4	1	1	4	5	0	INCOMPARABLE	INCOMPARABLE	1	-4	5	5	1/5	-1
P004_023	S004	S023	4	1	1	4	5	1/2	INCOMPARABLE	INCOMPARABLE	1	-2	5	5	1/5	-1/2
P004_024	S004	S024	4	1	1	4	5	1	PSD_RANK_1	INCOMPARABLE	1	0	5	5	1/5	0
P004_025	S004	S025	4	1	1	3	1	-1	INCOMPARABLE	INCOMPARABLE	3/4	-6	1	3/4	3/4	-2
P004_026	S004	S026	4	1	1	3	1	-1/2	INCOMPARABLE	INCOMPARABLE	3/4	-9/2	1	3/4	3/4	-3/2
P004_027	S004	S027	4	1	1	3	1	0	INCOMPARABLE	INCOMPARABLE	3/4	-3	1	3/4	3/4	-1
P004_028	S004	S028	4	1	1	3	1	1/2	INCOMPARABLE	INCOMPARABLE	3/4	-3/2	1	3/4	3/4	-1/2
P004_029	S004	S029	4	1	1	3	1	1	PSD_RANK_1	INCOMPARABLE	3/4	0	1	3/4	3/4	0
P004_030	S004	S030	4	1	1	3	2	-1	INCOMPARABLE	INCOMPARABLE	3/4	-6	2	3/2	3/8	-2
P004_031	S004	S031	4	1	1	3	2	-1/2	INCOMPARABLE	INCOMPARABLE	3/4	-9/2	2	3/2	3/8	-3/2
