source_id	path	group	affirmative_terms	conditional_terms	open_terms	joint_terms	review_scope
S0158	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_METRIC_CURVATURE_DERIVATION_RESULTS.md	archive/native_action_chat_2026-07-14_15	7	7	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0159	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_METRIC_CURVATURE_MAP.md	archive/native_action_chat_2026-07-14_15	0	4	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0160	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_METRIC_CURVATURE_VERIFY_DISPATCH.md	archive/native_action_chat_2026-07-14_15	0	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0161	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_C_CONFORMAL_ACTION_DERIVATION_RESULTS.md	archive/native_action_chat_2026-07-14_15	10	8	8	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0162	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_C_CONFORMAL_ACTION_MAP.md	archive/native_action_chat_2026-07-14_15	3	0	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0163	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_C_CONFORMAL_ACTION_VERIFY_DISPATCH.md	archive/native_action_chat_2026-07-14_15	6	2	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0164	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_LOOP_CLOSURE_MATTER_DERIVATION_RESULTS.md	archive/native_action_chat_2026-07-14_15	10	16	5	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0165	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_LOOP_CLOSURE_MATTER_MAP.md	archive/native_action_chat_2026-07-14_15	5	3	3	7	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0166	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_LOOP_CLOSURE_MATTER_VERIFY_DISPATCH.md	archive/native_action_chat_2026-07-14_15	3	3	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0167	archive/native_action_chat_2026-07-14_15/UDT_SMOOTH_BOOTSTRAP_SUBSTRATE_CLOSURE_DERIVATION_RESULTS.md	archive/native_action_chat_2026-07-14_15	15	7	5	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0168	archive/native_action_chat_2026-07-14_15/UDT_SMOOTH_BOOTSTRAP_SUBSTRATE_CLOSURE_MAP.md	archive/native_action_chat_2026-07-14_15	7	2	0	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0169	archive/native_action_chat_2026-07-14_15/UDT_SMOOTH_BOOTSTRAP_SUBSTRATE_CLOSURE_VERIFY_DISPATCH.md	archive/native_action_chat_2026-07-14_15	4	1	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0170	archive/native_action_chat_2026-07-14_15/UDT_WRL_CONFORMAL_CARRIER_SCALE_CLOSURE_DERIVATION_RESULTS.md	archive/native_action_chat_2026-07-14_15	8	5	5	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0171	archive/native_action_chat_2026-07-14_15/UDT_WRL_CONFORMAL_CARRIER_SCALE_CLOSURE_MAP.md	archive/native_action_chat_2026-07-14_15	4	4	0	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0172	archive/native_action_chat_2026-07-14_15/UDT_WRL_CONFORMAL_CARRIER_SCALE_CLOSURE_VERIFY_DISPATCH.md	archive/native_action_chat_2026-07-14_15	1	3	0	5	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0173	archive/native_action_chat_2026-07-14_15/UDT_WRL_OFFSHELL_PROVENANCE_DERIVATION_RESULTS.md	archive/native_action_chat_2026-07-14_15	16	3	6	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0174	archive/native_action_chat_2026-07-14_15/UDT_WRL_OFFSHELL_PROVENANCE_MAP.md	archive/native_action_chat_2026-07-14_15	7	2	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0175	archive/native_action_chat_2026-07-14_15/UDT_WRL_OFFSHELL_PROVENANCE_VERIFY_DISPATCH.md	archive/native_action_chat_2026-07-14_15	0	1	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0176	archive/native_action_chat_2026-07-14_15/UDT_WRL_SCAFFOLD_NATIVE_ACTION_SEPARATION_DERIVATION_RESULTS.md	archive/native_action_chat_2026-07-14_15	8	1	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0177	archive/native_action_chat_2026-07-14_15/UDT_WRL_SCAFFOLD_NATIVE_ACTION_SEPARATION_MAP.md	archive/native_action_chat_2026-07-14_15	2	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0178	archive/native_action_chat_2026-07-14_15/UDT_WRL_SCAFFOLD_NATIVE_ACTION_SEPARATION_VERIFY_DISPATCH.md	archive/native_action_chat_2026-07-14_15	0	5	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0179	archive/native_action_chat_2026-07-14_15/UDT_WRL_SOLUTION_SPACE_CLOSURE_DERIVATION_RESULTS.md	archive/native_action_chat_2026-07-14_15	12	6	8	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0180	archive/native_action_chat_2026-07-14_15/UDT_WRL_SOLUTION_SPACE_CLOSURE_MAP.md	archive/native_action_chat_2026-07-14_15	9	2	3	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0181	archive/native_action_chat_2026-07-14_15/UDT_WRL_SOLUTION_SPACE_CLOSURE_VERIFY_DISPATCH.md	archive/native_action_chat_2026-07-14_15	6	1	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0182	archive/native_action_chat_2026-07-14_15/verify_udt_bootstrap_background_carrier_coupling.py	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0183	archive/native_action_chat_2026-07-14_15/verify_udt_common_scale_matter_emergence.py	archive/native_action_chat_2026-07-14_15	1	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0184	archive/native_action_chat_2026-07-14_15/verify_udt_common_scale_matter_emergence_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0185	archive/native_action_chat_2026-07-14_15/verify_udt_csn_boundary_charge_selection.py	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0186	archive/native_action_chat_2026-07-14_15/verify_udt_csn_dimensionless_action_reference_branch.py	archive/native_action_chat_2026-07-14_15	1	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0187	archive/native_action_chat_2026-07-14_15/verify_udt_csn_dimensionless_action_reference_branch_out.txt	archive/native_action_chat_2026-07-14_15	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0188	archive/native_action_chat_2026-07-14_15/verify_udt_csn_global_scale_selection.py	archive/native_action_chat_2026-07-14_15	0	2	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0189	archive/native_action_chat_2026-07-14_15/verify_udt_csn_global_scale_selection_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0190	archive/native_action_chat_2026-07-14_15/verify_udt_csn_one_mass_global_calibration.py	archive/native_action_chat_2026-07-14_15	0	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0191	archive/native_action_chat_2026-07-14_15/verify_udt_csn_one_mass_global_calibration_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0192	archive/native_action_chat_2026-07-14_15/verify_udt_deep_positional_relativity.py	archive/native_action_chat_2026-07-14_15	2	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0193	archive/native_action_chat_2026-07-14_15/verify_udt_deep_positional_relativity_out.txt	archive/native_action_chat_2026-07-14_15	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0194	archive/native_action_chat_2026-07-14_15/verify_udt_dilation_substrate_action.py	archive/native_action_chat_2026-07-14_15	0	0	0	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0195	archive/native_action_chat_2026-07-14_15/verify_udt_dilation_substrate_action_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0196	archive/native_action_chat_2026-07-14_15/verify_udt_electron_calibration_bridge.py	archive/native_action_chat_2026-07-14_15	1	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0197	archive/native_action_chat_2026-07-14_15/verify_udt_electron_calibration_bridge_out.txt	archive/native_action_chat_2026-07-14_15	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0198	archive/native_action_chat_2026-07-14_15/verify_udt_finite_cell_boundary.py	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0199	archive/native_action_chat_2026-07-14_15/verify_udt_founding_to_dynamics.py	archive/native_action_chat_2026-07-14_15	0	4	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0200	archive/native_action_chat_2026-07-14_15/verify_udt_founding_to_dynamics_out.txt	archive/native_action_chat_2026-07-14_15	0	1	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0201	archive/native_action_chat_2026-07-14_15/verify_udt_global_bootstrap.py	archive/native_action_chat_2026-07-14_15	2	5	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0202	archive/native_action_chat_2026-07-14_15/verify_udt_global_bootstrap_out.txt	archive/native_action_chat_2026-07-14_15	0	3	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0203	archive/native_action_chat_2026-07-14_15/verify_udt_macro_micro_matching_closure.py	archive/native_action_chat_2026-07-14_15	0	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0204	archive/native_action_chat_2026-07-14_15/verify_udt_macro_micro_matching_closure_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0205	archive/native_action_chat_2026-07-14_15/verify_udt_mutual_dilation_resistance.py	archive/native_action_chat_2026-07-14_15	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0206	archive/native_action_chat_2026-07-14_15/verify_udt_mutual_dilation_resistance_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0207	archive/native_action_chat_2026-07-14_15/verify_udt_native_action_noncold.py	archive/native_action_chat_2026-07-14_15	1	3	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0208	archive/native_action_chat_2026-07-14_15/verify_udt_native_action_noncold_out.txt	archive/native_action_chat_2026-07-14_15	0	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0209	archive/native_action_chat_2026-07-14_15/verify_udt_quadratic_dilation_cost.py	archive/native_action_chat_2026-07-14_15	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0210	archive/native_action_chat_2026-07-14_15/verify_udt_quadratic_dilation_cost_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0211	archive/native_action_chat_2026-07-14_15/verify_udt_reciprocal_axis_functional_structure.py	archive/native_action_chat_2026-07-14_15	0	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0212	archive/native_action_chat_2026-07-14_15/verify_udt_reciprocal_axis_metric_curvature.py	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0213	archive/native_action_chat_2026-07-14_15/verify_udt_reciprocal_c_conformal_action.py	archive/native_action_chat_2026-07-14_15	5	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0214	archive/native_action_chat_2026-07-14_15/verify_udt_reciprocal_c_conformal_action_out.txt	archive/native_action_chat_2026-07-14_15	5	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0215	archive/native_action_chat_2026-07-14_15/verify_udt_reciprocal_loop_closure_matter.py	archive/native_action_chat_2026-07-14_15	0	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0216	archive/native_action_chat_2026-07-14_15/verify_udt_reciprocal_loop_closure_matter_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0217	archive/native_action_chat_2026-07-14_15/verify_udt_smooth_bootstrap_substrate_closure.py	archive/native_action_chat_2026-07-14_15	6	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0218	archive/native_action_chat_2026-07-14_15/verify_udt_smooth_bootstrap_substrate_closure_out.txt	archive/native_action_chat_2026-07-14_15	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0219	archive/native_action_chat_2026-07-14_15/verify_udt_wrl_conformal_carrier_scale_closure.py	archive/native_action_chat_2026-07-14_15	1	3	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0220	archive/native_action_chat_2026-07-14_15/verify_udt_wrl_conformal_carrier_scale_closure_out.txt	archive/native_action_chat_2026-07-14_15	0	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0221	archive/native_action_chat_2026-07-14_15/verify_udt_wrl_offshell_provenance.py	archive/native_action_chat_2026-07-14_15	0	1	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0222	archive/native_action_chat_2026-07-14_15/verify_udt_wrl_offshell_provenance_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0223	archive/native_action_chat_2026-07-14_15/verify_udt_wrl_scaffold_separation.py	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0224	archive/native_action_chat_2026-07-14_15/verify_udt_wrl_scaffold_separation_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0225	archive/native_action_chat_2026-07-14_15/verify_udt_wrl_solution_space_closure.py	archive/native_action_chat_2026-07-14_15	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0226	archive/native_action_chat_2026-07-14_15/verify_udt_wrl_solution_space_closure_out.txt	archive/native_action_chat_2026-07-14_15	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0227	archive/native_catalog_pi2_results.md	archive	7	2	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0228	archive/native_matter_step_results.md	archive	14	10	6	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0229	archive/native_offround_twist_shear_results.md	archive	8	2	10	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0230	archive/native_s2_object_derived_operator_results.md	archive	8	4	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0231	archive/native_s2_twist_freed_derived_operator_results.md	archive	22	5	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0232	archive/neg_sweep_results.md	archive	2	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0233	archive/nonlinear_gapcloser_results.md	archive	6	8	1	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0234	archive/off_round_solver_results.md	archive	0	0	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0235	archive/offdiagIII_results.md	archive	2	0	2	8	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0236	archive/offdiagIII_verifier_results.md	archive	1	0	1	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0237	archive/offdiagII_results.md	archive	1	0	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0238	archive/offdiagII_verifier_results.md	archive	1	2	6	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0239	archive/offdiag_scan_results.md	archive	4	2	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0240	archive/offdiag_scan_verifier_results.md	archive	0	1	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0241	archive/offround_classical_VERIFIER.md	archive	1	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0242	archive/offround_classical_discreteness_results.md	archive	6	6	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0243	archive/p5a_VERIFIER.md	archive	2	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0244	archive/p5a_jfnk_precond_results.md	archive	3	6	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0245	archive/p5a_prime_VERIFIER.md	archive	2	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0246	archive/p5a_prime_repose_results.md	archive	5	8	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0247	archive/p5b_pc_floor_results.md	archive	3	5	5	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0248	archive/p5c_VERIFIER.md	archive	8	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0249	archive/p5c_barriers_VERIFIER.md	archive	0	0	4	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0250	archive/p5c_barriers_results.md	archive	4	8	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0251	archive/p5c_basins_VERIFIER.md	archive	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0252	archive/p5c_basins_results.md	archive	6	8	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0253	archive/p5c_stability_VERIFIER.md	archive	2	1	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0254	archive/p5c_stability_results.md	archive	4	6	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0255	archive/p5c_uniqueness_results.md	archive	8	7	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0256	archive/p5d_independent_VERIFIER.md	archive	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0257	archive/p5d_timelive_results.md	archive	0	4	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0258	archive/particles_types_results.md	archive	7	0	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0259	archive/phase0_time_live_results.md	archive	7	10	3	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0260	archive/pre_2026-07-01/F1F3_closure_results.md	archive/pre_2026-07-01	55	12	18	16	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0261	archive/pre_2026-07-01/P1P5_reaudit_vs_derived_operator_results.md	archive/pre_2026-07-01	20	0	6	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0262	archive/pre_2026-07-01/STEP2_timelive_matter_MAP.md	archive/pre_2026-07-01	24	8	3	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0263	archive/pre_2026-07-01/STEP2_timelive_matter_results.md	archive/pre_2026-07-01	24	7	7	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0264	archive/pre_2026-07-01/b1prime_round_gate_derived_operator_results.md	archive/pre_2026-07-01	21	8	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0265	archive/pre_2026-07-01/lepton_ladder_test_results.md	archive/pre_2026-07-01	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0266	archive/pre_2026-07-01/matter_object_identity_native_vs_import_results.md	archive/pre_2026-07-01	16	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0267	archive/pre_2026-07-01/p1_offdiag_wiring_results.md	archive/pre_2026-07-01	2	5	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0268	archive/pre_2026-07-01/p4_VERIFIER.md	archive/pre_2026-07-01	0	0	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0269	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01	15	7	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0270	archive/pre_2026-07-01/weld_discriminator_results.md	archive/pre_2026-07-01	2	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0271	archive/quant_stepA_VERIFIER.md	archive	8	3	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0272	archive/quant_stepA_geometric_results.md	archive	40	10	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0273	archive/quantized_carrier_structure_results.md	archive	3	3	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0274	archive/radial_Bfree_soliton_results.md	archive	9	9	1	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0275	archive/rho_dynamics_derivation_results.md	archive	6	2	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0276	archive/running_rate_verifier_results.md	archive	3	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0277	archive/s2_s3_identity_VERIFIER.md	archive	5	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0278	archive/s2_s3_identity_results.md	archive	11	6	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0279	archive/sealed_cavity_s1_results.md	archive	4	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0280	archive/sealed_cavity_s2_results.md	archive	6	1	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0281	archive/sf_scan_results.md	archive	8	0	5	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0282	archive/solution_space_baseline.md	archive	5	0	13	25	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0283	archive/sparc_native_force_law_note.md	archive	5	1	1	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0284	archive/spectral_catalog_solver_results.md	archive	8	8	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0285	archive/sphi0_derivation_panel_results.md	archive	7	5	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0286	archive/step0_bridge_results.md	archive	3	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0287	archive/su3_field_test_results.md	archive	20	9	13	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0288	archive/sweep_results.md	archive	1	0	8	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0289	archive/sweep_verifier_results.md	archive	4	0	7	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0290	archive/theta_bc_provenance_results.md	archive	19	12	10	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0291	archive/tier_d_round2_contract.md	archive	3	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0292	archive/tier_d_round3_contract.md	archive	3	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0293	archive/time_live_bare_solve_DESIGN.md	archive	6	0	9	7	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0294	archive/topo_results.md	archive	1	0	3	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0295	archive/udt_a_exponent_derivation_results.md	archive	25	4	7	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0296	archive/udt_a_function_both_extremes_results.md	archive	27	6	6	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0297	archive/udt_a_profile_MAP_results.md	archive	27	5	5	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0298	archive/udt_active_results.md	archive	186	25	109	133	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0299	archive/udt_field_equation_running_rate_results.md	archive	17	8	5	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0300	archive/udt_field_equation_vacuum_structure_results.md	archive	4	5	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0301	archive/udt_hbar_pins_a_results.md	archive	27	6	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0302	archive/udt_matter_source_MAP_results.md	archive	22	14	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0303	archive/udt_max_distance_invariance_FRAME.md	archive	6	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0304	archive/udt_native_phi_law_MAP_results.md	archive	25	7	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0305	archive/udt_validated_results.md	archive	879	287	794	937	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0306	archive/udt_xmax_boost_derivation_results.md	archive	12	5	4	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0307	archive/w5_arm1_results.md	archive	1	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0308	archive/w6_flux_results.md	archive	0	1	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0309	archive/w8_catalog_problem.md	archive	11	3	12	11	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0310	archive/w_stiffness_push_declaration.md	archive	16	0	5	10	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
