source_id	path	git_blob	size_bytes	sha256	group	hit_buckets
S0112	archive/native_action_chat_2026-07-14_15/UDT_COMMON_SCALE_MATTER_EMERGENCE_MAP.md	2b8cf1848133c15fce1c7fbf75d3b7ecd051d6ef	3899	ad9fdf4d669579f11989c144a571ac83f2fda896d3cc1ef1deb3b339a74ad76b	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0113	archive/native_action_chat_2026-07-14_15/UDT_COMMON_SCALE_MATTER_EMERGENCE_VERIFY_DISPATCH.md	e213efc0dc40c34f98c5ba75e6e5b556e0321437	3988	66dc5f62b9b8ce083cca52fbe567f3c0e89cb1fd5e86055a6db3757522333704	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0114	archive/native_action_chat_2026-07-14_15/UDT_CSN_BOUNDARY_CHARGE_SELECTION_DERIVATION_RESULTS.md	930e92e465d623c3eb56616e4fc72c6ece642f38	10236	2acb71701c1003e9d97ffb145388d4f2856e55a411fca40b740ae515fd779d9b	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0115	archive/native_action_chat_2026-07-14_15/UDT_CSN_BOUNDARY_CHARGE_SELECTION_MAP.md	52eea523cf57894551e24edec28e196d0d831c8d	4410	97f40ed9d67c830b4f9a9771a94cd088d7ee37e749e60e4f7f5d64cf90ad50f9	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0116	archive/native_action_chat_2026-07-14_15/UDT_CSN_BOUNDARY_CHARGE_SELECTION_VERIFY_DISPATCH.md	5fcf56cb20310089ad897f6d86bef0896c947276	4083	50ff497ffae49ac4419de1d699c94009d43b88a522acc7123d1e2a08daa5f35e	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0117	archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_DERIVATION_RESULTS.md	972512e039bc401ae919df6f3138dab0983f4c68	10928	91617d4b4f2003050ae604ecaa681794265a8e55ebd2b290135fceb285a01e68	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B5_JOINT
S0118	archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_MAP.md	d6445a9b22f558c2bba0bac75cb882327c659152	4582	83f713e3751b26ce4f5377b0e95a4921a8b8856016964c24c2db26fc31dfac65	archive/native_action_chat_2026-07-14_15	B3_LIFT;B5_JOINT
S0119	archive/native_action_chat_2026-07-14_15/UDT_CSN_DIMENSIONLESS_ACTION_REFERENCE_BRANCH_VERIFY_DISPATCH.md	4827afc06eeefc9a0d28f3351f7c5ea530c920cb	4455	b6bdb5416bd40d3264c2c7cf94cae7c03b9c072e066adb7e7e8ef7be3afca637	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B5_JOINT
S0120	archive/native_action_chat_2026-07-14_15/UDT_CSN_GLOBAL_SCALE_SELECTION_DERIVATION_RESULTS.md	f6499125ce7ba9307d838a6f68a69d44c8f1ca02	12843	0910e8d1c55b1ee4e7d808a9dd709c74393e6a61722134dbaaea36e9ad32d8e8	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0121	archive/native_action_chat_2026-07-14_15/UDT_CSN_GLOBAL_SCALE_SELECTION_MAP.md	f65de00f2a562fe920f9342138979779f2248688	4261	7c6a5f6799c7ab2fe3612a97bd98f0613fead60ea4482e70a40a08f66074a44a	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0122	archive/native_action_chat_2026-07-14_15/UDT_CSN_GLOBAL_SCALE_SELECTION_VERIFY_DISPATCH.md	3e5ac6f12576fdf7d95f7a9f4b78e7b3a7a8da35	4141	0d45308724ecc4e363e6e34e267085eb3aa8cc943048769e6bfbf6503f2beb53	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0123	archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_DERIVATION_RESULTS.md	7cce6e64abbe47d6b99b68a0a8d6669000771de3	10369	a105efbcae390083c1c39eabd05fc14728b4a2f22447ee8304f3ce7fc1820909	archive/native_action_chat_2026-07-14_15	B3_LIFT;B5_JOINT
S0124	archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_MAP.md	d519d1d5709bd401bfe33e862541942c957a5429	4417	08f47a0bb8dcbe1dbf9989f88e94bb3cf7d9a3621c58db098cd9d582ebfad86d	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0125	archive/native_action_chat_2026-07-14_15/UDT_CSN_ONE_MASS_GLOBAL_CALIBRATION_VERIFY_DISPATCH.md	7eecf240a9bc5ef17db042d24e5a093afa9a60a5	4367	c5cc87876d690bbcf1d9bdc68383c3c7daad4f4588586395b42a4cbd8c12c496	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B5_JOINT
S0126	archive/native_action_chat_2026-07-14_15/UDT_DEEP_POSITIONAL_RELATIVITY_POSTULATE_DERIVATION_RESULTS.md	d7213bb98c28e31e6095289f41655dc3510fd901	10146	5b7f8eb98de778bdb010364fa23d00d994a7d585c7a79b710da43837f816d7ec	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0127	archive/native_action_chat_2026-07-14_15/UDT_DEEP_POSITIONAL_RELATIVITY_POSTULATE_MAP.md	e3a1eb992a7e1eb1465425de2c8e2f727ad44ee5	5380	bb03dea73c20d200bb90973b2749ab54486001544c631b11311ff7dc7920e1e6	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0128	archive/native_action_chat_2026-07-14_15/UDT_DEEP_POSITIONAL_RELATIVITY_POSTULATE_VERIFY_DISPATCH.md	a94398608be4b7b07ce3730e4e9077a7afd5e11b	3629	bf5fc7108280f8f8b715c58ed8aecbbbff9923455f7219e52353b07805fbfa6b	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0129	archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_DERIVATION_RESULTS.md	da6f2ee7b1bac56c3f8909e77a2ca9f9b119bc98	19922	d7c133fa8dcd6d2fccd49fd85de2ce1cf7a3192be7999df8a60ff5efe32d7838	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0130	archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_MAP.md	9006317c47a86baf4dd154acf7774030cb5e8978	6755	16040edfdca72f92c9e4e3d5cd00945082bdd913fa678558a1f7f33809200a95	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0131	archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_VERIFY_DISPATCH.md	3ec79e4cdc3d290c1187df2e2f73aa9ab0bd2eed	5546	a0b341d9fe2204fa33ec8f9059c40e992c0eee6bd47281230f7aa2520f1d4ca7	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0132	archive/native_action_chat_2026-07-14_15/UDT_ELECTRON_CALIBRATION_BRIDGE_DERIVATION_RESULTS.md	9f79f056119bf884969081a3543958acec0def5d	9945	c4f31901b57eb3c6fedcd850e9cd2bc6fc9aa0f0796e5de168f3f35669225fcf	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0133	archive/native_action_chat_2026-07-14_15/UDT_ELECTRON_CALIBRATION_BRIDGE_MAP.md	19f7b1d491603c8a14c5a75c9497502b1099b0f5	4502	21272e9d3f71fd7ba8cb1253ca985db7b629fa6f1b96c16676b23debd3de3ac7	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0134	archive/native_action_chat_2026-07-14_15/UDT_ELECTRON_CALIBRATION_BRIDGE_VERIFY_DISPATCH.md	6f0c87a93f0d6962747b11fc80fd71c2874ff686	4204	abf0dd4b1a86d143157f4c3aceb16aee6e770d0cf0b6dc6af731fd8eac279751	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0135	archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_DERIVATION_RESULTS.md	ced16f07266ae352d3d42b8f14735f3344ed31a4	15004	757b007426a67b8657cbd44d8b20aa809ce00f6a6b04456b791d5dad5e3594a4	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0136	archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_MAP.md	e8848166666a4536cb7497a236bfb704dd6de77a	6967	6b6c8ffa57cabdc0d4a6028b107fda22a1224b4aaaffed0fe74cee9ffaaa5cae	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0137	archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_VERIFY_DISPATCH.md	6cb7712448c8f26c92a3a8d527b67a921edeb4ec	5426	a6fd7b8b7319c2c8e123fbca8bf7d9de6e603384daeaacc7a71cb9fa2973a7b1	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0138	archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_DERIVATION_RESULTS.md	7ff8f9caa726b63ab841e5c8437cb1d6b027a343	16691	8af8653b8b887fe1f8c9eb9e0b7ebe2e54b68fd6ed5081023d0e2a38c8b14e99	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0139	archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_MAP.md	0aa901ec43e5563e03bb3ebb8ea18d9e8419b93a	8313	a2b67b1f4d55502e7989946a09e2ab50488522cc2a4e14cdd6b421790dc383b5	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0140	archive/native_action_chat_2026-07-14_15/UDT_FOUNDING_TO_DYNAMICS_VERIFY_DISPATCH.md	24af7ccc385d78e4916a48788c057c7a2f8e22ed	5615	92474cea4f37905fdafb92fbd86a1f18089120047e010e6464828834da6401d4	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0141	archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_ACTION_MAP.md	ec35b0ab525bef4d3e03f4d1a360304f6dd2ea29	5440	ba1c2fce78fc259644deb599299080b320a3ebbedf2a81540c0d28980cd9bbcf	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0142	archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_DERIVATION_RESULTS.md	af2ea25cefcc2554f7f7ff1152786223117bb871	17496	514a97ede04db9c568875d488c67ec28c138af58b57401998cf17f434e234cbb	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0143	archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_VERIFY_DISPATCH.md	e70f12a0c9294aec210f95c27f6e5f818f1b195c	5574	fbbba360ad96b98a6149d0b11af23272f1991d3b32a958bf18e910aeb18373c3	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0144	archive/native_action_chat_2026-07-14_15/UDT_MACRO_MICRO_MATCHING_CLOSURE_DERIVATION_RESULTS.md	8dacb5676ebbb836370bd7fb850c89d1c759067e	7800	ce808049670d24364a4eb70c0ca33bade8bd1da1dc20c8a52142a87f5820bb3c	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0145	archive/native_action_chat_2026-07-14_15/UDT_MACRO_MICRO_MATCHING_CLOSURE_MAP.md	4b8babdd8d044e7c2d978a34d59c697873a00d1d	3761	1d811c6e4ed10cea9ddfa9c6e97c54c19a2cfcdd8010082af8672eef8198330e	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0146	archive/native_action_chat_2026-07-14_15/UDT_MACRO_MICRO_MATCHING_CLOSURE_VERIFY_DISPATCH.md	6b97178903b96b682f53cb34fd6f986a06db343e	2888	861e6f3ddcdd233a1a59f8250ddfc8d1ee86ac8b6d91c015533df852d04cba4e	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0147	archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_DERIVATION_RESULTS.md	39b7220052445ecd2a46fd55b50ecfc7e0d7a752	16526	8b9b80ae22e1584ec8dab6fdc08e2b1b72238022de49e9916c2b38cf572f9f1e	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0148	archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_MAP.md	7c0d7e888e1687ff3c7ab4c1efe3e7bca6927fd8	8859	81993551051ad7dea41d42d13960e81202977fbfbefdc17069cc2b794ae80f9f	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B5_JOINT
S0149	archive/native_action_chat_2026-07-14_15/UDT_MUTUAL_DILATION_RESISTANCE_VERIFY_DISPATCH.md	11c8bf0142baec9496f5f99cf6c579c6f98348ed	6996	6c4b365c3a43097f7d13ce5d935c346dd0fcec7e5c4a9ebd6fd42d361b7beed0	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0150	archive/native_action_chat_2026-07-14_15/UDT_NATIVE_ACTION_NONCOLD_DERIVATION_RESULTS.md	1bb4f2bed9ab477c527a1700162270a70bf2872e	18980	00c852b38a40877de5830b6bb3544ee5abbb19f363cb19b9b6ed497ccfcbb739	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0151	archive/native_action_chat_2026-07-14_15/UDT_NATIVE_ACTION_NONCOLD_MAP.md	f07a92807087d460ee71564f72fb3a200295843e	7991	c82afb14ef299d6d7efa885cf857353d7a3d2452119f2ab59e61f7eee857d359	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0152	archive/native_action_chat_2026-07-14_15/UDT_QUADRATIC_DILATION_COST_DERIVATION_MAP.md	8185ca7449c3251708a30df995ad5b75b786d955	5020	b14cdb8d5b58e4e0da6f726e7c88c14dcbf7c25ef0a7ed02c6088069b030e09f	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0153	archive/native_action_chat_2026-07-14_15/UDT_QUADRATIC_DILATION_COST_DERIVATION_RESULTS.md	71580f340025621f0a2cd6eb157aae77f7b55eb2	12858	eb0934cfeeeb35bb21add50dcef2a757770db12681ba51843679b8538c2eda13	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B5_JOINT
S0154	archive/native_action_chat_2026-07-14_15/UDT_QUADRATIC_DILATION_COST_VERIFY_DISPATCH.md	9b2aa16578c1a57e5e39297390dfb7620264b643	3453	abb0d0b28e88e2c482e1e9aef698888e70b3990a31ca5651fddd72a74004b8b9	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B5_JOINT
S0155	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_FUNCTIONAL_STRUCTURE_DERIVATION_RESULTS.md	2a3a28f8b7d928150ee85c499a64ac1c171cd5bc	8316	4895568542226172ce3d903f309fe4c0aa23d51ddd94e2f67c6a03e4b7be4dc1	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0156	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_FUNCTIONAL_STRUCTURE_MAP.md	8e74ea8f915f17383ded6e59bc618658c8452bab	4439	b1f6a58c59655b997404db7014f683a8d9edc1dc970664b8732b7236c211a10a	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0157	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_FUNCTIONAL_STRUCTURE_VERIFY_DISPATCH.md	916933131785c3fba75d21512712d72a2bacdda6	3321	50bc4ed2cf36993eb1a50b94e0632f98a58d170921513c86810ab13a6326c22a	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0158	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_METRIC_CURVATURE_DERIVATION_RESULTS.md	db9f2ab034ff8b7663c2af632f63fb6e097abdd4	5492	94eb87a1e48203f07edfa689582afd4af5a629b8cf561de99f7751c4dff44be6	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0159	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_METRIC_CURVATURE_MAP.md	55938798a1001da0eff7e3ee1d1387df46242d93	3331	3d7c13a47edf1998ba1f94905985efe79989283f6b40a3bf40c19fc946a5a0ab	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0160	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_AXIS_METRIC_CURVATURE_VERIFY_DISPATCH.md	1719025553e1199d25c4eac2b06011ec478cc92d	2895	6c1789e37fda070e02836a586e154744c6be9ec5827f631d7b08760fc7e06edb	archive/native_action_chat_2026-07-14_15	B1_FOUNDING
S0161	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_C_CONFORMAL_ACTION_DERIVATION_RESULTS.md	0f5077ceab15b6356f9f08da2462b59fde22fcc6	11235	60239f92223635292218081c2a3517a151ea69d52e5d7ed2adf1d20ab5b3d1e7	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0162	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_C_CONFORMAL_ACTION_MAP.md	69ee0bcf406efd7635e9ba15b1c444aa87e5c2bc	5540	c200746e72a3a56c497ab8f4e7d41c16b7e358b06d2d0aa9f2749185c084a8a2	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0163	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_C_CONFORMAL_ACTION_VERIFY_DISPATCH.md	8fa3569d073f51d9cf5121b2c3e2f2029b82db79	4195	a2011ff0c1872be0fc1fee8a2bb108c0da1731890a57e3941bb0566a52e17de9	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0164	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_LOOP_CLOSURE_MATTER_DERIVATION_RESULTS.md	c0053a60fcb39aaa0c910f8666c1b0df039ef5f3	12728	c456aa3853f709abcfe76e38744b7a4bc875fed0902de4b4801039aa95d19139	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0165	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_LOOP_CLOSURE_MATTER_MAP.md	607146d9ac47aef6720be935a22725f87e96f439	4169	bf1a57da51d4be00f8229a594d5e4d25c5baa0bb5eb81a2dc032f271e203a469	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0166	archive/native_action_chat_2026-07-14_15/UDT_RECIPROCAL_LOOP_CLOSURE_MATTER_VERIFY_DISPATCH.md	369e5d75c9255dd1985ff3ef6099ff8f7ccbe84a	3848	e760a16b6c5ffb517c3566671210792f0ec06d18e24b2013e3cf1c4618667078	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0167	archive/native_action_chat_2026-07-14_15/UDT_SMOOTH_BOOTSTRAP_SUBSTRATE_CLOSURE_DERIVATION_RESULTS.md	f318b074fd0dbedad54dc8071df058b46894d469	7612	05a4472242866e2c3c9eb919e9ba8f8c8d6f87bd52e782c884bf57e3399bcf20	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0168	archive/native_action_chat_2026-07-14_15/UDT_SMOOTH_BOOTSTRAP_SUBSTRATE_CLOSURE_MAP.md	bd5286cae1797a28f45fca8aca2ec745e8af51d8	3545	bfc5b29e2e8e4baa2f1b4b6ad461c2f1e5a3fb636bc20fa7639ee7dff345a1b6	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0169	archive/native_action_chat_2026-07-14_15/UDT_SMOOTH_BOOTSTRAP_SUBSTRATE_CLOSURE_VERIFY_DISPATCH.md	f673aadd38ae3d37a8178826c6d41f0502382757	3193	6bf975b8cdb75e604fc7c3faa158e0b6b4013bf8d1eadc11e21565ea27ca7b53	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0170	archive/native_action_chat_2026-07-14_15/UDT_WRL_CONFORMAL_CARRIER_SCALE_CLOSURE_DERIVATION_RESULTS.md	35c4719cda8a6e937ddbe9c8907c45cc9549799d	8227	ba3bd0677d1dc2910d2928c62845c4c4ea245fb371c13bd29ddbd32d62dc6193	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0171	archive/native_action_chat_2026-07-14_15/UDT_WRL_CONFORMAL_CARRIER_SCALE_CLOSURE_MAP.md	46effb55a7a28111e2474b72f3e7c0c361f3b82e	3979	b917be25f63373e4dedb7e277fd93e11cc25d663549d1fd02a1975ed71c538ef	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0172	archive/native_action_chat_2026-07-14_15/UDT_WRL_CONFORMAL_CARRIER_SCALE_CLOSURE_VERIFY_DISPATCH.md	88b4cba6858064f9cc577afb0163d331776a65bd	3191	69f5513fbf9f53cd098fd2f247111449cd500373ad323b33d488f2f0ea220d85	archive/native_action_chat_2026-07-14_15	B5_JOINT
S0173	archive/native_action_chat_2026-07-14_15/UDT_WRL_OFFSHELL_PROVENANCE_DERIVATION_RESULTS.md	d2c2c34975e9cda2357739a348f4ecde845260a1	11332	12ac3badc88235a43be2a528fcc222e41ea12d13f074f07957a192df4b9e5e09	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0174	archive/native_action_chat_2026-07-14_15/UDT_WRL_OFFSHELL_PROVENANCE_MAP.md	f4fba58bac20104d1dca99524ac9808c483afca7	4458	44dd0059c40be3f612e32b03bf8ac6487410401cb3d810c221869f309e64527a	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0175	archive/native_action_chat_2026-07-14_15/UDT_WRL_OFFSHELL_PROVENANCE_VERIFY_DISPATCH.md	e887dc88481bb1d89f84480fe12be116e2938bc4	3540	80e90a8f5abc437ca465ad552105e95e3095bce8cdba7edeb1dda9ff7b0a0098	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0176	archive/native_action_chat_2026-07-14_15/UDT_WRL_SCAFFOLD_NATIVE_ACTION_SEPARATION_DERIVATION_RESULTS.md	a7d9abd400a6e70db83e58cddf6ba715f2d708df	8859	6f1d433f875fc0c090d1d27bd63afbb836f7e24f9308887ce0d3ee1d6e570284	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0177	archive/native_action_chat_2026-07-14_15/UDT_WRL_SCAFFOLD_NATIVE_ACTION_SEPARATION_MAP.md	2bd81d9a06d8e968e59870034fbf98839cf1238b	4475	7a0c73fdfcf3abd992f1d98162aa25fe3abbaa6be3e455d9134c51aec51a3d46	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0178	archive/native_action_chat_2026-07-14_15/UDT_WRL_SCAFFOLD_NATIVE_ACTION_SEPARATION_VERIFY_DISPATCH.md	c7bf21abcc3b9be2df06a633b758db18bf9a6f39	3762	9dbf79b1471823bcfcbd844d3cbad228744868b9c9fd75cac95861058a0fdb3b	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B5_JOINT
S0179	archive/native_action_chat_2026-07-14_15/UDT_WRL_SOLUTION_SPACE_CLOSURE_DERIVATION_RESULTS.md	2523cd072b8dc8827c10f7f9490222083bc1ae8f	15297	66356f4d18874d6452be5ae15364d71ce1b51ca08e5d127602bd3a31586a8c1e	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0180	archive/native_action_chat_2026-07-14_15/UDT_WRL_SOLUTION_SPACE_CLOSURE_MAP.md	238debd5e3399d5f8c206b6cc4946062bdf8e060	4745	891905afd7516bd27af9b1f0f5b55a314b5c74ec0f0c6bdb1219a85b44abf6ae	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0181	archive/native_action_chat_2026-07-14_15/UDT_WRL_SOLUTION_SPACE_CLOSURE_VERIFY_DISPATCH.md	365de6829e069aabfaf035a8c969f61f50338501	7588	d74e408c9f24b424647c6b7cc7edacceb381a775b9d9476a244d219f25430983	archive/native_action_chat_2026-07-14_15	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0182	archive/native_action_chat_2026-07-14_15/verify_udt_bootstrap_background_carrier_coupling.py	f100710268ae35c5206ceed791933d4e0facc3fd	6240	1a266efeea65befd6e21e5c6713d2778b50bfa18239c01838324cc9a33b7c00a	archive/native_action_chat_2026-07-14_15	B1_FOUNDING
S0183	archive/native_action_chat_2026-07-14_15/verify_udt_common_scale_matter_emergence.py	550680eadd9db5dc11b5cad3e7bac3eae845dfb4	3987	659944fbcf46f941f053ad956dec4bdb840eb39a0251883f5add89dbd8203de3	archive/native_action_chat_2026-07-14_15	B5_JOINT
S0184	archive/native_action_chat_2026-07-14_15/verify_udt_common_scale_matter_emergence_out.txt	4ad880ae1cbf0d58e2c56c73ef9635f5d68f14fe	1031	c761fc95b7e6fdeec9141795c492dd3599d00563d47cfef325bc4237f268b75b	archive/native_action_chat_2026-07-14_15	B5_JOINT
S0185	archive/native_action_chat_2026-07-14_15/verify_udt_csn_boundary_charge_selection.py	03cbdcb3f07494e3c05a4d735605f276ddbe6de2	4293	cb1563eca2b0a68857add9097b413f72403efe61a2eaab33181d0d449c09317d	archive/native_action_chat_2026-07-14_15	B5_JOINT
S0186	archive/native_action_chat_2026-07-14_15/verify_udt_csn_dimensionless_action_reference_branch.py	d18b8e18197a66dc7f611819f83968ab8cf6320b	4866	557b45c993188aa5282c12c6788509cbd1f03284605d704609b697d1e09709a3	archive/native_action_chat_2026-07-14_15	B3_LIFT;B5_JOINT
S0187	archive/native_action_chat_2026-07-14_15/verify_udt_csn_dimensionless_action_reference_branch_out.txt	aea47cd8ff6358baba1acde181700e66b8ec23d3	1310	3580d627daf118ed83f35277114150fdd81872457221e9892f812e3e96ecdbf2	archive/native_action_chat_2026-07-14_15	B5_JOINT
S0188	archive/native_action_chat_2026-07-14_15/verify_udt_csn_global_scale_selection.py	96ffc035e6e1500f129ae45b930c9a63304920bc	5189	fadaa20906d8d37cb7ca29e48f1de7e93232e961978966c834822d6cf52bc02b	archive/native_action_chat_2026-07-14_15	B3_LIFT;B5_JOINT
