group	text_files	hit_files	buckets	bucket_count	qualifies	candidate_files
udt_complete_coframe_metric_telescope_p01_2026-07-27	46	37	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	37
udt_complete_coframe_native_selector_audit_2026-07-26	24	23	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_complete_coframe_physical_comparison_functor_audit_2026-07-27	40	32	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	32
udt_complete_connector_assembly_audit_2026-07-22	33	27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_complete_lift_mu_closure_audit_2026-07-20	21	17	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_complete_metric_intrinsic_object_audit_2026-07-23	37	30	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_complete_metric_realization_zoomout_2026-07-23	38	32	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	32
udt_complete_metric_solution_space_map_2026-07-21	27	24	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27	37	28	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	28
udt_complete_physical_comparison_map_audit_2026-07-27	42	32	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	32
udt_complete_relational_configuration_variation_domain_audit_2026-07-26	43	36	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	36
udt_complete_seal_fixed_set_selector_audit_2026-07-21	23	18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_completion_scoped_realized_observable_map_2026-07-26	44	39	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_configuration_space_adjacency_atlas_2026-07-22	39	30	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_constructive_metric_family_atlas_2026-07-21	34	25	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_covariant_reciprocal_coframe_lift_atlas_2026-07-26	28	27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_csn_dphi_transport_selector_audit_2026-07-23	17	16	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_directional_observer_pair_distance_audit_2026-07-24	43	32	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_dual_systole_global_transport_audit_2026-07-24	35	30	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_dual_systole_wall_crossing_selector_audit_2026-07-24	38	33	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_dynamics_branch_ruling_p04_2026-07-21	23	21	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_finite_cell_cartan_transport_atlas_2026-07-23	26	23	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	23
udt_finite_cell_completion_atlas_2026-07-21	37	32	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27	32	27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_finite_cell_reciprocal_survival_density_audit_2026-07-23	27	23	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_finite_cell_transnormal_asymptote_branch_audit_2026-07-24	33	25	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_finite_reciprocal_quotient_lift_audit_2026-07-27	30	25	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_foundational_semantic_regression_correction_2026-07-26	28	19	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	19
udt_founded_constraint_atlas_p03_2026-07-21	32	26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_founded_pair_first_jet_one_form_atlas_2026-07-26	39	32	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	32
udt_founded_pair_global_alignment_audit_2026-07-26	34	28	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_founded_phi_complete_coframe_extension_audit_2026-07-25	26	24	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	24
udt_founding_observer_comparison_semantics_audit_2026-07-27	39	29	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	29
udt_founding_reciprocity_object_audit_2026-07-27	41	34	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	34
udt_frame_bivector_equivariance_audit_2026-07-23	23	18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_free_global_seal_transversality_audit_2026-07-21	30	25	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	25
udt_full_equation_variation_p05_2026-07-21	34	30	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_full_local_jet_strata_p02_2026-07-27	46	32	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	33
udt_global_coframe_cocycle_audit_2026-07-20	19	17	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_global_coframe_compatibility_p03_2026-07-27	25	21	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	21
udt_global_functional_dof_constraint_rank_audit_2026-07-26	41	36	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	36
udt_global_kinematic_assembly_p03g_2026-07-21	30	26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_global_local_relational_closure_audit_2026-07-25	21	19	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	19
udt_global_metric_assembly_atlas_2026-07-22	54	42	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_global_reciprocal_bundle_assembly_audit_2026-07-26	43	36	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	36
udt_global_reciprocal_closure_audit_2026-07-20	20	19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_global_reciprocal_persistence_selector_audit_2026-07-23	33	25	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	26
udt_gr_lorentzian_relational_architecture_audit_2026-07-27	27	21	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	21
udt_gr_subtraction_reciprocal_connection_audit_2026-07-21	23	21	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_historical_phi_equation_salvage_audit_2026-07-24	25	15	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_hopf_realization_deformation_audit_2026-07-23	25	25	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_hopf_transport_bootstrap_dependency_audit_2026-07-23	22	20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_independent_amplitude_metric_atlas_2026-07-21	33	17	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_instrument_motif_atlas_2026-07-21	66	29	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_intrinsic_clock_transverse_solder_audit_2026-07-24	37	30	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_intrinsic_optical_transport_atlas_2026-07-27	43	33	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	33
udt_intrinsic_pair_deformation_neighborhood_audit_2026-07-27	38	26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_intrinsic_pair_lambda_component_atlas_2026-07-27	45	27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_intrinsic_reciprocal_holonomy_audit_2026-07-27	42	34	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	35
udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23	36	29	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_involutive_exchange_branch_availability_audit_2026-07-24	49	43	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_joint_invariant_subspace_atlas_2026-07-21	66	55	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_local_jet_atlas_p02_2026-07-21	35	23	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_local_selector_holonomy_closure_2026-07-22	29	26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_macro_phi_angular_xmax_extension_atlas_2026-07-25	25	19	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	19
udt_metric_native_nontriviality_connector_audit_2026-07-25	35	32	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	32
udt_metric_native_observer_separation_asymptote_audit_2026-07-24	30	23	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_metric_native_selector_rank_closure_audit_2026-07-27	39	33	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	33
udt_metric_native_signed_depth_availability_audit_2026-07-26	40	34	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	34
udt_metric_native_two_pair_selector_audit_2026-07-21	23	21	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_metric_natural_complete_extension_selector_audit_2026-07-27	54	44	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	44
udt_metric_orchestra_rehearsal_2026-07-25	54	36	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_metric_pure_frame_rederivation_2026-07-23	24	19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_metric_to_frontier_reference_2026-07-22	38	30	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	30
udt_mixed_readout_anchor_soldering_audit_2026-07-20	20	16	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_motif_hopf_correspondence_audit_2026-07-22	76	57	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_native_coframe_composition_law_audit_2026-07-23	36	28	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_native_global_coframe_definition_audit_2026-07-28	37	33	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	33
udt_native_global_observable_closure_census_2026-07-26	44	38	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_native_reciprocal_comparison_bundle_audit_2026-07-27	34	29	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	29
udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26	53	38	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_observer_centered_xmax_frame_correction_2026-07-23	23	18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_observer_depth_angle_transition_audit_2026-07-24	35	28	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	28
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	34	26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	26
udt_observer_pair_clock_operator_audit_2026-07-24	36	29	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	29
udt_observer_pair_navigation_checkpoint_2026-07-24	13	6	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	35	31	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	31
udt_observer_pair_triangle_consistency_audit_2026-07-26	34	30	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_observer_pair_xmax_bridge_audit_2026-07-27	40	30	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	30
udt_pair_space_metric_transform_sne_readout_audit_2026-07-24	40	28	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO	0
udt_phi_causal_interface_atlas_2026-07-22	36	28	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	29
udt_phi_metric_ontology_audit_2026-07-22	27	25	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_post_july_offshell_response_availability_audit_2026-07-25	24	22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_pre_density_substrate_response_atlas_2026-07-24	40	34	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_pre_p06_boundary_selector_audit_2026-07-21	27	26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	26
udt_premise_reset_audit_2026-07-19	24	19	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	20
udt_reciprocal_angular_intertwiner_audit_2026-07-23	40	33	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_reciprocal_c_metric_meaning_audit_2026-07-22	24	22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_reciprocal_pair_global_module_audit_2026-07-24	41	37	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_reciprocal_plane_projector_audit_2026-07-21	22	20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_reciprocal_seam_descent_audit_2026-07-23	34	27	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	27
udt_reciprocal_subbundle_ownership_audit_2026-07-22	22	21	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	21
udt_reciprocal_transport_holonomy_atlas_2026-07-26	36	32	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_reciprocal_transport_naturality_selector_audit_2026-07-23	19	18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_reciprocity_regime_angular_center_audit_2026-07-22	24	21	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_reduced_holonomy_condition_audit_2026-07-27	42	33	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_registered_branch_distance_profile_compatibility_audit_2026-07-24	35	26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_relational_metric_fixed_point_typing_audit_2026-07-26	41	35	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	35
udt_relational_pair_depth_realization_audit_2026-07-24	38	30	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	30
udt_relative_angular_area_shape_selector_audit_2026-07-23	34	28	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_scientific_consolidation_checkpoint_2026-07-23	33	26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_structural_ensemble_metric_atlas_2026-07-21	36	19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_temporal_soldering_atlas_2026-07-22	62	45	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	45
udt_three_reciprocity_delta_k_audit_2026-07-23	35	30	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	30
udt_time_extendability_constraint_audit_2026-07-20	22	18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_time_live_characteristic_flux_audit_2026-07-21	29	26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_timelive_spherical_areal_polarization_audit_2026-07-22	24	21	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27	40	28	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	29
udt_twisted_s3_intrinsic_screen_cocycle_audit_2026-07-27	39	32	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	32
udt_twisted_s3_killing_algebra_audit_2026-07-27	46	34	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	34
udt_two_frame_regime_metric_limit_audit_2026-07-22	29	25	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_two_observer_separation_selector_audit_2026-07-24	35	33	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_wrl_xmax_lightcone_frame_audit_2026-07-23	24	19	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	19
udt_xmax_dilation_asymptote_correction_2026-07-23	23	18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
udt_xmax_observer_separation_audit_2026-07-24	37	32	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
verifier_evidence_2026-07-14	7	3	B3_LIFT;B5_JOINT	2	NO	0
verifier_scripts_coupled_cell	8	6	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO	0
w_alg_verifier_scripts	7	5	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
xmax_accelerating_finite_cell_cartan_2026-07-19	21	18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
xmax_dynamic_observer_frame_2026-07-19	21	18	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES	18
xmax_full_frame_realization_2026-07-19	22	19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
xmax_reciprocity_audit_2026-07-19	22	19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO	0
