source	line	category	kind	raw_target	resolved_target	status	detail
F6_postulate_A_ledger_results.md	54	MARKDOWN_LINK	WIKI_LINK	udt-derives-sm-assumptions	udt-derives-sm-assumptions	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	55	MARKDOWN_LINK	WIKI_LINK	postulate-A-accepted	postulate-A-accepted	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	55	MARKDOWN_LINK	WIKI_LINK	udt-derives-sm-assumptions	udt-derives-sm-assumptions	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	102	MARKDOWN_LINK	WIKI_LINK	udt-derives-sm-assumptions	udt-derives-sm-assumptions	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	104	MARKDOWN_LINK	WIKI_LINK	single-cell-spectrum-box-controlled	single-cell-spectrum-box-controlled	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	105	MARKDOWN_LINK	WIKI_LINK	algebraic-objects-can-be-imports	algebraic-objects-can-be-imports	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	125	MARKDOWN_LINK	WIKI_LINK	postulate-A-accepted	postulate-A-accepted	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	139	MARKDOWN_LINK	WIKI_LINK	no-presumed-quantum-sector	no-presumed-quantum-sector	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	142	MARKDOWN_LINK	WIKI_LINK	postulate-A-accepted	postulate-A-accepted	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	146	MARKDOWN_LINK	WIKI_LINK	udt-derives-sm-assumptions	udt-derives-sm-assumptions	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	151	MARKDOWN_LINK	WIKI_LINK	no-presumed-quantum-sector	no-presumed-quantum-sector	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	189	MARKDOWN_LINK	WIKI_LINK	udt-derives-sm-assumptions	udt-derives-sm-assumptions	MISSING_OR_GENERATED	-
F6_postulate_A_ledger_results.md	241	MARKDOWN_LINK	WIKI_LINK	postulate-A-accepted	postulate-A-accepted	MISSING_OR_GENERATED	-
F7_scale_bridge_native_results.md	13	TEXT_REFERENCE	TEXT_REFERENCE	scale_symmetry_bootstrap_analysis_results.md	scale_symmetry_bootstrap_analysis_results.md	RESOLVED_TRACKED	-
F7_scale_bridge_native_results.md	14	TEXT_REFERENCE	TEXT_REFERENCE	CANON.md	CANON.md	RESOLVED_TRACKED	-
F7_scale_bridge_native_results.md	16	TEXT_REFERENCE	TEXT_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	RESOLVED_TRACKED	-
F8_metric_choices_results.md	14	TEXT_REFERENCE	TEXT_REFERENCE	relativistic_metric_rederivation_results.md	relativistic_metric_rederivation_results.md	RESOLVED_TRACKED	-
F8_metric_choices_results.md	15	TEXT_REFERENCE	TEXT_REFERENCE	CANON.md	CANON.md	RESOLVED_TRACKED	-
F8_metric_choices_results.md	17	TEXT_REFERENCE	TEXT_REFERENCE	native_dilation_weight_derivation_results.md	native_dilation_weight_derivation_results.md	RESOLVED_TRACKED	-
F8_metric_choices_results.md	18	TEXT_REFERENCE	TEXT_REFERENCE	P5e_proper_results.md	P5e_proper_results.md	RESOLVED_TRACKED	-
F8_metric_choices_results.md	19	TEXT_REFERENCE	TEXT_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	RESOLVED_TRACKED	-
F8_metric_choices_results.md	96	MARKDOWN_LINK	WIKI_LINK	everything-on-solver-build	everything-on-solver-build	MISSING_OR_GENERATED	-
F8_metric_choices_results.md	138	MARKDOWN_LINK	WIKI_LINK	everything-on-solver-build	everything-on-solver-build	MISSING_OR_GENERATED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	1	TEXT_REFERENCE	TEXT_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	31	MARKDOWN_LINK	WIKI_LINK	native-matter-defect-import-discovery	native-matter-defect-import-discovery	MISSING_OR_GENERATED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	31	TEXT_REFERENCE	TEXT_REFERENCE	HANDOFF.md	HANDOFF.md	RESOLVED_TRACKED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	33	TEXT_REFERENCE	TEXT_REFERENCE	seal_junction_condition_results.md	seal_junction_condition_results.md	RESOLVED_TRACKED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	77	TEXT_REFERENCE	TEXT_REFERENCE	F0_SYSTEMATIC_AUDIT_results.md	F0_SYSTEMATIC_AUDIT_results.md	RESOLVED_TRACKED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	121	TEXT_REFERENCE	TEXT_REFERENCE	scale_symmetry_bootstrap_analysis_results.md	scale_symmetry_bootstrap_analysis_results.md	RESOLVED_TRACKED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	151	TEXT_REFERENCE	TEXT_REFERENCE	matter_regrade_derived_operator_results.md	matter_regrade_derived_operator_results.md	RESOLVED_TRACKED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	168	TEXT_REFERENCE	TEXT_REFERENCE	P5e_proper_results.md	P5e_proper_results.md	RESOLVED_TRACKED	-
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	254	TEXT_REFERENCE	TEXT_REFERENCE	CANON.md	CANON.md	RESOLVED_TRACKED	-
F_evidence/F_control_N128.log	23	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_control_N128.json	noNull_F_control_N128.json	RESOLVED_TRACKED	-
F_evidence/F_control_N192.log	15	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_control_N192.json	noNull_F_control_N192.json	RESOLVED_TRACKED	-
F_evidence/F_control_N256.log	18	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_control_N256.json	noNull_F_control_N256.json	RESOLVED_TRACKED	-
F_evidence/F_dirs.log	9	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_dirs.json	noNull_F_dirs.json	RESOLVED_TRACKED	-
F_evidence/F_fine_N192.log	707	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_fine_N192.json	noNull_F_fine_N192.json	RESOLVED_TRACKED	-
F_evidence/F_fine_N256.log	1075	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_fine_N256.json	noNull_F_fine_N256.json	RESOLVED_TRACKED	-
F_evidence/F_gate.log	7	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_gate.json	noNull_F_gate.json	RESOLVED_TRACKED	-
F_evidence/F_ladder_N128.log	1290	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_ladder_N128.json	noNull_F_ladder_N128.json	RESOLVED_TRACKED	-
F_evidence/control_N128_run.log	23	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_control_N128.json	noNull_F_control_N128.json	RESOLVED_TRACKED	-
F_evidence/control_N192_run.log	15	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_control_N192.json	noNull_F_control_N192.json	RESOLVED_TRACKED	-
F_evidence/control_N256_run.log	18	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_control_N256.json	noNull_F_control_N256.json	RESOLVED_TRACKED	-
F_evidence/fine_N192_run.log	707	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_fine_N192.json	noNull_F_fine_N192.json	RESOLVED_TRACKED	-
F_evidence/fine_N256_run.log	1075	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_fine_N256.json	noNull_F_fine_N256.json	RESOLVED_TRACKED	-
F_evidence/gate_run.log	7	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_gate.json	noNull_F_gate.json	RESOLVED_TRACKED	-
F_evidence/ladder_N128_run.log	1290	TEXT_REFERENCE	TEXT_REFERENCE	noNull_F_ladder_N128.json	noNull_F_ladder_N128.json	RESOLVED_TRACKED	-
H3_hopfion_solve_preregistration.md	64	TEXT_REFERENCE	TEXT_REFERENCE	cascade_stageB_results.md	cascade_stageB_results.md	RESOLVED_TRACKED	-
H4_N1_offround_transverse_equation_results.md	4	TEXT_REFERENCE	TEXT_REFERENCE	H4_backreaction_mass_MAP.md	H4_backreaction_mass_MAP.md	RESOLVED_TRACKED	-
H4_N1_offround_transverse_equation_results.md	32	TEXT_REFERENCE	TEXT_REFERENCE	seal_matching_junction_results.md	seal_matching_junction_results.md	RESOLVED_TRACKED	-
H4_N1_offround_transverse_equation_results.md	82	TEXT_REFERENCE	TEXT_REFERENCE	round_matter_reduction_results.md	round_matter_reduction_results.md	RESOLVED_TRACKED	-
H4_N2_farfield_reduction_results.md	3	TEXT_REFERENCE	TEXT_REFERENCE	H4_N4a_source_background_audit_results.md	H4_N4a_source_background_audit_results.md	RESOLVED_TRACKED	-
H4_N2_farfield_reduction_results.md	17	TEXT_REFERENCE	TEXT_REFERENCE	H4_backreaction_mass_MAP.md	H4_backreaction_mass_MAP.md	RESOLVED_TRACKED	-
H4_N2_farfield_reduction_results.md	18	TEXT_REFERENCE	TEXT_REFERENCE	H4_N1_offround_transverse_equation_results.md	H4_N1_offround_transverse_equation_results.md	RESOLVED_TRACKED	-
H4_N4_backreaction_solve_preregistration.md	19	TEXT_REFERENCE	TEXT_REFERENCE	H4_N1_offround_transverse_equation_results.md	H4_N1_offround_transverse_equation_results.md	RESOLVED_TRACKED	-
H4_N4_backreaction_solve_preregistration.md	19	TEXT_REFERENCE	TEXT_REFERENCE	H4_N2_farfield_reduction_results.md	H4_N2_farfield_reduction_results.md	RESOLVED_TRACKED	-
H4_N4_backreaction_solve_preregistration.md	20	TEXT_REFERENCE	TEXT_REFERENCE	H4_backreaction_mass_MAP.md	H4_backreaction_mass_MAP.md	RESOLVED_TRACKED	-
H4_N4_backreaction_solve_results.md	3	TEXT_REFERENCE	TEXT_REFERENCE	H4_N4a_source_background_audit_results.md	H4_N4a_source_background_audit_results.md	RESOLVED_TRACKED	-
H4_N4_backreaction_solve_results.md	20	TEXT_REFERENCE	TEXT_REFERENCE	H4_N4_backreaction_solve_preregistration.md	H4_N4_backreaction_solve_preregistration.md	RESOLVED_TRACKED	-
H4_N4a_source_background_audit_results.md	3	TEXT_REFERENCE	TEXT_REFERENCE	H4_screening_taxonomy_MAP.md	H4_screening_taxonomy_MAP.md	RESOLVED_TRACKED	-
H4_N4a_source_background_audit_results.md	52	TEXT_REFERENCE	TEXT_REFERENCE	native_field_equations_constrained_two_player_results.md	native_field_equations_constrained_two_player_results.md	RESOLVED_TRACKED	-
H4_N4a_source_background_audit_results.md	85	TEXT_REFERENCE	TEXT_REFERENCE	H4_N2_farfield_reduction_results.md	H4_N2_farfield_reduction_results.md	RESOLVED_TRACKED	-
H4_N4a_source_background_audit_results.md	89	TEXT_REFERENCE	TEXT_REFERENCE	H4_N4_backreaction_solve_results.md	H4_N4_backreaction_solve_results.md	RESOLVED_TRACKED	-
H4_N4rev_sign_certification_results.md	12	TEXT_REFERENCE	TEXT_REFERENCE	H4_N4rev_conditional_mass_response_results.md	H4_N4rev_conditional_mass_response_results.md	RESOLVED_TRACKED	-
H4_N4rev_sign_certification_results.md	13	TEXT_REFERENCE	TEXT_REFERENCE	n4rev_response_TURNKEY.py	n4rev_response_TURNKEY.py	RESOLVED_TRACKED	-
H4_N4rev_sign_certification_results.md	138	TEXT_REFERENCE	TEXT_REFERENCE	macro_no_GP_framing.md	macro_no_GP_framing.md	RESOLVED_TRACKED	-
H4_N4rev_sign_certification_results.md	146	TEXT_REFERENCE	TEXT_REFERENCE	gp_switch_criterion_results.md	gp_switch_criterion_results.md	RESOLVED_TRACKED	-
H4_N4rev_sign_certification_results.md	166	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	15	TEXT_REFERENCE	TEXT_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	28	TEXT_REFERENCE	TEXT_REFERENCE	CANON.md	CANON.md	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	28	TEXT_REFERENCE	TEXT_REFERENCE	H4_backreaction_mass_MAP.md	H4_backreaction_mass_MAP.md	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	31	TEXT_REFERENCE	TEXT_REFERENCE	microphysics_E1_composite_closure_results.md	microphysics_E1_composite_closure_results.md	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	48	TEXT_REFERENCE	TEXT_REFERENCE	H4_N4rev_conditional_mass_response_results.md	H4_N4rev_conditional_mass_response_results.md	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	58	TEXT_REFERENCE	TEXT_REFERENCE	NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	77	TEXT_REFERENCE	TEXT_REFERENCE	F7_scale_bridge_native_results.md	F7_scale_bridge_native_results.md	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	133	TEXT_REFERENCE	TEXT_REFERENCE	node_H3_hopfion_solve_results.md	node_H3_hopfion_solve_results.md	RESOLVED_TRACKED	-
H4_N5_whole_cell_criticality_MAP.md	146	TEXT_REFERENCE	TEXT_REFERENCE	H4_GP_switch_hopfion_MAP.md	H4_GP_switch_hopfion_MAP.md	RESOLVED_TRACKED	-
H4_N5a_whole_cell_criticality_rederivation_results.md	9	TEXT_REFERENCE	TEXT_REFERENCE	H4_N5_whole_cell_criticality_MAP.md	H4_N5_whole_cell_criticality_MAP.md	RESOLVED_TRACKED	-
H4_N5a_whole_cell_criticality_rederivation_results.md	42	TEXT_REFERENCE	TEXT_REFERENCE	F7_scale_bridge_native_results.md	F7_scale_bridge_native_results.md	RESOLVED_TRACKED	-
H4_N5a_whole_cell_criticality_rederivation_results.md	59	TEXT_REFERENCE	TEXT_REFERENCE	node_H3_hopfion_solve_results.md	node_H3_hopfion_solve_results.md	RESOLVED_TRACKED	-
H4_N5a_whole_cell_criticality_rederivation_results.md	69	TEXT_REFERENCE	TEXT_REFERENCE	microphysics_E1_composite_closure_results.md	microphysics_E1_composite_closure_results.md	RESOLVED_TRACKED	-
H4_N5a_whole_cell_criticality_rederivation_results.md	131	TEXT_REFERENCE	TEXT_REFERENCE	NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	RESOLVED_TRACKED	-
H4_N5b_flux_budget_closure_results.md	13	TEXT_REFERENCE	TEXT_REFERENCE	H4_N5_whole_cell_criticality_MAP.md	H4_N5_whole_cell_criticality_MAP.md	RESOLVED_TRACKED	-
H4_N5b_flux_budget_closure_results.md	42	TEXT_REFERENCE	TEXT_REFERENCE	native_field_equations_constrained_two_player_results.md	native_field_equations_constrained_two_player_results.md	RESOLVED_TRACKED	-
H4_N5b_flux_budget_closure_results.md	43	TEXT_REFERENCE	TEXT_REFERENCE	d2b_no_structure_in_G.md	d2b_no_structure_in_G.md	RESOLVED_TRACKED	-
H4_N5b_flux_budget_closure_results.md	49	TEXT_REFERENCE	TEXT_REFERENCE	H4_N2_farfield_reduction_results.md	H4_N2_farfield_reduction_results.md	RESOLVED_TRACKED	-
H4_N5b_flux_budget_closure_results.md	72	TEXT_REFERENCE	TEXT_REFERENCE	seal_matching_junction_results.md	seal_matching_junction_results.md	RESOLVED_TRACKED	-
H4_N5b_flux_budget_closure_results.md	161	TEXT_REFERENCE	TEXT_REFERENCE	NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	29	TEXT_REFERENCE	TEXT_REFERENCE	node_H3_hopfion_solve_results.md	node_H3_hopfion_solve_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	43	TEXT_REFERENCE	TEXT_REFERENCE	native_field_equations_constrained_two_player_results.md	native_field_equations_constrained_two_player_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	48	TEXT_REFERENCE	TEXT_REFERENCE	native_geometric_action_results.md	native_geometric_action_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	60	TEXT_REFERENCE	TEXT_REFERENCE	universe_cell_T2_identities_results.md	universe_cell_T2_identities_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	61	TEXT_REFERENCE	TEXT_REFERENCE	d2b_no_structure_in_G.md	d2b_no_structure_in_G.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	85	TEXT_REFERENCE	TEXT_REFERENCE	H3_hopfion_solve_preregistration.md	H3_hopfion_solve_preregistration.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	87	TEXT_REFERENCE	TEXT_REFERENCE	microphysics_after_concentric_failure_MAP.md	microphysics_after_concentric_failure_MAP.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	105	TEXT_REFERENCE	TEXT_REFERENCE	node_H1_hopfion_compactification_results.md	node_H1_hopfion_compactification_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	106	TEXT_REFERENCE	TEXT_REFERENCE	node_R0_defect_coherence_results.md	node_R0_defect_coherence_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	120	TEXT_REFERENCE	TEXT_REFERENCE	round_matter_reduction_results.md	round_matter_reduction_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	130	TEXT_REFERENCE	TEXT_REFERENCE	phase1_geon_results.md	phase1_geon_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	137	TEXT_REFERENCE	TEXT_REFERENCE	CANON.md	CANON.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	140	TEXT_REFERENCE	TEXT_REFERENCE	F7_scale_bridge_native_results.md	F7_scale_bridge_native_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	157	TEXT_REFERENCE	TEXT_REFERENCE	w8_results.md	w8_results.md	RESOLVED_TRACKED	-
H4_backreaction_mass_MAP.md	205	TEXT_REFERENCE	TEXT_REFERENCE	H4_N4_backreaction_solve_preregistration.md	H4_N4_backreaction_solve_preregistration.md	RESOLVED_TRACKED	-
HANDOFF.md	3	STARTUP	STARTUP_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	3	TEXT_REFERENCE	TEXT_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	4	STARTUP	STARTUP_REFERENCE	**LIVE.md	**LIVE.md	DYNAMIC_OR_GLOB	-
HANDOFF.md	4	STARTUP	STARTUP_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	10	STARTUP	STARTUP_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	13	STARTUP	STARTUP_REFERENCE	native_action_final_adjudication_2026-07-18/	native_action_final_adjudication_2026-07-18/	RESOLVED_DIRECTORY	-
HANDOFF.md	14	STARTUP	STARTUP_REFERENCE	FINAL_ADJUDICATION_REPORT.md	native_action_final_adjudication_2026-07-18/FINAL_ADJUDICATION_REPORT.md	RESOLVED_BY_BASENAME	-
HANDOFF.md	14	STARTUP	STARTUP_REFERENCE	FINAL_STATUS_LEDGER.tsv	native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	RESOLVED_BY_BASENAME	-
HANDOFF.md	14	STARTUP	STARTUP_REFERENCE	LAY_DECISION_TREE.md	native_action_final_adjudication_2026-07-18/LAY_DECISION_TREE.md	RESOLVED_BY_BASENAME	-
HANDOFF.md	21	STARTUP	STARTUP_REFERENCE	native_action_external_verifier_2026-07-18/	native_action_external_verifier_2026-07-18/	RESOLVED_DIRECTORY	-
HANDOFF.md	22	STARTUP	STARTUP_REFERENCE	/tmp	/tmp	ABSOLUTE_EXTERNAL	-
HANDOFF.md	25	STARTUP	STARTUP_REFERENCE	UDT_GR_TO_UDT_SELECTOR_AUDIT_2026-07-18.md	UDT_GR_TO_UDT_SELECTOR_AUDIT_2026-07-18.md	RESOLVED_TRACKED	-
HANDOFF.md	25	TEXT_REFERENCE	TEXT_REFERENCE	UDT_GR_TO_UDT_SELECTOR_AUDIT_2026-07-18.md	UDT_GR_TO_UDT_SELECTOR_AUDIT_2026-07-18.md	RESOLVED_TRACKED	-
HANDOFF.md	48	STARTUP	STARTUP_REFERENCE	UDT_H3_BOUNDARY_AUDIT_PATCH_THEN_F_DISPATCH.md	UDT_H3_BOUNDARY_AUDIT_PATCH_THEN_F_DISPATCH.md	RESOLVED_TRACKED	-
HANDOFF.md	48	TEXT_REFERENCE	TEXT_REFERENCE	UDT_H3_BOUNDARY_AUDIT_PATCH_THEN_F_DISPATCH.md	UDT_H3_BOUNDARY_AUDIT_PATCH_THEN_F_DISPATCH.md	RESOLVED_TRACKED	-
HANDOFF.md	57	STARTUP	STARTUP_REFERENCE	F_evidence/	F_evidence/	RESOLVED_DIRECTORY	-
HANDOFF.md	57	STARTUP	STARTUP_REFERENCE	noNull_F_*.json	noNull_F_*.json	DYNAMIC_OR_GLOB	-
HANDOFF.md	57	STARTUP	STARTUP_REFERENCE	noNull_behavioral_F_results.md	noNull_behavioral_F_results.md	RESOLVED_TRACKED	-
HANDOFF.md	57	TEXT_REFERENCE	TEXT_REFERENCE	noNull_behavioral_F_results.md	noNull_behavioral_F_results.md	RESOLVED_TRACKED	-
HANDOFF.md	63	STARTUP	STARTUP_REFERENCE	noNull_hess_h2fit_log.txt	noNull_hess_h2fit_log.txt	RESOLVED_TRACKED	-
HANDOFF.md	63	STARTUP	STARTUP_REFERENCE	noNull_schur_inertia_ALL.json	noNull_schur_inertia_ALL.json	RESOLVED_TRACKED	-
HANDOFF.md	63	TEXT_REFERENCE	TEXT_REFERENCE	noNull_hess_h2fit_log.txt	noNull_hess_h2fit_log.txt	RESOLVED_TRACKED	-
HANDOFF.md	63	TEXT_REFERENCE	TEXT_REFERENCE	noNull_schur_inertia_ALL.json	noNull_schur_inertia_ALL.json	RESOLVED_TRACKED	-
HANDOFF.md	64	STARTUP	STARTUP_REFERENCE	noNull_boundary_virial_results.md	noNull_boundary_virial_results.md	RESOLVED_TRACKED	-
HANDOFF.md	64	STARTUP	STARTUP_REFERENCE	noNull_phaseG_mass_results.md	noNull_phaseG_mass_results.md	RESOLVED_TRACKED	-
HANDOFF.md	64	STARTUP	STARTUP_REFERENCE	noNull_virial_identity_derivation.md	noNull_virial_identity_derivation.md	RESOLVED_TRACKED	-
HANDOFF.md	64	TEXT_REFERENCE	TEXT_REFERENCE	noNull_boundary_virial_results.md	noNull_boundary_virial_results.md	RESOLVED_TRACKED	-
HANDOFF.md	64	TEXT_REFERENCE	TEXT_REFERENCE	noNull_phaseG_mass_results.md	noNull_phaseG_mass_results.md	RESOLVED_TRACKED	-
HANDOFF.md	66	STARTUP	STARTUP_REFERENCE	HANDOFF_ARCHIVE.md	HANDOFF_ARCHIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	66	TEXT_REFERENCE	TEXT_REFERENCE	HANDOFF_ARCHIVE.md	HANDOFF_ARCHIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	70	STARTUP	STARTUP_REFERENCE	grok/quarantine_free_DA/	grok/quarantine_free_DA/	RESOLVED_DIRECTORY	-
HANDOFF.md	77	STARTUP	STARTUP_REFERENCE	simple_metric_WR_L_external_triple_blind_audit_results.md	simple_metric_WR_L_external_triple_blind_audit_results.md	RESOLVED_TRACKED	-
HANDOFF.md	77	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_WR_L_external_triple_blind_audit_results.md	simple_metric_WR_L_external_triple_blind_audit_results.md	RESOLVED_TRACKED	-
HANDOFF.md	82	STARTUP	STARTUP_REFERENCE	CANON.md	CANON.md	RESOLVED_TRACKED	-
HANDOFF.md	82	STARTUP	STARTUP_REFERENCE	simple_metric_L_wall_regularity_closure_results.md	simple_metric_L_wall_regularity_closure_results.md	RESOLVED_TRACKED	-
HANDOFF.md	82	TEXT_REFERENCE	TEXT_REFERENCE	CANON.md	CANON.md	RESOLVED_TRACKED	-
HANDOFF.md	82	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_L_wall_regularity_closure_results.md	simple_metric_L_wall_regularity_closure_results.md	RESOLVED_TRACKED	-
HANDOFF.md	83	STARTUP	STARTUP_REFERENCE	SIMPLE_METRIC_MACRO.md	SIMPLE_METRIC_MACRO.md	RESOLVED_TRACKED	-
HANDOFF.md	83	STARTUP	STARTUP_REFERENCE	UDT_ELEGANT_FRAME.md	UDT_ELEGANT_FRAME.md	RESOLVED_TRACKED	-
HANDOFF.md	83	TEXT_REFERENCE	TEXT_REFERENCE	SIMPLE_METRIC_MACRO.md	SIMPLE_METRIC_MACRO.md	RESOLVED_TRACKED	-
HANDOFF.md	83	TEXT_REFERENCE	TEXT_REFERENCE	UDT_ELEGANT_FRAME.md	UDT_ELEGANT_FRAME.md	RESOLVED_TRACKED	-
HANDOFF.md	93	STARTUP	STARTUP_REFERENCE	simple_metric_WR_L_center_recenter_exclusion_results.md	simple_metric_WR_L_center_recenter_exclusion_results.md	RESOLVED_TRACKED	-
HANDOFF.md	93	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_WR_L_center_recenter_exclusion_results.md	simple_metric_WR_L_center_recenter_exclusion_results.md	RESOLVED_TRACKED	-
HANDOFF.md	96	STARTUP	STARTUP_REFERENCE	simple_metric_EOS_power_window_dS_results.md	simple_metric_EOS_power_window_dS_results.md	RESOLVED_TRACKED	-
HANDOFF.md	96	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_EOS_power_window_dS_results.md	simple_metric_EOS_power_window_dS_results.md	RESOLVED_TRACKED	-
HANDOFF.md	100	STARTUP	STARTUP_REFERENCE	matter_carrier_provenance_audit_results.md	matter_carrier_provenance_audit_results.md	RESOLVED_TRACKED	-
HANDOFF.md	100	TEXT_REFERENCE	TEXT_REFERENCE	matter_carrier_provenance_audit_results.md	matter_carrier_provenance_audit_results.md	RESOLVED_TRACKED	-
HANDOFF.md	101	STARTUP	STARTUP_REFERENCE	threadB_timelive_linear_nogo_and_finite_amp_MAP.md	threadB_timelive_linear_nogo_and_finite_amp_MAP.md	RESOLVED_TRACKED	-
HANDOFF.md	101	TEXT_REFERENCE	TEXT_REFERENCE	threadB_timelive_linear_nogo_and_finite_amp_MAP.md	threadB_timelive_linear_nogo_and_finite_amp_MAP.md	RESOLVED_TRACKED	-
HANDOFF.md	103	STARTUP	STARTUP_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	114	STARTUP	STARTUP_REFERENCE	simple_metric_Charles_rulings_center_dS_2026-07-09.md	simple_metric_Charles_rulings_center_dS_2026-07-09.md	RESOLVED_TRACKED	-
HANDOFF.md	114	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_Charles_rulings_center_dS_2026-07-09.md	simple_metric_Charles_rulings_center_dS_2026-07-09.md	RESOLVED_TRACKED	-
HANDOFF.md	116	STARTUP	STARTUP_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	120	STARTUP	STARTUP_REFERENCE	LIVE.md	LIVE.md	RESOLVED_TRACKED	-
HANDOFF.md	121	STARTUP	STARTUP_REFERENCE	MEMORY.md	MEMORY.md	RESOLVED_TRACKED	-
HANDOFF.md	121	TEXT_REFERENCE	TEXT_REFERENCE	MEMORY.md	MEMORY.md	RESOLVED_TRACKED	-
